Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Andrew Baldwin,https://www.crunchbase.com/person/andrew-baldwin-2,,,"San Francisco, California, United States",Andrew Baldwin - Partner @ Luminate Capital Partners,Investment Partner,,,1,,,,,,,"206,400"
Andrea Campbell,https://www.crunchbase.com/person/andrea-campbell,1,,"Suffolk, Virginia, United States",Andrea Joy Campbell is an individual investor.,Individual/Angel,,1,,1,,,,,,"206,401"
Robert Blair,https://www.crunchbase.com/person/robert-blair-2,,,"San Francisco, California, United States","Robert N. Blair is the  Board Member at Linqto, Inc.",,,,,,,,,,,"206,402"
Stella Zhang,https://www.crunchbase.com/person/stella-zhang-5863,,,"San Francisco Bay Area, California, United States",Stella Zhang is an Analyst and Investor at Conductive Ventures. She attended Tulane University.,,,,,,,,,,,"206,404"
Kaijie Ziben,https://www.crunchbase.com/organization/kaijie-ziben,1,,"Shenzhen, Guangdong, China",Kaijie Ziben is an investment firm that provides asset management and investment management services.,,,1,,,,,,,,"206,405"
Chris Jones,https://www.crunchbase.com/person/chris-jones-e7d2,1,,"Greater Phoenix Area, Arizona, United States","Chris Jones is an Owner-Operator of Chris Jones Law, PLC. He attended Phoenix School of Law.",Individual/Angel,,1,,,,,,,,"206,406"
Joseph Romic,https://www.crunchbase.com/person/joseph-romic,,,"Greater Chicago Area, United States, North America",Joseph Romic joined American Capital in April 2008 and is a Managing Director in the Sponsor Finance Group. Prior to joining American Capita...,,,,,,,,,,,"206,407"
Ludovic Gallen,https://www.crunchbase.com/person/ludovic-gallen,,,"Paris, Ile-de-France, France",Ludovic Gallen,,,,,,,,,,,"206,408"
Himanshu Asri,https://www.crunchbase.com/person/himanshu-asri,,,"Delhi, Delhi, India",Himanshu Asri is a 36-year-old social worker who has been working with Indian NGOs to remove hunger for over 10 years. He is the founder of ...,,,,,,,,,,,"206,409"
Gurpreet Singh,https://www.crunchbase.com/person/gurpreet-singh-dbf2,1,,"Singapore, Asia",Gurpreet Singh,Individual/Angel,,1,,,,,,,,"206,410"
Petra Kotte,https://www.crunchbase.com/person/petra-kotte,,,"Cologne, Nordrhein-Westfalen, Germany",Petra Kotte Senior Director Financial Institutions and German Business bei DEG,Investment Partner,,,1,,,,,,,"206,411"
Jose Soto,https://www.crunchbase.com/person/jose-soto,,,"New York, New York, United States",Jose Soto is the Co-Founder of Superior Ostrich.,,,,,,,,,,,"206,412"
Mohamed Afifi,https://www.crunchbase.com/person/mohamed-afifi-abd7,,,,Mohamed Afifi is a co-founder and co-CEO of WayUp Sports,,,,,,,,,,,"206,414"
Domenico Soriano,https://www.crunchbase.com/person/domenico-soriano,,,"Salerno, Campania, Italy",Domenico Soriano - CEO & co-founder @ Eclettica S.r.l.,,,,,,,,,,,"206,415"
Andrei Iordache,https://www.crunchbase.com/person/andrei-iordache,,,"Bucharest, Bucuresti, Romania",Andrei Iordache is the CEO & Co-Founder at UPDIVISION  .Andrei  attended Facultatea de Comunicare si Relatii Publice.,,,,,,,,,,,"206,416"
K G Subramanian,https://www.crunchbase.com/person/k-g-subramanian,,,"Mumbai, Maharashtra, India",K G Subramanian is the Managing Director and CFO at Nexus Venture Partners.,,,,,,,,,,,"206,417"
Espen Strom,https://www.crunchbase.com/person/espen-strom,,,"Stavanger, Rogaland, Norway",Espen Strom - Partner @ EV Private Equity,Investment Partner,,,5,,,,,,,"206,418"
Neil Renzi,https://www.crunchbase.com/person/neil-renzi,,,"Greater Chicago Area, United States, North America",Neil Renzi is the President of Renzi & Associates.,,,,,,,,,,,"206,419"
Mihir Deshpande,https://www.crunchbase.com/person/mihir-deshpande,,,"Bangalore, Karnataka, India",Mihir Deshpande is the founder of Graspberry Technologies.,,,,,,,,,,,"206,421"
David Bischoff,https://www.crunchbase.com/person/david-bischoff,,,"Calgary, Alberta, Canada",David Bischoff has over 30 years of experience in developing and marketing innovative networked business solutions. He leads the overall des...,,,,,,,,,,,"206,422"
Mark Bretl,https://www.crunchbase.com/person/mark-bretl,1,,"Seattle, Washington, United States",Mark Bretl,Individual/Angel,Seed,1,,,,,,,,"206,424"
Francis Wright,https://www.crunchbase.com/person/francis-wright,,,"London, England, United Kingdom",Francis is a co-founder of Turquoise and has been a founder director of several venture companies including Controlled Power Technologies an...,Investment Partner,,,4,,,,,,,"206,425"
Frederick Barclay,https://www.crunchbase.com/person/frederick-barclay,1,,,Frederick Barclay,Individual/Angel,,1,,1,,,,,,"206,427"
Matthieu Reinartz,https://www.crunchbase.com/person/matthieu-reinartz,,,"Paris, Ile-de-France, France",Matthieu Reinartz,,,,,,,,,,,"206,428"
Amy M. Blair,https://www.crunchbase.com/person/amy-m-blair,,,,"Amy M. Blair is Senior Vice President and Chief Human Resources Officer of Liberty Global plc. In this capacity, Ms. Blair is responsible fo...",,,,,,,,,,,"206,430"
Chuck Pieper,https://www.crunchbase.com/person/chuck-pieper,1,,"Boston, Massachusetts, United States",Chuck Pieper - Board Member @ Depict,Individual/Angel,Seed,1,,,1,,,,,"206,431"
David Meyer,https://www.crunchbase.com/person/david-meyer-3298,,,,"David Meyer is the President and CEO of The Lundquist Institute. David Meyer attended University of California, Los Angeles.",,,,,,,,,,,"206,432"
Erwin Gritter,https://www.crunchbase.com/person/erwin-gritter,1,,,Erwin Gritter,Individual/Angel,,1,,,,,,,,"206,433"
Masaharu Ashizawa,https://www.crunchbase.com/person/masaharu-ashizawa,,,"Japan, Asia",Masaharu Ashizawa is the CEO of Yoriso.,,,,,,,,,,,"206,436"
RA Capital MGR Nuclear,https://www.crunchbase.com/organization/ra-capital-mgr-nuclear,,,,RA Capital MGR Nuclear is a company that specializes in project development and leadership development services.,,,,,,,,,,,"206,434"
Guillaume Cassou,https://www.crunchbase.com/person/guillaume-cassou,,,"London, England, United Kingdom","Guillaume Cassou (London) joined KKR in 2012 and is responsible for the European Real Estate team. Prior to KKR, Mr. Cassou was an executive...",Investment Partner,,,1,,,,,,,"206,435"
Swati Gaonkar,https://www.crunchbase.com/person/swati-gaonkar-c085,,,,"Swati Gaonkar is the Founder and Director of STEP One Step Ahead. She has 17+ experience in leading & managing application development, supp...",,,,,,,,,,,"206,437"
Jon Vanhala,https://www.crunchbase.com/person/jon-vanhala,,,"New York, New York, United States",Jon Vanhala is the founder and CxO of Crossfade Partners.,,,,,,,,,,,"206,438"
Carlos A. Díaz Abadía,https://www.crunchbase.com/person/carlos-a-díaz-abadía,1,,"Canberra, Australian Capital Territory, Australia",Software developer from the Australian National University - ANU. He speaks Spanish and native English. Senior Advisor of the technology dep...,Individual/Angel,Seed,1,,1,,,,,,"206,439"
Adriano Miola,https://www.crunchbase.com/person/adriano-miola,,,,Adriano Miola,,,,,,,,,,,"206,440"
Dario Eklund,https://www.crunchbase.com/person/dario-eklund,,,"Zürich, Zurich, Switzerland",Dario Eklund is the Chief Executive Officer at Santhera Pharmaceuticals. Dario Eklund attended Hanken School of Economics.,,,,,,,,,,,"206,446"
Hiromasa Umeda,https://www.crunchbase.com/person/hiromasa-umeda,1,,"Tokyo, Tokyo, Japan",Hiromasa Umeda - Representative Director and CEO @ Medical note,Individual/Angel,,1,,,,,,,,"206,447"
Reed Shelly,https://www.crunchbase.com/person/reed-shelly,,,"Los Gatos, California, United States","Mr. Reed Shelly serves as Head of Vantage Media Services at Vantage Media, LLC. Mr. Shelly has more than 10 years experience in online lead ...",,,,,,,,,,,"206,449"
AboFam LLC,https://www.crunchbase.com/organization/abofam-llc,,,,Family Investment Fund,Family Investment Office,,,,,,,,,,"206,451"
Zhengxinhe Touzi,https://www.crunchbase.com/organization/zhengxinhe-touzi,1,,"Nanjing, Jiangsu, China",Zhengxinhe Touzi is an investment firm that provides asset management and investment management services.,Private Equity Firm,,1,,,,,,,,"206,452"
Stephen Winyard,https://www.crunchbase.com/person/stephen-winyard,1,,"England, United Kingdom, Europe","Steve Winyard is the Co-Founder and CEO of The Rabbit Hole, a new company that vouches to redefine the browser-based MMO genre. Along with g...",Individual/Angel,Seed,1,,,,,,,,"206,454"
David Simmonds,https://www.crunchbase.com/person/david-simmonds-8bcb,,,,David Simmonds,Investment Partner,,,2,,,,,,,"206,455"
Srikanth Jalasutram,https://www.crunchbase.com/person/srikanth-jalasutram,,,"San Francisco, California, United States",Srikanth Jalasutram is a UX designer who helps startups design great products for their users.,,,,,,,,,,,"206,456"
Anne Schelle,https://www.crunchbase.com/person/anne-schelle,,,"Washington, District of Columbia, United States","Anne Schelle is Managing Director of Pearl TV, a business alliance of 8 of the larger broadcast TV companies with a shared interest in explo...",,,,,,,,,,,"206,458"
John Solamito,https://www.crunchbase.com/person/john-solamito,1,,,John Solamito,Individual/Angel,,1,,,,,,,,"206,457"
Rahul Goyal,https://www.crunchbase.com/person/rahul-goyal-eda0,,,"Chandigarh, Chandigarh, India",Rahul Goyal,,Venture,,,,,,,,,"206,459"
davy langlais,https://www.crunchbase.com/person/davy-langlais,,,,davy langlais - Operation advisor @ Clim8,,,,,,,,,,,"206,460"
Yangguang Investment Management,https://www.crunchbase.com/organization/yangguang-investment-management,1,,"Hangzhou, Zhejiang, China","Yangguang Investment Management is engaged in industrial investment; services: investment management, investment consulting.",,,1,,,,,,,,"206,462"
Gordon Carrihill,https://www.crunchbase.com/person/gordon-carrihill,,,"Johannesburg, NA - South Africa, South Africa",Gordon Carrihill is a Managing Director at Criterion Africa Partners. He Attended University of Natal.,,,,,,,,,,,"206,463"
