Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Psalion,https://www.crunchbase.com/organization/psalion,1,,"Paris, Ile-de-France, France","Psalion provides institutional-level investment products to private clients, family offices, and professional investors.",Venture Capital,,1,,,,,,,,"31,202"
SAP National Security Services,https://www.crunchbase.com/organization/sap-national-security-services,4,1,"Bethesda, Maryland, United States",SAP National Security Services in-memory analytic platform and suite of business applications to transform operations and advance.,,,3,,,,1,,,,"31,203"
Jumana Capital,https://www.crunchbase.com/organization/jumana-capital,,,"Houston, Texas, United States","Jumana Capital invests a capital base in operating businesses, venture capital, real estate, and other public and private opportunities.",Private Equity Firm,,,,,,,,,,"31,208"
TransCanada Corporation,https://www.crunchbase.com/organization/transcanada-corporation,,,"Calgary, Alberta, Canada",TransCanada build and operate the energy infrastructure that North America needs.,,,,,,,,,,,"31,210"
Build Ventures,https://www.crunchbase.com/organization/build-ventures,33,4,"Halifax, Nova Scotia, Canada","Build Venture is based in Halifax, Nova Scotia, and are focused on companies in Atlantic Canada.",Venture Capital,Seed,26,,18,,4,,,,"31,213"
Zhongan Capital,https://www.crunchbase.com/organization/zhongan-capital,3,,,Zhongan Capital is an investment firm.,,,3,,1,,,,,,"31,217"
Aurum Ventures MKI,https://www.crunchbase.com/organization/aurum-ventures-mki,6,1,"Ramat Gan, Tel Aviv, Israel",Aurum Ventures MKI provides value added growth capital to exceptional entrepreneurs within the fields of life-sciences and clean-tech.,"Private Equity Firm, Venture Capital",,6,,2,,1,,,,"31,223"
Weichai Power,https://www.crunchbase.com/organization/weichai-power,2,1,"Weifang, Shandong, China",Weichai Power is a combustion engine company.,,,2,,1,,1,,,,"31,234"
Laidlaw Scholars Ventures,https://www.crunchbase.com/organization/laidlaw-scholars-ventures,5,,"London, England, United Kingdom",Laidlaw Scholars Ventures (LSV) is a for-profit initiative investing in start-ups founded and run by Laidlaw Scholars.,Venture Capital,Early Stage Venture,5,,4,3,,,,,"31,237"
Nilam Ganenthiran,https://www.crunchbase.com/person/nilam-ganenthiran,7,,"Toronto, Ontario, Canada",Nilam Ganenthiran is a partner at D1 Capital. He was previously President of Instacart.,Individual/Angel,,6,,,,,,,,"31,200"
Abiomed,https://www.crunchbase.com/organization/abiomed,8,2,"Danvers, Massachusetts, United States",Abiomed is a provider of mechanical circulatory support devices and offers a continuum of care to heart failure patients.,,,7,,5,,2,,,,"31,201"
Alec Hartman,https://www.crunchbase.com/person/alec-hartman,1,,"New York, New York, United States",Alec Hartman is the Co-Founder and CEO of Welcome Homes. He attended Emory University.,Individual/Angel,,1,,,,,,,,"31,203"
Wingspire Capital,https://www.crunchbase.com/organization/wingspire-capital,1,1,"Alpharetta, Georgia, United States",Wingspire Capital is a finance firm that provides asset-backed credit facilities to middle market businesses across all industries.,Venture Debt,,1,,1,,1,,,,"31,204"
T72 Club,https://www.crunchbase.com/organization/t72-club,,,"Dallas, Texas, United States",T72 Club is a private equity firm an enterprise with a niche in acquiring high-performing businesses.,,,,,,,,,,,"31,206"
Turner Novak,https://www.crunchbase.com/person/turner-novak,4,,"Ann Arbor, Michigan, United States",Turner Novak is a Investor at Banana Capital. He attended Grand Valley State University from 2014.,"Investment Partner, Individual/Angel",,4,53,,2,,,,,"31,208"
Vaibhav Gupta,https://www.crunchbase.com/person/vaibhav-gupta-3,2,,"Bengaluru, Karnataka, India",Vaibhav Gupta - Co-Founder @ Udaan,Individual/Angel,,2,,,,,,,,"31,209"
Hussein Saleh,https://www.crunchbase.com/person/hussein-saleh-0efb,,,"Beirut, Beyrouth, Lebanon","Hussein Saleh stands as an exceptional social media expert, whose reputation knows no bounds and extends across oceans. Despite his youthful...",,,,,,,,,,,"31,210"
Amit Narayan,https://www.crunchbase.com/person/amit-narayan,3,,"San Francisco, California, United States","Amit Narayan is the Founder and CEO of AutoGrid, Inc. From 2010 to 2012, he was the Director of Smart Grid Research in Modeling & Simulation...","Investment Partner, Individual/Angel",,3,1,1,,,,,,"31,213"
