Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
William Paiva,https://www.crunchbase.com/person/william-paiva,,,"Tulsa, Oklahoma, United States","William Paiva - Executive Director, Center for Health Systems Innovation @ Oklahoma State University",Investment Partner,,,1,,,,,,,"201,600"
Bill Lutz,https://www.crunchbase.com/person/bill-lutz,,,"Peoria, Illinois, United States",Bill Lutz President and Chief Operating Officer at Advanced Technology Services (ATS). Bill Lutz attended Rutgers University .,Investment Partner,,,1,,,,,,,"201,601"
Interest Design,https://www.crunchbase.com/organization/interest-design,1,,"Tokyo, Tokyo, Japan",Interest Design is expertise in communication design using social network services (SNS) and influencer marketing.,,,1,,,,,,,,"201,603"
Robert Crants,https://www.crunchbase.com/person/robert-crants,,,,Robert Crants is the Founding Partner and Chief Investment Officer,Investment Partner,,,2,,,,,,,"201,606"
Shimpei Higuchi,https://www.crunchbase.com/person/shimpei-higuchi,,,,Shimpei Higuchi is the managing director of Japan Post Capital.,Investment Partner,,,1,,,,,,,"201,605"
Vin Murria,https://www.crunchbase.com/person/vin-murria,1,,,Vin Murria,Individual/Angel,Seed,1,,,,,,,,"201,607"
Joy Anderson,https://www.crunchbase.com/person/joy-anderson,,,"Connecticut, United States, North America",Joy Anderson is the Founding Principal at Good Capital and President and Founder at Criterion Institute.,,,,,,,,,,,"201,608"
Greg Evans,https://www.crunchbase.com/person/greg-evans-bfcd,,,"England, United Kingdom, Europe",Greg Evans is the Director of ITR Partners. He attended the  University of the West of England.,,,,,,,,,,,"201,609"
Ed Bowman,https://www.crunchbase.com/person/ed-bowman,,,"Dallas, Texas, United States","Ed received his Bachelor of Science in Business Administration with honors from Georgia State University, as well as a Master of Science deg...",,,,,,,,,,,"201,610"
Meridian Capital,https://www.crunchbase.com/organization/meridian-capital,,,"Hong Kong, Hong Kong Island, Hong Kong",Meridian Capital is a financial advisory and investment management firm that facilitates deal values across major currencies.,Venture Capital,Private Equity,,,,,,,,,"201,611"
