Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
DynaCap,https://www.crunchbase.com/organization/dynacap,,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","DynaCap structures, preserves, and promotes the development of private and professional assets of their clients.",Venture Capital,,,,,,,,,,"225,601"
Zhang Peng,https://www.crunchbase.com/person/zhang-peng-d3ac,,,,Zhang Peng is the managing director of TEDA Science and Technology Investment.,Investment Partner,,,1,,,,,,,"225,603"
Ashish Patel,https://www.crunchbase.com/person/ashish-patel-1d85,,,"London, England, United Kingdom","Ash Patel, Principal at Optum Ventures.",Investment Partner,,,2,,,,,,,"225,604"
Carlos Bueno,https://www.crunchbase.com/person/carlos-bueno,,,"San Francisco, California, United States","Carlos Bueno is the former founder of Archivd, Inc. He is now a Freelance Compute Cost Consultant.",,Seed,,,,,,,,,"225,605"
Andrew Burns,https://www.crunchbase.com/person/andrew-burns-877a,,,,Andrew Burns,,,,,,,,,,,"225,606"
Peter Pichner,https://www.crunchbase.com/person/peter-pichner,,,,Peter Pichner,,,,,,,,,,,"225,608"
Mittu Tigi,https://www.crunchbase.com/person/mittu-tigi-a283,,,"Kochi, Kerala, India",Mittu Tigi,,Seed,,,,,,,,,"225,607"
J.R. Fennell,https://www.crunchbase.com/person/j-r-fennell,1,1,"Lexington, South Carolina, United States","J.R. Fennell's love of local history led him to become Lexington County Museum director 2 1/2 years ago. At 27, he is in charge of a 6.5-...",Individual/Angel,Seed,1,,,,1,,,,"225,611"
Charles Frederick Kitchens,https://www.crunchbase.com/person/charles-frederick-kitchens,1,,,Charles Frederick Kitchens,Individual/Angel,,1,,,,,,,,"225,612"
Joshua Dorfman,https://www.crunchbase.com/person/joshua-dorfman-c6af,,,"Greater Chicago Area, United States, North America",president,Investment Partner,,,1,,,,,,,"225,615"
Martin von Haller Groenbaek,https://www.crunchbase.com/person/martin-von-haller-groenbaek,,,"Copenhagen, Hovedstaden, Denmark",Martin is a partner in our Danish International Tech and Comms Group. He is one of Denmark’s leading IT lawyers with almost 20 years’ exper...,,,,,,,,,,,"225,616"
Hinako Imamura,https://www.crunchbase.com/person/hinako-imamura,,,,Hinako Imamura is a VC Capitalist at T&D Innovation Fund / Spiral Innovation Partners.,Investment Partner,,,1,,,,,,,"225,617"
Beach Cakes,https://www.crunchbase.com/organization/beach-cakes,1,,"Spartanburg, South Carolina, United States",Beach Cakes is dedicated to providing a healthy alternative to a classic American pastime,,,1,,,,,,,,"225,618"
Daniel Barker,https://www.crunchbase.com/person/daniel-barker-2759,,,,Daniel Barker,Investment Partner,,,1,,,,,,,"225,620"
