Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
"SJFH, Inc.",https://www.crunchbase.com/organization/sjfh-inc-2,,,,"SJFH, Inc. is a private investment company headquartered in Davenport, IA",,,,,,,,,,,"201,001"
Ping Fu,https://www.crunchbase.com/person/ping-fu,1,,"Miami, Florida, United States",Ping Fu is the Advisory Board Member of Blue Cloud Ventures.,Individual/Angel,Seed,1,,,,,,,,"201,002"
Ignacio Garcia-Drake,https://www.crunchbase.com/person/ignacio-garcia-drake,1,,"Madrid, Madrid, Spain",Ignacio Garcia-Drake - Founder @ beWanted,Individual/Angel,Seed,1,,,,,,,,"201,003"
Preston R. Miller,https://www.crunchbase.com/person/preston-r-miller,,,,"Mr. Miller is a founding partner of The Beacon Group, a private equity and advisory partnership which was acquired by the Chase Manhattan Co...",,,,,,,,,,,"201,004"
Cezheng Touzi,https://www.crunchbase.com/organization/cezheng-touzi,5,2,"Beijing, Beijing, China",Cezheng Touzi is an investment management firm.,,,4,,,,2,,,,"201,005"
Carlos Angrisano,https://www.crunchbase.com/person/carlos-angrisano,,,"United States, North America",Carlos Angrisano President at Red Ventures,Investment Partner,,,1,,,,,,,"201,006"
Vibhore Sharma,https://www.crunchbase.com/person/vibhore-sharma-7542,,,,Vibhore Sharma is a partner at RedStart Labs.,Investment Partner,,,3,,,,,,,"201,008"
Christian Passet,https://www.crunchbase.com/person/christian-passet,1,,"Vienna, Wien, Austria",Christian Passet - System Developer and Co-Founder @ Flatout Technologies,Individual/Angel,Seed,1,,,,,,,,"201,010"
Justin Regenwether,https://www.crunchbase.com/person/justin-regenwether,,,"Denver, Colorado, United States",Justin Regenwether,,,,,,,,,,,"201,011"
Julien Caron,https://www.crunchbase.com/person/julien-caron,1,,,Julien Caron Bakerly,Individual/Angel,,1,,,,,,,,"201,012"
StartLab Hong Kong,https://www.crunchbase.com/organization/startlab-hong-kong,,,"Hong Kong, Hong Kong Island, Hong Kong",StartLab Hong Kong: The First Startup Bootcamp for Tertiary Students & Graduates in Hong Kong! It is going to be held from 1st to 8th June,Accelerator,,,,,,,,,,"201,013"
MD Wep,https://www.crunchbase.com/organization/md-wep,1,1,,MD Wep,,,1,,,,1,,,,"201,014"
Jeff Rotich,https://www.crunchbase.com/person/geoffrey-rotich,,,"Nairobi, Nairobi Area, Kenya",Jeff Rotich is the Founder and Director of Trustcom.,,Early Stage Venture,,,,,,,,,"201,015"
James Truchard,https://www.crunchbase.com/person/james-truchard,1,,,"Named an Innovation Agent by Fast Company, James Truchard, president and CEO, cofounded National Instruments in 1976 and has pioneered the w...",Individual/Angel,,1,,,,,,,,"201,016"
Qianhai Jinheng Touzi,https://www.crunchbase.com/organization/qianhai-jinheng-touzi,2,1,"Shenzhen, Guangdong, China","Qianhai Jinheng Touzi engages in fiduciary equity investment fund management, fiduciary asset management, and equity investments.",,,1,,,,1,,,,"201,019"
Yinsheng Touzi,https://www.crunchbase.com/organization/yinsheng-touzi,1,,"Deqing, Zhejiang, China",Yinsheng Touzi is an investment firm that provides asset management and investment management services.,,,1,,,,,,,,"201,017"
Thomas Prufer,https://www.crunchbase.com/person/thomas-prufer,,,"San Francisco, California, United States","Thomas is the International Partnerships Manager at Runway. Previously, Thomas was Brazil Country Manager for Tencent, where he launched WeC...",,,,,,,,,,,"201,018"
Ralf Lauterbach,https://www.crunchbase.com/person/ralf-lauterbach,,,"Düsseldorf, Nordrhein-Westfalen, Germany","Ralf Lauterbach is a senior advisor, board member, founder, management professional and mentor with 25+ years of experience in several indus...",,,,,,,,,,,"201,020"
John Markley,https://www.crunchbase.com/person/john-d-markley,,,,"John Markley, was elected to the board of directors of Charter on November 30, 2009. Markley has served as the Managing Director for Bear...",,,,,,,,,,,"201,021"
Al Sharaf DG,https://www.crunchbase.com/person/al-sharaf-dg,1,,,Al Sharaf DG,Individual/Angel,,1,,,,,,,,"201,023"
Jiatai Yongli Investment Management,https://www.crunchbase.com/organization/jiatai-yongli-investment-management,1,,"Beijing, Beijing, China","Jiatai Yongli Investment Management is an investment-oriented enterprise, its projects are in hotel management, business investment, etc.",,,1,,1,,,,,,"201,025"
Kamile Burinskaite,https://www.crunchbase.com/person/kamile-burinskaite,,,"Perth, Western Australia, Australia","Kamilė Burinskaitė is Australian- Lithuanian art dealer and founder of KAMILĖ GALLERY, located at the Cathedral Square, 3 Pier street, on th...",,"Early Stage Venture, Private Equity",,,,,,,,,"201,026"
Jun Ogawa,https://www.crunchbase.com/person/jun-ogawa-98ac,4,,"Tokyo, Tokyo, Japan",Jun Ogawa is the Managing Director at Pixie Dust Technologies. He was a former Country Manager at Kaizen Platform.,Individual/Angel,,4,,,,,,,,"201,028"
Gangzhonglu Touzi,https://www.crunchbase.com/organization/gangzhonglu-touzi,2,1,"Shanghai, Shanghai, China",Gangzhonglu Touzi is an investment management and business consulting firm.,Venture Capital,,1,,,,1,,,,"201,030"
Lesley Bearg,https://www.crunchbase.com/person/lesley-bearg,,,"New York, New York, United States",Lesley Bearg,,,,,,,,,,,"201,031"
Andy Stevens,https://www.crunchbase.com/person/andy-stevens,1,,"Guildford, Surrey, United Kingdom",Andy Stevens - Team Member @ Potential.co.uk,Individual/Angel,Seed,1,,,,,,,,"201,033"
Emre Yılmaz,https://www.crunchbase.com/person/emre-yılmaz-c7d9,1,,"Turkey, Europe","Angel Investor, Full Stack Web Developer",Individual/Angel,Seed,1,,1,,,,,,"201,034"
Colin Santoro,https://www.crunchbase.com/person/colin-santoro-e1d9,,,"Dallas, Texas, United States",Vice President at Gauge Capital,Investment Partner,,,1,,,,,,,"201,035"
Eli Wolfson,https://www.crunchbase.com/person/eli-wolfson,,,"Los Angeles, California, United States","Eli Wolfson is an Associate at Moneta Ventures. Eli’s responsibilities include sourcing new companies for investment, conducting due diligen...",,"Early Stage Venture, Seed",,,,,,,,,"201,036"
Tiger Corporate Finance,https://www.crunchbase.com/organization/tiger-corporate-finance,7,,,Tiger Corporate Finance is on the lookout for investment opportunities.,Venture Capital,Seed,1,,,,,,,,"201,037"
Finn Winchler Andersen,https://www.crunchbase.com/person/finn-winchler-anderson,,,,Finn has extensive management experience within most aspects of IT - among others as the CEO and Marketing Director for CSC Computer Managem...,Investment Partner,,,1,,,,,,,"201,038"
Michael Kessler,https://www.crunchbase.com/person/michael-kessler-725a,,,,Michael Kessler ​Founder and Managing Partner Greens Farms Capital.,Investment Partner,,,2,,,,,,,"201,039"
Kay Uplegger,https://www.crunchbase.com/person/kay-uplegger,1,,,Kay Uplegger,Individual/Angel,,1,,,,,,,,"201,040"
Christopher Crain,https://www.crunchbase.com/person/christopher-crain,1,,"Greenwich, Connecticut, United States",Christopher Crain - Vice President @ Craib Design & Communications,Individual/Angel,Seed,1,,,,,,,,"201,041"
Victoria Kimonides,https://www.crunchbase.com/person/victoria-kimonides,,,"Greece, Europe",Victoria Kimonides is  a chief executive officer at Eagle Genomics.,,,,,,,,,,,"201,042"
Guangzhou Shuimu Zichan Guanli Youxian Gongsi,https://www.crunchbase.com/organization/guangzhou-shuimu-zichan-guanli-youxian-gongsi,1,,"Guangzhou, Guangdong, China",Guangzhou Shuimu Zichan Guanli Youxian Gongsi is an investment firm.,,,1,,,,,,,,"201,043"
Palvi Mawar,https://www.crunchbase.com/person/palvi-mawar,1,,,"Palvi Gupta Mawar is the Founding Member of Krinsta Ventures and an Investor, Advisor, and Acting CIO of SOLO Secure.",Individual/Angel,,1,,,,,,,,"201,045"
Ben Yan,https://www.crunchbase.com/person/ben-yan,,,"Beijing, Beijing, China","Ben joined NLVC in 2015. Prior to NLVC, Ben worked in Guojin Capital and Shanda Capital, and he led and participated in much investments and...",,,,,,,,,,,"201,046"
Shixinronghe Investment Management,https://www.crunchbase.com/organization/shixinronghe-investment-management,1,,"Beijing, Beijing, China",Shixinronghe Investment Management is engaged in project investment; investment consulting; investment management.,,,1,,,,,,,,"201,047"
Philippe Boucheron,https://www.crunchbase.com/person/philippe-boucheron,,,"Paris, Ile-de-France, France","Mr. Boucheron is Investment Director at Bioam, a biotechnology investment fund.  From 1993 to 1996, Mr. Boucheron worked at BioCapital LP...",Investment Partner,,,3,,,,,,,"201,051"
Ali Uzdenov,https://www.crunchbase.com/person/ali-uzdenov,,,,Ali was born in 1962. In 1985 he graduated from the Rostov Institute of Railroad Engineers. In 1990 he continued his education at the ...,,,,,,,,,,,"201,048"
Janis Skutelis,https://www.crunchbase.com/person/janis-skutelis,,,"Riga, Riga, Latvia",Janis is one of the founders of eegloo.,Investment Partner,,,8,,,,,,,"201,049"
Gaurav Prasad,https://www.crunchbase.com/person/gaurav-prasad,1,,"Mumbai, Maharashtra, India","Marketing, Loyalty industry expert",Individual/Angel,Convertible Note,1,,,,,,,,"201,052"
Guru Gaurav Arya,https://www.crunchbase.com/person/guru-gaurav-arya,,,"Indore, Madhya Pradesh, India","Acharya Gaurav Arya is Famous Name in Vedic Astrology and occult Science. Also, He is a Brilliant Astrologer In Country. He has to Write Man...",,Private Equity,,,,,,,,,"201,053"
Chad Barrett,https://www.crunchbase.com/person/chad-barrett,1,,"Austin, Texas, United States",Chad Barrett,Individual/Angel,Seed,1,,,,,,,,"201,054"
Beijing Huayingke Chuangtou,https://www.crunchbase.com/organization/beijing-huayingke-chuangtou,1,,"Beijing, Beijing, China",Beijing Huayingke Chuangtou is an investment firm that provides asset management and investment management services.,,,1,,1,,,,,,"201,055"
"Pengshi (Beijing) Touzi Co., Ltd.",https://www.crunchbase.com/organization/pengshi-beijing-touzi-co-ltd,1,,"Beijing, Beijing, China","Pengshi (Beijing) Touzi Co., Ltd is an investment management firm.",Venture Capital,,1,,,,,,,,"201,057"
Frank Mermoud,https://www.crunchbase.com/person/frank-mermoud,,,,Frank Mermoud,,,,,,,,,,,"201,056"
Jasper Pääkkönen,https://www.crunchbase.com/person/jasper-paakkonen,1,,,Jasper Pääkkönen,Individual/Angel,Seed,1,,,,,,,,"201,058"
