Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Canadian Internet Registration Authority,https://www.crunchbase.com/organization/canadian-internet-registration-authority,11,,"Ottawa, Ontario, Canada","Canadian Internet Registration Authority that manages the CA country code top-level domain, support Canadas Internet community.",Government Office,,11,,11,,,,,,"38,401"
Bernd Thell: Psychotherapie und Existenzanalyse Bernd Thell,https://www.crunchbase.com/person/psychotherapie-wien-bernd-thell,,,,Der Psychotherapeut Bernd Thell praktiziert in Wien und konzentriert sich in seiner Praxis auf die Überwindung von Suchterkrankungen. Er bet...,,,,,,,,,,,"38,414"
Savage Partners,https://www.crunchbase.com/organization/savage-partners,,,"West Palm Beach, Florida, United States","A leading boutique retained executive search firm focused on partnering with expansion staged, growth technology companies worldwide.",Syndicate,Private Equity,,,,,,,,,"38,415"
Michael Whitfield,https://www.crunchbase.com/person/michael-whitfield,7,,"London, England, United Kingdom","Michael Whitfield is the Chairman of Pink Investment Club, Velocity Capital Advisors, hundo.careers, Nudge Global, Unmind, and goolf. He is ...",Individual/Angel,,6,,,1,,,,,"38,425"
AGR Partners,https://www.crunchbase.com/organization/agr-partners,1,1,"Visalia, California, United States",AGR Partners takes a local approach to its global pursuit of prosperous opportunities in the food and agriculture sector.,Venture Capital,,1,,1,,1,,,,"38,429"
Desert Angel,https://www.crunchbase.com/organization/desert-angel-llc,5,,"Princeton, New Jersey, United States",Desert Angel is an angel investment group.,Angel Group,,4,,1,1,,,,,"38,400"
PKO VC,https://www.crunchbase.com/organization/pko-vc,7,1,"Warsaw, Mazowieckie, Poland",PKO VC is a venture capital fund established by the largest Polish bank PKO Bank Polski,Venture Capital,,7,,1,,1,,,,"38,438"
Soma Somasegar,https://www.crunchbase.com/person/soma-somasegar,6,,"Seattle, Washington, United States","Soma Somasegar is a Board of Directors at Fauna. He joined Madrona in November 2015 and is a Managing Director at Madrona. Prior to Madrona,...","Investment Partner, Individual/Angel",Seed,6,34,,,,,,,"38,440"
3to1 Capital,https://www.crunchbase.com/organization/3to1-capital,2,,"Bangalore, Karnataka, India",3to1 Capital is an Investment firm.,Venture Capital,,2,,1,,,,,,"38,401"
Nick Tomaino,https://www.crunchbase.com/person/nick-tomaino,2,,"Carson City, Nevada, United States","Nick Tomaino is the Founder and General Partner at 1confirmation. Prior to that, he was the Principal at Runa Capital. He attended Yale Scho...","Investment Partner, Individual/Angel",,2,4,,1,,,,,"38,404"
Abdulrahman Al-Qahtani,https://www.crunchbase.com/person/abdulrahman-al-qahtani,,,"Al Khobar, Ash Sharqiyah, Saudi Arabia",Abdulrahman Al-Qahtani is the Chief Executive Officer at DAAL. He attended Prince Mohammad Bin Fahd University.,Investment Partner,,,3,,,,,,,"38,403"
Food Retail Ventures,https://www.crunchbase.com/organization/mccann-investments-advisory,12,,"Boston, Massachusetts, United States",Food Retail Ventures invests in early stage food and retail technology companies.,Venture Capital,Early Stage Venture,10,,3,1,,,,,"38,405"
Fernando Lelo de Larrea H.,https://www.crunchbase.com/person/fernando-lelo-de-larrea,2,,"Mexico City, Distrito Federal, Mexico","As a relevant player in Mexico’s entrepreneurial ecosystem, Fernando is one of the most important and active early-stage investors in Mexico...","Investment Partner, Individual/Angel","Early Stage Venture, Seed",2,28,,,,,,,"38,406"
Teledyne Scientific & Imaging,https://www.crunchbase.com/organization/teledyne-scientific-imaging,1,,"Thousand Oaks, California, United States","Teledyne Scientific & Imaging provides research and development services in the areas of electronics, imaging sensors.",,,1,,,,,,,,"38,415"
Ben Casnocha,https://www.crunchbase.com/person/ben-casnocha,2,1,"San Francisco, California, United States","Ben is cofounder and partner at Village Global, a $270M+ venture capital firm that invests in startup entrepreneurs across a range of catego...","Investment Partner, Individual/Angel","Early Stage Venture, Seed",2,9,,1,1,,,,"38,407"
Sameer Parwani,https://www.crunchbase.com/person/sameer-parwani,2,1,"Mumbai, Maharashtra, India",Sameer Parwani is the Founder of CouponDunia and the CEO and Co-Founder of TopHire. He previously worked as the CTO and Co-Founder at Tysam ...,Individual/Angel,Seed,2,,,,1,,,,"38,408"
DSP Blackrock,https://www.crunchbase.com/organization/dsp-blackrock,8,5,"Mumbai, Maharashtra, India",DSP BlackRock Investment Managers is an asset management companies in India.,,,8,,,,5,,,,"38,412"
"Gordon College, Wenham",https://www.crunchbase.com/organization/gordon-college-wenham,1,,"Wenham, Massachusetts, United States","Gordon College, Wenham is a school in Wenham.",,,1,,,,,,,,"38,451"
Jordan Greenhall,https://www.crunchbase.com/person/jordan-greenhall,3,2,"San Diego, California, United States","Jordan Greenhall - Co-Founder, Chief Strategist & Executive Chairman @ Neurohacker Collective",Individual/Angel,Seed,3,,,,2,,,,"38,453"
OK Blockchain Capital,https://www.crunchbase.com/organization/okblockchain-capital,12,1,"Hong Kong, Hong Kong Island, Hong Kong",OK Blockchain Capital provides fully-integrated blockchain services for extraordinary projects.,Venture Capital,,12,,3,1,1,,,,"38,413"
Ganesh Padmanabhan,https://www.crunchbase.com/person/ganesh-padmanabhan,,,"Austin, Texas, United States",Ganesh is an accomplished technology and business executive with deep expertise in commercializing and building AI and Big Data businesses f...,,"Convertible Note, Early Stage Venture, Seed, Venture",,,,,,,,,"38,414"
Matthew Stack,https://www.crunchbase.com/person/matthew-stack,,,"New York, New York, United States","Matt Stack is a founder of XLP Capital, the founding manager of the Lambda Prime Investment Incubator Fund, and the Chief Investment Officer...",Investment Partner,"Early Stage Venture, Seed",,9,,,,,,,"38,415"
Japan Digital Design,https://www.crunchbase.com/organization/japan-digital-design,1,1,"Tokyo, Tokyo, Japan",Japan Digital Design is an AI technology company for financial industries.,,,1,,,,1,,,,"38,455"
Cowen Investment Management,https://www.crunchbase.com/organization/cowen-investment-management,22,22,"New York, New York, United States",Sustainable Private Equity and Credit Investments,Investment Bank,,22,,1,4,22,,,,"38,456"
Global Financial & Leasing Services,https://www.crunchbase.com/organization/global-financial-leasing-services,,,"Scottsdale, Arizona, United States",GFLS is an equipment leasing and alternative financial solutions firm providing equipment financing to small and medium-sized businesses.,Venture Debt,,,,,,,,,,"38,417"
Chr. Augustinus Fabrikker,https://www.crunchbase.com/organization/chr-augustinus-fabrikker,14,,"Copenhagen, Hovedstaden, Denmark",Chr. Augustinus Fabrikker operates as an investment management firm with a core focus on dedicated ownership of Danish businesses.,Private Equity Firm,,6,,4,,,,,,"38,419"
Zoran,https://www.crunchbase.com/organization/zoran,,,"Sunnyvale, California, United States",Zoran is a provider of digital solutions in the digital entertainment and digital imaging market.,,,,,,,,,,,"38,420"
Castlegate Investments,https://www.crunchbase.com/organization/castlegate-investments,2,,"South Marston, Swindon, United Kingdom",Castlegate Investments is a private equity and family office firm.,Family Investment Office,,2,,2,,,,,,"38,421"
MNC Media Group,https://www.crunchbase.com/organization/pt-media-nusantara-citra-tbk-mnc-media-group,2,1,"Jakarta Pusat, Jakarta Raya, Indonesia",MNC Media Group is a media and entertainment company that involves in air tv and content production.,,,1,,1,,1,,,,"38,422"
AB Accelerator,https://www.crunchbase.com/organization/ab-accelerator,7,,"Amman, Amman, Jordan",AB Accelerator is the fintech focused banking company.,Accelerator,"Early Stage Venture, Seed",7,,,1,,,,,"38,423"
George Azih,https://www.crunchbase.com/person/george-azih,1,,"Atlanta, Georgia, United States",George Azih is the Founder and CEO of LeaseQuery. He attended the University of Georgia - Terry College of Business.,"Investment Partner, Individual/Angel",,1,1,,1,,,,,"38,425"
