Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
SIDDHARTH SHAH,https://www.crunchbase.com/person/dipali-shah-3dcc,,,,SIDDHARTH SHAH,,"Early Stage Venture, Private Equity",,,,,,,,,"234,280"
Mona DeFrawi,https://www.crunchbase.com/person/mona-defrawi-6606,,,,Mona DeFrawi,,,,,,,,,,,"234,431"
Martin SPOERRI,https://www.crunchbase.com/person/martin-spoerri-46bb,,,,Martin SPOERRI,,,,,,,,,,,"234,139"
Tansukh Jain,https://www.crunchbase.com/person/tansukh-jain,,,,Tansukh Jain,,,,,,,,,,,"234,135"
Sun Zeyu,https://www.crunchbase.com/person/sun-zeyu,,,,"CCTV guest commentator, Peking University financial science and technology innovation blockchain advisory committee member.",Investment Partner,,,1,,,,,,,"234,003"
Jason Smedley,https://www.crunchbase.com/person/jason-smedley,,,"Ilford, Redbridge, United Kingdom",Jason Smedley is the Managing Director at Nail Harmony UK.Jason Smedley attended Ambrose Fleming.,,,,,,,,,,,"234,006"
Muhammed Chaudhry,https://www.crunchbase.com/person/muhammed-chaudhry,,,"San Jose, California, United States",Muhammed Chaudhry Managing Partner at MAC Capital Partners.,Investment Partner,,,1,,,,,,,"234,000"
Peter Michaud,https://www.crunchbase.com/person/peter-michaud,,,,Peter Michaud,Investment Partner,,,1,,,,,,,"234,001"
Oscar Diele,https://www.crunchbase.com/person/oscar-diele,,,"Amsterdam, Noord-Holland, The Netherlands","CEO. Experienced in digital transformation. Strong track record in combining marketing, technology and e-commerce to drive profitable growth...",,,,,,,,,,,"234,004"
Luís Sousa,https://www.crunchbase.com/person/luís-sousa-miguel,,,"Funchal, Madeira, Portugal","Luís Miguel Sousa is the Chairman, Founder and CEO of Grupo Sousa.",,,,,,,,,,,"234,007"
