Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Robert Turner,https://www.crunchbase.com/person/robert-turner,1,,"Berwyn, Pennsylvania, United States","Robert E. Turner co-founded Turner Investments in 1990. Turner Investments is an employee-owned investment-management firm based in Berwyn, ...",Individual/Angel,Seed,1,,,,,,,,"69,000"
Almaty Tech Garden,https://www.crunchbase.com/organization/almat-tech-garden,,,"Almaty, Almaty City, Kazakhstan","Almaty Tech Garden - is a brand name for the innovative cluster that is based in Almaty city, Kazakhstan.",Accelerator,"Early Stage Venture, Seed",,,,,,,,,"69,001"
Can Kisagun,https://www.crunchbase.com/person/can-kisagun,1,,"San Francisco, California, United States",Can Kisagun is the Co-Founder and Chief Product Officer at Enigma.,Individual/Angel,,1,,,,,,,,"69,005"
Kelvin Kinuthia,https://www.crunchbase.com/person/kelvin-kinuthia,,,"Nairobi, Nairobi Area, Kenya","Kelvin Kinuthia also known as Kelx is the founder and CEO of Kelxfy, the founder of Kelx Graphics, digital strategist, graphic designer, con...",,,,,,,,,,,"69,012"
Marc McMorris,https://www.crunchbase.com/person/marc-mcmorris,,,"San Francisco, California, United States","Mr. Marc McMorris is Co-Founder and Managing Director of Carrick Capital Partners. Prior to Carrick Capital Partners, Mr. McMorris was wi...",Investment Partner,,,1,,,,,,,"69,015"
Hazama Ando,https://www.crunchbase.com/organization/hazama-ando,1,,"Minato, Chiba, Japan",Hazama Ando is a construction company.,,,1,,,,,,,,"69,027"
Michael Nelson,https://www.crunchbase.com/person/michael-nelson-2,,,"Chicago, Illinois, United States",Michael Nelson is a Managing Partner and Head of Investing at Pritzker Group Private Capital. Michael received his B.B.A. in finance and ac...,Investment Partner,,,4,,,,,,,"69,028"
Alison J Rapaport Stillman,https://www.crunchbase.com/person/alison-j-rapaport,,,"San Francisco, California, United States","Alison J. Rapaport, CFA, is a Partner at Serena Ventures, overseeing portfolio management and sourcing new investments. Previously, Alison ...",Investment Partner,,,1,,,,,,,"69,054"
Keith Nilsson,https://www.crunchbase.com/person/keith-nilsson,1,,"Menlo Park, California, United States","Keith Nilsson is founder and Managing Partner of Xplorer Capital, an early stage venture firm focused on disruptive technologies and busines...","Investment Partner, Individual/Angel","Early Stage Venture, Seed, Venture",1,29,,,,,,,"69,001"
Smart Innovation Norway,https://www.crunchbase.com/organization/smart-innovation-norway,1,,"Halden, Ostfold, Norway","Smart Innovation internationally oriented business cluster in Norway within energy, digitization, Big Data Analytics and ICT.",Micro VC,,1,,,,,,,,"69,003"
Andrew Ferrier,https://www.crunchbase.com/person/andrew-ferrier,1,,,Andrew has held a number of director and executive positions for large multinationals and has 30 years of experience in international busine...,Individual/Angel,,1,,,,,,,,"69,005"
Houji capital,https://www.crunchbase.com/organization/houji-capital,4,,"Beijing, Beijing, China",Houji capital is a private equity investment management company that offers asset and equity investment management and financial consulting.,Private Equity Firm,,4,,1,,,,,,"69,007"
Artá Capital,https://www.crunchbase.com/organization/artá-capital,4,,"Madrid, Madrid, Spain",Artá Capital is a growth private equity.,Private Equity Firm,,4,,2,,,,,,"69,006"
EPFL Innovation Park,https://www.crunchbase.com/organization/epfl-innovation-park,1,,"Lausanne, Vaud, Switzerland",The EPFL Innovation Park supports disruptive innovation and technology transfer from EPFL and other regional universities.,,,1,,,,,,,,"69,008"
Abdulla Naser Al Jaabari,https://www.crunchbase.com/person/abdulla-naser-al-jaabari,,,,"Abdulla Naser Al Jaabari, Managing Director and CEO of Strategic Development Fund.",Investment Partner,,,1,,,,,,,"69,009"
PARTY Japan,https://www.crunchbase.com/organization/party-japan,3,,"Shibuya, Kanagawa, Japan","PARTY is a new creative process where AI and creators coexist, and to research and develop the next generation of creative company.",,,3,,,,,,,,"69,010"
Areti International Group (Formerly Itera Group),https://www.crunchbase.com/organization/areti-international-group-formerly-itera-group,,,"Limassol, Limassol, Cyprus",ARETI is a private company which consolidates most of the current Group’s projects and seeks to implement new ones.,,,,,,,,,,,"69,063"
Venture Lab,https://www.crunchbase.com/organization/venture-lab-7df2,1,,"Philadelphia, Pennsylvania, United States",Venture Lab is a competition for Penn student-founded new ventures.,Startup Competition,"Non Equity Assistance, Seed",1,,1,,,,,,"69,064"
Hennessey Capital,https://www.crunchbase.com/organization/hennessey-capital,4,2,"Rochester Hills, Michigan, United States",Hennessey Capital is a division of Hitachi Capital America Corp. and offers accounts receivable and inventory financing to fund,Venture Capital,"Early Stage Venture, Late Stage Venture",3,,2,,2,,,,"69,012"
Ppap Automotive Lt,https://www.crunchbase.com/organization/ppap-automotive-lt,1,,"Noida, Uttar Pradesh, India",PPAP Automotive is a manufacturer of automotive sealing systems.,,,1,,,,,,,,"69,013"
Mlit,https://www.crunchbase.com/organization/mlit,1,,"Tokyo, Tokyo, Japan",Mlit is a ministry of the Japanese government.,,,1,,,,,,,,"69,014"
Orca Capital,https://www.crunchbase.com/organization/orca-capital,,,"Pfaffenhofen An Der Ilm, Bayern, Germany","Orca Capital, a leading proprietary trading firm, excels in global equity markets with a focus on special situations and venture capital.",,,,,,,,,,,"69,070"
Golden Bridge Investment,https://www.crunchbase.com/organization/golden-bridge-investment,2,,"Beijing, Beijing, China",Golden Bridge Investment is an investment firm.,,,2,,1,,,,,,"69,017"
Mercator Capital,https://www.crunchbase.com/organization/mercator-capital,,,"Washington, District of Columbia, United States",Mercator Capital is a boutique investment-banking firm that provides strategic and financial advisory services.,Investment Bank,,,,,,,,,,"69,019"
Michael Whitticom,https://www.crunchbase.com/person/michael-whitticom,,,"Chapel Hill, North Carolina, United States",Michael Whitticom - Partner @ FiveNine Ventures,,,,,,,,,,,"69,020"
Stephanie Khoo,https://www.crunchbase.com/person/stephanie-khoo,,,"New York, New York, United States","Prior to joining Nyca, Stephanie was a Vice President at Goldman Sachs in the Investment Banking Division. Stephanie has worked across both ...",Investment Partner,,,1,,,,,,,"69,076"
Whiterock Capital,https://www.crunchbase.com/organization/whiterock-capital,5,2,"Austin, Texas, United States","Whiterock Capital is an investment company that involves in manufacturing, distribution, and business services.",Investment Bank,,4,,2,,2,,,,"69,022"
Lim Der Shing,https://www.crunchbase.com/person/lim-der-shing,5,,"Singapore, Central Region, Singapore",Der Shing is founder and CEO of the JobsCentral Group. His work scope includes strategic planning and responsibility for the group's P&L. Hi...,"Investment Partner, Individual/Angel",Seed,4,2,,,,,,,"69,024"
LORE Associates,https://www.crunchbase.com/organization/lore-associates,5,2,"Wayne, Pennsylvania, United States",LORE Associates provides investment capital and mentoring to early stage companies in the Greater Philadelphia Area.,Angel Group,,4,,,1,2,,,,"69,025"
Azim Premji,https://www.crunchbase.com/person/azim-premji,,,"Bengaluru, Karnataka, India","Azim Premji, a graduate in Electrical Engineering from Stanford University, USA has been at the helm of Wipro Limited since the late 1960’s,...",Investment Partner,,,5,,,,,,,"69,030"
YAXA,https://www.crunchbase.com/organization/yaxa,1,1,"Concord, Massachusetts, United States",YAXA solution is a real-time risk monitoring and threat remediation platform for enterprises seeking to actively block malicious behaviors.,,,1,,1,,1,,,,"69,031"
Platanus Holding,https://www.crunchbase.com/organization/platanus-holding,1,,"Zürich, Zurich, Switzerland",Platanus Holding is a investment firm.,,,1,,,,,,,,"69,032"
Deepak Nathani,https://www.crunchbase.com/person/deepak-nathani,1,,"India, Asia",Deepak Nathani - COO & Executive Director @ Cybage Software,Individual/Angel,Seed,1,,1,,,,,,"69,082"
Ecobank Fintech Challenge,https://www.crunchbase.com/organization/ecobank-fintech-challenge,3,,"Lomé, Maritime, Togo","Ecobank Fintech Challenge finds and partners Fintechs that are ready to scale, and offers them assistance.","Accelerator, Incubator",,3,,3,,,,,,"69,033"
Symalzo Ventures Holding BV,https://www.crunchbase.com/organization/symalzo-ventures-holding,4,,"Alphen Aan Den Rijn, Zuid-Holland, The Netherlands",Venture Capital,"Family Investment Office, Venture Capital","Early Stage Venture, Late Stage Venture, Seed, Venture",4,,4,,,,,,"69,034"
CRE Alliance,https://www.crunchbase.com/organization/cre-alliance,1,,"Wan Chai, Hong Kong Island, Hong Kong",CRE Alliance is a private equity joint venture between China Resources Enterprise (CRE) and Great Wall Asset Management.,Private Equity Firm,,1,,1,,,,,,"69,035"
FCoin,https://www.crunchbase.com/organization/fcoin,1,,"Beijing, Beijing, China",FCoin is a Chinese cryptocurrency exchange start-up ,,,1,,1,,,,,,"69,036"
Synchronicity,https://www.crunchbase.com/organization/synchronicity-c5d7,,,"Birmingham, Michigan, United States","Synchronicity is a Michigan-based boutique asset manager targeting cryptocurrencies, digital tokens, and blockchain backed companies.",Private Equity Firm,,,,,,,,,,"69,037"
Baoding Investment,https://www.crunchbase.com/organization/baoding-investment,5,,"Shanghai, Shanghai, China",Baoding Investment is a venture capital firm.,Venture Capital,,5,,3,,,,,,"69,092"
Stakez Capital,https://www.crunchbase.com/organization/stakez-capital,2,,"London, England, United Kingdom",Stakez Capital is a group of experienced blockchain investors.,Venture Capital,Early Stage Venture,2,,,,,,,,"69,039"
Darshan Somashekar,https://www.crunchbase.com/person/darshan-somashekar,1,,"Greater New York Area, United States, North America",Darshan Somashekar is a Co-Founder at Unwind Media and a Venture Partner at TMV. Darshan Somashekar attended Brown University.,Individual/Angel,,1,,,,,,,,"69,040"
Winnie Wutte,https://www.crunchbase.com/person/winnie-wutte,,,"London, England, United Kingdom","Winnie Wutte (London) joined KKR in 2008 and is a member of KKR's Client and Partner Group in London. Prior to joining KKR, she spent five y...",,,,,,,,,,,"69,094"
Jason Hobson,https://www.crunchbase.com/person/jason-hobson,,,"Los Angeles, California, United States",Jason Hobson is the current Co-Founder of Emotional Intelligence Ventures. He previously worked at Domus as a Principal. Jason attended the ...,,,,,,,,,,,"69,042"
