Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Jonathan Allan,https://www.crunchbase.com/person/jonathan-allan-f3f2,,,"London, England, United Kingdom",Jonathan Allan is the Chief Operating Officer at Channel 4. He attended Newcastle University in 1991.,Investment Partner,,,1,,,,,,,"172,201"
Son V.,https://www.crunchbase.com/person/son-v,,,"San Francisco, California, United States",Son V. Managing Director at Cavallo Ventures,Investment Partner,,,3,,,,,,,"172,203"
Alok Sindher,https://www.crunchbase.com/person/alok-sindher-15fb,,,,Alok Sindher,Investment Partner,,,1,,,,,,,"172,204"
Paul Kuo,https://www.crunchbase.com/person/paul-kuo,4,,"Japan, Asia",Paul Kuo - Director - Board of Directors @ Tamecco,Individual/Angel,,4,,,,,,,,"172,206"
Qianhai Pengchen Investment,https://www.crunchbase.com/organization/qianhai-pengchen-investment,4,,"Shenzhen, Guangdong, China",Qianhai Pengchen Investment is an investment Firm.,Venture Capital,,4,,,,,,,,"172,201"
Dami Chuangtou Jijin,https://www.crunchbase.com/organization/dami-chuangtou-jijin,4,1,"Shenzhen, Guangdong, China",Dami Chuangtou Jijin is an angel investment fund institution.,Angel Group,,4,,2,,1,,,,"172,207"
Jameson Sharp,https://www.crunchbase.com/person/jameson-sharp,,,"United States, North America","Investor, Writer, Entrepreneur. Jameson has served as a Special Advisor alongside several notable Local, State and Federal Politicians. In 2...",,,,,,,,,,,"172,208"
Vcwill Capital,https://www.crunchbase.com/organization/vcwill-capital,2,,"Beijing, Beijing, China",Vcwill Capital is a venture capital group for start up companies.,Venture Capital,,2,,,,,,,,"172,210"
CyberLink Technology,https://www.crunchbase.com/organization/cyberlink-technology,1,1,,CyberLink Technology is an invetmsnt firm,,,1,,,,1,,,,"172,209"
Fritz Schweiger,https://www.crunchbase.com/person/fritz-scbwe,,,"Vienna, Wien, Austria","As a creative entrepreneur and investor, Fritz has established and developed Q·ADVISERS, an independent investment and corporate finance bou...",,,,,,,,,,,"172,211"
Employee Three,https://www.crunchbase.com/person/abdiaziz-ali,,,,Employee Three,,,,,,,,,,,"172,207"
Rob Bettigole,https://www.crunchbase.com/person/rob-bettigole,,,"New Haven, Connecticut, United States",Robert Bettigole is the Founder & Managing Partner at Elm Street Ventures.,Investment Partner,,,2,,,,,,,"172,213"
Huarun Runxiang Joint,https://www.crunchbase.com/organization/huarun-runxiang-joint,1,,"Hunan, Fujian, China",Huarun Runxiang Joint is an investment firm.,,,1,,1,,,,,,"172,211"
Masahiro Okazaki,https://www.crunchbase.com/person/masahiro-okazaki,2,1,"Tokyo, Japan, Asia","Masahiro Okazaki - President, CEO, and Founder @ Fiveneeds",Individual/Angel,,1,,,,1,,,,"172,216"
Nicholas Henry Moryl Revocable Trust,https://www.crunchbase.com/organization/nicholas-henry-moryl-revocable-trust,1,,,Nicholas Henry Moryl Revocable Trust,,,1,,,,,,,,"172,212"
Claire Cormier Thielke,https://www.crunchbase.com/person/claire-cormier-thielke,3,,,Claire Cormier Thielke,Individual/Angel,,3,,,2,,,,,"172,217"
Hyung-uk Choi,https://www.crunchbase.com/person/hyeongwook-choi,,,"Seoul, Seoul-t'ukpyolsi, South Korea","co-founder of Pan Asia Network, innovation catalyst & CEO at LifeSquare, future designer & CEO at future designers, board member of CODE, ex...",,,,,,,,,,,"172,218"
Pranav Ramesh,https://www.crunchbase.com/person/pranav-ramesh-c515,1,,,Pranav Ramesh,Individual/Angel,,1,,1,,,,,,"172,219"
fd,https://www.crunchbase.com/organization/very-serious-ventures-e6e1,,,,fd,Angel Group,"Early Stage Venture, Seed",,,,,,,,,"172,220"
Wosheng Cci Capital,https://www.crunchbase.com/organization/wosheng-cci-capital,3,1,"Guangxi, Jiangsu, China",Wosheng Cci Capital is engaged in investment management.,Venture Capital,,3,,,,1,,,,"172,221"
Samuel Kim,https://www.crunchbase.com/person/samuel-kim,,,"Austin, Texas, United States",Sam has been a serial entrepreneur and investor in many early stage technology companies across a wide variety of industries.  Prior to B...,,,,,,,,,,,"172,222"
Joao Machado,https://www.crunchbase.com/person/joao-machado,1,,"Porto, Lisboa, Portugal",Joao Machado - Founder @ Bluwalk,Individual/Angel,Seed,1,,,,,,,,"172,223"
Steve Hanawalt,https://www.crunchbase.com/person/steve-hanawalt,,,"San Francisco, California, United States","Steve Hanawalt is the Co-Founder of Power Factors. He attended University of California, Berkeley.",,,,,,,,,,,"172,224"
Danny DeMichele,https://www.crunchbase.com/person/danny-demichele,,,"Carlsbad, California, United States",Danny DeMichele is the Digital Strategist and Managing Partner of DannyDeMichele.com. He is a former Founder and Chairman of Incubate.com.,,"Early Stage Venture, Initial Coin Offering, Private Equity, Seed",,,,,,,,,"172,226"
Tony Gonzalez,https://www.crunchbase.com/person/tony-gonzalez-5943,3,,"California, United States, North America","Tony Gonzalez is a former American football tight end. He played college football and college basketball at University of California, Berkel...",Individual/Angel,,3,,,1,,,,,"172,225"
Huiyu Ziben,https://www.crunchbase.com/organization/huiyu-ziben,3,,"Shandong, Fujian, China",Huiyu Ziben specializes in venture investment.,Venture Capital,,3,,,,,,,,"172,221"
Huzaif Hanif Tola,https://www.crunchbase.com/person/huzaif-hanif-tola,1,,,Huzaif Hanif Tola,Individual/Angel,,1,,,,,,,,"172,222"
Anish Batlaw,https://www.crunchbase.com/person/anish-batlaw,,,"New York, New York, United States",Anish Batlaw - Operating Partner @ General Atlantic,,,,,,,,,,,"172,231"
Promotora de Iniciativas Empresariales y Sociales,https://www.crunchbase.com/organization/promotora-de-iniciativas-empresariales-y-sociales,,,"Madrid, Madrid, Spain",FEET promotes and supports the implementation of business projects deemed economically viable and socially,,,,,,,,,,,"172,229"
Virendra Rana,https://www.crunchbase.com/person/virendra-rana,1,,,Virendra Rana,Individual/Angel,,1,,,1,,,,,"172,232"
Craig McCloskey,https://www.crunchbase.com/person/craig-mccloskey-be58,,,,Craig McCloskey	joined Bluefield Seeding Solutions as Founder & Director.,,,,,,,,,,,"172,234"
Yuhuan State Investment,https://www.crunchbase.com/organization/yuhuan-state-investment,1,,,Yuhuan State Investment is Yuhuan City State-owned Assets Investment Operation Group.,,,1,,,,,,,,"172,230"
VDP Croissance,https://www.crunchbase.com/organization/vdp-croissance,1,1,"Montréal, Quebec, Canada",VDP Croissance is an investment Firm.,,,1,,,,1,,,,"172,231"
Chad Harrod,https://www.crunchbase.com/person/chad-harrod,,,"Tampa, Florida, United States","Chad Harrod is the Chief Executive Officer at Harrod Properties, Inc. Chad Harrod attended The University of Texas at Austin.",,,,,,,,,,,"172,233"
Gabor Retfalvi,https://www.crunchbase.com/person/gsbor-retfalvi,,,"Hungary, Europe",Gabor Retfalvi joined Next Earth as Co-Founder & CEO and he attended International Business School in 2003.,,,,,,,,,,,"172,234"
Bosheng Asset Management,https://www.crunchbase.com/organization/bosheng-asset-management,1,1,"Shanghai, Shanghai, China","Bosheng Asset Management is engaged in asset management, investment management and consulting.",Private Equity Firm,,1,,,,1,,,,"172,235"
Anand Lakra,https://www.crunchbase.com/person/anand-lakra-740b,1,,,Anand Lakra is a partner in JSA’s Mumbai office.,Individual/Angel,,1,,,,,,,,"172,236"
Pleasant Valley Fund,https://www.crunchbase.com/organization/pleasant-valley-fund,,,"New York, New York, United States","Pleasant Valley Fund LLC is an early and seed stage investment fund focused on mobile, data, health, biomedical and pharma verticals.",Angel Group,Seed,,,,,,,,,"172,238"
Tonio Meier,https://www.crunchbase.com/person/tonio-meier,,,"Basel, Basel-Stadt, Switzerland",Tonio Meier - CEO & Co-Founder @ GUURU,,Seed,,,,,,,,,"172,244"
Lisa Schule,https://www.crunchbase.com/person/lisa-schule,,,,Lisa Schule joined GEF in 2005 and leads GEF’s investment activities in the U.S. She is responsible for technology and service related inves...,,,,,,,,,,,"172,240"
Karel Doerner,https://www.crunchbase.com/person/karel-doerner,2,1,"Munich, Bayern, Germany",Karel Doerner - Senior Principal @ McKinsey & Company,Individual/Angel,Seed,2,,,,1,,,,"172,241"
Jerxis Vandrevala,https://www.crunchbase.com/person/jerxis-vandrevala,1,,,Jerxis Vandrevala,Individual/Angel,,1,,,,,,,,"172,242"
Grigorii Liubachev,https://www.crunchbase.com/person/grigorii-liubachev,1,,"Florence, Toscana, Italy", Grigorii Liubachev is the Co-founder at Cloudiverse.,Individual/Angel,Seed,1,,,,,,,,"172,244"
Francesco Mele,https://www.crunchbase.com/person/francesco-mele,,,,"Francesco is a Partner with KERN. Francesco is a senior member of the KERN team, assisting in the origination and execution of new portfolio...",,,,,,,,,,,"172,247"
Amplus,https://www.crunchbase.com/organization/amplus-2,,,"Ahmedabad, Gujarat, India",Amplus is a private equity advisory company.,Private Equity Firm,,,,,,,,,,"172,247"
Sebastian Pulido,https://www.crunchbase.com/person/sebastian-pulido,,,"New York, New York, United States","Sebastian Pulido is a Vice President, Change Management at Goldman Sachs. He attended the University of Miami.",,Early Stage Venture,,,,,,,,,"172,248"
Ilari Schouwvlieger,https://www.crunchbase.com/person/ilari-schouwvlieger,1,,,Ilari Schouwvlieger,Individual/Angel,,1,,1,,,,,,"172,249"
Core Pacific Venture Capital,https://www.crunchbase.com/organization/core-pacific-venture-capital,1,,,Core Pacific Venture Capital,,,1,,,,,,,,"172,251"
Laura Mason,https://www.crunchbase.com/person/laura-mason-e6d6,,,"London, England, United Kingdom","Laura Mason is the CEO, Legal & General Capital. She attended University of Oxford.",Investment Partner,,,2,,,,,,,"172,252"
Anna Verghese,https://www.crunchbase.com/person/anna-verghese-2bc8,,,,"Anna Verghese, executive director of The Audacious Project.",Investment Partner,,,3,,,,,,,"172,253"
Taigu Holdings Group,https://www.crunchbase.com/organization/taigu-holdings-group,1,,"Yiwu, Zhejiang, China",Taigu Holdings Group is engaged in printing of packaging and decoration printed matter; investment management.,,,1,,1,,,,,,"172,254"
Carsten Middendorf,https://www.crunchbase.com/person/carsten-middendorf,,,"Munich, Bayern, Germany",Investment Director at Allianz X | Investing in digital growth companies that are part of the ecosystems related to insurance | Long-term ma...,Investment Partner,,,1,,,,,,,"172,257"
Jim Gillingham,https://www.crunchbase.com/person/jim-gillingham,,,"San Antonio, Texas, United States","Mr. Gillingham is Senior Vice President of Valero Energy Corporation responsible for Specialty Products and Petrochemicals. Previously, M...",Investment Partner,,,1,,,,,,,"172,258"
Guilherme Cervieri,https://www.crunchbase.com/person/guilherme-cervieri,,,"Sao Paulo, Brazil, South America","Guilherme acted as management consultant for more than seven years at Falconi Consultores, a leading Brazilian consulting company focused on...",Investment Partner,,,4,,,,,,,"172,259"
Paul G Allen Frontiers Group,https://www.crunchbase.com/organization/paul-g-allen-frontiers-group,,,"Seattle, Washington, United States",The Paul G Allen Frontiers Group will explore the landscape the bioscience and fund ideas at the frontier of knowledge to advance science.,Accelerator,,,,,,,,,,"172,260"
Tom Schulz,https://www.crunchbase.com/person/tom-schulz-2,,,"Munich, Bayern, Germany",Tom Schulz is Co-founder and Managing Director at AQAL Capital GmbH. Tom holds an MS degree in Computer Science and attended Stanford Univer...,Investment Partner,"Convertible Note, Early Stage Venture, Seed",,1,,,,,,,"172,254"
Jānis Diedišķis,https://www.crunchbase.com/person/jānis-diedišķis,,,"Riga, Latvia, Europe",Jānis Diedišķis is a Board Member at Industra Bank.,Investment Partner,,,1,,,,,,,"172,262"
Nissim Menashe,https://www.crunchbase.com/person/nissim-menashe,,,"Modi'in, HaMerkaz, Israel",Nissim Menashe - Partner @ AfterDox,,,,,,,,,,,"172,261"
Rexyo,https://www.crunchbase.com/organization/rexyo,1,,"Mountain View, California, United States",Not just any search engine company,,,1,,,,,,,,"172,264"
Myrin New,https://www.crunchbase.com/person/myrin-new,,,"Chicago, Illinois, United States",Myrin New is the Information Technology Manager at TSMGI. He attended DePaul University's Jarvis College of Computing and Digital Media and ...,,,,,,,,,,,"172,265"
Qingyong Capital Management,https://www.crunchbase.com/organization/qingyong-capital-management,2,,"Hangzhou, Zhejiang, China",Qingyong Capital Management is engaged in capital management.,,,2,,,,,,,,"172,256"
Kelvin Searose-Xu,https://www.crunchbase.com/person/kelvin-searose-xu,,,"Las Vegas, Nevada, United States","Kelvin Searose-Xu is an operator, and a United States Marine Corps veteran. He holds an economics degree from Michigan State University and ...",,,,,,,,,,,"172,266"
Arsh Patel,https://www.crunchbase.com/person/dhrumil-patel,1,,"Ahmedabad, Gujarat, India",Arsh Patel - Founder @ Workoscope,Individual/Angel,,1,,,,,,,,"172,269"
Feizhu Zichan,https://www.crunchbase.com/organization/feizhu-zichan,1,,,Feizhu Zichan is an investment firm that provides asset management and consulting service.,,,1,,,,,,,,"172,268"
Craig Coombe,https://www.crunchbase.com/person/craig-coombe,,,"Durban, NA - South Africa, South Africa",Craig Coombe serves as a Chief Executive Officer at Multiply Group. Craig attended University of KwaZulu-Natal.,,,,,,,,,,,"172,270"
Andre Hatibi,https://www.crunchbase.com/person/andre-hatibi,,,"Westport, Connecticut, United States",Andre Hatibi is the Senior Vice President at CoastalOne.,,,,,,,,,,,"172,271"
Beijing Hongxun Lida Investment Management,https://www.crunchbase.com/organization/beijing-hongxun-lida-investment-management,1,1,"Beijing, Beijing, China","Beijing Hongxun Lida Investment Management is engaged in investment management; investment consulting; corporate management consulting, etc.",,,1,,,,1,,,,"172,272"
Robert A. Lauer,https://www.crunchbase.com/person/robert-a-lauer,,,,"As Director and Operating Partner of Glengary LLC, Bob Lauer leverages his extensive management experience in strategic and operational init...",,,,,,,,,,,"172,260"
DHP Capital,https://www.crunchbase.com/organization/dhp-capital,,,"Heidenheim An Der Brenz, Baden-Wurttemberg, Germany",We are an investor in healthcare venture cases.,"Corporate Venture Capital, Private Equity Firm, Venture Capital","Private Equity, Venture",,,,,,,,,"172,275"
Allan Moelholm,https://www.crunchbase.com/person/allan-moelholm,,,"Munich, Bayern, Germany","Allan Moelholm is Partner in Moelholm C&C, which specialises in capital and consulting for small and medium sized enterprises in the B2C uni...",,,,,,,,,,,"172,277"
Hongrong Investment,https://www.crunchbase.com/organization/hongrong-investment,2,1,"Suzhou Shi, Jiangsu, China",Hongrong Investment is an investment firm.,,,2,,1,,1,,,,"172,281"
Dave Tomlinson,https://www.crunchbase.com/person/dave-tomlinson,,,"Austin, Texas, United States","Dave Tomlinson is the CEO & President at BorrowersFirst, Inc.",,,,,,,,,,,"172,282"
Charles Songhurst,https://www.crunchbase.com/person/charles-songhurst-7696,1,,,Charles Songhurst,Individual/Angel,,1,,,,,,,,"172,283"
National Science Foundation,https://www.crunchbase.com/person/national-science-foundation-880e,,,"United States, North America",National Science Foundation,Investment Partner,,,1,,,,,,,"172,266"
Andrew Singer,https://www.crunchbase.com/person/andrew-singer,,,"Baltimore, Maryland, United States","Mr. Singer is a Partner and General Counsel of Energy Capital Partners. He is involved in all areas of the firm’s investment activities, wit...",,,,,,,,,,,"172,284"
Anne-Marie Tierney Le-Roux,https://www.crunchbase.com/person/anne-marie-tierney-le-roux,,,"Ireland, Europe",Anne-Marie Tierney Le-Roux,Investment Partner,,,1,,,,,,,"172,285"
Shui Mu Chun Jin,https://www.crunchbase.com/person/shui-mu-chun-jin,1,,,Shui Mu Chun Jin,Individual/Angel,,1,,,,,,,,"172,270"
Jonathan Harber,https://www.crunchbase.com/person/jonathan-harber,,,"New York, New York, United States","Jonathan Harber - Chairman, Managing Director @ Started Accelerator",Investment Partner,,,6,,,,,,,"172,286"
Andy Wright,https://www.crunchbase.com/person/andy-wright-4,,,," Andy co-founded and was the CTO of Datum Telegraphic Inc., a company specializing in signal processing solutions for third generation wirel...",,,,,,,,,,,"172,287"
Bader A. AL-Sumait,https://www.crunchbase.com/person/bader-a-al-sumait,,,"Bahrain, Asia",Bader A. AL-Sumait is the Co-Founder and Director of Global Investment House. He previously worked at Global Investment House K.S.C.C as a C...,,,,,,,,,,,"172,289"
Marius B.,https://www.crunchbase.com/person/marius-c-bolik,,,"Germany, Europe",Marius B.,,,,,,,,,,,"172,288"
Wuhou Keji Chanye Fazhan Jijin,https://www.crunchbase.com/organization/wuhou-keji-chanye-fazhan-jijin,1,,"Chengdu, Sichuan, China",Wuhou Keji Chanye Fazhan Jijin engaged in investment management and consulting service.,,,1,,,,,,,,"172,291"
Private Equity Group,https://www.crunchbase.com/organization/private-equity-group,1,,,Seed/Angel Investor,,,1,,,1,,,,,"172,271"
Damon Danieli,https://www.crunchbase.com/person/damon-danieli,,,"Seattle, Washington, United States",Damon Danieli is a CEO of Stealth Startup. He was a CTO and Co-founder at Z2Live. He attended the University of Washington.,,,,,,,,,,,"172,290"
