Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
ACPL Exports,https://www.crunchbase.com/organization/acpl-exports,4,1,"Agra, Uttar Pradesh, India","ACPL Exports is a supplier of silver jewelry, findings, and chains.",,"Early Stage Venture, Seed",3,,2,,1,,,,"64,204"
Random Ventures,https://www.crunchbase.com/organization/random-ventures,2,,"Helsinki, Southern Finland, Finland",Equity investment company,Micro VC,Seed,2,,,,,,,,"64,218"
Pomegranate Ventures,https://www.crunchbase.com/organization/pomegranate-ventures,,,"Piedmont, California, United States",Pomegranate invests in values-driven leadership teams of mid-stage companies poised to make a massive dent in the world.,Venture Capital,"Early Stage Venture, Late Stage Venture, Secondary Market",,,,,,,,,"64,221"
Stacey Epstein,https://www.crunchbase.com/person/stacey-epstein,2,,"San Francisco, California, United States",Stacey Epstein is the Partner of The Operator Network. She previously worked at ServiceMax as a Chief Marketing & Customer Experience Office...,Individual/Angel,,2,,,,,,,,"64,200"
Angang Steel,https://www.crunchbase.com/organization/angang-steel,1,,"Anshan, Liaoning, China","Angang Steel engages in the production, processing, and sale of steel products in the People’s Republic of China.",,,1,,,,,,,,"64,203"
Entwistle Ventures,https://www.crunchbase.com/organization/entwistle-ventures,2,,"Austin, Texas, United States",Backing unstoppable founders.,Venture Capital,,2,,,,,,,,"64,204"
Yuxi Pacific,https://www.crunchbase.com/organization/yuxi-pacific,1,1,"Philadelphia, Pennsylvania, United States",Yuxi Pacific helps companies generate new revenue from existing intellectual property by implementing new ideas.,,,1,,,,1,,,,"64,225"
Tangiers Global,https://www.crunchbase.com/organization/tangiers-global-llc,1,1,"San Diego, California, United States",Tangiers Capital provides working and expansion funding to small and microcap public companies.,,,1,,1,,1,,,,"64,227"
EQt Foundation,https://www.crunchbase.com/organization/eqt-foundation,2,,"Stockholm, Stockholms Lan, Sweden","EQT, a purpose-driven global investment organization with a Nordic heritage, the foundation exists to push the frontiers of impact.",,,2,,,,,,,,"64,205"
IQS Tech Factory,https://www.crunchbase.com/organization/iqs-tech-factory,18,1,"Barcelona, Catalonia, Spain","IQS Tech Factory organizes presentations, lectures, workshops, and networking events related to new venture development.",,,18,,,,1,,,,"64,206"
Western New York Impact Investment Fund,https://www.crunchbase.com/organization/western-new-york-impact-investment-fund,10,,"Buffalo, New York, United States",Making investments that generate both financial and social returns while helping to accelerate the economic resurgence of Western New York,Venture Capital,Early Stage Venture,8,,5,,,,,,"64,208"
fairfax founders fund,https://www.crunchbase.com/organization/fairfax-founders-fund,1,,"Fairfax, Virginia, United States",fairfax founders fund is a investment firm.,Venture Capital,,1,,1,,,,,,"64,228"
Ken Corporation,https://www.crunchbase.com/organization/ken-corporation,1,,"Tokyo, Tokyo, Japan",Ken Corporation provides housing and office rental brokerage for Japanese and foreigners and sales brokerage of luxury real estate in Tokyo.,Private Equity Firm,,1,,,1,,,,,"64,209"
Melonee Wise,https://www.crunchbase.com/person/melonee-wise,,,"San Francisco, California, United States",Melonee Wise is the Chief Technology Officer of Agility Robotics. She previously worked at Zebra Technologies as a VP of Robotics Automation...,,,,,,,,,,,"64,229"
Medicash,https://www.crunchbase.com/organization/medicash,1,1,"Liverpool, Liverpool, United Kingdom",Medicash is a low-cost health plan designed to help with the rising costs of everyday healthcare.,,,1,,1,,1,,,,"64,210"
Jan Pensaert,https://www.crunchbase.com/person/jan-pensaert,,,"London, England, United Kingdom",Jan is the Founding Managing Partner of Valiance. He brings over 20 years of experience in growth investing. He leads the Investment Committ...,Investment Partner,,,2,,,,,,,"64,232"
Steve Hall,https://www.crunchbase.com/person/steve-hall-3,1,,"Indianapolis, Indiana, United States",Steve Hall is a Board Member at Kymera Therapeutics. He brings more than 25 years of pharmaceutical experience from both multinational pharm...,"Investment Partner, Individual/Angel",,1,17,,,,,,,"64,211"
C31Ventures,https://www.crunchbase.com/organization/c31ventures,6,1,"Singapore, Central Region, Singapore",The venture capital arm of CapitaLand. C31 Ventures invest in technology start-us that complement the Group's real estate business.,Venture Capital,,6,,2,,1,,,,"64,212"
Harmony Auto Holding,https://www.crunchbase.com/organization/china-harmony-new-energy-auto,1,,"Zhengzhou, Henan, China",Harmony Auto Holding is a dealer that deals in luxury and ultra-luxury passenger vehicles in China.,,,1,,,,,,,,"64,213"
Daniel Wolfson,https://www.crunchbase.com/person/daniel-wolfson,2,,"New York, New York, United States",Daniel Wolfson is a Founder & Principal at Oldslip Group.,Individual/Angel,,2,,,1,,,,,"64,215"
FMB Research,https://www.crunchbase.com/organization/fmb-research,2,1,,FMB Research,,,2,,,1,1,,,,"64,243"
AKAKIYA HOLDINGS,https://www.crunchbase.com/organization/akakiya-holdings,2,1,"Tokyo, Tokyo, Japan",AKAKIYA HOLDINGS is a real estate leasing business company.,,,1,,,,1,,,,"64,217"
American Bank,https://www.crunchbase.com/organization/american-bank,,,"Corpus Christi, Texas, United States",American Bank a direct reflection of our customers.,Investment Bank,,,,,,,,,,"64,218"
Fruition Partners,https://www.crunchbase.com/organization/fruition-partners-85bf,1,,"Denver, Colorado, United States",Fruition Partners is a lower middle market private equity firm.,Private Equity Firm,Private Equity,1,,,,,,,,"64,220"
SPO Partners & Co,https://www.crunchbase.com/organization/spo-partners-co,,,"Mill Valley, California, United States",The fund typically invests in value securities to create its portfolios.,Hedge Fund,,,,,,,,,,"64,221"
Fujita Kanko,https://www.crunchbase.com/organization/fujita-kanko,2,,"Tokyo, Tokyo, Japan",Fujita Kanko is a hotel business solution company.,,,2,,,,,,,,"64,254"
"TBF Capital Group, LLC",https://www.crunchbase.com/organization/tbf-capital-group-llc,1,,"Deerfield, Illinois, United States",TBF Capital is a company comprised of private investors.,,,1,,,,,,,,"64,222"
Shepherd Kaplan Krochuk,https://www.crunchbase.com/organization/grt-capital-partners,1,,"Boston, Massachusetts, United States",Shepherd Kaplan Krochuk  is an independently-owned advisory firm.,Venture Capital,,1,,1,,,,,,"64,223"
Markus Harder,https://www.crunchbase.com/person/markus-harder,1,1,"Berlin, Berlin, Germany",Markus Harder  is the CFO at DeepL. He attended University of Cambridge.,Individual/Angel,,1,,,1,1,,,,"64,224"
OneAngstrom,https://www.crunchbase.com/organization/oneangstrom,1,1,"Grenoble, Rhone-Alpes, France",OneAngstrom is a molecular design that transforms using the SAMSON platform.,,,1,,,,1,,,,"64,225"
Quinary Investment,https://www.crunchbase.com/organization/quinary-investment,3,,"Stockholm, Stockholms Lan, Sweden",Quinary Investment invests in technology companies with the potential to define the future.,Venture Capital,Early Stage Venture,3,,,,,,,,"64,257"
WD Capital Markets,https://www.crunchbase.com/organization/wd-capital-markets,1,1,"Toronto, Ontario, Canada",WD Capital Markets is an specializes in equity and debt financing services for public and private companies.,Private Equity Firm,,1,,1,,1,,,,"64,226"
Napa Onwusah,https://www.crunchbase.com/person/napa-onwusah,,,,Napa Onwusah is a lead at Amazon Web Services.,Investment Partner,,,26,,,,,,,"64,227"
Twenty Ten Capital,https://www.crunchbase.com/organization/twenty-ten-capital,3,1,"London, England, United Kingdom",Twenty Ten Capital is a trading firm that offers investment opportunities to private investors.,Venture Capital,,3,,2,,1,,,,"64,228"
Evan Fisher,https://www.crunchbase.com/person/evan-fisher-3b8f,1,,"New York, New York, United States","Evan Fisher is the founder and GP of Portal Ventures, an early stage crypto investment firm. He was previously an investor at Insight Partne...",Individual/Angel,,1,,,,,,,,"64,260"
Kunal Savjani,https://www.crunchbase.com/person/kunal-savjani,,,"United Arab Emirates, Asia","Kunal co-leads with Shane on all Shorooq decisions, spanning across investments, portfolio management, sourcing, fundraising, exit strategie...",Investment Partner,,,5,,,,,,,"64,229"
Winner Technology,https://www.crunchbase.com/organization/winner-technology,8,,"Shanghai, Shanghai, China",WINNER Technology has been leading the development of business intelligence in China.,,,8,,5,,,,,,"64,230"
Honghui Capital,https://www.crunchbase.com/organization/honghui-capital,12,,"Shanghai, Shanghai, China",Honghui Capital is a private equity firm that provides primarily growth capital to companies in China.,Private Equity Firm,Private Equity,12,,2,,,,,,"64,261"
Genesys,https://www.crunchbase.com/organization/genesys-a48a,3,,"Enugu, Enugu, Nigeria",A technology Hub which serves as a talent refinery and innovation incubator for young minds in all technology-driven sectors of the economy.,Venture Capital,Early Stage Venture,2,,3,,,,,,"64,231"
Remondis Digital Services,https://www.crunchbase.com/organization/remondis-digital-services,1,,"Hamburg, Hamburg, Germany",Remondis Digital Services offers investment opportunities.,,,1,,,,,,,,"64,232"
FTxSDG Challenge,https://www.crunchbase.com/organization/ftxsdg-challenge,6,,,FTxSDG Challenge mission to empower impact-driven entrepreneurs in emerging markets based on the UN's Sustainable Development Goals.,,,6,,6,,,,,,"64,233"
PYN Fund Management,https://www.crunchbase.com/organization/pyn-fund-management,1,,"Helsinki, Southern Finland, Finland",PYN Fund Management is a Finnish independent fund management company.,Private Equity Firm,,1,,1,,,,,,"64,234"
Doorway Capital,https://www.crunchbase.com/organization/doorway-capital,7,,"London, England, United Kingdom",Doorway Capital is an independent provider of risk capital to law firms.,Venture Capital,,7,,2,,,,,,"64,268"
North Central Health Services,https://www.crunchbase.com/organization/north-central-health-services,1,,"Lafayette, Indiana, United States",North Central Health Services is a provider of various health related services.,,,1,,1,,,,,,"64,235"
Footprints Investments,https://www.crunchbase.com/organization/footprints-investments,2,,"Singapore, Central Region, Singapore",Footprints Investments is an investment firm.,Family Investment Office,,1,,,,,,,,"64,272"
Aethel Partners,https://www.crunchbase.com/organization/aethel-partners,1,,"London, England, United Kingdom","Aethel Partners is a multinational private equity, alternative asset management and financial services firm headquartered in London.",Private Equity Firm,,1,,1,,,,,,"64,237"
One10,https://www.crunchbase.com/organization/one10,,,"Melbourne, Victoria, Australia",One10 is a business consulting firm that provides collaborative and strategic approaches for Business.,Accelerator,,,,,,,,,,"64,238"
Abika Hotels,https://www.crunchbase.com/organization/abika-hotels,1,,"Ujjain, Madhya Pradesh, India","Hotel Abika Elite is a luxury and comfort hotel with function halls, fine-dining restaurant, and wedding sites.",Angel Group,Crowdfunding,1,,,,,,,,"64,239"
Technology Funding,https://www.crunchbase.com/organization/technology-funding1,7,2,"El Dorado Hills, California, United States",Technology Funding was the largest manager of public venture capital funds in the United States.,,,5,,1,1,2,,,,"64,240"
Rohit Taneja,https://www.crunchbase.com/person/rohit-taneja,1,,"India, Asia",Rohit Taneja is the Founder and CEO of Decentro.,Individual/Angel,,1,,,,,,,,"64,242"
Ihsan Jawad,https://www.crunchbase.com/person/ihsan-jawad-3,,,"United Arab Emirates, Asia",Ihsan Jawad is a General Partner at STV. Ihsan Jawad  attended Imperial College London.,Investment Partner,,,3,,,,,,,"64,278"
Miranda Guo,https://www.crunchbase.com/person/miranda-guo,,,"New York, New York, United States",Miranda Guo,,,,,,,,,,,"64,280"
eMan,https://www.crunchbase.com/organization/eman,1,1,"Prague, Hlavni mesto Praha, Czech Republic","eMan develops applications for smartphones, tablets, websites, cars, and other smart devices.",,,1,,,,1,,,,"64,246"
Startupbootcamp Renewable Energy & Net Zero,https://www.crunchbase.com/organization/startupbootcamp-1c64,10,,"Amsterdam, Noord-Holland, The Netherlands",Startupbootcamp Renewable Energy & Net Zero operates as a startup accelerator.,"Accelerator, Micro VC",Seed,10,,10,,,,,,"64,247"
KMB Development And Construction,https://www.crunchbase.com/organization/kmb-development-and-construction,1,,,KMB Development And Construction is the development and construction industries.,,,1,,,,,,,,"64,248"
Sterling Oak Group,https://www.crunchbase.com/organization/sterling-oak-group,2,,"Salzburg, Salzburg, Austria",Sterling Oak Group is an investment company.,Venture Capital,,2,,,,,,,,"64,249"
Solidarity Investment Advisors,https://www.crunchbase.com/organization/solidarity-investment-advisors,1,,"Mumbai, Maharashtra, India",To help our clients protect and grow their Assets and become more knowledgeable investors.,Venture Capital,,1,,,,,,,,"64,283"
Wealth Trust LLC,https://www.crunchbase.com/organization/wealth-trust-llc,,,"Scottsdale, Arizona, United States","WealthTrust LLC, a Scottsdale, Arizona based holding company, is a financial partner for eight investment management firms.",,,,,,,,,,,"64,252"
The Next Impact,https://www.crunchbase.com/organization/the-next-impact,10,1,"Washington, District of Columbia, United States",A fund focused on breakthrough and transformative technologies.,,,6,,6,1,1,,,,"64,287"
Sightway Capital,https://www.crunchbase.com/organization/sightway-capital,,,"New York, New York, United States",Sightway Capital is a Two Sigma company focused on private equity investments. ,Private Equity Firm,Private Equity,,,,,,,,,"64,254"
AON Investment,https://www.crunchbase.com/organization/aon-investment,1,,"Seoul, Seoul-t'ukpyolsi, South Korea",AON Investment is a venture capital firm that invests in technology companies.,Venture Capital,,1,,,,,,,,"64,255"
Larry Kutscher,https://www.crunchbase.com/person/larry-kutscher,,,"New York, New York, United States",Larry Kutscher is a CEO and Board Director at A Place for Mom and he was the CEO of TravelCLICK.  Attended Columbia Business School.,,,,,,,,,,,"64,256"
Lahti Energia,https://www.crunchbase.com/organization/lahti-energia,1,,"Lahti, Southern Finland, Finland",Lahti Energia Oy is an energy company which produces energy and offers energy product.,,,1,,,,,,,,"64,257"
Vivek Paul,https://www.crunchbase.com/person/vivek-paul,,,"Bengaluru, Karnataka, India","Paul is a private investor. He founded KineticGlue, an enterprise social media company, in 2008, and the company was sold to BMC Software in...",Investment Partner,,,1,,,,,,,"64,259"
Alex Poon,https://www.crunchbase.com/person/alex-poon-3,1,,"San Francisco, California, United States",Alex Poon is a Co-founder and General Partner at UP2398.,"Investment Partner, Individual/Angel",,1,1,,,,,,,"64,291"
Rahul Agarwalla,https://www.crunchbase.com/person/rahul-agarwalla,3,1,"Gurgaon, Haryana, India",Rahul Agarwalla is Managing Partner at SenseAI Ventures,"Investment Partner, Individual/Angel","Early Stage Venture, Seed",3,8,,,1,,,,"64,260"
Michael Scissons,https://www.crunchbase.com/person/michael-scissons,1,1,"New York, New York, United States",Michael Scissons is the Co-Founder & Chairman of Bansho and also Founder & Managing Partner of Grid Ventures. He attended the University of ...,Individual/Angel,Seed,1,,,,1,,,,"64,237"
Herbert Henkel,https://www.crunchbase.com/person/herbert-l-henkel,,,"Naples, Florida, United States","Retired Chairman of the Board and Chief Executive Officer, Ingersoll-Rand plc, a manufacturer of industrial products and components. Henkel ...",,,,,,,,,,,"64,263"
Balaji Parimi,https://www.crunchbase.com/person/balaji-parimi,1,,"San Francisco Bay Area, California, United States","Balaji Parimi is Founder and CEO of CloudKnox Security, a Cloud Security company that empowers organizations to manage identity privileges a...",Individual/Angel,,1,,,,,,,,"64,265"
Isaac Benzaquen,https://www.crunchbase.com/person/isaac-benzaquen,,,"Milan, Lombardia, Italy",Isaac Benzaquen is the Founder of Ben Oldman. Isaac attended The Wharton School.,,,,,,,,,,,"64,294"
Rosetta Capital Corporation,https://www.crunchbase.com/organization/rosetta-capital-corporation,,,"Pittsburgh, Pennsylvania, United States",Rosetta Capital is a private equity investment firm.,Private Equity Firm,,,,,,,,,,"64,266"
Centenary Xin Investment Fund,https://www.crunchbase.com/organization/xintou-equity-investment-fund,1,,,Centenary Xin Investment Fund is an investment fund.,,,1,,1,,,,,,"64,267"
