Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
HoChan Lee,https://www.crunchbase.com/person/hochan-lee,,,"San Francisco, California, United States",HoChan Lee - Managing Director @ KTB Ventures,Investment Partner,,,1,,,,,,,"114,603"
Shandong Head,https://www.crunchbase.com/organization/shandong-head,1,,"Zibo, Shandong, China",Shandong Head is a manufacturer of industrial chemicals.,,,1,,,,,,,,"114,604"
Bryant Christanto,https://www.crunchbase.com/person/bryant-christanto,,,"Singapore, Asia",Bryant Christanto is the Co-Founder of Paxel Technologies. He previously worked at General Atlantic Fund Management Singapore as a Director....,,,,,,,,,,,"114,611"
Nexus for Development,https://www.crunchbase.com/organization/nexus-for-development,1,,"Phnom Penh, Phnum Penh, Cambodia","All communities in the globe, according to Nexus for Development, should have access to clean electricity and water.","Venture Capital, Venture Debt","Debt, Early Stage Venture, Seed",1,,1,,,,,,"114,618"
Investor Hub Viborg,https://www.crunchbase.com/organization/investor-hub-viborg,,,"Viborg, Midtjylland, Denmark",Investment company with a broad experience base of successful business owners driving growth as owners active owners.,Private Equity Firm,"Private Equity, Venture",,,,,,,,,"114,619"
Frank Mora,https://www.crunchbase.com/person/frank-mora,,,"San Diego, California, United States",Frank Mora - Partner @ HCAP Partners,Investment Partner,,,9,,,,,,,"114,624"
Matthew W. Strobeck,https://www.crunchbase.com/person/matthew-w-strobeck,1,1,"Burlington, Vermont, United States",Matthew W. Strobeck - Director @ Accelerate Diagnostics,"Investment Partner, Individual/Angel",Seed,1,1,,1,1,,,,"114,627"
Doerte Hirschberg,https://www.crunchbase.com/person/doerte-hirschberg,,,"Berlin, Berlin, Germany",Doerte Hirschberg,Investment Partner,,,2,,,,,,,"114,643"
Christopher Housel,https://www.crunchbase.com/person/christopher-housel,,,"United States, North America",Christopher Housel,,,,,,,,,,,"114,656"
Nirupa Shankar,https://www.crunchbase.com/person/nirupa-shankar,1,,"Bengaluru, Karnataka, India",Nirupa Shankar - Director - Hospitality @ Brigade Group,Individual/Angel,Seed,1,,,,,,,,"114,658"
Brendan Bechtel,https://www.crunchbase.com/person/brendan-bechtel,,,"Reston, Virginia, United States",Brendan Bechtel is the Chairman and CEO of Bechtel Corporation. He attended Stanford University.,Investment Partner,,,1,,,,,,,"114,661"
Jennifer Hu,https://www.crunchbase.com/person/jennifer-hu-2,,,"United States, North America",Dr. Jing-Shan “Jennifer” Hu is currently Partner of the US Healthcare Fund of Qiming Venture Partners.  Before Qiming Venter Partners as a V...,Investment Partner,,,1,,,,,,,"114,663"
Nore Rinnesjö-Eckerberg,https://www.crunchbase.com/person/nore-rinnesjö-eckerberg,1,,,Nore Rinnesjö-Eckerberg,Individual/Angel,Seed,1,,,,,,,,"114,664"
Vineet Budki,https://www.crunchbase.com/person/vineet-budki-2,1,,"San Francisco Bay Area, California, United States",Founder at Guiddoo Tours,Individual/Angel,,1,,,,,,,,"114,666"
NYC Venture Lab,https://www.crunchbase.com/organization/nyc-venture-lab,,,"New York, New York, United States","Organization that provides strategic advice, consulting services, and fundraising support to startups with minority founders",Venture Capital,Venture,,,,,,,,,"114,680"
Tyrol Equity,https://www.crunchbase.com/organization/tyrol-equity,,,"Innsbruck, Tirol, Austria",Tyrol Equity is a private equity firm specializing in investments including management buyouts.,Private Equity Firm,Private Equity,,,,,,,,,"114,681"
Lisa Hook,https://www.crunchbase.com/person/lisa-a-hook,1,,"Washington, District of Columbia, United States","Lisa Hook served as Chief Executive Officer of Neustar, Inc. from October 2010 to August 2018, as a director of Neustar since November 2010,...",Individual/Angel,,1,,,,,,,,"114,684"
Emiliano Qaqi,https://www.crunchbase.com/person/emiliano-qaqi,,,"Miami, Florida, United States",IT professional with 15+ years of software development and running a software contracting firm since 2012.,,,,,,,,,,,"114,688"
Simon Landsheer,https://www.crunchbase.com/person/simon-landsheer,,,"Kuala Lumpur, Kuala Lumpur, Malaysia",Serial entrepreneur and Early Stage Investor,,"Early Stage Venture, Seed",,,,,,,,,"114,687"
