Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Maura Kanner,https://www.crunchbase.com/person/maura-kanner,,,,Maura Kanner,,Early Stage Venture,,,,,,,,,"233,201"
Samsun Yu,https://www.crunchbase.com/person/samsun-yu,,,,Samsun Yu,,,,,,,,,,,"232,857"
Daniel Harrison,https://www.crunchbase.com/person/daniel-harrison-5877,,,,Daniel Harrison is the Founder of Elementis Global.,,,,,,,,,,,"232,801"
Willard Schulmeister,https://www.crunchbase.com/person/willard-schulmeister,,,"Buffalo, New York, United States",Willard Schulmeister is the Co-Founder at EagleHawk One. He attended University at Buffalo.,,,,,,,,,,,"232,802"
John Love,https://www.crunchbase.com/person/john-love-d91a,1,,,John Love,Individual/Angel,,1,,,1,,,,,"232,807"
Tim Crowley,https://www.crunchbase.com/person/tim-crowley-e2d0,1,,,Tim Crowley,Individual/Angel,,1,,,,,,,,"232,806"
Sue Tyler,https://www.crunchbase.com/person/sue-tyler-471f,,,"Cleveland, Ohio, United States","Sue Tyler, venture partner at Caduceus Capital Partners.",Investment Partner,,,1,,,,,,,"232,803"
Trish Barbato,https://www.crunchbase.com/person/trish-barbato,,,"Toronto, Ontario, Canada",Trish Barbato is the President and CEO at Arthritis Society. Trish attended Chartered Professional Accountants of Canada (CPA Canada).,Investment Partner,,,4,,,,,,,"232,804"
Wang Bangyuan,https://www.crunchbase.com/person/wang-bangyuan,,,,Wang Bangyuan is the head of the pharmaceutical group of CCB (Beijing) Investment Fund.,Investment Partner,,,1,,,,,,,"232,808"
Ravi Kiran,https://www.crunchbase.com/person/ravi-kiran,1,,"Hyderabad, Andhra Pradesh, India",Ravi Kiran - CMO @ Tech Profuse,Individual/Angel,Seed,1,,,,,,,,"232,809"
Gwyneth Tripp,https://www.crunchbase.com/person/gwyneth-tripp-ba87,,,,Gwyneth Tripp is the director of grantmaking practice at the Stupski Foundation.,Investment Partner,,,1,,,,,,,"232,812"
Knut Adermann,https://www.crunchbase.com/person/knut-adermann,,,,Knut Adermann,,,,,,,,,,,"232,814"
Eduardo Matos,https://www.crunchbase.com/person/eduardo-matos,,,"London, England, United Kingdom",Eduardo Matos,,,,,,,,,,,"232,813"
Abdullah Al Saud,https://www.crunchbase.com/person/abdullah-al-saud,1,,,Abdullah Al Saud,Individual/Angel,Seed,1,,,,,,,,"232,829"
Steve Tadler,https://www.crunchbase.com/person/steve-tadler,,,"Boston, Massachusetts, United States",Steve Tadler is the Managing Director at Exeter Capital. He joined Advent International’s Boston office in 1985 and has 28 years of private ...,,,,,,,,,,,"232,821"
Daniel Rebhorn,https://www.crunchbase.com/person/daniel-rebhorn,1,,"Stuttgart, Baden-Wurttemberg, Germany",Daniel Rebhorn is the Co-Founder and Managing Director at diconium group.,Individual/Angel,Seed,1,,,,,,,,"232,825"
Peter Haasjes,https://www.crunchbase.com/person/peter-haasjes,,,"Amsterdam, Noord-Holland, The Netherlands",Peter Haasjes,Investment Partner,,,2,,,,,,,"232,824"
Will Lovett,https://www.crunchbase.com/person/will-lovett-334f,,,"New Orleans, Louisiana, United States",Will Lovett is the Co-CEO and Co-Founder at TrayAway. He attended the University of Colorado Boulder.,,,,,,,,,,,"232,803"
Petar Bowman,https://www.crunchbase.com/person/petar-bando,,,,Petar Bowman,,,,,,,,,,,"232,820"
Steve MacDonald,https://www.crunchbase.com/person/steve-macdonald-1e12,,,,Steve MacDonald leads the ERA senior management team. Steve has had an extensive career in the Alberta Public Service sector with senior exe...,Investment Partner,,,2,,,,,,,"232,822"
Ashok Shah,https://www.crunchbase.com/person/ashok-shah-2cf3,1,,,Ashok Shah is a partner at Adam Exports.,Individual/Angel,,1,,,,,,,,"232,827"
Alan Cohen,https://www.crunchbase.com/person/alan-cohen-5,1,,,Alan Cohen,Individual/Angel,Seed,1,,,,,,,,"232,818"
Nishant K Agarwal,https://www.crunchbase.com/person/nishant-k-agarwal,1,,,Nishant K Agarwal,Individual/Angel,,1,,,,,,,,"232,819"
