Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Mario Harik,https://www.crunchbase.com/person/mario-harik,,,"East Boston, Massachusetts, United States",Mario Harik is the Chief Executive Officer at XPO.,,,,,,,,,,,"40,804"
Syntone Ventures,https://www.crunchbase.com/organization/syntone-ventures,2,1,"Cary, North Carolina, United States",Syntone Ventures is a venture firm and a wholly-owned U.S.-based subsidiary of Syntone Technologies Group.,Venture Capital,,1,,1,,1,,,,"40,807"
Canter Capital,https://www.crunchbase.com/organization/canter-capital,11,1,"San Diego, California, United States",Canter Capital (CC) is having vigorously pursued investments outside of the real estate sector to diversify the companys holdings.,Micro VC,Seed,11,,1,,1,,,,"40,811"
American Library Association,https://www.crunchbase.com/organization/american-library-association,2,,"Chicago, Illinois, United States","American Library Association is a library association, providing association information, news, and advocacy resources for people.",,,2,,1,,,,,,"40,814"
Alexander Bachmann,https://www.crunchbase.com/person/alexander-bachmann,1,,"Stuttgart, Baden-Wurttemberg, Germany",Alexander Bachmann is the CEO and Founder of Mitgo.,"Investment Partner, Individual/Angel",,1,1,1,,,,,,"40,815"
Saad El Yamani,https://www.crunchbase.com/person/saad-el-yamani,1,,"Boston, Massachusetts, United States",Saad El Yamani is the Founder & CEO at Ambi Inc,Individual/Angel,Seed,1,,,,,,,,"40,820"
Hari Kumar,https://www.crunchbase.com/person/hari-kumar-4,3,1,"Singapore, Central Region, Singapore",Hari Kumar is the Founder and CEO of LionRock Capital & he attended The Wharton School. Hari previously worked at TPG-Axon Capital as Co Fou...,"Investment Partner, Individual/Angel",Seed,3,7,,,1,,,,"40,824"
Cowa Ventures,https://www.crunchbase.com/organization/cowa-ventures,2,,"London, England, United Kingdom",Cowa Ventures leverages its network and expertise to strategically unlock the blockchain ecosystem.,Venture Capital,Early Stage Venture,2,,,,,,,,"40,838"
Yoav Harlap,https://www.crunchbase.com/person/yoav-harlap,1,,"Israel, Asia",Yoav Harlap - Vice Chairman @ Colmobil Corporation,Individual/Angel,,1,,,,,,,,"40,800"
Clear Future,https://www.crunchbase.com/organization/clear-future,7,,"Herzliya, Tel Aviv, Israel",Clear Future is aventure capital fund.,Venture Capital,,6,,4,,,,,,"40,802"
HIGHROAD,https://www.crunchbase.com/organization/highroad,19,2,"Azor, Tel Aviv, Israel",Highroad invests in extraordinary early-stage startups developing innovative technologies and products that can truly impact people’s lives.,"Accelerator, Entrepreneurship Program, Micro VC, Venture Capital","Early Stage Venture, Seed",16,,1,,2,,,,"40,803"
Screendoor Partners,https://www.crunchbase.com/organization/screendoor-partners,,,"Austin, Texas, United States","Screendoor Partners supports general partners of emerging venture capital funds by providing capital, access and mentorship.","Fund Of Funds, Private Equity Firm",Private Equity,,,,,,,,,"40,833"
Hexagon Investments,https://www.crunchbase.com/organization/hexagon-investments,17,9,"Denver, Colorado, United States","Founded in 1992, Hexagon Investments is a principal investment firm specialized in private equity and direct investments.",Private Equity Firm,,12,,3,3,9,,,,"40,834"
Engie Factory,https://www.crunchbase.com/organization/engie-factory,8,2,"Santiago, Region Metropolitana, Chile",Engie Factory is a start-up accelerator of the Engie Group that supports startups related to sustainability.,"Corporate Venture Capital, Venture Capital","Convertible Note, Early Stage Venture, Seed, Venture",7,,3,,2,,,,"40,804"
Natural Ventures,https://www.crunchbase.com/organization/natural-ventures-a3d5,1,,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Natural Ventures will contribute to accelerating the change to a more sustainable and cost-effective supply of clean water.,Venture Capital,"Early Stage Venture, Late Stage Venture",1,,,,,,,,"40,835"
HM Treasury,https://www.crunchbase.com/organization/hm-treasury,4,,"London, England, United Kingdom",HM Treasury is responsible for developing and executing the British government's public finance policy and economic policy.,Government Office,,4,,1,,,,,,"40,805"
Hemas Holdings,https://www.crunchbase.com/organization/hemas-holdings,2,,"Colombo, Western, Sri Lanka","Hemas Holdings manufactures, distributes, imports, and exports products and services in fast moving consumer goods.",,,2,,2,,,,,,"40,806"
Global Medical Research Center,https://www.crunchbase.com/organization/global-medical-research-center,1,,"Seoul, Seoul-t'ukpyolsi, South Korea","Global Medical Research Center is a cinical trial research center that evaluates of cosmetics, quasi-drugs and beauty medical devices.",,,1,,,,,,,,"40,837"
"NameMedia, Inc.",https://www.crunchbase.com/organization/namemedia,1,,"North Andover, Massachusetts, United States","NameMedia specializes in the acquisition, development, and trading of digital real estate.",,,1,,1,,,,,,"40,807"
André Schürrle,https://www.crunchbase.com/person/andré-schürrle,7,,,André Schürrle,Individual/Angel,,6,,,,,,,,"40,808"
Guosen Innovation Equity,https://www.crunchbase.com/organization/guosen-innovation-equity,2,,,Guosen Innovation Equity operates as an equity investment and management platform.,,,2,,1,,,,,,"40,809"
Intera Investments,https://www.crunchbase.com/organization/intera-investments,1,,"London, England, United Kingdom",Intera Investments is a venture capital firm.,Venture Capital,,1,,,,,,,,"40,811"
Ben Jabbawy,https://www.crunchbase.com/person/ben-jabbawy,6,,"Boston, Massachusetts, United States","Ben Jabbawy is the founder of Privy, an email list growth platform used by 25,000 marketers around the world. He started Privy after helping...",Individual/Angel,,5,,,,,,,,"40,812"
Harrison Chase,https://www.crunchbase.com/person/harrison-chase,1,,"San Francisco, California, United States",Harrison Chase is the Co-Founder and CEO of Langchain. He attended Harvard University.,Individual/Angel,,1,,,,,,,,"40,813"
LUT University,https://www.crunchbase.com/organization/lappeenranta-university-of-technology,1,,"Lappeenranta, Southern Finland, Finland",LUT University is a public research university that specializes in academics and research in the fields of engineering and technology.,University Program,,1,,,,,,,,"40,847"
Bernard Liautaud,https://www.crunchbase.com/person/bernard-liautaud,1,,"London, England, United Kingdom","Bernard Liautaud founded Business Objects in 1990 and was CEO for 15 years then Chairman until January 2008. With 6,700 employees, 45,000 cu...","Investment Partner, Individual/Angel",Seed,1,37,,,,,,,"40,816"
Black Edge Capital,https://www.crunchbase.com/organization/black-edge-capital-9b19,1,,"Chicago, Illinois, United States",Black Edge Capital was a venture capital firm.,,,1,,,,,,,,"40,815"
LCH.Clearnet Group,https://www.crunchbase.com/organization/lchclearnet-com,2,,"London, England, United Kingdom","The LCH Group is a multi-asset class and multi-national clearing house, serving major exchanges and platforms.",,,2,,1,,,,,,"40,817"
Anthros,https://www.crunchbase.com/organization/anthros,1,,"Winter Park, Florida, United States","Anthros engages in human resources, payroll and risk management services.",,,1,,1,,,,,,"40,818"
ChangeLabs,https://www.crunchbase.com/organization/changelabs,16,,"Cairo, Al Qahirah, Egypt",Changelabs partners with leading organizations to develop entrepreneurship and innovation programs.,"Accelerator, Entrepreneurship Program",,15,,14,,,,,,"40,849"
Bob Hoff,https://www.crunchbase.com/person/bob-hoff,,,"Los Angeles, California, United States",Bob is a general partner in Crosspoint's Southern California office. Crosspoint is an early stage venture fund with over $1 billion of commi...,,,,,,,,,,,"40,820"
Cliff Obrecht,https://www.crunchbase.com/person/cliff-obrecht,4,,"Sydney, New South Wales, Australia",Cliff Obrecht is the Co-Founder and COO at Canva. He attended University of Western Australia.,Individual/Angel,,3,,1,,,,,,"40,821"
Kona Development Partners,https://www.crunchbase.com/organization/kona-development-partners,,,"Beverly Hills, California, United States",Kona Development Partners is a private equity and real estate development firm focusing on luxury residential development.,Private Equity Firm,,,,,,,,,,"40,822"
Consensus Business Group,https://www.crunchbase.com/organization/consensus-business-group,16,3,"London, England, United Kingdom",Consensus Business Group is one of the UK's leading residential ground rent investors.,Venture Capital,,15,,2,,3,,,,"40,824"
Surrey Capital Partners,https://www.crunchbase.com/organization/surrey-capital-partners,1,,"New York, New York, United States",Healthcare Innovation Fund,,"Early Stage Venture, Late Stage Venture, Private Equity, Venture",1,,1,,,,,,"40,823"
Ozi Amanat,https://www.crunchbase.com/person/ozi-amanat,,,"Singapore, Asia",Venture Capital,Investment Partner,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed",,20,,,,,,,"40,854"
Brian Shortsleeve,https://www.crunchbase.com/person/brian-shortsleeve,,,"Boston, Massachusetts, United States","Brian Shortsleeve is managing director at M33 Growth, a venture, and growth-stage investment manager that partners with founders and CEOs an...",Investment Partner,,,5,,,,,,,"40,825"
