Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Lingnan Business Travel Group,https://www.crunchbase.com/organization/lingnan-business-travel-group,1,,,Lingnan Business Travel Group is an investment firm.,,,1,,,,,,,,"163,200"
Christina Fedor,https://www.crunchbase.com/person/christina-fedor,,,,Christina Fedor,,,,,,,,,,,"163,201"
Vipul Roongta,https://www.crunchbase.com/person/vipul-roongta,,,"Mumbai, Maharashtra, India","Vipul Roongta Managing Director & CEO, HDFC Capital",Investment Partner,,,3,,,,,,,"163,202"
Reid Barnett,https://www.crunchbase.com/person/reid-barnett-781c,,,"United States, North America",Reid Barnett is Principal at Gauge Capital. He co-leads the firm's investing efforts in government services and technology and transportatio...,Investment Partner,,,2,,,,,,,"163,203"
Ray Maxwell,https://www.crunchbase.com/person/ray-maxwell,,,"London, England, United Kingdom","Ray Maxwell, Venture Partner, has nearly three decades of investment experience and specializes in the selection of international private eq...",,,,,,,,,,,"163,205"
Alan B. Levan,https://www.crunchbase.com/person/alan-b-levan,,,,Alan B. Levan is the Founder and Chairman of BBX Capital. Alan B. Levan attended Nova Southeastern University.,,,,,,,,,,,"163,202"
Nathalie Marcoux,https://www.crunchbase.com/person/nathalie-marcoux,1,,"Montréal, Quebec, Canada",Nathalie Marcoux is VP finance at Capinabel inc.,Individual/Angel,,1,,,,,,,,"163,207"
Gongyi Ziyuan,https://www.crunchbase.com/organization/gongyi-ziyuan,1,,"Quanzhou, Fujian, China",Gongyi Ziyuan is an online marketplace that provides handicraft products.,,,1,,,,,,,,"163,208"
Alexandre Mordasini,https://www.crunchbase.com/person/alexandre-mordasini,,,,Alexandre Mordasini,Investment Partner,,,1,,,,,,,"163,209"
Jingshi Investment,https://www.crunchbase.com/organization/jingshi-investment,1,1,"Shenzhen, Guangdong, China",Jingshi Investment is engaged in investment consulting.,,,1,,,,1,,,,"163,211"
Ira Michaels,https://www.crunchbase.com/person/ira-michaels,,,,"Dr. Ira Michaels is a world-renowned medical professional who has performed over 10,000 open heart surgeries. After 30 years of cementing hi...",,"Early Stage Venture, Seed",,,,,,,,,"163,210"
Paulo Santos,https://www.crunchbase.com/person/paulo-santos-2,,,"Lisbon, Lisboa, Portugal",Paulo Santos is the co-founder and managing partner at WiseNext.,Investment Partner,,,1,,,,,,,"163,212"
Colby Trexler Clark,https://www.crunchbase.com/person/colby-trexler-clark,,,"San Francisco, California, United States",Colby Trexler Clark is the Managing Member (Partner) and Head of Operations at Farallon Capital Management. She attended the University of V...,,,,,,,,,,,"163,213"
Mitchell Perlman,https://www.crunchbase.com/person/mitchell-perlman,,,,Mitchell Perlman is a Manager at Perlman Clinic. Mitchell Perlman attended University of Southern California.,,,,,,,,,,,"163,215"
Pierre Gillet,https://www.crunchbase.com/person/pierre-gillet,,,," Pierre Gillet is a graduate of ICS Begue, a French School specialised in accountancy, and holdsa master degree in finance from ESLSCA an...",Investment Partner,,,1,,,,,,,"163,217"
Squadron Medical Finance Solutions,https://www.crunchbase.com/organization/squadron-medical-finance-solutions,1,1,,Squadron Medical Finance Solutions focus is on assisting orthopedic OEMs to achieve their business objective.,,,1,,1,,1,,,,"163,218"
Strategic Wisdom Nordic,https://www.crunchbase.com/organization/strategic-wisdom-nordic,1,1,"Lidingö, Stockholms Lan, Sweden",Strategic Wisdom Nordic is an investment firm.,,,1,,1,,1,,,,"163,219"
Fortune Focus,https://www.crunchbase.com/organization/fortune-focus,7,3,"Futian, Guangdong, China",Fortune Focus is a professional institution engages in private equity investment.,Private Equity Firm,,6,,1,,3,,,,"163,220"
Xiaochang Shuimu Investment,https://www.crunchbase.com/organization/xiaochang-shuimu-investment,3,,"Hubei, Fujian, China",Xiaochang Shuimu Investment is an angel investment institution,Angel Group,,3,,1,,,,,,"163,215"
Shaul Shani,https://www.crunchbase.com/person/shaul-shani,1,1,"Herzliya, Tel Aviv, Israel","Shaul Shani has served as a Director of the Company since February 1999. Mr. Shani has served as Managing Director of Limon Holdings, Ltd., ...",Individual/Angel,Seed,1,,,,1,,,,"163,216"
Peter Jakubicka,https://www.crunchbase.com/person/peter-jakubicka,,,"Slovakia (Slovak Republic), Europe",Peter Jakubicka is the Chief Executive Officer of Across Private Investments. Peter Jakubicka attended the University of Amsterdam.,Investment Partner,,,1,,,,,,,"163,223"
