Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Kimikazu Noumi,https://www.crunchbase.com/person/kimikazu-noumi,,,,Kimikazu Noumi - President and CEO @ Innovation Network Corporation of Japan,,,,,,,,,,,"246,601"
Aikūʻē Kalima,https://www.crunchbase.com/person/aikūʻē-kalima,,,,"Aikūʻē Kalima, OHA’s Mālama Loans manager.",Investment Partner,,,1,,,,,,,"246,602"
Adam Howe,https://www.crunchbase.com/person/adam-howe-f9a2,1,,,Adam Howe,Individual/Angel,,1,,,,,,,,"246,604"
Garry Lyons,https://www.crunchbase.com/person/garry-lyons-eb73,1,,,Garry Lyons is a chief executive of Shipyard Technologies.,Individual/Angel,,1,,,,,,,,"246,605"
Tapankumar Soni,https://www.crunchbase.com/person/tapankumar-soni,,,"Vadodara, Gujarat, India",Tapankumar Soni is the Owner of Ample Websol,,,,,,,,,,,"246,603"
Francisco J Mendez,https://www.crunchbase.com/person/francisco-j-mendez,1,,,Francisco J Mendez,Individual/Angel,,1,,,,,,,,"246,606"
Jean-Charles Moulin,https://www.crunchbase.com/person/jean-charles-moulin,,,,Jean-Charles Moulin,Investment Partner,,,1,,,,,,,"246,607"
Marco Giovati,https://www.crunchbase.com/person/marco-giovati-2783,,,,Marco Giovati,,,,,,,,,,,"246,609"
Hadley Harris,https://www.crunchbase.com/person/hadley-harris-3dfa,,,"New York, New York, United States",Hadley Harris,,Early Stage Venture,,,,,,,,,"246,611"
Mart Roosmaa,https://www.crunchbase.com/person/mart-roosmaa,,,"Madrid, Madrid, Spain",Mart Roosmaa,,,,,,,,,,,"246,608"
Sanjaya Kumar Sahu,https://www.crunchbase.com/person/sanjaya-kumar-sahu,1,,,Sanjaya Kumar Sahu,Individual/Angel,,1,,,,,,,,"246,612"
Andres Azpilicueta,https://www.crunchbase.com/person/andres-azpilicueta,,,"Mexico, Mexico, North America",Andres Azpilicueta is a Spanish internet veteran from the early internet scene. He currently advises and invests in early stage digital  eco...,,Seed,,,,,,,,,"246,614"
Sanjiv Save,https://www.crunchbase.com/person/sanjiv-save-4ab9,,,"Calgary, Alberta, Canada",Sanjiv Save Managing Director: Oil & Gas at Hatch.,Investment Partner,,,1,,,,,,,"246,625"
William H. Creaser,https://www.crunchbase.com/person/william-h-creaser,,,"New York, New York, United States","Over thirty years of Commercial Banking experience that has included Team Leadership, Market Development, Relationship Management, Leveraged...",Investment Partner,Debt,,1,,,,,,,"246,627"
Loralie Parrish,https://www.crunchbase.com/person/loralie-parrish,,,"Tampa Bay Area, Florida, United States",Loralie Parrish,,,,,,,,,,,"246,600"
Tomislav Tukic,https://www.crunchbase.com/person/tomislav-tukic,1,,,Tomislav Tukic,Individual/Angel,Seed,1,,,,,,,,"246,623"
Billy Luedke,https://www.crunchbase.com/person/billy-luedke,1,,,Billy Luedke is a individual investor.,Individual/Angel,,1,,,,,,,,"246,620"
Ali Davar JD,https://www.crunchbase.com/person/ali-davar-jd,,,,Ali Davar JD,,,,,,,,,,,"246,605"
Marc Windcrest,https://www.crunchbase.com/person/marc-windcrest,,,"Cayman Islands, North America",Marc Windcrest - General Partner @ Darwin Technology Ventures,,,,,,,,,,,"246,622"
Zhi Zhihao,https://www.crunchbase.com/person/zhi-zhihao,,,,Zhi Zhihao,Investment Partner,,,1,,,,,,,"246,616"
