Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Jon Larsgården Förvaltning,https://www.crunchbase.com/organization/jon-larsgården-förvaltning,1,,"Hudiksvall, Gavleborgs Lan, Sweden",Jon Larsgården Förvaltning develops and operates properties.,,,1,,,,,,,,"102,603"
National Institute of Deafness & Communications Disorders (NIDCD),https://www.crunchbase.com/organization/national-institute-of-deafness-communications-disorders-nidcd,7,,"Bethesda, Maryland, United States","NIDCD is a conduct & support research on hearing, balance, taste, smell, voice, speech, language",Government Office,,5,,7,4,,,,,"102,604"
Yueting Jia,https://www.crunchbase.com/person/yueting-jia,1,1,"Chaoyang, Liaoning, China","Yueting Jia is the founder of LeTV, a provider of cross-platform internet video services in China.    Jia is also the founder of LeMall.   ...",Individual/Angel,,1,,,,1,,,,"102,606"
Simon Marc,https://www.crunchbase.com/person/simon-marc,,,"London, England, United Kingdom","Simon Marc is the current Senior Vice President, Global Head of Private Equity and Strategic Partnerships of PSP Investments. He previously ...",Investment Partner,,,1,,,,,,,"102,610"
Fin International,https://www.crunchbase.com/organization/international-fin,,,"London, England, United Kingdom","Finfull-service creative agency, specialising in financial services, offering you 28 years experience in branding, digital and advertising.",,,,,,,,,,,"102,618"
Vector Fund Management,https://www.crunchbase.com/organization/vector-fund-management,6,4,"Deerfield, Illinois, United States",Vector Fund Management is a venture capital firm.,Venture Capital,,4,,,2,4,,,,"102,621"
Opportunity Zone Investments,https://www.crunchbase.com/organization/opportunity-zone-investments,,,"Lacey, Washington, United States",Opportunity Zone Investments connects opportunity zone investments with opportunity funds.,,,,,,,,,,,"102,623"
STLeaders Private Equity,https://www.crunchbase.com/organization/stleaders-private-equity,1,,"Seoul, Seoul-t'ukpyolsi, South Korea",STLeaders Private Equity is an investment firm that focuses on M&A and growth capital investment.,Private Equity Firm,,1,,,,,,,,"102,625"
Edinburgh Technology Fund,https://www.crunchbase.com/organization/edinburgh-technology-fund-2,4,,"Edinburgh, Edinburgh, City of, United Kingdom",Edinburgh specializing in providing seed capital to early stage high technology developments.,Venture Capital,"Early Stage Venture, Seed",4,,,,,,,,"102,626"
Binaria,https://www.crunchbase.com/organization/binaria,,,"Buenos Aires, Distrito Federal, Argentina",Binaria is a marketing intelligence company innovating in Social Network Analytics. They provide customer intelligence solutions across,,,,,,,,,,,"102,628"
SOL Partnership Sdn Bhd,https://www.crunchbase.com/organization/sol-partnership-sdn-bhd,1,,,SOL Partnership Sdn Bhd is a financial investment holding firm.,,,1,,1,,,,,,"102,642"
Matias Barbero,https://www.crunchbase.com/person/matias-barbero-9279,,,"New York, New York, United States",Matias Barbero is the Investor at FJ Labs. He attended Duke University - The Fuqua School of Business.,,Venture,,,,,,,,,"102,646"
Debajit Paul,https://www.crunchbase.com/person/debajit-paul,1,,"Guwahati, Assam, India","As the founder and CEO of Octexworld Group of Companies, I oversee the strategic direction and growth of a diversified portfolio of business...",Individual/Angel,,1,,1,,,,,,"102,649"
Sunidhi Group’s family office,https://www.crunchbase.com/organization/sunidhi-group-s-family-office,1,,,Sunidhi Group’s family office is an investment firm.,Family Investment Office,,1,,,,,,,,"102,650"
