Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Himanshu Kashyap,https://www.crunchbase.com/person/himanshu-kashyap-c40e,,,"Shahjahanpur, Uttar Pradesh, India","Himanshu Kashyap is an Indian Blogger, SEO Consultant, author, Internet marketer, and international blogger. He founded the startup news sit...",,Early Stage Venture,,,,,,,,,"46,805"
Anurag Chandra,https://www.crunchbase.com/person/anurag-chandra,,,"San Francisco, California, United States","Anurag has spent 20 years in Silicon Valley as both an investor and an operator. He has helped lead three venture capital funds, managing ov...",,,,,,,,,,,"46,809"
Zac Townsend,https://www.crunchbase.com/person/zac-townsend,,,"Austin, Texas, United States","Zac Townsend is the CEO of Meanwhile Incorporated, the world’s first digital assets life insurer. A graduate of Y Combinator, he built banki...",,,,,,,,,,,"46,810"
TitanBlock,https://www.crunchbase.com/organization/titanblock,2,,"London, England, United Kingdom",Investment & advisory firm empowering the global decentralized economy,"Accelerator, Venture Capital","Crowdfunding, Early Stage Venture, Seed, Venture",1,,2,,,,,,"46,800"
Panthera Private Office,https://www.crunchbase.com/organization/panthera-private-office,2,,"London, England, United Kingdom",Panthera Private Office is an independent multi-family office for today’s wealth creators.,,,1,,1,,,,,,"46,812"
Kubet Indonesia,https://www.crunchbase.com/organization/kubet-indonesia,,,"Jakarta, Jakarta Raya, Indonesia","Kubet Indonesia merupakan situs judi online terkemuka di Asia yang menyediakan kasino, taruhan pertandingan olahraga, slot dan lotere",,,,,,,,,,,"46,815"
Pertinence Invest,https://www.crunchbase.com/organization/pertinence-invest,9,2,"Villeurbanne, Rhone-Alpes, France",Pertinence Invest is an investment Firm that works with tech start ups.,"Micro VC, Venture Capital",,9,,2,,2,,,,"46,801"
Sunil Pai,https://www.crunchbase.com/person/sunil-pai,2,,"San Francisco, California, United States",Sunil Pai is a Partner at AngelList and angel investor. Sunil graduated from the University of California - Berkeley with a B.A. and certifi...,"Investment Partner, Individual/Angel",,2,1,,,,,,,"46,802"
Cyrk,https://www.crunchbase.com/organization/cyrk,4,1,"Monroe, Washington, United States",Cyrk is the world's leading full-service promotional marketing company.,,,4,,4,,1,,,,"46,803"
Rick Rahim,https://www.crunchbase.com/person/rick-rahim,,,"Great Falls, Virginia, United States","Rick Rahim is the President, CEO, Foundert at BusinessVentures.com. Career Entrepreneur, Helicopter Pilot, Airplane Pilot, Search and Rescu...",,,,,,,,,,,"46,818"
