Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Moderne Passport,https://www.crunchbase.com/organization/moderne-accelerator,,,"Chicago, Illinois, United States","Immersive, seven month long programmatic experience that provides expertise, positioning, exposure, and insight to drive customer growth.",Accelerator,Early Stage Venture,,,,,,On-Site,2019-05-24,28,"156,001"
Pascal Luck,https://www.crunchbase.com/person/pascal-luck,,,"Washington, District of Columbia, United States","Pascal Luck is currently a Managing Director of Washington, DC-based venture capital fund Core Capital Partners, Core focuses on early-stage...",Investment Partner,,,16,,,,,,,"156,007"
Emmanuel Pitsilis,https://www.crunchbase.com/person/emmanuel-pitsilis,1,,"Hong Kong, Asia","Worked for over two decades at McKinsey & Company in Europe, North America and Asia where he had various leadership roles as Senior Partner....",Individual/Angel,,1,,,,,,,,"156,008"
Greg Siwak,https://www.crunchbase.com/person/greg-siwak,,,,Mr. Siwak is an Operating Partner of Catterton Partners. Mr. Siwak has led product supply chain and product development efforts at companies...,,,,,,,,,,,"156,002"
Tianming Shuangchuang Technology,https://www.crunchbase.com/organization/tianming-shuangchuang-technology,2,1,"Zhengzhou, Henan, China",Tianming Shuangchuang Technology is a business incubator platform.,,,2,,,,1,,,,"156,003"
Tashfin Shafique,https://www.crunchbase.com/person/tashfin-shafique,2,,"London, England, United Kingdom",Tashfin Shafique is the CEO and Co-founder at EMERGEiQ.,Individual/Angel,Seed,2,,,,,,,,"156,004"
BIST Private Market,https://www.crunchbase.com/organization/bist-private-market,,,"Emirdag, Afyonkarahisar, Turkey","Private market financing of the IPO,",Venture Capital,Early Stage Venture,,,,,,,,,"156,007"
Steven Newhouse,https://www.crunchbase.com/person/steven-newhouse,,,,Steven Newhouse - Chairman @ Advance,Investment Partner,,,1,,,,,,,"156,006"
Lucid Hoang,https://www.crunchbase.com/person/lucid-hoang,,,"Vietnam, Asia",Build New Era with Blockchain,,,,,,,,,,,"156,017"
Orkun Tekin,https://www.crunchbase.com/person/orkun-tekin-2,2,,"Turkey, Europe",Orkun Tekin is the Co-Founder and CRO at Otelz.com.,Individual/Angel,Seed,1,,,,,,,,"156,008"
Andrew Kwan,https://www.crunchbase.com/person/andrew-kwan,,,,Mr. Andrew Kwan serves as Managing Director and Director at Novomatrix Pte Ltd. Mr. Kwan serves as Director at Globamatrix Holdings Pte. Ltd...,,,,,,,,,,,"156,010"
Andrea L. Wong,https://www.crunchbase.com/person/andrea-l-wong,,,,Ms. Wong has served as a director of our company since April 2010. Ms. Wong served as President and CEO of Lifetime Entertainment Services f...,,,,,,,,,,,"156,009"
Lightbulb Ventures,https://www.crunchbase.com/organization/lightbulb-ventures,,,"London, England, United Kingdom",Lightbulb Ventures is the bridge between Europe's top graduate institutions and the world of entrepreneurship.,Venture Capital,"Early Stage Venture, Seed, Venture",,,,,,,,,"156,011"
Whitley David Merrifield,https://www.crunchbase.com/person/whitley-david-merrifield,1,,,Whitley David Merrifield is an American professional baseball second baseman.,Individual/Angel,,1,,,,,,,,"156,012"
Howard Lee,https://www.crunchbase.com/person/howard-lee-5,,,"Seattle, Washington, United States",Howard Lee is the CEO of SōRSE Technology.,,Early Stage Venture,,,,,,,,,"156,013"
Zhejiang Zhongyu Xinxi Keji Youxian Gongsi,https://www.crunchbase.com/organization/zhejiang-zhongyu-xinxi-keji-youxian-gongsi,1,,"Hangzhou, Zhejiang, China",Zhejiang Zhongyu Xinxi Keji Youxian Gongsi is a technology development company that specializes in products for communication.,Venture Capital,,1,,,,,,,,"156,014"
Venture Products Group,https://www.crunchbase.com/organization/venture-products-group,1,,,a New York metro-based organization which develops new products and business ventures. ,,,1,,1,1,,,,,"156,015"
Peter Cochran,https://www.crunchbase.com/person/peter-cochran,,,"Seattle, Washington, United States",Peter Cochran,Investment Partner,,,5,,,,,,,"156,016"
Zhonghui Jianzhu,https://www.crunchbase.com/organization/zhonghui-jianzhu,1,,,Zhonghui Jianzhu is a construction company.,,,1,,1,,,,,,"156,024"
Andrew Pinkerton,https://www.crunchbase.com/person/andrew-pinkerton,,,"Toronto, Ontario, Canada",Andrew Pinkerton is a Partner of Thomvest Ventures. He is a former Managing Partner of EDC. He attended Harvard University and the Universit...,Investment Partner,,,3,,,,,,,"156,017"
Maker Institute CAS,https://www.crunchbase.com/organization/maker-institute-cas,4,,"Shenzhen, Guangdong, China",Maker Institute CAS is a scientific research and technology and education platform.,,,4,,,,,,,,"156,018"
Riverhead Capital,https://www.crunchbase.com/organization/riverhead-capital,7,1,"Mumbai, Maharashtra, India",Riverhead Capital is a boutique investment banking firm located in India,Investment Bank,,7,,1,,1,,,,"156,019"
Ilya Kharitonov,https://www.crunchbase.com/person/k-v-i,1,,"Tallinn, Estonia, Europe","PERHAPS the BEST ... TOP-Manager at the International Banking Group, Expert on Finance & Risks, Leader & Visionary in Digital Transformatio...",Individual/Angel,"Crowdfunding, Early Stage Venture, Seed",1,,,,,,,,"156,028"
Thomas A Wynn,https://www.crunchbase.com/person/thomas-a-wynn,,,"Cambridge, Massachusetts, United States","Thomas A Wynn joined Pfizer to lead the Discovery effort in the Inflammation and Immunology Research Unit at Pfizer located in Cambridge, MA...",Investment Partner,,,1,,,,,,,"156,020"
Jonathan Lintott,https://www.crunchbase.com/person/jonathan-lintott-8c8b,,,"Bellshill, North Lanarkshire, United Kingdom",Jonathan Lintott is Managing Director at Andersen Caledonia and he attended INSEAD in 1990.,,,,,,,,,,,"156,021"
"Upside Investments, LLC",https://www.crunchbase.com/organization/upside-investments-llc,,,"Austin, Texas, United States",Upside Investments is a company that provides construction and land development services.,,,,,,,,,,,"156,022"
Kauffman - SKOLKOVO Venture Capital Academy,https://www.crunchbase.com/organization/kauffman-skolkovo-venture-capital-academy,,,"Moscow, Moscow City, Russian Federation",The Kauffman - SKOLKOVO Venture Capital Academy is dedicated exclusively to the world of venture capital and the cultivation of new,Venture Capital,,,,,,,,,,"156,023"
David Kasper,https://www.crunchbase.com/person/david-kasper-fb26,2,,,"David Kasper is a Czech-born investor, active in the fintech space yet also an avid tennis player with a passion for sport and technology.",Individual/Angel,,1,,,,,,,,"156,030"
