Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
4S Bay Partners,https://www.crunchbase.com/organization/4s-bay-partners,5,,"Highland Park, Illinois, United States",4S Bay Partners is an investment firm.,Venture Capital,,3,,,3,,,,,"36,003"
"CNF Investments, LLC",https://www.crunchbase.com/organization/cnf-investments,46,15,"Bethesda, Maryland, United States","CNF is the Clark Enterprises, Inc. affiliate that actively invests in venture capital and private equity.","Private Equity Firm, Venture Capital","Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed",31,,6,2,15,,,,"36,006"
Beechwood Ventures,https://www.crunchbase.com/organization/beechwood-ventures,2,1,"Midlothian, Virginia, United States",Beechwood Ventures is focused primarily on early-stage healthcare investment.,"Micro VC, Venture Capital",,2,,,2,1,,,,"36,008"
Magma Partners,https://www.crunchbase.com/organization/magma-partners,112,5,"Tumwater, Washington, United States",Magma Partners is an early-stage investment firm that supports Latin American entrepreneurs.,Venture Capital,"Early Stage Venture, Seed",92,,34,20,5,,,,"36,009"
SHIGERU AG,https://www.crunchbase.com/organization/shigeru-ag,3,,"Ginza, Tokyo, Japan",SHIGERU AG is a technology company that leverages technological innovation to enable a new way of life.,Venture Capital,"Early Stage Venture, Seed, Venture",3,,2,,,,,,"36,018"
Aravis Ventures,https://www.crunchbase.com/organization/aravis-ventures,30,12,"Zürich, Zurich, Switzerland",Aravis Ventures is a private equity firm that invests in renewable energy and life sciences sector.,"Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture",18,,9,1,12,,,,"36,019"
Rafael Santos,https://www.crunchbase.com/person/rafael-santos-fd37,12,,"Brazil, South America",Rafael Santos,Individual/Angel,"Convertible Note, Early Stage Venture, Secondary Market, Seed",12,,,,,,,,"36,020"
Multiple Myeloma Research Foundation,https://www.crunchbase.com/organization/multiple-myeloma-research-foundation,5,2,"Norwalk, Connecticut, United States",Multiple Myeloma Research Foundation is a non-profit organization that offers treatment for cancer.,,,5,,4,1,2,,,,"36,022"
MSD Animal Health,https://www.crunchbase.com/organization/msd-animal-health,1,,"Dublin, Dublin, Ireland","MSD Animal Health is a research-driven company that develops, manufactures, and markets veterinary medicines & services.",,,1,,1,,,,,,"36,024"
"Three Point Group, LLC",https://www.crunchbase.com/organization/three-point-group-llc,10,7,"Seattle, Washington, United States","We invest, advise, & consult to early stage and growth technology companies",Venture Capital,,10,,,3,7,,,,"36,031"
MetaBeat,https://www.crunchbase.com/organization/metabeat,,,"Seoul, Seoul-t'ukpyolsi, South Korea",A new ecosystem in Web3 for fans & artists - elevate your FANOMANCE,,,,,,,,,,,"36,000"
Kitty Meme Coin,https://www.crunchbase.com/organization/kitty-meme-coin,,,,Not just A MEME but An Emotion,,,,,,,,,,,"36,002"
Alexandria LaunchLabs,https://www.crunchbase.com/organization/alexandria-launchlabs,1,,"New York, New York, United States",Alexandria is currently accepting tenant applications from leading - edge life science startups,Incubator,,1,,1,,,,,,"36,001"
Picea Capital,https://www.crunchbase.com/organization/picea-capital,4,1,"Hamburg, Hamburg, Germany",Picea Capital is a stage-agnostic Hamburg-based investment firm focused primarily on digital technology opportunities,"Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture, Private Equity, Venture",3,,2,,1,,,,"36,037"
ePartners,https://www.crunchbase.com/organization/epartners,2,2,"Irving, Texas, United States",ePartners offers IT solutions tailored to specific industries and processes.,,,2,,,,2,,,,"36,003"
Bulba Ventures,https://www.crunchbase.com/organization/bulba-ventures,10,3,"Minsk, Minsk, Belarus",Bulba Ventures is a Belarus-based startup investment company that empowers machine learning startups.,Venture Capital,"Early Stage Venture, Seed",8,,4,1,3,,,,"36,004"
