Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Lineage Cell Therapeutics,https://www.crunchbase.com/organization/lineage-cell-therapeutics,1,1,"Carlsbad, California, United States",Lineage Cell Therapeutics is a clinical-stage biotechnology company developing novel cellular therapies to treat unmet medical needs.,,,1,,,,1,,,,"1,200"
SixThirty,https://www.crunchbase.com/organization/sixthirty,172,27,"St Louis, Missouri, United States","SixThirty is a global venture capital firm focused on investing in late seed stage FinTech, InsurTech, and Cyber Security companies.","Accelerator, Venture Capital","Convertible Note, Early Stage Venture, Seed, Venture",119,,12,53,27,On-Site,2020-05-17,14,"1,201"
Tallgrass Energy,https://www.crunchbase.com/organization/tallgrass-energy,3,,"Leawood, Kansas, United States","Tallgrass Energy is a family of companies formed to own, operate, acquire and develop midstream energy assets in North America.",,,3,,1,,,,,,"1,200"
Marco,https://www.crunchbase.com/organization/marco-capital,1,,"Miami, Florida, United States",Marco provides a tech-enabled financing platform designed for small and medium-sized businesses.,,,1,,1,,,,,,"1,203"
China Mobile,https://www.crunchbase.com/organization/china-mobile,13,7,"Hong Kong, Hong Kong Island, Hong Kong",China Mobile is an investment holdings company that provides mobile telecommunications and related services in Mainland China and Hong Kong.,,,13,,11,,7,,,,"1,206"
LongHash Ventures,https://www.crunchbase.com/organization/longhash,95,3,"Singapore, Central Region, Singapore",LongHash Ventures is a global blockchain accelerator and VC fund.,"Accelerator, Venture Capital","Early Stage Venture, Seed",88,,22,1,3,,,16,"1,207"
Sea,https://www.crunchbase.com/organization/garena,19,2,"Singapore, Central Region, Singapore","Sea runs Shopee for e-commerce, Garena in gaming, and SeaMoney for digital payments in Southeast Asia & Taiwan.",,,14,,12,,2,,,,"1,205"
Flashbots,https://www.crunchbase.com/organization/flashbots,1,,"Grand Cayman, Midland, Cayman Islands",Flashbots is a research and development company that focuses on miners and searchers for transparent and efficient MEV extraction.,,,1,,,,,,,,"1,209"
The Graph,https://www.crunchbase.com/organization/the-graph,7,,"San Francisco, California, United States",The Graph offers an indexing and query protocol for Web3 using GraphQL.,,,7,,4,,,,,,"1,208"
On Deck,https://www.crunchbase.com/organization/on-deck-a441,66,2,"San Francisco, California, United States",On Deck is a community platform designed to develop different ideas and build companies.,Accelerator,,66,,18,10,2,,,,"1,217"
Verint Systems,https://www.crunchbase.com/organization/verint,2,1,"Melville, New York, United States","Verint Systems is a customer engagement platform for the banking, insurance, and public sectors.",,,2,,2,,1,,,,"1,211"
Voltalia,https://www.crunchbase.com/organization/voltalia,2,,"Paris, Ile-de-France, France",Voltalia is a renewables energy developer in France.,,,2,,1,,,,,,"1,220"
Copenhagen Infrastructure Partners,https://www.crunchbase.com/organization/copenhagen-infrastructure-partners,5,,"Copenhagen, Hovedstaden, Denmark",Copenhagen Infrastructure Partners is a principal investment firm specializing in infrastructure investments.,"Private Equity Firm, Venture Capital",,5,,5,,,,,,"1,213"
CoVenture,https://www.crunchbase.com/organization/coventure,21,,"Miami, Florida, United States","CoVenture provides equity and/or debt financing to tech-enabled companies in areas such as financial services, media, and platform economies",Venture Capital,Early Stage Venture,17,,10,5,,,,,"1,214"
Stacks,https://www.crunchbase.com/organization/stacks,7,,"Anaheim, California, United States","Stacks is an app development company which builds bitcoin app, smart contracts, and digital assets.",Venture Capital,,7,,2,,,,,,"1,215"
Agora.io,https://www.crunchbase.com/organization/agora-io,,,"Santa Clara, California, United States","Agora.io enables developers to add HD interactive broadcast, voice, and video calls into mobile and web apps through SDK.",,,,,,,,,,,"1,217"
Autograph,https://www.crunchbase.com/organization/autograph-862f,3,,"Santa Monica, California, United States",Autograph is an NFT platform that brings together the iconic brands in sports and culture to create digital collections.,,,3,,1,,,,,,"1,218"
Qihoo 360 Technology,https://www.crunchbase.com/organization/qihoo-360-technology,75,13,"Beijing, Beijing, China","Qihoo 360 Technology offers internet and mobile security products, online advertising and internet value-added services in China.",Venture Capital,,67,,18,4,13,,,,"1,220"
Thomson Reuters,https://www.crunchbase.com/organization/thomson-reuters,22,3,"Toronto, Ontario, Canada","Thomson Reuters delivers critical information from the financial, legal, accounting, intellectual property, science, and media markets.",,,19,,3,2,3,,,,"1,221"
Orbs,https://www.crunchbase.com/organization/orbs,4,,"Tel Aviv, Tel Aviv, Israel",Orbs is a public blockchain infrastructure that enhances the capabilities of existing EVM and non-EVM smart contracts.,,,4,,,,,,,,"1,222"
Zai Lab,https://www.crunchbase.com/organization/zai-lab,1,,"Shanghai, Shanghai, China","Zai Lab brings transformative medicines for cancer, autoimmune, and infectious diseases to patients in China and around the world.",,,1,,,,,,,,"1,223"
Tempus,https://www.crunchbase.com/organization/tempus-3,4,1,"Chicago, Illinois, United States",Tempus is a technology company advancing precision medicine through the practical application of artificial intelligence in healthcare.,,,3,,2,,1,,,,"1,225"
Eclipse,https://www.crunchbase.com/organization/eclipse-2e42,5,,"San Francisco, California, United States","Eclipse is building Ethereum's fastest Layer 2, powered by the Solana Virtual Machine",,,5,,0,,,,,,"1,230"
FreshDirect,https://www.crunchbase.com/organization/fresh-direct,1,1,"Bronx, New York, United States",FreshDirect delivers fresh food to residences and offices.,,,1,,,1,1,,,,"1,226"
BBC,https://www.crunchbase.com/organization/bbc,3,,"London, England, United Kingdom","BBC is a large-scale broadcasting corporation that offers content to inform, educate, and entertain people.",,,3,,1,,,,,,"1,227"
DaVita,https://www.crunchbase.com/organization/davita,2,2,"Denver, Colorado, United States",DaVita is a provider focused on transforming care delivery to improve quality of life for patients globally.,,,2,,1,,2,,,,"1,228"
idealista,https://www.crunchbase.com/organization/idealista-com,1,1,"Madrid, Madrid, Spain","idealista is an online real estate platform for renting, buying, and selling houses and flats.",,,1,,0,,1,,,,"1,232"
ADVANCE.AI,https://www.crunchbase.com/organization/advance-ai,1,,"Singapore, Central Region, Singapore",ADVANCE.AI is a fintech company that uses artificial intelligence for fraud prevention and process automation solutions.,,,1,,,,,,,,"1,229"
Lyvia Group,https://www.crunchbase.com/organization/lyvia,,,"Stockholm, Stockholms Lan, Sweden",Lyvia Group is an investment firm that focuses on entrepreneurial companies that provide software solutions and niche IT services.,,,,,,,,,,,"1,230"
