Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Moskowitz Capital,https://www.crunchbase.com/organization/moskowitz-capital,1,1,"Toronto, Ontario, Canada",Moskowitz Capital is a financial services company located in Toronto.,,,1,,1,,1,,,,"114,000"
Roy Ramon,https://www.crunchbase.com/person/roy-ramon,,,"Tel Aviv, Tel Aviv, Israel",Experienced International investor as Founding Partner of ZGC & 2P9 and former investor in Intel Capital with proven track record. Has uniqu...,Investment Partner,"Convertible Note, Early Stage Venture, Seed, Venture",,5,,,,,,,"114,010"
China Today International,https://www.crunchbase.com/organization/china-today-international,1,,"Beijing, Beijing, China",China Today International is an investment firm.,,,1,,,,,,,,"114,012"
El Pais,https://www.crunchbase.com/organization/el-pais-0dda,1,,"Montevideo, NA - Uruguay, Uruguay",El Pais is a newspaper company with a large national circulation and audience.,,,1,,,,,,,,"114,027"
Andreas Schranzhofer,https://www.crunchbase.com/person/andreas-schranzhofer,1,,"Munich, Bayern, Germany",Andreas has managed mobile platforms within banking and e-commerce for the last 5 years. As Head of Mobile Engineering for GetYourGuide in Z...,Individual/Angel,,1,,,,,,,,"114,031"
Japan Private Equity,https://www.crunchbase.com/organization/japan-private-equity,,,"Tokyo, Tokyo, Japan",Japan Private Equity is an investment firm that focuses on MBO fund management and operation and consulting business.,Private Equity Firm,,,,,,,,,,"114,033"
Bear Stearns Health Innoventures L.P,https://www.crunchbase.com/organization/bear-stearns-health-innoventures-l-p,10,6,"New York, New York, United States","Bear Stearns Health Innoventures Management, L.L.C. is a venture capital firm specializing in early and mid stage investments.",Venture Capital,,8,,9,1,6,,,,"114,035"
Vital Capital Environment,https://www.crunchbase.com/organization/vital-capital-environment,,,"Larnaca, Larnaca, Cyprus",We invest in and develop environmental infrastructure projects in fast-growing emerging economies.,,,,,,,,,,,"114,038"
Courtney Leimkuhler,https://www.crunchbase.com/person/courtney-leimkuhler,,,"New York, New York, United States",Founding Partner of Springbank Collective.  Financial services / fintech / insuretech expert.  Formerly: CFO of Marsh; Head of M&A and Strat...,Investment Partner,,,1,,,,,,,"114,039"
D.E.Holding,https://www.crunchbase.com/organization/d-e-holding,1,,,D.E.Holding,,,1,,,,,,,,"114,041"
Rogier Rooswinkel,https://www.crunchbase.com/person/rogier-rooswinkel-0063,,,"Amsterdam, Noord-Holland, The Netherlands",Rogier is Partner at the Naarden office and joined Forbion in 2013. Rogier is Partner and responsible for evaluation and structuring of new...,Investment Partner,Venture,,4,,,,,,,"114,048"
Morgan Cheatham,https://www.crunchbase.com/person/morgan-cheatham,,,"New York, New York, United States",Morgan Cheatham joined Bessemer Venture Partners in 2017 as an investor in the New York City office where he focuses on machine intelligence...,Investment Partner,,,4,,,,,,,"114,051"
Spectrum Equity Fund,https://www.crunchbase.com/organization/spectrum-equity-fund,2,1,"Laguna Hills, California, United States",Spectrum Equity Fund,Private Equity Firm,,1,,1,,1,,,,"114,054"
Julian Sinclair Smith,https://www.crunchbase.com/person/julian-sinclair-smith-4a5f,,,,Julian Sinclair Smith was an American electrical engineer and television executive. He was the founder of the Sinclair Broadcast Group.,,,,,,,,,,,"114,058"
NETAGE,https://www.crunchbase.com/organization/netage-541d,1,,,NETAGE offers internet and web hosting services.,,,1,,,,,,,,"114,059"
Oki Earlivan,https://www.crunchbase.com/person/oki-earlivan,,,"Dki Jakarta, Jakarta Raya, Indonesia",Oki Earlivan - Chief Financial Officer @ Oxford Strategy Review,,,,,,,,,,,"114,063"
Cameron's Seafood Market,https://www.crunchbase.com/organization/camerons-seafood-market,1,,"Rockville, Maryland, United States",Cameron's Seafood Market offers quality fresh seafood at an affordable price everyday.,,,1,,1,,,,,,"114,070"
Lata Setty,https://www.crunchbase.com/person/lata-setty,1,,"San Francisco Bay Area, California, United States","Lata Setty is the First Founding LP, Investor, and Deal Flow Advisor at How Women Invest. Lata Setty attended the University of Iowa College...",Individual/Angel,,1,,,1,,,,,"114,072"
e-sohko,https://www.crunchbase.com/organization/e-sohko,1,,"Tokyo, Tokyo, Japan","e-sohko engages in the design, operation, outsourcing and refurbishment of logistics facilities and consulting services.",,,1,,1,,,,,,"114,075"
John Stone,https://www.crunchbase.com/person/john-stone-2,,,,"John Stone currently works as a Career transition for Career Break. He previously worked at John Deere as a President, Worldwide Constructio...",Investment Partner,,,1,,,,,,,"114,083"
CoBuilder Partners,https://www.crunchbase.com/organization/cobuilder-partners,2,,"Beijing, Beijing, China",CoBuilder Partners is an investment Firm.,Venture Capital,,2,,,,,,,,"114,000"
Anthony Milewski,https://www.crunchbase.com/person/anthony-milewski,,,"New York, New York, United States",Anthony Milewski is the Chairman of Nickel 28.,,,,,,,,,,,"114,087"
European American Securities,https://www.crunchbase.com/organization/european-american-securities,1,1,"London, England, United Kingdom","European American Securities offers merger and acquisition, debt and equity financing, and private placement advisory services.",Investment Bank,,1,,,,1,,,,"114,001"
6s Capital,https://www.crunchbase.com/organization/6s-capital,,,"Wilmington, Delaware, United States",6s Capital specializes in lending senior-secured capital for real estate and renewable energy projects.,"Private Equity Firm, Venture Debt",,,,,,,,,,"114,002"
Ohio Biotech Group,https://www.crunchbase.com/organization/ohio-biotech-group,2,,,Ohio Biotech Group is a venture capital firm specialized in early stage venture investments.,Venture Capital,Early Stage Venture,1,,,,,,,,"114,003"
Everbright Pramerica Fund Management,https://www.crunchbase.com/organization/everbright-pramerica-fund-management,2,2,"Shanghai, Shanghai, China",Everbright Pramerica Fund Management is a fund management services provides ,,,2,,,,2,,,,"114,004"
Steven Witt,https://www.crunchbase.com/person/steven-witt,1,1,"Washington, District of Columbia, United States",Steven Witt - CEO @ Onsights.io,Individual/Angel,,1,,,1,1,,,,"114,005"
Renard Investments,https://www.crunchbase.com/organization/renard-investments,1,,"Laren, Noord-Holland, The Netherlands",Renard Investments is an investment firm.,,,1,,,,,,,,"114,006"
Drew Sanocki,https://www.crunchbase.com/person/drew-sanocki,,,"New York, New York, United States","Drew is a New York-based online retail veteran. He founded my first company, Design Public, after receiving my M.B.A. from Stanford, and gre...",,,,,,,,,,,"114,092"
Tim Brown,https://www.crunchbase.com/person/tim-brown,1,,"San Francisco, California, United States",Tim Brown is CEO and president of IDEO. He frequently speaks about the value of design thinking and innovation to business people and design...,Individual/Angel,,1,,,,,,,,"114,008"
Harry D'Andrea,https://www.crunchbase.com/person/harry-dandrea,,,"Potomac, Maryland, United States",Harry D'Andrea is a Managing General Partner at Valhalla Partners. He is also a General Partner and Chief Financial Officer at the Global Im...,Investment Partner,,,5,,,,,,,"114,009"
Mariam Darsot,https://www.crunchbase.com/person/mariam-darsot,,,"Lincolnshire, Illinois, United States","Mariam S. Darsot has been CEO & President of Nexus Pharmaceuticals since its inception in 2003, and is responsible for directing global stra...",,,,,,,,,,,"114,010"
Renaissance KMU Schweizerische Anlagestiftung,https://www.crunchbase.com/organization/renaissance-kmu-schweizerische-anlagestiftung,2,2,"Lausanne, Vaud, Switzerland",Renaissance PME is a Swiss investment foundation that allows direct investments in unlisted Swiss companies with strong growth potential.,Private Equity Firm,,2,,1,,2,,,,"114,093"
Tony Parker,https://www.crunchbase.com/person/tony-parker-8b29,2,,,Tony Parker is a French-American former professional basketball player.,Individual/Angel,,2,,,,,,,,"114,011"
Rajeev Suri,https://www.crunchbase.com/person/rajeev-suri,2,,"Westminster, Colorado, United States","Since April 2014, as Chief Executive Officer of Nokia, Rajeev has been the driving force behind Nokia’s recent transformation, including its...",Individual/Angel,"Early Stage Venture, Seed",1,,2,,,,,,"114,012"
Start:ME Evanston,https://www.crunchbase.com/organization/start-me-evanston,,,"Cincinnati, Ohio, United States","Start:ME, an accelerator program, provides business training, mentorship, and early-stage financing to micro-entrepreneurs in Evanston.","Accelerator, University Program",Early Stage Venture,,,,,,On-Site,,14,"114,013"
Yao Huang,https://www.crunchbase.com/person/yao-huang-2,,,"New York, New York, United States",Yao-Hui Huang is the Managing Partner at Division One Capital and Founder and Managing Partner at The Hatchery.,,,,,,,,,,,"114,014"
Tira Capital Management,https://www.crunchbase.com/organization/tira-capital-management,1,,"Mountain View, California, United States",Tira Capital Management is an investment company that offers financial services for early-stage companies.,Venture Capital,Early Stage Venture,1,,1,,,,,,"114,016"
Keeley Funds,https://www.crunchbase.com/organization/keeley-funds,,,"Chicago, Illinois, United States","Our founder, John L. Keeley, Jr., CFA, began his financial career as an analyst with the Standard Oil Company of Indiana Pension Plan in",Fund Of Funds,,,,,,,,,,"114,101"
Shaquille Gould,https://www.crunchbase.com/person/shaquille-gould,,,"Austin, Texas, United States",Shaquille is an EIR & former Investor at Quake Capital.,,,,,,,,,,,"114,020"
Guangyuan Investment,https://www.crunchbase.com/organization/guangyuan-investment,2,,,Guangyuan Investment is an investment company.,,,2,,1,,,,,,"114,021"
Jonathan Winer,https://www.crunchbase.com/person/jonathan-winer-8699,,,"New York, New York, United States",Jonathan Winer is a Co-Chief Executive Officer of Sidewalk Infrastructure Partners. He attended Yale University.,Investment Partner,,,3,,,,,,,"114,108"
Jeff Ballowe,https://www.crunchbase.com/person/jeff-ballowe,2,1,"Santa Fe, New Mexico, United States","Mr. Jeffrey C. Ballowe, also known as Jeff, served as an Advisor at Anvato, Inc. and Aktana, Inc. From 1986 to 1998, Mr. Ballowe held variou...",Individual/Angel,Seed,2,,,,1,,,,"114,023"
3G Radar,https://www.crunchbase.com/organization/3g-radar,1,,"Rio De Janeiro, Rio de Janeiro, Brazil",3G Radar is an investment management company.,,,1,,,,,,,,"114,051"
Toby Z Rice,https://www.crunchbase.com/person/toby-z-rice,,,,"Toby Rice is the President and CEO, Director at EQT Corporation.He attended Rollins College.",Investment Partner,,,1,,,,,,,"114,112"
IBank California,https://www.crunchbase.com/organization/ibank-california,,,"Sacramento, California, United States",The California Infrastructure and Economic Development Bank (IBank) is the State of California's only general purpose financing authorty.,,,,,,,,,,,"114,026"
Abdul Hye,https://www.crunchbase.com/person/abdul-hye-d2ce,3,,"Charlotte, North Carolina, United States",Abdul Hye,Individual/Angel,Seed,3,,,2,,,,,"114,027"
Baltimore Community Foundation,https://www.crunchbase.com/organization/baltimore-community-foundation,,,"Baltimore, Maryland, United States",BCF is a philanthropic foundation created by and for the people of Greater Baltimore.,,,,,,,,,,,"114,028"
