Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Mr. Abu Thauhid,https://www.crunchbase.com/person/mr-abu-thauhid,,,,Mr. Abu Thauhid,,"Early Stage Venture, Seed",,,,,,,,,"261,858"
Malik Asad Ali,https://www.crunchbase.com/person/malik-asad-ali,,,,"Cofounder, Web Developer, UI/Ux Designer at devdap",,,,,,,,,,,"261,600"
Fredrik Örneblad,https://www.crunchbase.com/person/fredrik-örneblad-b9b5,,,"Gothenburg, Vastra Gotaland, Sweden",Fredrik Örneblad,Investment Partner,,,1,,,,,,,"261,602"
Tatsuya Urakawa,https://www.crunchbase.com/person/tatsuya-urakawa,,,,"Tatsuya Urakawa is Director & Managing Executive Officer at Daiwa House Industry Co., Ltd.",Investment Partner,,,1,,,,,,,"261,603"
Pedro Britto,https://www.crunchbase.com/person/pedro-britto,,,"São Paulo, Sao Paulo, Brazil",Pedro Britto,,,,,,,,,,,"261,604"
Ashish Saini,https://www.crunchbase.com/person/ashish-saini,,,,Gratitude from Rareprob!  Our Passionate team always works with all their heart to advance our company to more milestones in the field of ap...,,,,,,,,,,,"261,605"
Wang Yinzhi,https://www.crunchbase.com/person/wang-yinzhi,,,,Wang Yinzhi is a partner at Yida Capital.,Investment Partner,,,1,,,,,,,"261,606"
Donald Smith,https://www.crunchbase.com/person/donald-smith-ed15,,,"United States, North America",Donald Smith,,,,,,,,,,,"261,607"
Staffan Persson,https://www.crunchbase.com/person/staffan-persson-ffb2,,,"Lund, Skane Lan, Sweden","Staffan Persson is the Co-Founder & Chief Marketing Officer at SiB Solutions AB.  Staffan Persson attended EQP Business School, PG Wettsjö.",,,,,,,,,,,"261,601"
John Welin,https://www.crunchbase.com/person/john-welin,,,"Chicago, Illinois, United States",I am the shop guy at mHUB. We provide our members with $5M in capabilities to build prototypes and launch small scale production. My staff a...,,,,,,,,,,,"261,609"
Orlando Purim Junior,https://www.crunchbase.com/person/orlando-purim-junior,,,"Timbó, Santa Catarina, Brazil",Orlando Purim Junior is co-founder and CEO of ATAR.,,,,,,,,,,,"261,606"
Hwang Sung hyun,https://www.crunchbase.com/person/hwang-sung-hyun,1,,,Hwang Sung -hyun is an investor,Individual/Angel,,1,,,,,,,,"261,608"
Shayne Shepherd,https://www.crunchbase.com/person/shayne-shepherd-e6af,,,"Auckland, Auckland, New Zealand",Shayne Shepherd is an Investment Director at Pioneer Capital.,Investment Partner,,,1,,,,,,,"261,600"
Abhishek Bansal,https://www.crunchbase.com/person/abhishek-bansal-15fd,1,,,Abhishek Bansal,Individual/Angel,Seed,1,,,,,,,,"261,616"
Hasan Kose,https://www.crunchbase.com/person/hasan-kose,,,"Kocasinan, Kayseri, Turkey",Hasan Kose,,,,,,,,,,,"261,636"
Charles null,https://www.crunchbase.com/person/charles-yong,,,,Charles null,,,,,,,,,,,"261,637"
Matt Cardwell,https://www.crunchbase.com/person/matt-cardwell,,,,Matt Cardwell,,,,,,,,,,,"261,628"
Matthew Archambeau,https://www.crunchbase.com/person/matthew-archambeau,,,"Escanaba, Michigan, United States",Matthew Archambeau,,,,,,,,,,,"261,640"
Paul Dean,https://www.crunchbase.com/person/paul-dean-3,,,"London, England, United Kingdom",Paul Dean,,,,,,,,,,,"261,631"
Mrinal Mattresset,https://www.crunchbase.com/person/mrinal-mattresset,,,"United States, North America",Mrinal Mattresset,,,,,,,,,,,"261,635"
Steven Guttentag,https://www.crunchbase.com/person/steven-guttentag,,,"Washington, District of Columbia, United States",Steven Guttentag,,,,,,,,,,,"261,613"
Rolf Erik Edmark,https://www.crunchbase.com/person/rolf-erik-edmark,,,"Stockholm, Stockholms Lan, Sweden",Rolf Erik Edmark,,,,,,,,,,,"261,641"
Rob Goldstein,https://www.crunchbase.com/person/rob-goldstein-3,1,,,Rob Goldstein,"Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"261,632"
Daniel Alexander,https://www.crunchbase.com/person/daniel-alexander,,,"Argentina, South America",Daniel Alexander is a Founding Partner and Managing Director at Buenos Aires Capital Partners.,,,,,,,,,,,"261,626"
Michael Montgomery,https://www.crunchbase.com/person/michael-montgomery-fa8d,1,1,,Michael Montgomery,Individual/Angel,Seed,1,,1,1,1,,,,"261,614"
Felipe Luraghi,https://www.crunchbase.com/person/felipe-luraghi,,,"São Miguel Do Araguaia, Goias, Brazil","CEO, Founder of Flagram",,,,,,,,,,,"261,619"
Noma Moran,https://www.crunchbase.com/person/noma-moran,,,,Buy Cash App Accounts #BuyCashAppAccounts https://usaccountseller.com/product/buy-cash-app-accounts/,,"Crowdfunding, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,,,,,,,"261,610"
Mark Halstead,https://www.crunchbase.com/person/mark-halstead-1144,,,"Sydney, New South Wales, Australia",Mark Halstead - Managing Director @ ClinicBots,,Private Equity,,,,,,,,,"261,634"
Piotr Panasiewicz,https://www.crunchbase.com/person/piotr-panasiewicz,,,"Warsaw, Mazowieckie, Poland",Piotr Panasiewicz is an Investment Director at Avia Capital Partners.,Investment Partner,,,1,,,,,,,"261,635"
Adam Berry,https://www.crunchbase.com/person/adam-berry,,,"Birmingham, United Kingdom, Europe",Adam Berry,,,,,,,,,,,"261,621"
Mark Sillitto,https://www.crunchbase.com/person/mark-sillitto,,,"Wallingford, Connecticut, United States",Mark Sillitto,,,,,,,,,,,"261,623"
