Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Natasha Apeadjei-Duodu,https://www.crunchbase.com/person/natasha-apeadjei-duodu,1,,"Ghana, Africa",Natasha is the Business Development Specialist for SamBoad Business Group Limited with over 10 years experience and also an investor of SamB...,"Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"187,205"
Marco Werner,https://www.crunchbase.com/person/marco-werner-ee33,1,,"Germany, Europe",Marco Werner serves as Managing Director at hagebau connect GmbH & Co. KG.,Individual/Angel,,1,,,,,,,,"187,209"
André Fauri,https://www.crunchbase.com/person/andré-fauri,1,,"Brazil, South America",CEO & Founder at beepbeep mobilidade - Founder at LAIOB - Angel investor of startups in Brazil and Silicon Valley - Mentor startups such as ...,Individual/Angel,,1,,,,,,,,"187,211"
Hind al Adwani,https://www.crunchbase.com/person/hind-al-adwani,1,,,Hind al Adwani,Individual/Angel,,1,,1,,,,,,"187,212"
Michael G. Linn,https://www.crunchbase.com/person/michael-g-linn,,,"San Francisco, California, United States","Mr. Linn joined us in 2002. Prior to joining, Mr. Linn worked as an equity derivatives trader at Bank of America, focused on U.S. single sto...",,,,,,,,,,,"187,200"
Patrick Kennedy,https://www.crunchbase.com/person/patrick-kennedy-6,1,,,"Patrick J. Kennedy is a former member of the U.S. House of Representatives and the nation’s leading political voice on mental illness, addic...",Individual/Angel,,1,,,,,,,,"187,202"
Beijing Jiyuan Yiyao Xinxi Zixun Zhongxin,https://www.crunchbase.com/organization/beijing-jiyuan-yiyao-xinxi-zixun-zhongxin,1,,"Beijing, Beijing, China",Beijing Jiyuan Yiyao Xinxi Zixun Zhongxin is an medical centers sharing research information and treatment methods.,,,1,,,,,,,,"187,205"
Angellist-RH V5-Fund,https://www.crunchbase.com/organization/angellist-rh-v5-fund,1,,,Angellist-RH V5-Fund,,,1,,,,,,,,"187,204"
Christine Balagué,https://www.crunchbase.com/person/christine-balagué,1,,,Christine Balagué,Individual/Angel,,1,,,,,,,,"187,226"
Robert de Corainville,https://www.crunchbase.com/person/robert-de-corainville,,,"New York, New York, United States",Robert de Corainville - Managing Partner @ 17Capital,Investment Partner,,,1,,,,,,,"187,227"
CFI Srl,https://www.crunchbase.com/organization/cfi-srl,1,,,eLearning,,,1,,,,,,,,"187,228"
Hardik Thaker,https://www.crunchbase.com/person/hardik-thaker,,,"Singapore, Asia","Hardik Sunil Thaker (HS Thaker) is a programmer & inventor, Hardik Thaker has co-founded and served as Lead Developer at GTUAPP (A mobile ap...",,,,,,,,,,,"187,230"
Andreas Kraemer,https://www.crunchbase.com/person/andreas-kraemer-2,,,"San Francisco, California, United States",Over 20 years of venture capital and investment banking experience. Over 10 years of early stage high growth company experience as CEO/CFO a...,Investment Partner,,,2,,,,,,,"187,209"
Simone De Battisti,https://www.crunchbase.com/person/simone-de-battisti-cedc,1,,"Milano, Lombardia, Italy",Simone De Battisti,Individual/Angel,,1,,,,,,,,"187,210"
Tobias Faupel,https://www.crunchbase.com/person/tobias-faupel,,,,Tobias Faupel is a director at  DeepTech & Climate Fonds.,Investment Partner,,,2,,,,,,,"187,212"
Kathy Chen,https://www.crunchbase.com/person/kathy-chen-40ac,1,,,Kathy Chen has financial and operational experience in the field of asset management companies. She joined SBCVC in 2010 and serves as partn...,Individual/Angel,,1,,1,,,,,,"187,213"
BENJAMIN BALLOUT,https://www.crunchbase.com/person/benjamin-ballout-b1b3,1,,"London, England, United Kingdom",VENTURE CAPITAL,Individual/Angel,,1,,,1,,,,,"187,214"
Matijas Cosic,https://www.crunchbase.com/person/matijas-cosic,,,"Zürich, Zurich, Switzerland",Matijas Cosic is the founder and CEO of Maklando. He previously worked at simedis as a CEO and Co-Founder. Matijas Cosic attended the Univer...,,,,,,,,,,,"187,215"
Chris Ingram,https://www.crunchbase.com/person/chris-ingram,2,1,"West Horsley, Surrey, United Kingdom","Chris Ingram is a serial entrepreneur, investor and philanthropist. He spent over 40 years in the media and communications industries, most...",Individual/Angel,,1,,,,1,,,,"187,216"
Cheryl Lee Eberting,https://www.crunchbase.com/person/cheryl-lee-eberting,,,,"Serial Entrepreneur. Financed her medical school education with a successful exit from her first startup, Nature’s Handmade Paper. AZOVA is ...",,,,,,,,,,,"187,217"
Onside Partners,https://www.crunchbase.com/organization/onside-partners,1,1,"Oakland, California, United States","Onside partners provide legal and policy expertise, research and analysis of policies and strategic guidance to non-profit organisations.",,,1,,1,,1,,,,"187,218"
Jarl Securities,https://www.crunchbase.com/organization/jarl-securities,,,"Stockholm, Stockholms Lan, Sweden",Jarl Securities is a corporate finance and equity research boutique active on the Nordic markets.,Private Equity Firm,,,,,,,,,,"187,220"
Capital A,https://www.crunchbase.com/organization/capital-a-6b17,,,,Capital A is an investment firm.,,Early Stage Venture,,,,,,,,,"187,221"
Yoni Heilbronn,https://www.crunchbase.com/person/yoni-heilbronn,,,"Tel Aviv, Tel Aviv, Israel",Yoni Heilbronn - VP Marketing @ Argus Cyber Security,Investment Partner,,,1,,,,,,,"187,238"
Mokhtar Naamani,https://www.crunchbase.com/person/mokhtar-naamani,,,,Mokhtar Naamani is a co-founder at JoyStream.,,,,,,,,,,,"187,239"
Lisa Manuele,https://www.crunchbase.com/person/lisa-manuele,,,"New York, New York, United States",Lisa Manuele,,,,,,,,,,,"187,222"
