Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Mario Martinez II,https://www.crunchbase.com/person/mario-martinez-ii,4,3,"Phoenix, Arizona, United States",Mario Martinez II is the Founder and CEO of MRTNZ Ventures.,"Investment Partner, Individual/Angel","Early Stage Venture, Seed",4,1,,1,3,,,,"55,800"
Ricky Thomas,https://www.crunchbase.com/person/ricky-thomas,,,"London, England, United Kingdom",Ricky Thomas - CTO @ Streamkap,,Seed,,,,,,,,,"55,804"
Capital Alignment Partners,https://www.crunchbase.com/organization/capital-alignment-partners,2,1,"Nashville, Tennessee, United States",Capital Alignment Partners was founded with the sole purpose of providing consultative capital solutions for lower middle market companies.,Private Equity Firm,Private Equity,1,,2,,1,,,,"55,805"
Sunny Dhillon,https://www.crunchbase.com/person/sunny-dhillon,,,"San Francisco, California, United States","Sunny co-founded Signia Venture Partners in 2012 after launching his own location-based mobile startup named Barstool, working in business d...",Investment Partner,,,14,,,,,,,"55,806"
Will Smith,https://www.crunchbase.com/person/will-smith-6,,,"Palo Alto, California, United States",Will Smith is the co-founder of Euclid and currently serves as the company’s Executive Chairman and Chief Strategy Officer. Will’s passion f...,Investment Partner,,,17,,,,,,,"55,810"
Cultural Investment Development Group,https://www.crunchbase.com/organization/cultural-investment-development-group,5,,"Beijing, Beijing, China",Cultural Investment Development Group is a wholly state-owned company established by the Beijing Municipal Government.,Corporate Venture Capital,,5,,2,,,,,,"55,813"
Mojo Capital,https://www.crunchbase.com/organization/mojo-capital,2,,"Luxembourg, Luxembourg, Luxembourg",Mojo.capital is a collaborative investment platform providing unique access to European born digital technology growth champions.,Venture Capital,,2,,1,,,,,,"55,814"
NestaVera Group,https://www.crunchbase.com/organization/nestavera-group,1,,"Bangalore, Karnataka, India","NestaVera Group provides education, coworking space, trade, angel investment, and real estate.",,,1,,1,,,,,,"55,815"
Banca Tema,https://www.crunchbase.com/organization/banca-tema,1,,"Montallegro, Sicilia, Italy",Banca Tema is an investment bank.,Investment Bank,,1,,,,,,,,"55,817"
Cheuvreux,https://www.crunchbase.com/organization/cheuvreux-reims,1,,"Paris, Ile-de-France, France","Cheuvreux Reims is a group of notaries that offers heritage, residential, real estate financing, investment, and arbitration services.",,,1,,,,,,,,"55,819"
Naspers Foundry,https://www.crunchbase.com/organization/naspers-foundry,13,,"Cape Town, NA - South Africa, South Africa",Naspers Foundry is a global internet group and invests in technology-based companies.,,,10,,11,,,,,,"55,821"
Hobson Lucas Family Foundation,https://www.crunchbase.com/organization/hobson-lucas-family-foundation,,,"San Rafael, California, United States","Hobson Lucas Family Foundation provides grants to organizations that focus on the arts, cinema, education, and human services.",,,,,,,,,,,"55,836"
CMTA,https://www.crunchbase.com/organization/cmta-07a3,1,,"Glenolden, Pennsylvania, United States","CMTA's mission to create awareness, and to improve the quality of life for those affected by Charcot-Marie-Tooth.",,,1,,1,,,,,,"55,838"
Progress Equity Partners,https://www.crunchbase.com/organization/progress-equity-partners,1,,"Greenwood Village, Colorado, United States",Progress Equity is an independent equity investment firm that acquires control of operating firms from the founder entrepreneurs.,Private Equity Firm,,1,,1,,,,,,"55,851"
Startup World Cup,https://www.crunchbase.com/organization/startup-world-cup,1,,"San Jose, California, United States",Startup World Cup facilitates competitions that focus on enhancing innovation and entrepreneurship opportunities for startups.,,,1,,1,,,,,,"55,858"
Anton Umnov,https://www.crunchbase.com/person/anton-umnov,,,"Toronto, Ontario, Canada",Anton Umnov is the Founder and CEO of Helika. He served as the VP Partnerships member - Data Products at Drop Technologies. He attended The ...,,,,,,,,,,,"55,818"
Burak Dayıoğlu,https://www.crunchbase.com/person/burak-dayioglu,5,,"Ankara, Turkey, Europe","Dayioglu holds a BSc and MSc in Computer Engineering and holds CISSP, CSSLP, CRISC, CIPT certificates with a strong technology background. H...",Individual/Angel,,4,,,,,,,,"55,859"
ABE Capital Partners,https://www.crunchbase.com/organization/abe-capital-partners,1,,"Bilbao, Pais Vasco, Spain",ABE Capital Partners is a private equity fund manager targeting long-term equity investments in Small and Mid-Enterprises (“SMEs”).,Private Equity Firm,,1,,1,,,,,,"55,800"
Capital Plus Investments,https://www.crunchbase.com/organization/capital-plus-investments,2,,"Gurgaon, Haryana, India","Capital Plus Investments is a solution provider for Wealth Management, Retirement Planning, Education Planning and Risk Management.",Venture Capital,,2,,,,,,,,"55,801"
Gedeon Richter,https://www.crunchbase.com/person/gedeon-richter-bae4,1,,"Budapest, Budapest, Hungary",Gedeon Richter,Individual/Angel,,1,,,1,,,,,"55,802"
JG Investment,https://www.crunchbase.com/organization/jg-investment,3,1,"Beijing, Beijing, China",JG Investment is an investment firm that focuses on growth projects with a single investment.,Private Equity Firm,,3,,,,1,,,,"55,803"
Oxygen Ventures,https://www.crunchbase.com/organization/oxygen-ventures,4,1,"Melbourne, Victoria, Australia","At Oxygen Ventures we source, build and invest in scalable digital enterprises - taking groundbreaking companies from concept to reality.",Venture Capital,Early Stage Venture,4,,3,1,1,,,,"55,805"
Yuanta Financial Holdings Group,https://www.crunchbase.com/organization/yuanta-financial-holdings-group,3,1,"Taipei, T'ai-pei, Taiwan","Yuanta Financial Holdings Group is a financial services firm that specializes in banking, investment consulting, and asset management.",Venture Capital,Early Stage Venture,3,,,,1,,,,"55,807"
Maynard Webb,https://www.crunchbase.com/person/maynard-webb,18,5,"Los Gatos, California, United States","Maynard Webb is a 40-year veteran of the technology industry. An active leader in the technology and business community, Maynard serves as a...","Investment Partner, Individual/Angel",Seed,17,14,,4,5,,,,"55,806"
Clarabot NaNO,https://www.crunchbase.com/organization/clarabot-nano-0894,1,,"Budapest, Budapest, Hungary","Nano is the secure file sharing tool to improve content search, data access and collaboration between multiple parties.",Incubator,Early Stage Venture,1,,1,,,,,,"55,808"
Piramal Alternatives,https://www.crunchbase.com/organization/piramal-alternatives,1,,"Mumbai, Maharashtra, India",Piramal Alternatives is the fiduciary/fund management business of the Piramal Group,,,1,,1,,,,,,"55,867"
United States African Development Foundation,https://www.crunchbase.com/organization/united-states-african-development-foundation,15,,"Washington, District of Columbia, United States",United States African Development Foundation is an independent Federal agency established to support African-led development.,,,15,,12,,,,,,"55,811"
Rafał Cyrański,https://www.crunchbase.com/person/rafał-cyrański,,,"Poland, Europe","Rafał Cyrański to autor, informatyk, urodzony 12 grudnia 1980 roku w Polsce w Łodzi, założyciel FunkyMEDIA  firmy specjalizującej się w obsz...",,,,,,,,,,,"55,812"
William E. Simon & Sons,https://www.crunchbase.com/organization/william-e-simon-sons,7,3,"Morristown, New Jersey, United States","William E. Simon & Sons Private Equity Partners, L.L.C. is a principal investment firm.",Venture Capital,"Early Stage Venture, Venture",7,,1,,3,,,,"55,870"
Startup Accelerator Chamber of Commerce,https://www.crunchbase.com/organization/startup-accelerator-chamber-of-commerce,,,"Mohali, Punjab, India","A group of like minded, selfless entrepreneurs, professionals committed to bring a change in developing the Startup eco-system in Punjab.",Accelerator,,,,,,,,,,"55,813"
RICH Research and Innovation Circle of Hyderabad,https://www.crunchbase.com/organization/rich-research-and-innovation-circle-of-hyderabad,16,1,"Hyderabad, Andhra Pradesh, India","RICH create strong synergies between and within Research Institutions, Academic Institutions, Industry and Entrepreneurs.",Incubator,"Early Stage Venture, Seed",16,,16,,1,,,,"55,873"
OSG Corporation,https://www.crunchbase.com/organization/osg-corporation,4,,"Toyokawa, Aichi, Japan","OSG Corporation is a manufacturer of machine tool equipment such as thread rolling dies, taps, end mills, drills, and gauges.",,,3,,1,,,,,,"55,815"
Don Fotsch,https://www.crunchbase.com/person/don-fotsch,,,"Paradise Valley, Arizona, United States",Don Fotsch joined Greyscale as Co-founder & COO in 2020. Attended Northwestern University - Kellogg School of Management.,,,,,,,,,,,"55,816"
JZ Partners,https://www.crunchbase.com/organization/jz-partners,,,"Chicago, Illinois, United States",JZ Partners advises the private investment activity.,Private Equity Firm,,,,,,,,,,"55,876"
Vintage Capital,https://www.crunchbase.com/organization/vintage-capital,2,,"Orlando, Florida, United States","A value-oriented, operations-focused private and public equity investor.",Private Equity Firm,Private Equity,2,,,,,,,,"55,818"
Abrdn,https://www.crunchbase.com/organization/abrdn-2268,,,"Chelmsford, Essex, United Kingdom","Abrdn is an investment platform that specializes in estate planning, investment strategies, agency, and managed portfolio services.",,,,,,,,,,,"55,819"
