Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Jeremy S. Office,https://www.crunchbase.com/person/jeremy-s-office,,,"Delray Beach, Florida, United States","Jeremy S. Office is the Board Director at HiConversion Inc. Jeremy is co-founder and managing partner of SJO Worldwide, a venture capital...",,,,,,,,,,,"217,800"
Rolf Pfeifer,https://www.crunchbase.com/person/rolf-pfeifer,,,"Freiburg, Baden-Wurttemberg, Germany",Rolf Pfeifer is an Managing Director at endura kommunal.,,,,,,,,,,,"217,801"
Lian Leyao,https://www.crunchbase.com/person/lian-leyao,,,,Lian Leyao is an executive director of Lenovo Star.,Investment Partner,,,2,,,,,,,"217,802"
Ralf Meister,https://www.crunchbase.com/person/ralf-meister,1,,,Ralf Meister,Individual/Angel,,1,,,,,,,,"217,804"
Daniel Wang,https://www.crunchbase.com/person/daniel-wang-b849,,,,Daniel Wang,Investment Partner,,,2,,,,,,,"217,805"
Jennifer Vargas,https://www.crunchbase.com/person/jennifer-vargas,,,"New York, New York, United States",Jenn Vargas is a Senior Director for Product Management at Zendesk.,,,,,,,,,,,"217,806"
Cameron Rambert,https://www.crunchbase.com/person/cameron-rambert,,,"Melbourne, Victoria, Australia","Marketer, Investor and Social Entrepreneur based out of Melbourne, Australia. Founder, Freelance Australia Founder, Ingame Leader Founder, ...",,,,,,,,,,,"217,807"
Lelia Salles,https://www.crunchbase.com/person/lelia-salles,,,"Distrito Federal, Brazil, South America",Lelia Salles is the CEO and Founder of Master Musica. Lelia Salles attended the University of East Anglia.,,,,,,,,,,,"217,808"
Geoff Johnson,https://www.crunchbase.com/person/geoff-johnson-c6a4,,,,Geoff Johnson,Investment Partner,,,1,,,,,,,"217,809"
Boby Chemmanur,https://www.crunchbase.com/person/boby-chemmanur,1,,,Boby Chemmanur,Individual/Angel,,1,,1,,,,,,"217,810"
Joseph Macdonald,https://www.crunchbase.com/person/joseph-macdonald-224d,,,"London, England, United Kingdom","Joseph Macdonald is a Director, Fixed Income and Currencies Trading for Deutsche Bank.",Investment Partner,,,1,,,,,,,"217,811"
Mark Mackenzie,https://www.crunchbase.com/person/mark-mackenzie,,,"New York, New York, United States",Mark Mackenzie is the Managing Director of Private Placements at UBS Investment Bank since February 2015. Mark's team helps the right entrep...,Investment Partner,,,7,,,,,,,"217,814"
Simon Beyer,https://www.crunchbase.com/person/simon-beyer,,,"Vancouver, British Columbia, Canada",Simon Beyer,,,,,,,,,,,"217,813"
Nikki Warburton,https://www.crunchbase.com/person/nikki-warburton,1,,,"Nikki Warburton, Non Executive Board Director.",Individual/Angel,,1,,,,,,,,"217,815"
John Carter,https://www.crunchbase.com/person/john-carter-4,,,,John Carter - CEO @ Hollyport Capital,Investment Partner,,,1,,,,,,,"217,816"
Tomoki Shirakawa,https://www.crunchbase.com/person/tomoki-shirakawa,,,"Chuo, Hokkaido, Japan",Tomoki Shirakawa,,,,,,,,,,,"217,818"
Jeff Moorad,https://www.crunchbase.com/person/jeff-moorad-50db,,,,Jeff Moorad is a Principal at MSP Sports Capital.,Investment Partner,,,2,,,,,,,"217,817"
Yasuhiro Yano,https://www.crunchbase.com/person/yasuhiro-yano,,,"Singapore, Asia",Yasuhiro Yano - Chief Executive Officer @ Bloom&Co.,Investment Partner,,,1,,,,,,,"217,819"
Lelemba Phiri,https://www.crunchbase.com/person/lelemba-phiri,,,"Cape Town, NA - South Africa, South Africa","Lelemba Phiri, Operating Partner and Principal of Enygma Ventures.",Investment Partner,,,2,,,,,,,"217,822"
RENE CHAVEZ GUIGUI,https://www.crunchbase.com/person/rene-chavez-guigui,,,"Mexico, North America",Vash: los expertos en mudanzas Vash nace como una iniciativa de un grupo de emprendedores que buscan solucionar los problemas comunes del a...,,"Early Stage Venture, Seed",,,,,,,,,"217,820"
