Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Heilan Group,https://www.crunchbase.com/organization/heilan-group-8b10,2,2,"Jiangyin, Jiangsu, China",Heilan Group is a garment and textile company that specializes in manufacturing branded textile products.,,,2,,,,2,,,,"129,006"
Algeja BV,https://www.crunchbase.com/organization/algeja-bv,1,1,,Holding,,,1,,,,1,,,,"129,022"
Satish Thakur,https://www.crunchbase.com/person/satish-thakur-39cd,1,,"Bengaluru, Karnataka, India",Satish Thakur AVP Engineering at Swiggy,Individual/Angel,,1,,,,,,,,"129,028"
Nick Cron,https://www.crunchbase.com/person/nick-cron-9643,,,"Perrysburg, Ohio, United States","Nick Cron is the Co-Founder, CEO of Nextup.ai. He attended the University of Dayton.",,,,,,,,,,,"129,029"
Lukas Derksen,https://www.crunchbase.com/person/lukas-derksen,,,"New York, New York, United States","Entrepreneurial and multidisciplinary business leader who spent the last 20 years providing brand and strategic, go-to-market leadership to ...",,"Early Stage Venture, Seed",,,,,,,,,"129,042"
Julie Eiermann,https://www.crunchbase.com/person/julie-eiermann,,,,"Julie Eiermann manages HarbourVest's proprietary database of partnership information, produces the Firm's partnership performance analysis, ...",,,,,,,,,,,"129,043"
James Vaughan,https://www.crunchbase.com/person/james-vaughan,,,"Chicago, Illinois, United States","James Vaughan joined Batterson Venture Capital, LLC, in September of 2009 as the managing principal to head the firm's new business developm...",,,,,,,,,,,"129,046"
Tetuan Valley Startup School,https://www.crunchbase.com/organization/tetuan-valley-startup-school,,,"Madrid, Madrid, Spain",Tetuan Valley Startup School is a free six-week intensive program for entrepreneurs who are in the very early stages of their tech project.,Accelerator,,,,,,,,2020-07-01,,"129,053"
Erik Wienk,https://www.crunchbase.com/person/erik-wienk,,,"Wassenaar, Zuid-Holland, The Netherlands",Erik Wienk is the COO and Co-founder at Hiber.,,,,,,,,,,,"129,054"
George Colis,https://www.crunchbase.com/person/george-colis,,,"Chicago, Illinois, United States",George Colis is the Chairman Of The Board at Oxford Bank & Trust.,,,,,,,,,,,"129,058"
Business Angels Club Aargau,https://www.crunchbase.com/organization/business-angels-club-aargau,3,,"Brugg, Aargau, Switzerland","Business Angels Club Aargau mediates between innovative start-up companies and its members (business angels, private investors).",Venture Capital,"Early Stage Venture, Seed",3,,1,,,,,,"129,000"
Sunil Bansal,https://www.crunchbase.com/person/sunil-bansal-ea98,,,"Bhopal, Madhya Pradesh, India","Mr. Sunil Bansal, a visionary businessman with a profound commitment to turning dreams into reality. As one of the prime driving force behin...",,,,,,,,,,,"129,001"
Daniel Schulenburg,https://www.crunchbase.com/person/daniel-schulenburg,,,"London, England, United Kingdom","Daniel Schulenburg - Managing Director, Head of Infrastructure Germany and Northern Europe @ Ardian",,,,,,,,,,,"129,002"
ZALOX - Software,https://www.crunchbase.com/organization/zalox-software,1,,"Oporto, Porto, Portugal",Zalox is an experienced company in software developing.,,,1,,1,,,,,,"129,003"
Randy Moore,https://www.crunchbase.com/person/randy-moore-4609,,,,Randy Moore is the President of the CD & R Foundation.,Investment Partner,,,27,,,,,,,"129,004"
Kristopher Wood,https://www.crunchbase.com/person/kristopher-wood,,,"Chicago, Illinois, United States","Mr. Kristopher Wood serves as Chief Investment Officer at Lurie Investment Fund, LLC. Mr. Wood served as Chief Executive at World Color. He ...",Investment Partner,,,3,,,,,,,"129,005"
Dominique Baudoux,https://www.crunchbase.com/person/dominique-baudoux,1,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Dominique Baudoux,Individual/Angel,,1,,1,,,,,,"129,006"
Catalyst/Hall,https://www.crunchbase.com/organization/catalyst-hall,,,"Dallas, Texas, United States",Catalyst/Hall specializes in providing value added mezzanine and equity capital to middle market companies.,Venture Capital,,,,,,,,,,"129,007"
Robb Knie,https://www.crunchbase.com/person/robb-knie,,,"New York, New York, United States",Mr. Knie has served as President and Chief Executive Officer and as a director of the Company since May 2017. Mr. Knie served as the Preside...,,,,,,,,,,,"129,009"
Sundai Preparatory School,https://www.crunchbase.com/organization/sundai-preparatory-school,1,,"Narashino, Chiba, Japan",Sundai Preparatory School (駿河台学園 / 駿台予備学校) operates college-preparatory schools throughout Japan.,,,1,,,,,,,,"129,075"
Derek Friend,https://www.crunchbase.com/person/derek-friend-91bc,,,"United Kingdom, Europe",Individual Investor profile  Derek Friend embarked on his telecommunications journey in the 1990s as an Aero Communications Engineer and IT...,,"Early Stage Venture, Seed",,,,,,,,,"129,010"
Wanxing Fund,https://www.crunchbase.com/organization/wanxing-fund,1,,,Wanxing Fund is an investment fund.,,,1,,,,,,,,"129,011"
Markus A. Federle,https://www.crunchbase.com/person/markus-a-federle,,,"London, England, United Kingdom",Markus Federle is the General Counsel and Head of Group Compliance of Samena Capital and a Senior Managing Director of Samena Capital Invest...,,,,,,,,,,,"129,076"
Peter Chen,https://www.crunchbase.com/person/peter-chen-229b,,,"Beijing, Beijing, China",Peter Zhe Chen Tech Investor at 5Y Capital 五源资本,Investment Partner,,,5,,,,,,,"129,077"
Kaleil Isaza Tuzman,https://www.crunchbase.com/person/kaleil-isaza-tuzman,1,,"New York, New York, United States",Kaleil Isaza Tuzman - Managing Partner @ KIT Capital,Individual/Angel,Seed,1,,,,,,,,"129,013"
Guoshu Holdings Guangdong,https://www.crunchbase.com/organization/guoshu-holdings-guangdong,1,,,Guoshu Holdings Guangdong is an investment firm.,,,1,,,,,,,,"129,014"
Leukon Investments,https://www.crunchbase.com/organization/leukon-investments,3,1,"Chestnut Hill, Massachusetts, United States",Leukon Investments is a company that offers technical apparel.,Venture Capital,Late Stage Venture,1,,,,1,,,,"129,015"
Michael Brader Araje,https://www.crunchbase.com/person/michael-brader-araje,1,,"Durham, North Carolina, United States",Michael Brader Araje - Founder @ OpenSite Technologies,Individual/Angel,Seed,1,,,,,,,,"129,084"
Tangrong Capital,https://www.crunchbase.com/organization/tangrong-capital,1,,"Shenzhen, Guangdong, China",Tangrong Capital is a private equity investment firm.,Private Equity Firm,Private Equity,1,,,,,,,,"129,016"
Rachel Williams,https://www.crunchbase.com/person/rachel-williams-f9a3,,,"Denver, Colorado, United States",Rachel Williams is the Founder and Fractional CFO at ScaleUp Financial Solutions. Rachel Williams attended Baylor University - Hankamer Scho...,,,,,,,,,,,"129,017"
Rick Nash,https://www.crunchbase.com/person/rick-nash-5a73,,,"Kansas City, Missouri, United States",Rick Nash is the Chief Executive Officer at Spotlight | Analyst Relations. Rick Nash attended Purdue University.,,,,,,,,,,,"129,018"
