Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Krishnadev P Melevila,https://www.crunchbase.com/person/krishnadev-p-melevila,,,"India, Asia","Krishnadev is a self made Google certified digital marketer, Cyber security expert and Full stack developer, Just a simple google search on ...",,Early Stage Venture,,,,,,,,,"187,802"
Brian Collins,https://www.crunchbase.com/person/brian-collins-42cd,,,,"Brian started his career serving his country as a U.S. Marine. Up until founding Intterra with Kate Dargan and David Blankinship in 2010, he...",,,,,,,,,,,"187,803"
Orit Alperovitz,https://www.crunchbase.com/person/orit-alperovitz,,,"Israel, Asia",Orit Alperovitz - Co-Founder/CEO @ Neome,,,,,,,,,,,"187,804"
Hangzhou Ronghui Investment,https://www.crunchbase.com/organization/hangzhou-ronghui-investment,1,,"Hangzhou, Zhejiang, China","Hangzhou Ronghui Investment is engaged in industrial investment, investment management and investment consulting.",Private Equity Firm,,1,,,,,,,,"187,805"
Chris Hurley,https://www.crunchbase.com/person/chris-hurley-2,,,"London, England, United Kingdom","Chris joined LDC in March 2004. Chris graduated from Salford University with a First Class Honours Degree in Business Economics in 1995, ...",,,,,,,,,,,"187,806"
Lars Houbak,https://www.crunchbase.com/person/lars-houbak,1,,,Lars Houbak,Individual/Angel,,1,,,,,,,,"187,807"
Jon Buccola,https://www.crunchbase.com/person/jon-buccola,1,,"Seattle, Washington, United States",Jon Buccola is the Chairman and Founder of ,Individual/Angel,,1,,,,,,,,"187,808"
David Johnson,https://www.crunchbase.com/person/david-johnson-f6c6,1,,"Jackson, Mississippi, United States",David Johnson,Individual/Angel,,1,,,,,,,,"187,810"
Se-yeon Eom,https://www.crunchbase.com/person/se-yeon-eom,,,,Se-yeon Eom is an chief executive officer of AUM Ventures.,Investment Partner,,,1,,,,,,,"187,809"
Hardy Farm Venture,https://www.crunchbase.com/organization/hardy-farm-venture,2,,"Shanghai, Shanghai, China",Hardy Farm Venture is a venture capital firm.,Venture Capital,,2,,1,,,,,,"187,812"
Catherine Zhai,https://www.crunchbase.com/person/catherine-zhai,,,"New York, United States, North America",Catherine Zhai,Investment Partner,Venture,,4,,,,,,,"187,813"
Joseph Kim,https://www.crunchbase.com/person/joseph-kim,,,"San Francisco, California, United States",Mobile game studio founder,,,,,,,,,,,"187,817"
Anthony Kiedis,https://www.crunchbase.com/person/anthony-kiedis,1,,,Anthony Kiedis,Individual/Angel,Seed,1,,,,,,,,"187,818"
Mitesh Damania,https://www.crunchbase.com/person/mitesh-damania,1,,"Mumbai, Maharashtra, India",Mitesh Damania is a Founder and Director of Kwench.,"Investment Partner, Individual/Angel",,1,1,,,,,,,"187,820"
Mark T. Nordstrom,https://www.crunchbase.com/person/mark-t-nordstrom,,,"Boston, Massachusetts, United States","Mark T. Nordstrom joined Summit Partners in 2010. Prior to Summit, Mark worked for Bank of America Merrill Lynch, Merrill Lynch & Co. and St...",,,,,,,,,,,"187,819"
Christian Bruning,https://www.crunchbase.com/person/christian-bruning,,,"London, England, United Kingdom",Christian joined LDC in March 2014 from Gresham Private Equity. Christian was a Partner at Gresham where he worked for over 16 years and co...,Investment Partner,,,4,,,,,,,"187,800"
Shanhong Touzi,https://www.crunchbase.com/organization/shanhong-touzi,1,,"Shenzhen, Guangdong, China",Shanhong Touzi is an investment firm.,,,1,,,,,,,,"187,821"
UpMentum,https://www.crunchbase.com/organization/upmentum,,,"Gainesville, Florida, United States","UpMentum helps companies develop the strategy, skills, and vision they need to be an ultimate success.",,,,,,,,,,,"187,822"
Krishna Jhujhunwala,https://www.crunchbase.com/person/krishna-jhujhunwala,4,2,"Mumbai, Maharashtra, India",Krishna Jhujhunwala,Individual/Angel,Seed,3,,,,2,,,,"187,823"
Jun MA,https://www.crunchbase.com/person/jun-ma-921e,,,"Shanghai, Shanghai, China","Jun MA is a Partner of Cathay Capital and is based in Shanghai. Prior to joining Cathay Innovation in 2019, Jun was Principal at Capital Tod...",Investment Partner,,,1,,,,,,,"187,825"
Beijing Beishi Yingtewei Cultural Diffusion,https://www.crunchbase.com/organization/beijing-beishi-yingtewei-cultural-diffusion,1,,"Beijing Shi, Beijing, China",Beijing Beishi Yingtewei Cultural Diffusion is a media company.,,,1,,,,,,,,"187,808"
Dotani Management GmbH,https://www.crunchbase.com/organization/dotani,,,"Berlin, Berlin, Germany","Consulting,  Coaching,  M&A, Investment Co.",,,,,,,,,,,"187,810"
Tharun Dhariwal,https://www.crunchbase.com/person/tharun-dhariwal,2,,,Partner. Venture Catalyst.,Individual/Angel,,2,,,,,,,,"187,812"
