Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Epicure Wines,https://www.crunchbase.com/organization/epicure-wines,1,,"Barcelona, Catalonia, Spain",Epicure Wines is a supplier of wines.,,,1,,,,,,,,"144,002"
Lore Gruenbaum,https://www.crunchbase.com/person/lore-gruenbaum-573d,,,"New York, New York, United States",Lore Gruenbaum,Investment Partner,,,6,,,,,,,"144,006"
Xingfu Industry,https://www.crunchbase.com/organization/xingfu-industry,1,,"Wuhan, Hubei, China","Xingfu Industry is a construction company that offers engineering, architectural, project, and construction management services.",,,1,,,,,,,,"144,007"
Eric Gasser,https://www.crunchbase.com/person/eric-gasser,,,"San Diego, California, United States",Eric Gasser is a private investor at the Gasser Family Office.,,,,,,,,,,,"144,008"
South Australian Landing Pad,https://www.crunchbase.com/organization/south-australian-landing-pad,1,,"Adelaide, South Australia, Australia",South Australian Landing Pad,,,1,,,,,,,,"144,010"
PAKADAO,https://www.crunchbase.com/organization/pakadao,1,,,Pakadao is a venture capital investment firm.,Venture Capital,,1,,,,,,,,"144,015"
Rolf Hansen,https://www.crunchbase.com/person/rolf-hansen-908c,2,1,"Sydney, New South Wales, Australia",Rolf Hansen,Individual/Angel,,2,,1,,1,,,,"144,016"
Argo Labs,https://www.crunchbase.com/organization/argo-labs-e45a,1,,"London, England, United Kingdom",Argo Labs invests in the disruptive and innovative sectors of the crypto ecosystem.,,,1,,,,,,,,"144,020"
Xian Changxiang Touzi,https://www.crunchbase.com/organization/xian-changxiang-touzi,1,,"Xian Shi, Shaanxi, China",Xian Changxiang Touzi engaged in investment management.,,,1,,,,,,,,"144,025"
ELEVACAO Foundation,https://www.crunchbase.com/organization/elevacao-foundation,,,"Hermosa Beach, California, United States","ELEVACAO is a global pre-accelerator for women tech founders. 165 women across the U.S. and Australia, $80m+ raised and 3 Exits!",Accelerator,"Early Stage Venture, Seed",,,,,,Online,,8,"144,036"
