Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Oak Stream Investors,https://www.crunchbase.com/organization/oak-stream-investors,1,,"Flower Mound, Texas, United States",Oak Stream Investors is an investment firm.,,,1,,1,,,,,,"117,601"
Fanology LLC,https://www.crunchbase.com/organization/fanology-llc,1,,"Culver City, California, United States",Fanology LLC is a full-service branded content studio that helps brands define their story.,,,1,,,,,,,,"117,602"
Sanjay Shah,https://www.crunchbase.com/person/sanjay-shah,2,,"Bangalore, Karnataka, India",Sanjay Shah is the Chief Operating Officer at Wadhwani Foundation. He attended Virginia Tech.,Individual/Angel,Seed,2,,,,,,,,"117,603"
Manu Makela,https://www.crunchbase.com/person/manu-mkel,,,"Helsinki, Southern Finland, Finland","An investment professional from head to toe, Manu has worked in technology venture capital for more than ten years. He knows the business in...",Investment Partner,,,7,,,,,,,"117,606"
Harber Industrial Limited,https://www.crunchbase.com/organization/limited-liability-company,,,"Dongguan, Hebei, China",We are a global high-tech MIM(Metal Injection Molding)service provider Located in Hongkong.,Corporate Venture Capital,Seed,,,,,,,,,"117,607"
Suvan Ventures,https://www.crunchbase.com/organization/suvan-ventures,,,"Mountain View, California, United States",Suvan Ventures invests in early stage B2B ideas of motivated entrepreneurs based in India looking to scale their business in the US market.,Micro VC,Seed,,,,,,,,,"117,611"
Peter T. Golder,https://www.crunchbase.com/person/peter-golder,,,"London, England, United Kingdom",Peter is a passionate financial services entrepreneur and an early stage seed investor. He is the Chief Commercial Officer at Othera and a M...,,,,,,,,,,,"117,616"
Ahmad Bin Abdullah Humaid Belhoul Al Falasi,https://www.crunchbase.com/person/ahmad-bin-abdullah-humaid-belhoul-al-falasi,,,"United Arab Emirates, Asia","His Excellency Dr. Ahmad Belhoul Al Falasi is the Minister of State for Higher Education and Advanced Skills, where he supervises the develo...",,,,,,,,,,,"117,618"
Michael Clarke,https://www.crunchbase.com/person/michael-j-clarke-2,,,"Washington, District of Columbia, United States","Michael Clarke is the Senior Research Analyst, Portfolio Manager, Technology Sector Head at Sands Capital Management. He attended The George...",Investment Partner,,,5,,,,,,,"117,621"
Kalsoom Lakhani,https://www.crunchbase.com/person/kalsoom-lakhani,,,"Washington, District of Columbia, United States",Kalsoom Lakhani - Co-Founder & General Partner @ i2i Ventures,Investment Partner,,,4,,,,,,,"117,623"
Andrée-Lise Méthot,https://www.crunchbase.com/person/andre-lise-mthot-2,,,"Montréal, Quebec, Canada","Andrée-Lise, founder of Cycle Capital Management, boasts 20 years of experience in venture capital, management and engineering. She has set ...",Investment Partner,,,30,,,,,,,"117,628"
