Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
HJM Holdings,https://www.crunchbase.com/organization/hjm-holdings,1,,,HJM Holdings,,,1,,,,,,,,"95,407"
Flower City Ventures,https://www.crunchbase.com/organization/flower-city-ventures,1,,"Guangzhou, Guangdong, China",Flower City Ventures is a venture capital firm.,,,1,,,,,,,,"95,411"
Sukanta Ganguly,https://www.crunchbase.com/person/sukanta-ganguly,1,,"San Jose, California, United States",Sukanta Ganguly is the CTO and Co-founder at ClickIPO.,Individual/Angel,,1,,,,,,,,"95,419"
Shenzhen Shengyuan Technology,https://www.crunchbase.com/organization/shenzhen-shengyuan-technology,1,,"Nanshanqu, Guangdong, China",Shenzhen Shengyuan Technology is a high-tech enterprise that provides mobile application development services.,,,1,,,,,,,,"95,425"
Halo 8,https://www.crunchbase.com/organization/halo-8,1,,"Seoul, Seoul-t'ukpyolsi, South Korea",HALO8 is a digital marketing company specialized in brand strategy and communication.,,,1,,,,,,,,"95,433"
HLVP,https://www.crunchbase.com/organization/hlvp,2,1,"Delaware, Ohio, United States",HLVP,Venture Capital,,1,,,,1,,,,"95,439"
Jinshui Lake Venture Capital,https://www.crunchbase.com/organization/jinshui-lake-venture-capital,1,,,Jinshui Lake Venture Capital is a strategic holding institution of Shanghai Jinshan Capital Management Group,,,1,,,,,,,,"95,453"
K Road Power,https://www.crunchbase.com/organization/k-road-power,1,1,"New York, New York, United States","K Road Power is a smart grid business and operation platform which develop, build global asset.",,,1,,,,1,,,,"95,460"
Vaughn Blake,https://www.crunchbase.com/person/vaughn-blake,1,,"Los Angeles, California, United States","Vaughn Blake is a Partner at Blue Bear Capital, LLC. Vaughn Blake was the Founder and Managing Director of Autochrome Ventures and Autochro...","Investment Partner, Individual/Angel",,1,11,,1,,,,,"95,462"
Kepler,https://www.crunchbase.com/organization/kepler-f3e5,1,,"New York, New York, United States","Kepler invests in companies that have the potential to disrupt institutional asset management, the invest-tech space.",Venture Capital,"Early Stage Venture, Seed",1,,1,1,,,,,"95,464"
