Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Zaihui,https://www.crunchbase.com/organization/zaihui,1,,"Shanghai, Shanghai, China",Restaurant SaaS and Virtual Brands in China,,,1,,,,,,,,"4,205"
tvg hospitality,https://www.crunchbase.com/organization/venue-group,1,,"London, England, United Kingdom",Venue Group is an entertainment and hospitality operator in the United Kingdom and the United States.,,,1,,,,,,,,"4,200"
Assetz Capital,https://www.crunchbase.com/organization/assetz-capital,2,,"Manchester, Manchester, United Kingdom","Assetz Capital is a marketplace lender that provides its services for SME finance, bridging, and property development sectors.",Venture Capital,Crowdfunding,2,,2,,,,,,"4,227"
United States Agency for International Development,https://www.crunchbase.com/organization/usaid,67,1,"Washington, District of Columbia, United States","To end extreme poverty and to promote resilient, democratic societies while advancing security and prosperity.",Government Office,,62,,46,4,1,,,,"4,207"
Bit Origin,https://www.crunchbase.com/organization/china-xiangtai-food,1,,"Yuzhong, Gansu, China",Bit Origin is an emerging growth crypto mining company.,,,1,,1,,,,,,"4,209"
NJEDA,https://www.crunchbase.com/organization/brennan-candito-corp,144,22,"Trenton, New Jersey, United States","NJEDA is a government entity assisting and giving access to capital, including tax-exempt and taxable bond financing.",Government Office,Early Stage Venture,124,,131,9,22,,,,"4,210"
Nordic Bioscience,https://www.crunchbase.com/organization/nordic-bioscience,1,1,"Herlev, Hovedstaden, Denmark","Nordic Bioscience is dedicated to preclinical and clinical drug development, specializing in personalized medicine using unique biomarker.",,,1,,,,1,,,,"4,211"
Vintage Investment Partners,https://www.crunchbase.com/organization/vintage-investment-partners,127,36,"Herzliya, Tel Aviv, Israel",Vintage is a global venture firm that invests in venture funds and startups via primary and secondary transactions.,"Fund Of Funds, Secondary Purchaser, Venture Capital","Late Stage Venture, Secondary Market",86,,14,8,36,,,,"4,213"
Superfly,https://www.crunchbase.com/organization/superfly-2,2,,"New York, New York, United States","Superfly is an entertainment company and creative agency with offices in New York City, San Francisco and Chicago.",,,2,,,,,,,,"4,217"
Fenbushi Capital,https://www.crunchbase.com/organization/fenbushi-capital,163,7,"Shanghai, Shanghai, China",Fenbushi Capital is the first and most active blockchain-focused venture capital firm in Asia,"Micro VC, Venture Capital","Early Stage Venture, Initial Coin Offering, Private Equity, Seed",154,,23,8,7,,,,"4,218"
Colony Lab,https://www.crunchbase.com/organization/colony-lab,7,,"Mahé, Beau Vallon, Seychelles",Colony Lab is a community-driven initiative to power the Avalanche Platform growth by investing in early-stage projects.,,,7,,,,,,,,"4,200"
Bluescope Steel,https://www.crunchbase.com/organization/bluescope-steel,3,,"Melbourne, Victoria, Australia","BlueScope, an international business operating in Australia, Asia and North America.",,,3,,,,,,,,"4,202"
Hecla Mining Company,https://www.crunchbase.com/organization/hecla-mining-company,3,2,"Coeur D'alene, Idaho, United States",Hecla Mining Company is the largest primary silver producer.,,,2,,1,,2,,,,"4,220"
Bairong,https://www.crunchbase.com/organization/100credit,1,,"Beijing, Beijing, China",Bairong is a professional financial information services to provide large companies.,,,1,,1,,,,,,"4,203"
Reservoir Media,https://www.crunchbase.com/organization/reservoir-media-management,1,,"New York, New York, United States",Reservoir Media is an independent music company.,,,1,,,,,,,,"4,205"
Monash University,https://www.crunchbase.com/organization/monash-university,1,,"Clayton, Victoria, Australia","Monash University offers undergraduate, graduate, and research courses in the fields of business, social sciences, science, and law.",,,1,,1,,,,,,"4,206"
Hyperchain Technologies,https://www.crunchbase.com/organization/qulian-technology,5,,"Hangzhou, Zhejiang, China",Hyperchain is a blockchain platform developer based in china.,,,5,,3,,,,,,"4,207"
Edgepoint Wealth Management,https://www.crunchbase.com/organization/edgepoint-wealth-management,2,2,"Toronto, Ontario, Canada",Edgepoint Wealth Management is a financial services fintech company.,,,2,,2,,2,,,,"4,209"
NASSCOM Foundation,https://www.crunchbase.com/organization/nasscom-foundation,2,,"New Delhi, Delhi, India",NASSCOM Foundation is a non-profit organization that is building an ecosystem to bring to technology for good.,,,2,,1,,,,,,"4,210"
Tallink,https://www.crunchbase.com/organization/tallink,,,"Tallinn, Harjumaa, Estonia",Offers an enjoyable travel experience that exeeds customers expectations and makes them want to return.,,,,,,,,,,,"4,227"
University of Arkansas for Medical Sciences,https://www.crunchbase.com/organization/university-of-arkansas-for-medical-sciences-2,,,"Little Rock, Arkansas, United States",University of Arkansas for Medical Sciences is a school in Little Rock.,University Program,,,,,,,,,,"4,212"
Go1,https://www.crunchbase.com/organization/go1,5,,"Brisbane, Queensland, Australia",GO1 allows companies to upscale their workforce with on-demand training and a dynamic content-driven platform.,,,4,,1,1,,,,,"4,213"
Finclusion Group,https://www.crunchbase.com/organization/finclusion-group,1,,"Ebène, Plaines Wilhems, Mauritius",Finclusion is a FinTech acceleration company that provides financial services and credit products using AI-powered and data-driven lending.,,,1,,1,,,,,,"4,215"
