Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Bob Jesenik,https://www.crunchbase.com/person/bob-jesenik,,,"Portland, Oregon, United States",Bob Jesenik is the CEO of Aequitas Capital. He previously worked at Healthcare business opportunities as Healthcare specialists. He attended...,Investment Partner,,,1,,,,,,,"141,601"
CommandHound,https://www.crunchbase.com/organization/commandhound,1,,,SaaS,,,1,,1,,,,,,"141,602"
Arun Khanna,https://www.crunchbase.com/person/arun-khanna,1,,"New Delhi, Delhi, India","Arun Khanna Have Project Financing, Debt & Equity for Infrastructure and Industrial Projects",Individual/Angel,Seed,1,,,,,,,,"141,605"
Adam Cohen,https://www.crunchbase.com/person/adam-cohen-7,1,,"Oakland, California, United States","Adam is the Founder and CEO of SKUR, a SaaS analytics platform for construction that develops validation data to bridge the physical/digital...",Individual/Angel,Seed,1,,,,,,,,"141,607"
Pascal Stefani,https://www.crunchbase.com/person/pascal-stefani,,,"Paris, Ile-de-France, France",Pascal Stefani is the Member of the Support Network at Ashoka. He joined Advent International in 1998 and managed the Paris office since Oct...,,,,,,,,,,,"141,613"
Umpf,https://www.crunchbase.com/organization/umpf,1,,"Leeds, Leeds, United Kingdom","Umpf is an award-winning integrated agency specialising in PR, social media, creative and PPC.",,,1,,1,,,,,,"141,614"
David Ly,https://www.crunchbase.com/person/david-ly-aaa7,,,,David Ly is the visionary leader and founder of Iveda. David has served as CEO and Chairman of the Board of Directors since the Company’s in...,,,,,,,,,,,"141,622"
Bashar Al-Abdulhadi,https://www.crunchbase.com/person/bashar-al-abdulhadi,,,"Kuwait, Asia",KuwaitNET was started by Bashar Al-Abdulhadi in 1997 and began providing Webhosting and Domain name registration as the first specialized pr...,,,,,,,,,,,"141,625"
Jonathan Newcomb,https://www.crunchbase.com/person/jonathan-newcomb,1,,"New York, New York, United States",Jonathan Newcomb,Individual/Angel,Seed,1,,,,,,,,"141,627"
Stan Pinegar,https://www.crunchbase.com/person/stan-pinegar,,,,Stan Pinegar is a president of Duke Energy Indiana.,Investment Partner,,,33,,,,,,,"141,628"
Per Nordberg,https://www.crunchbase.com/person/per-nordberg,,,,"Executive Vice President and CFO, Sandvik AB 2004–2009; CFO, OMX 2002–2004; Group Treasurer, Astra Zeneca Plc 1999–2002 and Astra AB 1995–19...",,,,,,,,,,,"141,634"
Haikong Tiancheng Fund,https://www.crunchbase.com/organization/haikong-tiancheng-fund,1,,,Haikong Tiancheng Fund is an investment fund.,,,1,,,,,,,,"141,600"
KDWC Capital,https://www.crunchbase.com/organization/kdwc-capital,2,1,,KDWC Capital,,,2,,,1,1,,,,"141,601"
High Net Wealth (Private Equity),https://www.crunchbase.com/organization/high-net-wealth-private-equity,1,,,Vorto Gaming Investment Network,,,1,,,,,,,,"141,603"
Drew Baglino,https://www.crunchbase.com/person/drew-baglino,,,"Santa Cruz, California, United States",Drew Baglino is the Senior Vive President of Powertrain and Energy Engineering at Tesla.,,,,,,,,,,,"141,602"
Hangzhou United Rural Commercial Bank,https://www.crunchbase.com/organization/hangzhou-united-rural-commercial-bank,1,,"Hangzhou, Zhejiang, China",Hangzhou United Rural Commercial Bank is a joint-stock cooperative community local financial institution.,,,1,,,,,,,,"141,604"
Felipe Barreiros,https://www.crunchbase.com/person/felipe-barreiros,,,"Austin, Texas, United States",Felipe Barreiros,,,,,,,,,,,"141,605"
Sanj Bhayro,https://www.crunchbase.com/person/sanj-bhayro,1,,"Dublin, Dublin, Ireland",Sanj Bhayro,Individual/Angel,,1,,,,,,,,"141,606"
Carlos Pires,https://www.crunchbase.com/person/carlos-pires,,,"Sao Paulo, Brazil, South America","Carlos is a Partner at Atomico based in São Paulo, Brazil, where he leads the firm’s work in helping portfolio companies to scale and expand...",,,,,,,,,,,"141,607"
Shenzhen Talent Innovation and Entrepreneurship Fund,https://www.crunchbase.com/organization/shenzhen-talent-innovation-and-entrepreneurship-fund,3,,,Shenzhen Talent Innovation and Entrepreneurship Fund is an investment Fund.,,,3,,1,,,,,,"141,609"
Manuel Lopo de Carvalho,https://www.crunchbase.com/person/manuel-lopo-de-carvalho,,,"London, England, United Kingdom",Manuel Lopo de Carvalho is the CEO at dmg ventures.,Investment Partner,,,10,,,,,,,"141,640"
Peter Glass,https://www.crunchbase.com/person/peter-glass,1,,"Washington, District of Columbia, United States",Dr. Glass is the Co-founder of Advantia Health. He has an extensive background as both a thought leader and experienced practitioner in ambu...,Individual/Angel,,1,,,1,,,,,"141,610"
Raphael Fässler,https://www.crunchbase.com/person/raphael-fassler,,,"Switzerland, Europe",Raphael Fässler is an Investment Manager at Swiss Post Ventures.,Investment Partner,,,2,,,,,,,"141,611"
QUBIS Innovation Fund,https://www.crunchbase.com/organization/qubis-innovation-fund,5,,"Belfast, Belfast, United Kingdom","The QUBIS Innovation Fund is an SEIS & EIS fund, aimed specifically at university spin–out companies.",Venture Capital,"Early Stage Venture, Seed",5,,1,,,,,,"141,612"
