Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Igor Shiyanov,https://www.crunchbase.com/person/igor-shiyanov,1,,"Moscow City, Russian Federation, Europe",Igor Shiyanov is the Chief Executive Officer at Master Delivery.,Individual/Angel,,1,,,,,,,,"165,000"
Vertica Startup Accelerator,https://www.crunchbase.com/organization/vertica-startup-accelerator,,,"Boston, Massachusetts, United States",Vertica Startup Accelerator program connects early stage companies to the power of the Vertica Advanced Analytics Platform.,Accelerator,,,,,,,,,,"165,001"
Dingyuan Zichan,https://www.crunchbase.com/organization/dingyuan-zichan,1,,"Qingdao Shi, Shandong, China",Dingyuan Zichan engaged in asset management and investment management.,,,1,,,,,,,,"165,002"
Watervein Partners,https://www.crunchbase.com/organization/watervein-partners,1,,"Tokyo, Tokyo, Japan",Watervein Partners is a venture-formation/creator venture capital that selects biotech researchers with foresight and creativity.,Venture Capital,Early Stage Venture,1,,,,,,,,"165,003"
Meir Shamir,https://www.crunchbase.com/person/meir-shamir,1,,"Israel, Asia","Meir Shamir Investor and Philanthropist Meir Shamir is an Israeli businessman, the CEO and owner of Mivtach-Shamir Holdings Ltd. Shamir is ...",Individual/Angel,Seed,1,,1,,,,,,"165,004"
David Long,https://www.crunchbase.com/person/david-long-2,1,,,"David Long graduated from Carleton University with a B.Sc. Computer Mathematics. At Carleton he studied Smalltalk, C/C++, Scheme along with ...",Individual/Angel,,1,,,,,,,,"165,007"
Jacob BenArie,https://www.crunchbase.com/person/jacob-benarie,,,"Israel, Asia",Jacob BenArie is a Managing Director at OnePass Medical. He attended Technion - Israel Institute of Technology.,,,,,,,,,,,"165,008"
Mike Wortsman,https://www.crunchbase.com/person/mike-wortsman,3,,"Los Angeles, California, United States",Mike Wortsman,Individual/Angel,Seed,2,,,2,,,,,"165,009"
Danielle O’Rourke,https://www.crunchbase.com/person/danielle-o-rourke,,,"Nashville, Tennessee, United States","Danielle O'Rourke is the current CEO of Ludi. She previously worked at Caregiver, Inc. as a Corporate Development. Danielle O'Rourke attende...",,,,,,,,,,,"165,010"
SVMH Partners,https://www.crunchbase.com/organization/svmh-partners,,,,Private Equity Firm,Private Equity Firm,,,,,,,,,,"165,011"
