Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Dany Pelletier,https://www.crunchbase.com/person/dany-pelletier-ab91,,,"Montréal, Quebec, Canada",Dany Pelletier,Investment Partner,,,8,,,,,,,"228,601"
Beth Rosellini,https://www.crunchbase.com/person/beth-rosellini,,,"Dallas, Texas, United States","Beth Rosellini is the Dentist, Clinical Researcher in Alternative & Emerging Therapies at The Healthy Start by Orthotain.",,,,,,,,,,,"228,602"
Peter Pohlmann,https://www.crunchbase.com/person/peter-pohlmann,1,,,Peter Pohlmann,Individual/Angel,,1,,,,,,,,"228,600"
John Paulos,https://www.crunchbase.com/person/john-paulos-baa0,,,,"John Paulos, Vice President, Paulos Holdings, Ltd.",Investment Partner,,,1,,,,,,,"228,604"
Edurne Larrieta,https://www.crunchbase.com/person/edurne-larrieta-2,1,1,,Edurne Larrieta,Individual/Angel,Seed,1,,,,1,,,,"228,606"
Tys van Elk,https://www.crunchbase.com/person/tys-van-elk,,,"Roermond, Limburg, The Netherlands",Tys van Elk is a Managing Director / CEOManaging of LIOF.,Investment Partner,,,1,,,,,,,"228,605"
Hong Yunchuan,https://www.crunchbase.com/person/hong-yunchuan,,,,Mr. Hong Yunchuan is the managing partner of Fengcang Innovation Fund.,Investment Partner,,,1,,,,,,,"228,607"
Endo Hideyuki,https://www.crunchbase.com/person/endo-hideyuki,,,"Tokyo, Japan, Asia","Managing Executive Officer, and Head of Planning and Development Division at Nissan Chemical",Investment Partner,,,1,,,,,,,"228,608"
Yutaka Kaneko,https://www.crunchbase.com/person/yutaka-kaneko,1,,,Yutaka Kaneko is a Qualified Institutional Investor.,Individual/Angel,,1,,,,,,,,"228,611"
Mark Will,https://www.crunchbase.com/person/mark-will-be25,,,"Ocala, Florida, United States",Mark Will,,Debt,,,,,,,,,"228,613"
Jonathan Tustain,https://www.crunchbase.com/person/jonathan-tustain-922d,,,,Jonathan Tustain joined Freefly VR as Founder.,,,,,,,,,,,"228,614"
Vimal Kumar Pandey,https://www.crunchbase.com/person/vimal-kumar-pandey,,,"India, Asia","I am an innovative digital strategist with over 5 years of experience in the industry. Mark is a skilled problem solver, adept at leveraging...",,,,,,,,,,,"228,605"
Emma Ash,https://www.crunchbase.com/person/emma-ash,,,,Emma Ash,,,,,,,,,,,"228,606"
Raja Sekhar Reddy,https://www.crunchbase.com/person/raja-sekhar-reddy,1,,"Mumbai, Maharashtra, India",Raja Sekhar Reddy,Individual/Angel,,1,,,,,,,,"228,615"
Freshers Tech,https://www.crunchbase.com/person/freshers-tech,,,"Kyiv, Kyyiv, Ukraine","Welcome To FreshersTech, India’s No.#1 Off Campus Job Portal. Get Latest Off Campus Drive Job Updates for 2024 Batch, 2023 Batch, 2022 Batch...",,,,,,,,,,,"228,616"
David Blaszkiewicz,https://www.crunchbase.com/person/david-blaszkiewicz,,,"Detroit, Michigan, United States","David Blaszkiewicz serves a dual role as president of Invest Detroit, and president and CEO of Downtown Detroit Partnership. He leads the or...",,,,,,,,,,,"228,608"
Guy Starbuck,https://www.crunchbase.com/person/guy-starbuck,,,"Waunakee, Wisconsin, United States",Guy Starbuck is the Co-Founder and CTO at AIQ Solutions. Guy Starbuck attended Ohio University.,,,,,,,,,,,"228,618"
Anthony Kutscher,https://www.crunchbase.com/person/anthony-kutscher,1,,"Los Angeles, California, United States",Anthony Kutscher is a Co-Founder of PaymentClub Inc.,Individual/Angel,,1,,1,,,,,,"228,623"
Isiah Thomas,https://www.crunchbase.com/person/isiah-thomas,,,,Isiah Thomas is the founding Chairman and CEO of Isiah International.,Investment Partner,,,1,,,,,,,"228,620"
Will Price,https://www.crunchbase.com/person/will-price-0583,2,,,Will Price,Individual/Angel,,2,,,,,,,,"228,621"
Ashish Nadiadwala,https://www.crunchbase.com/person/ashish-nadiadwala,1,,,Ashish Nadiadwala,Individual/Angel,,1,,,,,,,,"228,622"
Stephen J. Botos,https://www.crunchbase.com/person/stephen-j-botos,,,"Pittsburgh, Pennsylvania, United States",Stephen J. Botos,,,,,,,,,,,"228,624"
