Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Fab Lab Egypt,https://www.crunchbase.com/organization/fab-lab-egypt,,,"Cairo, Al Qahirah, Egypt","Fab Lab Egypt is first public maker space and digital fabrication lab, where they can make almost anything.",,,,,,,,,,,"156,600"
Eliezer Garza,https://www.crunchbase.com/person/eliezer-garza,,,"Monterrey, Nuevo Leon, Mexico",Eliezer Garza - COO @ Bind ERP,,,,,,,,,,,"156,606"
Polycarpe Investissements,https://www.crunchbase.com/organization/polycarpe-investissements,,,,Polycarpe Investissements is a family office that manages a private equity fund specializing in robotics and A.I.,Family Investment Office,,,,,,,,,,"156,607"
Pro Capital,https://www.crunchbase.com/organization/pro-capital-adcc,1,,,Pro Capital is an investment firm that offers equity investment management services.,Venture Capital,Venture,1,,,,,,,,"156,618"
Yury Sokolov,https://www.crunchbase.com/person/yury-sokolov-4362,,,"San Francisco, California, United States",Serial Enterpreneur,,,,,,,,,,,"156,621"
James Jameson,https://www.crunchbase.com/person/james-jameson,,,"London, England, United Kingdom",James Jameson - Chief Commercial Officer @ CaptionHub,,,,,,,,,,,"156,600"
Cesar Reyna,https://www.crunchbase.com/person/cesar-reyna,,,"Dallas, Texas, United States",Cesar Reyna is the Owner/Founder and Consultant of Trade Consulting Services. Trade Consulting Services is a full-service compliance firm sp...,,,,,,,,,,,"156,601"
Dhaval Shah,https://www.crunchbase.com/person/dhaval-shah-0271,,,"Ahmedabad, Gujarat, India",Dhaval Shah is the founder and CEO of Aileensoul.,,,,,,,,,,,"156,623"
Jason Burr,https://www.crunchbase.com/person/jason-burr,1,,"New York, United States, North America",Founder; CEO; Chief Innovation & Strategy Officer; Purpose & Impact; Moonshot; Futurist; Board Director; Startup Advisor; Angel Investor; US...,Individual/Angel,Seed,1,,,,,,,,"156,602"
Yunnan Zhongyuan Touzi,https://www.crunchbase.com/organization/yunnan-zhongyuan-touzi,1,1,"Kunming, Yunnan, China",Yunnan Zhongyuan Touzi is an investment firm that engaged in investment management.,,,1,,,,1,,,,"156,603"
