Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Richard Cloutier,https://www.crunchbase.com/person/richard-cloutier,,,"Montréal, Quebec, Canada","Richard is Managing Partner of the Ecofuel Fund. He has nearly 40 years of expertise in the deployment of innovation, business start-up and ...",Investment Partner,,,11,,,,,,,"200,401"
Marcos Parada,https://www.crunchbase.com/person/marcos-parada,1,,"Madrid, Madrid, Spain",Marcos Parada,Individual/Angel,,1,,,,,,,,"200,403"
Mohd Idzwan Izuddin Dato Ab Rahman,https://www.crunchbase.com/person/mohd-idzwan-izuddin-dato-ab-rahman,,,"Kuala Lumpur, Kuala Lumpur, Malaysia",Mohd Idzwan Izuddin Dato Ab Rahman - CEO @ CDMA Investment,Investment Partner,,,3,,,,,,,"200,404"
Stephane Verdood,https://www.crunchbase.com/person/stephane-verdood,,,"Strassen, Luxembourg, Luxembourg",Stephane Verdood has an MBA and a Master’s degree in commercial engineering from the Catholic University of Leuven. Stephane is a recognize...,Investment Partner,,,8,,,,,,,"200,405"
Anne Adler,https://www.crunchbase.com/person/anne-adler-da33,,,"Portland, Oregon, United States",Anne Adler - Executive Director @ Young Women's Leadership Network,,,,,,,,,,,"200,406"
Steven Kesten,https://www.crunchbase.com/person/steven-kesten,,,"Greater San Diego Area, California, United States","Serves as Pneuma’s President and Chief Medical Officer. Prior to joining Pneuma, Dr. Kesten, a pulmonary physician, served in senior managem...",,,,,,,,,,,"200,407"
Jim Buswell,https://www.crunchbase.com/person/jim-buswell,,,"Chicago, Illinois, United States",Jim Buswell is the Founder at Buzz Digital. He attended University of Wisconsin-Madison.,,,,,,,,,,,"200,408"
Nexxus-Partners,https://www.crunchbase.com/organization/nexxus-partners,,,"London, England, United Kingdom",Nexxus-Partners is an investment firm.,,,,,,,,,,,"200,409"
Steven Berg,https://www.crunchbase.com/person/steven-berg,,,"Greater Boston Area, United States, North America",Steven Berg is the Partner at Stride Consumer Partners. Steven attended The Wharton School.,Investment Partner,,,4,,,,,,,"200,410"
Jamie Andrews,https://www.crunchbase.com/person/jamie-andrews,,,"Belfast, Belfast, United Kingdom","Jamie joined RainStor from Lagan Technologies (acquired by Kana), where he was Chief Financial Officer and helped grow the company to more t...",Investment Partner,,,5,,,,,,,"200,411"
