Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Prides Capital,https://www.crunchbase.com/organization/prides-capital,,,"Boston, Massachusetts, United States",Prides Capital is an investment firm.,Private Equity Firm,,,,,,,,,,"120,002"
Eugene Kesselman,https://www.crunchbase.com/person/eugene-kesselman,,,"Houston, Texas, United States",Eugene Kesselman is a Chairman and CEO at TAPJETS Inc. He attended FlightSafety International.,,,,,,,,,,,"120,006"
HR Tech Accelerator,https://www.crunchbase.com/organization/hr-tech-accelerator,,,,The Industry Accelerator for HR & Recruitment Tech companies.,Accelerator,,,,,,,,,,"120,011"
Brooks Capital,https://www.crunchbase.com/organization/brooks-capital,1,,"Chicago, Illinois, United States",Brooks Capital is a Integrated Investment Company.,,,1,,,,,,,,"120,012"
Prolimity Capital Partners,https://www.crunchbase.com/organization/prolimity-capital-partners,1,,"Ummendorf, Baden-Wurttemberg, Germany",Prolimity Capital Partners is an investment firm.,,,1,,,,,,,,"120,013"
Giammaria Giuliani,https://www.crunchbase.com/person/giammaria-giuliani,2,,,Giammaria Giuliani,"Investment Partner, Individual/Angel",,1,1,1,,,,,,"120,015"
GC Hotel Tech,https://www.crunchbase.com/organization/gc-hotel-tech,1,,"Zamboanga, Zamboanga, Philippines",GC Hotel Tech,,,1,,,,,,,,"120,021"
Srikant Vemuri,https://www.crunchbase.com/person/srikant-vemuri,,,"Berlin, Berlin, Germany","I am an innovative executive and visionary possessing a flourishing career in delivering world-class data solutions, defining product strate...",,,,,,,,,,,"120,023"
Jim Schraith,https://www.crunchbase.com/person/jim-schraith,1,,,Jim Schraith is the Vice Chairman of Vitalant.,"Investment Partner, Individual/Angel",Seed,1,5,,,,,,,"120,025"
Pascal Teurquetil,https://www.crunchbase.com/person/pascal-teurquetil,1,,,"Pascal Teurquetil, an independent investor and former CEO of the Muller Group.",Individual/Angel,,1,,1,,,,,,"120,027"
Amina Karic,https://www.crunchbase.com/person/amina-karic-5140,1,,"Düsseldorf, Nordrhein-Westfalen, Germany",Amina Karic,Individual/Angel,,1,,,,,,,,"120,029"
Chuang,https://www.crunchbase.com/organization/chuang,1,,"Zhuhai, Guangdong, China",Chuang is an investment management firm.,Private Equity Firm,,1,,,,,,,,"120,030"
Shahi Ghanem,https://www.crunchbase.com/person/shahi-ghanem,,,"San Francisco, California, United States",Shahi Ghanem is the Managing Director and Senior Partner at WI Harper Group.,,,,,,,,,,,"120,035"
Legalsuper,https://www.crunchbase.com/organization/legalsuper,,,"Melbourne, Victoria, Australia",Legalsuper provides service of retirement wealth of the legal community.,,,,,,,,,,,"120,040"
Kendra Byrne,https://www.crunchbase.com/person/kendra-byrne,,,"San Francisco, California, United States","Kendra Byrne is the Product Manager at google .Kendra attended University of California, Berkeley, Haas School of Business.",,,,,,,,,,,"120,043"
Nick O'Donohoe,https://www.crunchbase.com/person/nick-o-donohoe,,,"London, England, United Kingdom","BA in Mathematical Economics and Statistics, Trinity College, Dublin; MBA, Wharton School, University of Pennsylvania, US. 1981-96, position...",Investment Partner,,,6,,,,,,,"120,047"
Wuhan Yunsheng Holdings,https://www.crunchbase.com/organization/wuhan-yunsheng-holdings,1,,"Wuhan, Hubei, China",Wuhan Yunsheng Holdings specializes in the fields of retail and wholesale trading industry.,,,1,,,,,,,,"120,048"
Greenwich Street Capital Partners,https://www.crunchbase.com/organization/greenwich-street-capital-partners,2,1,"Florham Park, New Jersey, United States",Green Peak Partners is an organizational consulting firm headquartered in the United States.,Venture Capital,Early Stage Venture,2,,,,1,,,,"120,001"
Manisha Pandita,https://www.crunchbase.com/person/manisha-pandita,,,"Mumbai, Maharashtra, India",Manisha Pandita is a Co-Founder at Easyplan.,,,,,,,,,,,"120,002"
Stephen Lehman,https://www.crunchbase.com/person/stephen-price-c312,,,"Denver, Colorado, United States","Former CEO of both Nasdaq and NYSE Companies.  First-round investor in Mark Cuban's Broadcast.com. Investor, Entrepreneur",,Seed,,,,,,,,,"120,003"
Gordon Paddison,https://www.crunchbase.com/person/gordon-paddison,3,2,"Los Angeles, California, United States",Gordon Paddison is the CEO and Founder of Stradella Road.,Individual/Angel,Seed,3,,,,2,,,,"120,061"
KOZOCOM,https://www.crunchbase.com/organization/kozocom,2,,"Setagaya, Tokyo, Japan",KOZOCOM is developing business utilizing the latest Internet technology.,,,1,,,,,,,,"120,005"
Bedford Venture Partners,https://www.crunchbase.com/organization/bedford-venture-partners,,,"New York, New York, United States",Bedford Venture Partners is an investment partnership focused on early and growth-stage investments in software and service companies.,Venture Capital,"Early Stage Venture, Late Stage Venture",,,,,,,,,"120,062"
Sky7 Ventures,https://www.crunchbase.com/organization/sky7-ventures,3,,"Ann Arbor, Michigan, United States","Sky7Ventures provides seed, venture, and growth-stage funding to the best companies.",Venture Capital,Seed,3,,1,,,,,,"120,006"
Blackbee Investments,https://www.crunchbase.com/organization/blackbee-investments,2,,"Cork, Cork, Ireland","BlackBee is generating real returns for investors in rising, flat and falling markets",Private Equity Firm,,1,,2,,,,,,"120,008"
Jeremy Mario,https://www.crunchbase.com/person/jeremy-mario,,,,Jeremy Mario is a Managing Partner at Mario Family Funds.,,,,,,,,,,,"120,007"
James Perry,https://www.crunchbase.com/person/james-n-perry,1,,"Chicago, Illinois, United States",James Perry - Managing Director @ Madison Dearborn Partners,"Investment Partner, Individual/Angel",,1,3,,,,,,,"120,009"
STEP,https://www.crunchbase.com/organization/step-call-for-future-2020,,,"Treviglio, Lombardia, Italy",STEP Call for future 2020 is a 6-month highly customized Acceleration Program.,Accelerator,,,,,,,,2020-05-15,24,"120,010"
Brandeis Virtual Incubator,https://www.crunchbase.com/organization/brandeis-virtual-incubator,,,"Waltham, Massachusetts, United States","Brandeis Virtual Incubator fosters entrepreneurship in Brandeis students, post-doctoral fellows, staff, and faculty.",University Program,,,,,,,,,,"120,011"
Dan Altschuler Malek,https://www.crunchbase.com/person/dan-altschuler-malek,,,"San Francisco Bay Area, California, United States",Dan Altschuler Malek is the Managing Partner at Unovis Asset Management.,Investment Partner,,,3,,,,,,,"120,012"
JZJ Holdings,https://www.crunchbase.com/organization/jzj-holdings,,,"Upper Saddle River, New Jersey, United States","JZJ Holdings makes direct and syndicated investments in real estate, operating businesses, and venture capital opportunities.",,,,,,,,,,,"120,068"
