Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Zefor Securities Pty Ltd,https://www.crunchbase.com/organization/zefor-securities-pty-ltd,1,,,Investment Company,,,1,,,,,,,,"22,800"
7RIDGE,https://www.crunchbase.com/organization/7ridge,1,1,"London, England, United Kingdom",7RIDGE is a private markets asset manager invests in financial services and associated transormative technologies.,Venture Capital,Venture,1,,1,,1,,,,"22,804"
BonFire Union,https://www.crunchbase.com/organization/bonfire-union,4,,"Beijing, Beijing, China","BonFire Union is the investment arm of Mask Network, committed to invest in the Open Web revival. A Web 3.0 evangelist.",Corporate Venture Capital,Early Stage Venture,4,,,,,,,,"22,805"
Quidnet Ventures,https://www.crunchbase.com/organization/quidnet-ventures,1,,"Parnell, Auckland, New Zealand","Quidnet Ventures provides access to the distribution channels, advisors, and talent pools needed to accelerate growth.",Venture Capital,Seed,1,,,,,,,,"22,814"
Matt Murphy,https://www.crunchbase.com/person/matt-murphy,1,,"Menlo Park, California, United States",Matt Murphy joined Kleiner Perkins Caufield & Byers in 1999. Matt focuses on multi-stage investments across mobile and cloud infrastructure ...,"Investment Partner, Individual/Angel",,1,108,,,,,,,"22,816"
Studio VC,https://www.crunchbase.com/organization/studio-vc,31,6,"New York, New York, United States",Studio VC is an early stage investment fund that provides capital and hands-on guidance to growing companies with breakout potential.,Micro VC,"Early Stage Venture, Seed",28,,2,5,6,,,,"22,819"
Heino Group,https://www.crunchbase.com/organization/heino-group,4,,"Helsinki, Southern Finland, Finland","Heino Group is a food and drink company that grown into an active entrepreneur, investor, owner and supporter of foodtech companies.",Venture Capital,"Early Stage Venture, Seed",4,,1,,,,,,"22,820"
Stealthmode Partners,https://www.crunchbase.com/organization/stealthmode-partners,1,,"Phoenix, Arizona, United States",Stealthmode Partners is a network of people and companies working together behind the scenes (in stealthmode) to help our portfolio,Accelerator,,1,,,,,,,,"22,822"
Bankless,https://www.crunchbase.com/organization/bankless,3,,,Bankless is an ultimate program for crypto finance.,,,3,,,,,,,,"22,823"
"Gainline Capital Partners, LP",https://www.crunchbase.com/organization/gainline-capital-partners,3,,"New York, New York, United States","Gainline Capital Partners, LP is a private equity firm that invests in North American middle market companies.",Private Equity Firm,Private Equity,3,,3,,,,,,"22,826"
Bell Partners,https://www.crunchbase.com/organization/bell-partners,,,"Greensboro, North Carolina, United States",Bell Partners is a private real estate company focused primarily on the acquisition and management of high quality apartment communities,,,,,,,,,,,"22,828"
Shearman & Sterling,https://www.crunchbase.com/organization/shearman-sterling-llp,1,,"New York, New York, United States","Shearman & Sterling offers advising services to corporations and financial institutions, governments, and governmental organizations.",,,1,,,,,,,,"22,829"
Bonbillo LLC,https://www.crunchbase.com/organization/bonbillo-llc,5,1,"Boston, Massachusetts, United States",A Social Entrepreneurship Bootcamp accelerator,Accelerator,,5,,1,,1,,,,"22,830"
Mitsui O.S.K. Lines,https://www.crunchbase.com/organization/mitsui-o-s-k-lines,1,,"Tokyo, Tokyo, Japan","Mitsui O.S.K. Lines, Ltd. provides ocean shipping services in Japan.",,,1,,1,,,,,,"22,800"
Abdulhamid Al Omar,https://www.crunchbase.com/person/abdulhamid-al-omar,1,,"Kuwait, Al Kuwayt, Kuwait","Abdulhamid is the CEO of Talabat, the leading online food delivery e-Commerce in the GCC. The firm evolved from a Kuwaiti based start-up to ...",Individual/Angel,,1,,,,,,,,"22,801"
Shanghai Stock Exchange,https://www.crunchbase.com/organization/shanghai-stock-exchange,2,2,"Shanghai, Shanghai, China","Shanghai Stock Exchange is a stock exchange that covers real-time stock quotes, news, price, and financial information.",,,2,,,,2,,,,"22,803"
Farzad Khosrowshahi,https://www.crunchbase.com/person/farzad-khosrowshahi,2,,"United States, North America",Fuzzy K. currently works as VP of Product Engineering at Slack.,Individual/Angel,,2,,,,,,,,"22,804"
Safanad,https://www.crunchbase.com/organization/safanad,1,,"New York, New York, United States","Safanad is a global principal investment firm that invests in real estate, private equity and public markets.",Private Equity Firm,Private Equity,1,,1,,,,,,"22,844"
Startup Village,https://www.crunchbase.com/organization/startup-village,3,,"Kochi, Kerala, India","Startup Village, based in India, aims to help start-ups create breakthrough technologies for the global telecommunications industry.",,,3,,,,,,,,"22,806"
Paradigm Shift Capital,https://www.crunchbase.com/organization/paradigm-shift-2,16,,"San Francisco, California, United States",Paradigm Shift Capital is a venture capital fund that backs entrepreneurs based in India who are building products for global markets.,Venture Capital,"Early Stage Venture, Seed",15,,2,,,,,,"22,848"
Adrian Durham,https://www.crunchbase.com/person/adrian-durham,1,,"London, England, United Kingdom",Adrian is the founder and CEO of FNZ and has overseen the development of the company since it started in 2004. He is currently based in the ...,"Investment Partner, Individual/Angel",,1,2,,,,,,,"22,807"
Charissa Davidovici,https://www.crunchbase.com/person/charissa-davidovici,1,,,Charissa Davidovici is the Founder & CEO of Sugar Factory LLC.,Individual/Angel,,1,,,1,,,,,"22,808"
Alexander Lloyd,https://www.crunchbase.com/person/alexander-lloyd,8,7,"Miami, Florida, United States","Alexander Lloyd is the founder and managing partner of Accelerator Ventures, a venture fund focused on seed-stage investments. Prior to foun...","Investment Partner, Individual/Angel","Early Stage Venture, Seed",8,42,,,7,,,,"22,809"
