Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Frank Jordan,https://www.crunchbase.com/person/frank-jordan-2,,,"Stamford, Connecticut, United States",Frank Jordan - Partner @ Crestline,,,,,,,,,,,"243,004"
Atul Kasbekar,https://www.crunchbase.com/person/atul-kasbekar,1,,,Atul Kasbekar,Individual/Angel,,1,,,,,,,,"243,003"
Jean-David PONSIN,https://www.crunchbase.com/person/jean-david-ponsin,,,"Paris, Ile-de-France, France","Jean-David Ponsin, Managing Director in the Private Debt team at Ardian.",Investment Partner,,,1,,,,,,,"243,000"
Jason McGrinder,https://www.crunchbase.com/person/jason-mcgrinder,,,"Glasgow, Glasgow City, United Kingdom",Jason McGrinder,,,,,,,,,,,"243,005"
Amy Jenkins,https://www.crunchbase.com/person/amy-jenkins-a260,,,,Amy Jenkins,Investment Partner,,,1,,,,,,,"243,006"
Ola Eriksson,https://www.crunchbase.com/person/ola-eriksson-3e33,,,,Ola Eriksson,Investment Partner,,,1,,,,,,,"243,007"
Chris Chen,https://www.crunchbase.com/person/chris-chen-e150,,,"Shanghai, Shanghai, China",Chris Chen is a Chief Executive Officer of WuXi Biologics.,Investment Partner,,,2,,,,,,,"243,009"
Max H. Bazerman,https://www.crunchbase.com/person/max-h-bazerman,1,,,Max H. Bazerman is Jesse Isidor Straus's Professor of Business Administration at the Harvard Business School.,Individual/Angel,,1,,,,,,,,"243,010"
Markus Zürn,https://www.crunchbase.com/person/markus-zürn-9d48,,,"Berlin, Berlin, Germany",Markus Zürn,,,,,,,,,,,"243,011"
Patrick Blasselle,https://www.crunchbase.com/person/patrick-blasselle,,,"Besançon, Franche-Comte, France",Patrick Blasselle,Investment Partner,,,1,,,,,,,"243,012"
Barclay Simpson,https://www.crunchbase.com/person/barclay-simpson-abef,,,,Barclay Simpson was the Founder of Simpson Manufacturing Company.,,,,,,,,,,,"243,017"
William Grover Barnard,https://www.crunchbase.com/person/william-grover-barnard,,,,William Grover Barnard,,,,,,,,,,,"243,015"
Michael Polansky,https://www.crunchbase.com/person/michael-polansky-746f,,,,Michael Polansky,Investment Partner,,,1,,,,,,,"243,016"
David Duron,https://www.crunchbase.com/person/david-duron-ea57,1,,"Prague, Hlavni mesto Praha, Czech Republic",David Duron,Individual/Angel,,1,,,,,,,,"243,013"
Jim Tybur,https://www.crunchbase.com/person/jim-tybur,,,"New York, New York, United States",Jim Tybur - Managing Director @ Performance Equity Management,,,,,,,,,,,"243,026"
Thomas See,https://www.crunchbase.com/person/thomas-see,1,,,Thomas See,Individual/Angel,,1,,,1,,,,,"243,028"
Friends & Family,https://www.crunchbase.com/person/ashok-chakravarti,2,,,Friends & Family,Individual/Angel,,2,,1,,,,,,"243,037"
Mario Panizza,https://www.crunchbase.com/person/mario-panizza-829f,1,,"Boca Raton, Florida, United States",Mario Panizza,Individual/Angel,Grant,1,,,1,,,,,"243,014"
Rafael Bartolome,https://www.crunchbase.com/person/rafael-bartolome,,,"Madrid, Madrid, Spain","Computer Engineer with expertise managing international projects, primarily in the Telco and IT sector at companies like Telefónica I+D, Eri...",,,,,,,,,,,"243,021"
Isaac Ovid,https://www.crunchbase.com/person/isaac-ovid,,,"Trinidad and Tobago, North America","Isaac Ovid is a Marketing Consultant & Digital Strategist with a focus on graphic design, website design, social media management, lead gene...",,,,,,,,,,,"243,032"
Prashant Sharma,https://www.crunchbase.com/person/prashant-sharma-5273,,,"Bengaluru, Karnataka, India",Prashant Sharma,,,,,,,,,,,"243,035"
Ernesto Cambursano,https://www.crunchbase.com/person/ernesto-cambursano,,,,Ernesto Cambursano,,,,,,,,,,,"243,027"
Piyush Surana,https://www.crunchbase.com/person/piyush-surana,,,"Mumbai, Maharashtra, India",Piyush Surana of Tomorrow Capital.,Investment Partner,,,1,,,,,,,"243,034"
Gananath Ediriwira,https://www.crunchbase.com/person/gananath-ediriwira,1,,,Gananath Ediriwira,Individual/Angel,Seed,1,,,,,,,,"243,024"
Bruce Crocker,https://www.crunchbase.com/person/bruce-crocker,,,"San Francisco, California, United States","Bruce Crocker has more than 30 years of experience in the high-tech industry, including venture investing, general management and investment...",,,,,,,,,,,"243,031"
Bloggers Plane,https://www.crunchbase.com/person/bloggers-plane,,,"India, Asia","The Blogger Plane is a portable blog that allows you to record your thoughts, write your blog posts, and share them with the world. It’s per...",,,,,,,,,,,"243,019"
Brian Ratzan,https://www.crunchbase.com/person/brian-ratzan,,,"New York, New York, United States","Brian is a Partner in Centerview Capital’s consumer private equity business.  Prior to joining Centerview Capital, Brian was Partner and Hea...",,,,,,,,,,,"243,022"
Gary Goodyear,https://www.crunchbase.com/person/gary-goodyear,,,"Canada, North America",Gary Goodyear,,,,,,,,,,,"243,023"
Ramanjeet Kaur,https://www.crunchbase.com/person/ramanjeet-kaur-8114,,,,Ramanjeet Kaur is a Life Skills and Behavioural Trainer. Her journey to becoming an entrepreneur and starting her career as a trainer in the...,,,,,,,,,,,"243,038"
Georges Bou Enek,https://www.crunchbase.com/person/georges-bou-enek,,,,Georges Bou Enek,,Seed,,,,,,,,,"243,041"
Nick Young Nick Young,https://www.crunchbase.com/person/nick-young-nick-young,,,,Nick Young Nick Young,Investment Partner,,,1,,,,,,,"243,042"
Katherine Wanner,https://www.crunchbase.com/person/katherine-wanner,,,"Chicago, Illinois, United States",Katherine Wanner - Founding Partner @ Fairway Capital Management,,,,,,,,,,,"243,051"
Honey Mehra,https://www.crunchbase.com/person/honey-mehra,,,"Jalandhar, Punjab, India",Honey Mehra is the Founder & Chief Executive Officer at Digiengland. He attended Lovely Professional University.,,Early Stage Venture,,,,,,,,,"243,052"
Jérôme PICARD,https://www.crunchbase.com/person/jérôme-picard,,,"Paris, Ile-de-France, France",Jérôme PICARD,,,,,,,,,,,"243,047"
Veaceslav Caburgan,https://www.crunchbase.com/person/veaceslav-caburgan,,,"Moldova, Europe","6 years experience in online gaming, 8 years of experience as a psychologist and teacher.",,,,,,,,,,,"243,043"
Bob Sergent,https://www.crunchbase.com/person/bob-sergent,1,1,,Bob Sergent,Individual/Angel,,1,,,,1,,,,"243,049"
