Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Fonds de Réserve pour les Retraites,https://www.crunchbase.com/organization/fonds-de-reserve-pour-les-retraites,,,"Paris, Ile-de-France, France",The Fonds de Réserve pour les Retraites invests funds entrusted to it by the government in order to fund the pension system.,Venture Capital,,,,,,,,,,"124,211"
Lieve Mostrey,https://www.crunchbase.com/person/lieve-mostrey,,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Lieve Mostrey is the Chief Executive Officer at Euroclear. She attended KU Leuven.,Investment Partner,,,2,,,,,,,"124,213"
Gülperi Alper,https://www.crunchbase.com/person/gülperi-alper,1,,"Zürich, Zurich, Switzerland",Gülperi Alper - Chairman @ Biopipe Global AG,Individual/Angel,Seed,1,,,,,,,,"124,214"
Elwin Yuan,https://www.crunchbase.com/person/ken-shi-55dc,,,,"Mr. YUAN joined Morningside Venture Capital in 2011 and over the years, he has been promoted from an associate all the way to be a partner, ...",Investment Partner,,,29,,,,,,,"124,222"
Claire Brown,https://www.crunchbase.com/person/claire-brown,,,"Alderley Edge, Cheshire, United Kingdom",Claire Brown is the Partner ( Life Sciences) at Oxford Science Enterprises. Claire Brown attended University of Glasgow.,Investment Partner,,,2,,,,,,,"124,223"
JASON MOLDOFF,https://www.crunchbase.com/person/jason-moldoff,,,,"Jason founded Straight2yourdoor, LLC, the predecessor to Mr. DELIVERY USA, in 2006 while still enrolled in college. He built in 4 markets an...",,,,,,,,,,,"124,226"
Kapil Mohindra,https://www.crunchbase.com/person/kapil-mohindra,,,"New York, New York, United States",Kapil has spent 17 years working in various facets of the financial markets. For the past seven years Kapil helped grow and exit two success...,,,,,,,,,,,"124,234"
Oriana Investments,https://www.crunchbase.com/organization/oriana-investments,1,1,,Oriana Investments is a holding company of vodafone.,,,1,,,,1,,,,"124,235"
UPF Ventures,https://www.crunchbase.com/organization/upf-ventures,,,"Barcelona, Catalonia, Spain",UPF Ventures is the Venture arm for spinouts from the University of Pompeu Fabra Barcelona.,Venture Capital,Seed,,,,,,,,,"124,240"
Shuvi Shrivastava,https://www.crunchbase.com/person/shuvi-shrivastava,,,"Bengaluru, Karnataka, India","Shuvi joined Lightspeed India Partners Advisors LLP (LSIP) in 2015. Prior to Lightspeed, Shuvi was an Associate Consultant at Bain & Company...",Investment Partner,,,3,,,,,,,"124,242"
Antony Rix,https://www.crunchbase.com/person/antony-rix,,,"Cambridge, Cambridgeshire, United Kingdom","An entrepreneur with an engineering background, Antony has spent over 20 years working in telecommunications, wireless technology, medical d...",,,,,,,,,,,"124,245"
2500 Bachman Ventures,https://www.crunchbase.com/organization/2500-bachman-ventures,1,,"Atlanta, Georgia, United States",2500 Bachman Ventures provides angel funding and expertise for early stage B2B ventures.,Venture Capital,,1,,,,,,,,"124,246"
Marc Phillips,https://www.crunchbase.com/person/marc-phillips,,,"Menlo Park, California, United States",Marc Phillips is the Director at SearchForecast and Managing Partner at Arafura Ventures. He attended the University of Melbourne.,,,,,,,,,,,"124,250"
Saxa Private Equity Partners,https://www.crunchbase.com/organization/saxa-private-equity-partners,,,,"SAXA Equity Partners, LLC is a private equity firm specializing in early-stage developmental life science assets.",,Private Equity,,,,,,,,,"124,254"
Bill Youstra,https://www.crunchbase.com/person/bill-youstra,,,"San Francisco, California, United States","Bill Youstra focuses on mobile commerce and media, both as a Venture Partner for Kohlberg Ventures and as an independent advisor to early st...",Investment Partner,,,5,,,,,,,"124,261"
Upward Mobility,https://www.crunchbase.com/organization/upward-mobility,2,1,"Boston, Massachusetts, United States",Upward Mobility offers educational content through mobile and web platforms for professional development and test preparation.,,,2,,,,1,,,,"124,265"
OrcaDAO,https://www.crunchbase.com/organization/orcadao,1,,,OrcaDAO is the first native Stablecoin (AVAI).,,,1,,,,,,,,"124,267"
