Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Amgen,https://www.crunchbase.com/organization/amgen,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Thousand Oaks, California, United States",Amgen is a biotechnology company that develops and manufactures human therapeutics for various illnesses and diseases.,107,$10B+,Active,1980-01-01,year,1983-06-24,day,,,For Profit,http://www.amgen.com,"Amgen is a biotechnology company that develops and manufactures human therapeutics for various illnesses and diseases. The company is values-based and deeply rooted in science and innovation to transform new ideas and discoveries into medicines for patients with serious diseases. They offer products for treating illness in the areas of oncology/hematology, cardiovascular, inflammation, bone health, nephrology, and neuroscience.",IPO,28500000000,USD,28500000000
Gilead Sciences,https://www.crunchbase.com/organization/gilead-sciences,"Biopharma, Biotechnology, Health Care, Manufacturing, Pharmaceutical","Foster City, California, United States","Gilead Sciences is a biopharmaceutical company that discovers, develops, manufactures and commercializes therapies for critical diseases.",179,$1B to $10B,Active,1987-06-22,day,2017-10-27,day,,,For Profit,http://www.gilead.com,"Gilead Sciences is a research-based biopharmaceutical company that discovers, develops, and commercializes innovative medicines in areas of unmet need. With each new discovery and experimental drug candidate, they seek to improve the care of patients suffering from life-threatening diseases. Gilead's primary areas of focus include HIV/AIDS, liver disease, and serious cardiovascular and respiratory conditions.",IPO,2000000000,USD,2000000000
Masimo,https://www.crunchbase.com/organization/masimo,"Biotechnology, Health Care, Manufacturing, Medical Device","Irvine, California, United States","Masimo Corporation, a medical technology company, develops, manufactures, and markets noninvasive patient monitoring products.",443,$500M to $1B,Active,1989-01-01,year,2007-08-08,day,,,For Profit,http://www.masimo.com,"Masimo Corporation, founded in 1989 and headquartered in Irvine, California, is a medical technology company that develops, manufactures, and markets innovative non-invasive patient monitoring measurements, sensors and devices, hospital automation and connectivity solutions, telehealth solutions, and consumer health and wellness devices. Masimo is best known for its pulse oximetry technology, Masimo Signal Extraction Technology® (SET®) — which today is considered to be modern pulse oximetry. Masimo SET® addresses the limitations of conventional pulse oximetry, such as its poor performance during patient motion or low perfusion. Founder and CEO Joe Kiani was inspired to develop more reliable, accurate technology after observing ineffective pulse oximetry in the neonatal care unit (NICU).  Masimo’s pulse oximetry is at the heart of many of its monitoring devices and products. In 2023, SET®’s origin — as a way to more reliably monitor NICU babies — came full circle with the introduction of Masimo Stork™, a baby monitor that uses SET® and other advanced technologies to help parents track their babies’ health indicators at home. In addition to Masimo SET®, the company has developed numerous noninvasive measurements (collectively known as the rainbow SET® family of measurements), a suite of advanced devices like the Root® patient monitoring and connectivity platform, many other innovative bedside, handheld, and tetherless devices, and remote patient monitoring and management solutions like Masimo Patient SafetyNet™ and Masimo SafetyNet  These devices and solutions help caregivers monitor numerous physiological parameters including blood oxygen saturation (SET® SpO2), total hemoglobin (SpHb®) carboxyhemoglobin (SpCO®), fluid responsiveness (PVi®), methemoglobin (SpMet), respiration rate from the pleth (RRp®), brain function while sedated (SedLine®), regional and cerebral oximetry (O3®), cardiac output (LiDCO™), end-tidal carbon dioxide and other capnography measurements (NomoLine®), acoustic respiratory rate (RRa®), and more.  Masimo also develops therapeutic products like Masimo softFlow™ which delivers respiratory support to patients with spontaneous breathing. Additionally, Bridge™ by Masimo is a non-drug device that alleviates symptoms of opioid withdrawal through neuromodulation — making recovery safer and easier. Masimo also offers the first FDA-authorized device to alert users in the event of an opioid overdose, Opioid Halo™, and wearable devices like the Masimo W1™ advanced health tracking watch. The company sells its products to end-users through direct sales and distributors, as well as to original equipment manufacturers (OEMs) and other partners to incorporate into their products.",IPO,754950000,USD,754950000
Vertex Pharmaceuticals,https://www.crunchbase.com/organization/vertex-pharmaceuticals,"Biotechnology, Health Care, Medical, Pharmaceutical","Boston, Massachusetts, United States",Vertex Pharmaceuticals is focused on the discovery and development of small molecule drugs for the treatment of serious diseases.,735,$500M to $1B,Active,1989-01-01,year,1991-07-25,day,,,For Profit,http://www.vrtx.com,"Vertex Pharmaceuticals is a biotechnology company committed to the discovery and development of breakthrough small molecule drugs for serious diseases. The Company's strategy is to commercialize its products both independently and in collaboration with major pharmaceutical companies. Vertex's product pipeline is focused on viral diseases, cystic fibrosis, inflammation, autoimmune diseases, cancer, and pain.",IPO,656197225,USD,656197225
Regeneron,https://www.crunchbase.com/organization/regeneron-pharmaceuticals,"Biopharma, Biotechnology, Pharmaceutical","Tarrytown, New York, United States","Regeneron Pharmaceuticals specializes in the discovery, development, and commercialization of innovative medicines.",922,$1B to $10B,Active,1988-01-01,year,1991-04-12,day,,,For Profit,http://www.regeneron.com,"Regeneron Pharmaceuticals is a biopharmaceutical company that discovers, develops, and commercializes pharmaceutical products for the treatment of serious medical conditions. The Company has therapeutic candidates in clinical trials for the potential treatment of cancer, eye diseases, and inflammatory diseases, and has preclinical programs in other diseases and disorders. The company’s product portfolio includes EYLEA, an aflibercept injection; ARCALYST, a rilonacept Injection for subcutaneous use; ZALTRAP for metastatic colorectal cancer; trap fusion proteins; and fully human monoclonal antibodies. On March 26, 2012, it was announced that Sanofi and Regeneron are in development with a new cholesterol drug which will help reduce cholesterol up to 72%.  Regeneron Pharmaceuticals was founded in 1988 and is currently headquartered in New York, USA.",IPO,13900000,USD,13900000
Arrowhead Pharmaceuticals,https://www.crunchbase.com/organization/arrowhead-research,"Biotechnology, Health Care, Nanotechnology, Pharmaceutical","Pasadena, California, United States",Arrowhead Pharmaceuticals is a biotechnology company that focuses on the development of medicine to treat diseases with a genetic origin.,"2,074",$100M to $500M,Active,1989-01-01,year,1995-02-08,day,,,For Profit,http://arrowheadpharma.com/,"Arrowhead Pharmaceuticals is a biotechnology company that focuses on the development of medicine to treat diseases with a genetic origin, characterized by the overproduction of one or more proteins. Its medical solutions are aimed at the genes that trigger the diseases. Its portfolio includes drugs targeting hepatitis B, Alpha-1 Antitrypsin Deficiency, thrombosis and angioedema, clear-cell and renal cell carcinoma, and cardiovascular disease.",IPO,899882896,USD,899882896
Sarepta Therapeutics,https://www.crunchbase.com/organization/sarepta-therapeutics,"Biotechnology, Genetics, Health Care, Therapeutics","Cambridge, Massachusetts, United States",Sarepta Therapeutics focuses on the discovery and development of precision genetic medicine to treat rare diseases.,"2,253",$100M to $500M,Active,1980-01-01,year,1997-06-04,day,,,For Profit,https://www.sarepta.com,"Sarepta Therapeutics is a biopharmaceutical company that focuses on the discovery and development of precision genetic medicine to treat rare diseases. It specializes in gene therapy, RNA-targeted exon skipping, and gene editing. It was founded in 1980 and headquartered in Cambridge, Massachusetts.",IPO,1385962933,USD,1385962933
Novavax,https://www.crunchbase.com/organization/novavax-ab,"Biotechnology, Health Care, Pharmaceutical","Gaithersburg, Maryland, United States",Novavax is a biotechnology company that focuses on the discovery and development of innovative vaccines for various infectious diseases.,"2,468",$1M to $10M,Active,1987-01-01,year,1995-12-15,day,,,For Profit,http://www.novavax.com,"Novavax is a biotechnology company that promotes improved health globally through the discovery, development, and commercialization of innovative vaccines to prevent serious infectious diseases. Novavax recently initiated the development of NVX-CoV2373, its vaccine candidate against SARS-CoV-2, the virus that causes COVID-19, with Phase 1 clinical trial results expected in July 2020. NanoFlu™, its quadrivalent influenza nanoparticle vaccine, met all primary objectives in its pivotal Phase 3 clinical trial in older adults. Both vaccine candidates incorporate Novavax’s proprietary saponin-based Matrix-M™ adjuvant in order to enhance the immune response and stimulate high levels of neutralizing antibodies. Novavax is a leading innovator of recombinant vaccines; its proprietary recombinant technology platform combines the power and speed of genetic engineering to efficiently produce highly immunogenic nanoparticles in order to address urgent global health needs.",IPO,2711620000,USD,2711620000
ImmunoGen,https://www.crunchbase.com/organization/immunogen,"Biotechnology, Health Care, Medical, Therapeutics","Waltham, Massachusetts, United States",ImmunoGen engages in the research and development of antibody-based anticancer therapeutics using its targeted antibody payload technology.,"2,856",$10M to $50M,Active,1981-01-01,year,1989-11-24,day,,,For Profit,http://www.immunogen.com,"ImmunoGen, Inc. engages in the research and development of antibody-based anticancer therapeutics in the United States. The company develops therapeutics for the treatment of cancer using its Targeted Antibody Payload (TAP) technology, which uses antibodies to deliver a potent cytotoxic agent. Its products include Trastuzumab-DM1, a Phase II clinical trial product for the treatment of metastatic breast cancer; IMGN901, a Phase I clinical trial product to treat hematological malignancies, including multiple myeloma, small-cell lung cancer, Merkel cell carcinoma, and other cancers of neuroendocrine origin; SAR3419, a Phase I clinical trial product for the treatment of B-cell hematological malignancies, including non-Hodgkin's lymphoma; and IMGN388 and BIIB015, which are in Phase I clinical trials for the treatment of solid tumors. The company's products also comprise BT-062, a Phase I clinical trial product targeting multiple myeloma; SAR566658, a preclinical trail product for the treatment of breast, ovarian, and other solid tumors; SAR650984, a preclinical trail product to treat hematological malignancies; and TAP and other compounds. It has licensing or collaboration agreements with sanofi-aventis; Genentech, Inc.; Biotest AG; Bayer HealthCare AG; Biogen Idec; Amgen, Inc.; Centocor, Inc.; Cytovance Biologics LLC; Laureate Pharma, Inc.; BioInvent International AB; Diosynth RTP, Inc.; and Societa Italiana Corticosteroidi S.r.l. ImmunoGen was founded in 1981 and is headquartered in Waltham, Massachusetts.",M&A,192100000,USD,192100000
Syneos Health,https://www.crunchbase.com/organization/syneos-health,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Morrisville, North Carolina, United States","Syneos Health, the only fully integrated end-to-end clinical and commercial solution organization.","3,293",$1B to $10B,Active,1985-01-01,year,2014-11-10,day,,,For Profit,https://www.syneoshealth.com/,"Syneos Health® (Nasdaq:SYNH) is the only fully integrated biopharmaceutical solutions organization. The Company, including a Contract Research Organization (CRO) and Contract Commercial Organization (CCO), is purpose-built to accelerate customer performance to address modern market realities. We bring together approximately 24,000 clinical and commercial minds with the ability to support customers in more than 110 countries. Together we share insights, use the latest technologies and apply advanced business practices to speed our customers’ delivery of important therapies to patients.",M&A,524650000,USD,524650000
