Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
InsuranceNewsNet,https://www.crunchbase.com/organization/insurancenewsnet,"Insurance, News","Camp Hill, Pennsylvania, United States",InsuranceNewsNet is on the forefront of communicating breaking news and original insights to the industry.,"428,000","Great Lakes, Northeastern US",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,https://insurancenewsnet.com/,"They provide premium content typically only available through proprietary news outlets.As a result, their readers can avoid wasting time reading multiple publications and dozens of online news outlets to get the content they can find through just here.","Content and Publishing, Financial Services, Media and Entertainment",1,Paul Feldman,11-50,,,,,,,,,,,,,Private,,,,,,
Long Lines,https://www.crunchbase.com/organization/long-lines-llc,Telecommunications,"Sergeant Bluff, Iowa, United States","At Long Lines®, we earn customer loyalty through our service and support. We bring the latest innovations in telecommunications right into","428,001",Midwestern US,$1M to $10M,Active,1941-01-01,year,,,,,For Profit,http://www.longlines.com/,,Hardware,,,51-100,,,,,,,,,,,,,Private,,,,,,
Peach,https://www.crunchbase.com/organization/peach-56d1,"Advertising, Digital Marketing, Productivity Tools","San Francisco, California, United States","Peach provides a wide range of digital services, user-friendly tools, and open access to technology.","428,004","San Francisco Bay Area, West Coast, Western US",,Active,,,,,,,For Profit,https://www.peach.xyz/,,"Advertising, Sales and Marketing, Software",,,,,,,,,,,,,,,,Private,,,,,,
Bacar Constructors,https://www.crunchbase.com/organization/bacar-constructors,"Construction, Industrial, Property Development","Nashville, Tennessee, United States","Bacar Constructors renders construction, design, facility planning, and property development services.","428,005",Southern US,,Active,1984-01-01,year,,,,,For Profit,https://www.bacar.com/,,"Manufacturing, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Pioneer Dock Equipment,https://www.crunchbase.com/organization/pioneer-dock-equipment,"Industrial, Machinery Manufacturing, Manufacturing","Spring Hill, Tennessee, United States",Pioneer Dock Equipment is a manufacturer and distributor of dock equipment.,"428,007",Southern US,$10M to $50M,Active,1978-01-01,year,2023-09-20,day,,,For Profit,https://www.pioneerleveler.com,Pioneer Dock Equipment is a manufacturer and distributor of dock equipment.,Manufacturing,,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
RevenueMed,https://www.crunchbase.com/organization/revenuemed,"Health Care, Outsourcing","Norcross, Georgia, United States",RevenueMed is a fast-growing provider of outsourced medical coding and revenue cycle services to healthcare providers.,"428,010","Greater Atlanta Area, East Coast, Southern US",,Active,2002-01-01,year,2015-02-23,day,,,For Profit,http://www.revenuemed.com/,RevenueMed is a fast-growing provider of outsourced medical coding and revenue cycle services to healthcare providers.,"Health Care, Professional Services",1,Brian York,1001-5000,,M&A,,,,,,,,,,,Private,,,,,,
Sunrise Plastic Enterprise,https://www.crunchbase.com/organization/sunrise-plastic-enterprise,"Industrial, Manufacturing, Plastics and Rubber Manufacturing","Houston, Texas, United States",Sunrise Plastic Enterprise is a supplier of secondary resin.,"428,014","Greater Houston Area, Southern US",$10M to $50M,Active,1988-01-01,year,,,,,For Profit,https://sunriseplastic.com,"Sunrise Plastic Enterprise provides petrochemical producers with solutions and supplies secondary plastics. Polypropylene, polystyrene, polyethylene, pe wax, polyolefin elastomer, thermoplastic olefin, and ethylene acrylic acid are the materials used to create the product. Sunrise provides collection and removal of polymer spills from large resin producers, including purges, granular, and off-grade pellets spilt or otherwise rejected during the manufacturing process.",Manufacturing,,,51-100,,,,,,,,,,,,,Private,,,,,,
Village Premier Collection,https://www.crunchbase.com/organization/village-premier-collection,Real Estate,"Atlanta, Georgia, United States",Village Premier Collection provides services in the real-estate sector.,"428,014","Greater Atlanta Area, East Coast, Southern US",,Active,2014-01-01,year,,,,,For Profit,https://www.villagepremier.com,,Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
Web Hosting Hub,https://www.crunchbase.com/organization/web-hosting-hub,"Web Design, Web Development, Web Hosting","Virginia Beach, Virginia, United States",Web Hosting Hub offers website design and hosting services.,"428,015","East Coast, Southern US",,Active,2010-01-01,day,,,,,For Profit,http://www.webhostinghub.com,,"Design, Internet Services, Software",,,,,,,,,,,,,,,,Private,,,,,,
Quatris Health,https://www.crunchbase.com/organization/quatris-health,"Hospitality, Software","Bedford, Texas, United States",Quatris Health provides software and database solutions for medical practices.,"428,016","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://www.quatris.com,"Quatris Health provides software and database solutions for medical practices, as well as the training and support needed to maximize the benefit from your technology investment. Quatris Health is the independent seller of GE Healthcare's Centricity Practice Solution to small and medium sized physician practices. Quatris Health is a partner for physician practices, providing clinicians, administrators and office staff software support and services. The company also provides hosting services, enabling physician practices to manage their data through the company's cloud services.","Software, Travel and Tourism",,,101-250,,,,,,,,,,,,,Private,,,,,,
Luvv Labs,https://www.crunchbase.com/organization/luvv-labs,"Retail, Wellness","Las Vegas, Nevada, United States","Luvv Labs develops natural, therapeutic products to improve their mood and well-being.","428,019",Western US,$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://luvv.co,"Luvv Labs is the wellness tech company luvv labs, a company that's developed nutraceuticals for consumption via vaporizer.  For inquiries, telephone and email contacts are used.","Commerce and Shopping, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Lone Mountain Printing,https://www.crunchbase.com/organization/lone-mountain-printing,"Apparel, Fashion, Manufacturing, Printing","Bozeman, Montana, United States","Lone Mountain Printing is engaged in custom apparel, screen printing, and private label development.","428,020",Western US,$100M to $500M,Active,2010-01-01,year,,,,,For Profit,http://www.lonemountainprinting.com/,,"Clothing and Apparel, Content and Publishing, Design, Manufacturing, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
