Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Animal Dermatology and Allergy Specialists,https://www.crunchbase.com/organization/animal-dermatology-and-allergy-specialists,"Health Care, Service Industry, Veterinary","White Plains, New York, United States","Animal Dermatology and Allergy Specialists work for anyone interested in the veterinary field, specifically veterinary dermatology.","2,726,000","Greater New York Area, East Coast, Northeastern US",,Active,2015-01-01,year,2022-01-06,day,,,For Profit,https://www.animaldermatologyspecialists.com/,"Animal Dermatology and Allergy Specialists work for anyone interested in the veterinary field, specifically veterinary dermatology.","Health Care, Other",,,1-10,,M&A,,,,,,,,,,,Private,,,,,,
Milton Insurance Agency,https://www.crunchbase.com/organization/milton-insurance-agency,"Auto Insurance, Financial Services, Insurance, Life Insurance","Marianna, Florida, United States","Milton Insurance Agency provides financial services in auto, home, commercial and life insurance.","2,726,003","East Coast, Southern US",Less than $1M,Active,1903-01-01,year,,,,,For Profit,https://www.miltoninsurance.com,,Financial Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
Young Dentistry for Children,https://www.crunchbase.com/organization/young-dentistry-for-children,"Dental, Health Care, Medical","Louisville, Colorado, United States","Young Dentistry for Children provides laser treatment, tooth-colored fillings, orthodontics, emergency, and infant dentistry services.","2,726,006","Greater Denver Area, Western US",$1M to $10M,Active,1987-01-01,year,,,,,For Profit,https://www.youngdentistryforchildren.com/,,Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Venice of America Water Damage Restoration,https://www.crunchbase.com/organization/venice-of-america-water-damage-restoration,Home Services,"Fort Lauderdale, Florida, United States","If you’re struggling with a burst pipe, sewage backlog or any other type of water damage in Fort Lauderdale FL, call us!","2,726,007","Greater Miami Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://waterdamagefortlauderdalefl.com/,"Venice of America Water Damage Restoration collaborates with the best Fort Lauderdale water restoration companies that are on call 24 hours a day, 7 days a week, ready to respond to emergency situations and assist their neighbors. Call us today to connect with these experts and obtain an accurate quote! The technicians from Venice of America Water Damage Restoration partners will then dehumidify and structurally dry your home. They will also work with your insurance company to provide you with the adequate coverage you deserve. Of course, this varies from case to case because not all types of water damage are covered by insurance. Our team is available 24/7/365 to respond to your request and arrive at your property in 60 minutes or less. We understand that water damage is no joke and that it should be handled promptly and professionally. When you work with us, you can be confident that you’ve been connected with a water damage restoration company with integrity and experience. Call us for emergency water damage restoration in Fort Lauderdale today!",Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
Guardsman Scientific,https://www.crunchbase.com/organization/guardsman-scientific,"Health Care, Medical Device","Park City, Utah, United States",Guardsman Scientific is a health-tech firm that uses data-driven and noninvasive methods to monitor patients with acute medical disorders.,"2,726,010",Western US,$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://guardsmanscientific.com/,,Health Care,1,Daniel P. Vezina,11-50,,,,,,,,,,,,,Private,,,,,,
Med Staff On-Call,https://www.crunchbase.com/organization/med-staff-on-call,Health Care,"Chicago, Illinois, United States",Med Staff On-Call is a provider of staffing solutions to healthcare facilities in Illinois.,"2,726,012","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Closed,2006-01-07,day,,,,none,For Profit,http://www.medstaffoncall.com,,Health Care,,,101-250,,,,,,,,,,,,,Private,,,,,,
Lagreca Wealth Management,https://www.crunchbase.com/organization/lagreca-wealth-management,"Consulting, Finance, Financial Services, Wealth Management","Beverly, Massachusetts, United States","Lagreca Wealth Management offers a range of financial planning, portfolio, and wealth management services.","2,726,013","Greater Boston Area, East Coast, New England",Less than $1M,Active,2008-01-01,year,,,,,For Profit,https://lagrecawealth.com/,,"Financial Services, Professional Services",1,Paul LaGreca,1-10,,,,,,,,,,,,,Private,,,,,,
Runtime Logic,https://www.crunchbase.com/organization/runtime-logic,"Information Technology, iOS, Software","Concord, California, United States",Runtime Logic is a software development company that provides iOS and swift software development services.,"2,726,016","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,https://www.runtimelogic.com,,"Information Technology, Mobile, Platforms, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
SourceOne Capital,https://www.crunchbase.com/organization/sourceone-capital,"Consulting, Credit, Finance","Vidalia, Georgia, United States",SourceOne Capital is a credit repair firm that helps people fix credit reports and improve credit scores by removing incorrect items.,"2,726,019","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,http://www.sourceonecapital.info/,,"Financial Services, Lending and Investments, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Nanaimo Studio,https://www.crunchbase.com/organization/nanaimo-studio,Mobile,"New York, New York, United States",We are a mobile development studio based in NYC that focuses on creating beautiful mobile and web interactive applications.,"2,726,021","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://nanaimostudio.com,We are a mobile development studio based in NYC that focuses on creating beautiful mobile and web interactive applications. Notable creations include Word Trace,Mobile,,,11-50,,,,,,,,,,,,,Private,,,,,,
