Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
PetStore.Direct,https://www.crunchbase.com/organization/petstore-direct,"E-Commerce, Online Portals, Pet","West Palm Beach, Florida, United States",PetStore.Direct is an online platform that offers dog grooming products.,"1,265,002","Greater Miami Area, East Coast, Southern US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.petstore.direct,,"Commerce and Shopping, Community and Lifestyle, Internet Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Erwin Insurance,https://www.crunchbase.com/organization/erwin-insurance,"Auto Insurance, Financial Services, Insurance","Great Falls, Montana, United States","Erwin Insurance is an independent agency offering home, auto, and business insurance services.","1,265,006",Western US,$1M to $10M,Active,1893-01-01,year,,,,,For Profit,https://erwinagency.com,"Erwin Insurance is an independent insurance agency that offers a range of insurance services. The company specializes in home, auto, and business insurance, representing multiple insurance companies to provide clients with a variety of options. Erwin Insurance also offers personal, business, and employee benefits insurance solutions. The company places a high importance on security and provides policy service for its clients. In addition, Erwin Insurance offers the ability to request a quote on home, auto, or business insurance.",Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
SNT Media,https://www.crunchbase.com/organization/snt-media,"Artificial Intelligence (AI), Digital Media, Internet, Telecommunications","Wichita, Kansas, United States",SNT Media creates AI-generated content for publishing partners to easily increase engagement and drive revenue.,"1,265,007",Midwestern US,$1M to $10M,Closed,2011-01-01,day,,,,none,For Profit,https://sntmedia.com,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Media and Entertainment, Science and Engineering, Software",,,101-250,,,,,,,,,,,,,Private,,,,,,
AssistMed,https://www.crunchbase.com/organization/assistmed,"Health Care, Information Technology","Beverly Hills, California, United States",AssistMed is a healthcare IT solutions company.,"1,265,016","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Closed,2000-01-01,year,,,,none,For Profit,http://www.assistmed.com,,"Health Care, Information Technology",,,11-50,,,,,,,,,,,,,Private,,,,,,
OOZ & OZ,https://www.crunchbase.com/organization/ooz-oz,"E-Commerce, Sales, Toys","Seattle, Washington, United States",OOZ & OZ is an online marketplace for kid's toys.,"1,265,017","Greater Seattle Area, West Coast, Western US",,Active,1989-01-01,year,,,,,For Profit,https://www.oozandoz.com,,"Commerce and Shopping, Consumer Goods, Sales and Marketing",,,,,,,,,,,,,,,,Private,,,,,,
Meyer Imports,https://www.crunchbase.com/organization/meyer-imports,"Consumer Goods, E-Commerce, Home Decor, Retail","Novato, California, United States","Meyer Imports is an importer of glitter and deco bead sets for artists, crafters, and designers.","1,265,020","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://www.meyer-imports.com,,"Commerce and Shopping, Consumer Goods, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Patriots Glen Golf Club,https://www.crunchbase.com/organization/patriots-glen-golf-club,"Events, Golf, Sports","Elkton, Maryland, United States","Patriots Glen Golf Club provides a golf course, dining, and event services.","1,265,024","Greater Philadelphia Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.patriotsglengolf.com,,"Events, Media and Entertainment, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
PM Industrial Supply Co,https://www.crunchbase.com/organization/pm-industrial-supply-co,"Industrial, Industrial Manufacturing, Machinery Manufacturing, Manufacturing","Chatsworth, California, United States","PM Industrial Supply Company has been recognized as a supplier of state-of-the-art metalworking cutting tools, coolants.","1,265,034","Greater Los Angeles Area, West Coast, Western US",$10M to $50M,Active,1956-01-01,day,,,,,For Profit,https://www.pmindustrial.com,,Manufacturing,,,11-50,,,,,,,,,,,,,Private,,,,,,
Pequot Yacht Club,https://www.crunchbase.com/organization/pequot-yacht-club,"Boating, Racing, Sailing, Sports","Southport, Connecticut, United States",Pequot Yacht Club is a sports and recreation center that provides junior sailing programs and training services.,"1,265,035","East Coast, New England, Northeastern US",$1M to $10M,Active,1920-01-01,year,,,,,For Profit,http://www.pequotyc.com,"Pequot Yacht Club actively promotes sailing in the greater community. Their sailors in the junior sailing program are non-members. Pequot Yacht Club was established for the development of interest in sailing. The club supports an active junior program, a large cruising fleet, and a growing fleet of pond yachts. Pequot Yacht Club has remained an organization focused on sailing. The club has a social side as well, with a galley and dining room for daily lunches and evening parties throughout the year.",Sports,,,11-50,,,,,,,,,,,,,Private,,,,,,
Custom Home,https://www.crunchbase.com/organization/custom-home,"Construction, Home Improvement, Interior Design","Quarryville, Pennsylvania, United States",Custom Home is a design and build company that creates custom designs and model homes.,"1,265,043","Great Lakes, Northeastern US",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://www.customhomegroup.com,"Custom Home offers model homes and custom designs. They are able to help protect the budget by recommending cost-saving options while maintaining the integrity of the design. They include land, stormwater management plans or improvements, or whole house sprinkler systems.","Design, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
