Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
International Academy of Web Television,https://www.crunchbase.com/organization/international-academy-of-web-television,"Digital Media, Online Portals, TV","Los Angeles, California, United States",International Academy of Web Television is an organization dedicated to showing appreciation for digital entertainment.,"2,452,001","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Closed,2008-01-01,year,,,,none,,http://www.iawtv.org/,"International Academy of Web Television is a nonprofit organization that facilitates a community of professionals in the web video and digital entertainment industry. International Academy of Web Television facilitates award shows to appreciate professionals in the digital entertainment industry. It offers a website that enables individuals to find news and videos related to their award shows and other events. International Academy of Web Television was founded by Brady Brim-DeForest and is based in Los Angeles, California.","Internet Services, Media and Entertainment, Video",1,Brady Brim-DeForest,1-10,,,,,,,,,,,,,Private,,,,,,
NNE,https://www.crunchbase.com/organization/nne-1902,"Health Care, Rehabilitation, Therapeutics","Brookline, Massachusetts, United States","NNE specializes in neuropsych evaluations, sports concussions, psychotherapy, and neuro rehab consultation.","2,452,002","Greater Boston Area, East Coast, New England",$1M to $10M,Active,,,,,,,For Profit,https://neuropsychnewengland.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
CFO Business Advisors,https://www.crunchbase.com/organization/c5-business-advisors,"Advice, Business Development, Consulting, Financial Services","Denver, Colorado, United States",CFO Business Advisors is a business consulting firm that provides CFO and advisory services for small and medium-sized firms,"2,452,003","Greater Denver Area, Western US",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,https://cfobusinessadvisors.com/,,"Financial Services, Media and Entertainment, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Communications Collaborative,https://www.crunchbase.com/organization/communications-collaborative,"Employment, Marketing, Recruiting, Staffing Agency","Boston, Massachusetts, United States",Communications Collaborative is a recruiting agency that assists marketing and creative agencies in finding suitable talent.,"2,452,005","Greater Boston Area, East Coast, New England",$1M to $10M,Active,1995-01-01,year,,,,,For Profit,https://www.communicationscollaborative.com/,,"Administrative Services, Professional Services, Sales and Marketing",1,Michael McDonnell,11-50,,,,,,,,,,,,,Private,,,,,,
Gouverneur Bancorp,https://www.crunchbase.com/organization/gouverneur-bancorp,"Banking, Financial Services","Gouverneur, New York, United States","GS&L is committed to helping one find the right mortgage product for its needs, offering a range of products to meet individual requirement.","2,452,014","East Coast, Northeastern US",$1M to $10M,Active,1892-01-01,day,,,,,For Profit,https://www.gouverneurbank.com//,,"Financial Services, Lending and Investments",,,11-50,,,,,,,,,,,,,Private,,,,,,
Latino Equality Alliance,https://www.crunchbase.com/organization/latino-equality-alliance,"Charity, Non Profit, Wellness","Los Angeles, California, United States","Latino Equality Alliance is an organization that advocates for equity and wellness of transgender, latinx, and the community.","2,452,015","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://www.somoslea.org,,"Health Care, Other, Social Impact",1,Ari Gutierrez Arambula,11-50,,,,,,,,,,,,,Private,,,,,,
Smith Specialized Logistics,https://www.crunchbase.com/organization/smith-specialized-logistics,"Logistics, Supply Chain Management, Transportation","Magnolia, Texas, United States",Smith Specialized Logistics is a logistics solutions and heavy haul industry.,"2,452,016","Greater Houston Area, Southern US",,Active,2007-01-01,year,,,,,For Profit,https://smithspecialized.com,,Transportation,,,1-10,,,,,,,,,,,,,Private,,,,,,
RillaMarks,https://www.crunchbase.com/organization/rillamarks,"Apps, Cloud Computing, Collaboration, Content Creators, Information Technology, Media and Entertainment, Professional Networking, Social Media, Social Network","Austin, Texas, United States",RillaMarks redefines the creative process by delivering creator-focused solutions to empower the creative community.,"2,452,017",Southern US,,Closed,2019-05-31,day,,,,none,For Profit,https://rillamarks.com,"RillaMarks is a technology platform that aims to redefine the creative process by delivering creator-focused solutions to empower the creative community. As a company of creatives and for creatives, we want to provide and facilitate the development and sharing of artistic content and knowledge in a way that is captivating, incentivizing, valuable, and personal for the creative audience.","Apps, Community and Lifestyle, Information Technology, Internet Services, Media and Entertainment, Other, Professional Services, Software",2,"Steven Wang, Vu Ho",1-10,,,,,,,,,,,,,Private,,,,,,
C-Level Advisors,https://www.crunchbase.com/organization/c-level-advisors,"Consulting, Management Consulting","Frisco, Texas, United States","C-Level Advisors provides services like corporate strategy, annual business plan, competitive positioning, and executive alignment.","2,452,018","Dallas/Fort Worth Metroplex, Southern US",Less than $1M,Active,2009-01-01,year,,,,,For Profit,http://www.cleveladvisors.com,,Professional Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Hamilton Eyecare Center,https://www.crunchbase.com/organization/hamilton-eyecare-center,"Children, Eyewear, Health Care, Therapeutics","Hamilton, Ohio, United States","Hamilton Eyecare Center provides eyewear, myopia control, contact lens evaluation, and fittings services for patients.","2,452,022","Great Lakes, Midwestern US",$1M to $10M,Active,1988-01-01,year,,,,,For Profit,https://hamiltoneyecarecenter.com,"Hamilton Eyecare Center exams and treatments for complete vision, eye health exams including cataracts, glaucoma, macular degeneration, diabetic eye exams, eye injuries, red eyes, and dry eyes. They provide contact lens evaluation and fittings for daily wear, extended wear, astigmatism, bifocal, gas permeable, disposable, orthokeratology, and specialty lens fitting. Their children’s vision services include comprehensive eye exams for all ages, including infants, includes eye coordination testing, and vision therapy.","Community and Lifestyle, Consumer Goods, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
