Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Driller’s Pipe Manufacturing,https://www.crunchbase.com/organization/driller-s-pipe-manufacturing,"Industrial, Manufacturing, Wholesale","Cerritos, California, United States","Driller’s Pipe Manufacturing is a producer and supplier of drilling supplies, tooling, and equipment.","1,606,001","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://drillerspipe.com,"Driller’s Pipe Manufacturing provides drilling tools, equipment, and supplies to the water well, rotary, environmental, geotechnical, geothermal, HDD, mineral exploration, and construction industries. Their drilling tools have undergone considerable research and development, have been put through field testing, and are supported by their dedication to service and support.","Commerce and Shopping, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Emergent Campus,https://www.crunchbase.com/organization/emergent-campus,"Events, Real Estate, Training","Florence, Colorado, United States","Emergent Campus is a real estate company that provides co-working space for incubation, training, offices, events, and living quarters.","1,606,001",Western US,Less than $1M,Active,1994-01-01,year,,,,,For Profit,https://emergentcampus.com,,"Education, Events, Media and Entertainment, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Effective Training Associates,https://www.crunchbase.com/organization/effective-training-associates,"Education, Project Management, Training","San Jose, California, United States","Effective Training Associates offers management, leadership, project management, interpersonal communication, business, and writing skills.","1,606,003","San Francisco Bay Area, Silicon Valley, West Coast",,Active,1989-01-01,year,,,,,For Profit,https://effectivetraining.com,,"Administrative Services, Education, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
A.R.E. Real Estate Services,https://www.crunchbase.com/organization/a-r-e-real-estate-services,"Commercial, Consulting, Real Estate, Residential","Destrehan, Louisiana, United States","A.R.E. Real Estate Services provides residential appraisal, commercial appraisal, and appraisal review services.","1,606,009",Southern US,$1M to $10M,Active,1959-01-01,year,,,,,For Profit,https://www.areservices.com,"A.R.E. Real Estate Services offers real estate appraisal, appraisal review, land use studies, use evaluations, and consultancy are among the available services. Their client list consists of private citizens, small and large businesses, accountants, lawyers, financial organizations, and all levels of government authorities. Their property types range from single-family residential to complicated special use properties.","Other, Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Silicon Beach Young Professionals,https://www.crunchbase.com/organization/silicon-beach-young-professionals,"Association, Communities, Internet, Professional Networking, Social Entrepreneurship","Los Angeles, California, United States",Silicon Beach Young Professionals is a community that assists businesses in synergizing with others.,"1,606,010","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://www.siliconbeachyp.com,"Silicon Beach Young Professionals is an exclusive membership community comprised of the most influential professionals in the Santa Monica, West LA and Venice area. We have a mixer every month and the first 100 members always get in for FREE! The organization is also FREE to join and we require no membership dues, nothing, it’s always FREE. We have a member base of 100,000+ and growing every month.  Our mixers are at the best locations in the West LA for all of us to mix, mingle and find synergies with other business leaders in the Silicon Beach area. You don’t have to work in the Silicon Beach area to be a member, you just have to be a professional looking to network, have a good time with other like minded tech professionals looking to expand their contacts. We will also have some paid events coming soon such as group wine tasting, paid panel talks and discussions and soon we will have sponsored marketing & business boot camps brought to you by our sponsors Google, Elance, Morgan Stanley, Fair.com, t-mobile, Facebook, Pinterest.   Lucas Bean Founder & CEO Silicon Beach Young Professionals  Silicon Beach","Community and Lifestyle, Internet Services, Other, Professional Services, Social Impact",2,"Jim Derwin, Lucas Bean",11-50,,,,,,,,,,,,,Private,,,,,,
Nuvimedix,https://www.crunchbase.com/organization/nuvimedix,"Health Care, Primary and Urgent Care, Rehabilitation, Telecommunications, Telehealth","Mcallen, Texas, United States","Nuvimedix specializes in rehabilitation, primary care, and acute care telehealth solutions.","1,606,015",Southern US,Less than $1M,Active,1998-01-01,year,,,,,For Profit,https://www.nuvimedix.com/,,"Hardware, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
Energy Concepts,https://www.crunchbase.com/organization/energy-concepts-56b4,"Building Maintenance, Electrical Distribution, Heating, Ventilation, and Air Conditioning (HVAC), Industrial Design, Mechanical Engineering","Rochester, New York, United States","Energy Concepts is an engineering firm that provides mechanical, HVAC, plumbing, and energy conservation design services for buildings.","1,606,019","Great Lakes, East Coast, Northeastern US",$1M to $10M,Active,1999-10-01,month,,,,,For Profit,http://nrg-concepts.com,"Energy Concepts is a designing firm that provides mechanical, HVAC, plumbing, and energy conservation design services for buildings, as well as utility-grade high voltage distribution systems, fire protection systems, mechanical, and electrical systems. They offers customer support through email and phone contact.","Design, Energy, Hardware, Real Estate, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Wise Technical,https://www.crunchbase.com/organization/wise-technical,"Advertising, Chemical, Commercial, Manufacturing, Marketing","New Albany, Indiana, United States",Wise Technical is a marketing and manufacturing firm that focuses on developing and advertising pigment dispersions products.,"1,606,022","Great Lakes, Midwestern US",,Active,1996-04-01,month,,,,,For Profit,http://www.wisetechnical.com/,,"Advertising, Manufacturing, Other, Sales and Marketing, Science and Engineering",1,Claude Wise,,,,,,,,,,,,,,Private,,,,,,
Brighter Smiles Temp Agency,https://www.crunchbase.com/organization/brighter-smiles-temp-agency,"Dental, Employment, Staffing Agency","New Albany, Indiana, United States",Brighter Smiles Temp Agency is a dental employment and full service staffing agency.,"1,606,025","Great Lakes, Midwestern US",$10M to $50M,Active,2008-01-01,year,,,,,For Profit,https://brightersmilestempagency.com,,"Administrative Services, Health Care, Professional Services",1,Carrie Miller,11-50,,,,,,,,,,,,,Private,,,,,,
Navasota Industrial Supply,https://www.crunchbase.com/organization/navasota-industrial-supply,"Delivery, Industrial, Wholesale","Navasota, Texas, United States","Navasota Industrial Supply is a supplier of carbide, carbide pellets, abrasives, and lubricants.","1,606,027",Southern US,$10M to $50M,Active,1986-01-01,year,,,,,For Profit,https://nistx.com,,"Administrative Services, Commerce and Shopping, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
