Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Frost Engineering & Consulting,https://www.crunchbase.com/organization/frost-engineering-consulting,"Building Material, Civil Engineering, Construction, Consulting, Risk Management","Mishawaka, Indiana, United States","Frost Engineering & Consulting is an engineering firm that offers structural assessments, design, and construction services.","692,000","Great Lakes, Midwestern US",,Active,2005-01-01,year,,,,,For Profit,https://frosteng.net,,"Professional Services, Real Estate, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Eduboard,https://www.crunchbase.com/organization/eduboard,"EdTech, Education, Tutoring","Florida, New York, United States",Eduboard is a progressive online tutoring service which shares its innovative ideas and knowledge.,"692,002","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,2012-04-01,day,,,,,For Profit,http://eduboard.com,Eduboard is a progressive online tutoring service which shares its innovative ideas and knowledge. We are aimed to assist you create meaningful experience in le,"Education, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Vmech,https://www.crunchbase.com/organization/vmech,"Industrial, Machinery Manufacturing, Manufacturing, Mechanical Design","Fresno, California, United States",Vmech is a custom manufacturer of vineyard equipment.,"692,003","West Coast, Western US",$1M to $10M,Active,2014-01-01,year,2023-07-21,day,,,For Profit,https://vmech.com,Vmech is a custom manufacturer of vineyard equipment.,"Design, Hardware, Manufacturing",,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
ROQlogic,https://www.crunchbase.com/organization/roqlogic,"Advertising, Brand Marketing, Content Marketing, Digital Media","Irvine, California, United States","ROQlogic is a multimedia content marketing platform that provides advertising, marketing and branding solutions to businesses.","692,004","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://roqlogic.com/,,"Advertising, Media and Entertainment, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
iMirus,https://www.crunchbase.com/organization/imirus,"Android, Content, iOS, Mobile, Publishing","Tulsa, Oklahoma, United States","Publish to smartphone, tablet, & online.","692,005",Southern US,$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.imirus.com,"iMirus integrates printed content with multi-media interactivity into branded apps accessible on iOS and Android smartphones and tablets. iMirus turns content, publications, and marketing communications into extraordinary user experiences.","Content and Publishing, Media and Entertainment, Mobile, Platforms, Software",1,Chris Riggs,11-50,,,,,,,,,,,,,Private,,,,,,
Cloud Catalogs,https://www.crunchbase.com/organization/cloud-catalogs,"Cloud Computing, Communications Infrastructure, Information Technology, Software","Basking Ridge, New Jersey, United States",Cloud Catalogs is a cloud communications platform.,"692,009","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.cloud-catalogs.com/,,"Hardware, Information Technology, Internet Services, Software",1,Gopi Sukhavasi,1-10,,,,,,,,,,,,,Private,,,,,,
Payne Publishers,https://www.crunchbase.com/organization/payne-publishers,Printing,"Manassas, Virginia, United States","Payne Publishers is a manufacturer of calendars, planners, organizers, address books, journals, and calculators.","692,017","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,1950-01-01,year,,,,,For Profit,https://www.paynepub.com/,"Payne Publishers is a manufacturer of calendars, planners, organizers, address books, journals, and calculators. As they celebrate their 68th Anniversary, Payne Publishers continues to manufacture responsibly by making every effort to utilize recycled or recyclable materials in order to contribute to global greening. They offer a wide variety of styles and formats for both the academic year starting in August and the calendar year beginning in January. Many products are customized or embellished for schools and corporations throughout the country.","Content and Publishing, Media and Entertainment",1,John Barbour,101-250,,,,,,,,,,,,,Private,,,,,,
Colonial Stock Transfer,https://www.crunchbase.com/organization/colonial-stock-transfer-company,"Financial Services, Professional Services, Small and Medium Businesses","Salt Lake City, Utah, United States","Colonial Stock Transfer is a stock transfer agency that provides transfer agents, registrar, and compliance services.","692,025",Western US,Less than $1M,Active,1987-01-01,year,,,,,For Profit,https://www.colonialstock.com,,"Financial Services, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
Wulco,https://www.crunchbase.com/organization/wulco,"Industrial, Machinery Manufacturing, Manufacturing","Cincinnati, Ohio, United States",Wulco is a machinery company.,"692,028","Great Lakes, Midwestern US",$10M to $50M,Active,1990-01-01,year,,,,,For Profit,https://www.wulco.com,"Wulco is a manufacturer of machinery. Wulco is committed to the research, development, use, and assessment of cost-effective technology, management strategies, and manufacturing processes that improve our customers' productivity, product quality, health and safety, and regulatory compliance demands and desires.",Manufacturing,,,101-250,,,,,,,,,,,,,Private,,,,,,
Dayer Digital,https://www.crunchbase.com/organization/dayer-solutions,"Advertising, Dental","Wichita, Kansas, United States",Dayer Digital is an advertising agency.,"692,035",Midwestern US,,Active,,,,,,,For Profit,https://dayerdigital.com,Dayer Digital is an advertising agency. The company helps dentists and dental practices scale through paid advertising.,"Advertising, Health Care, Sales and Marketing",1,Ramsey Alagha,11-50,,,,,,,,,,,,,Private,,,,,,
Twin Lake Trucking,https://www.crunchbase.com/organization/twin-lake-trucking,"Delivery Service, Logistics, Transportation, Warehousing","East Saint Louis, Illinois, United States",Twin Lake Trucking is a provider of road transportation services.,"692,037","Great Lakes, Midwestern US",$10M to $50M,Active,1967-01-01,year,,,,,For Profit,http://twinlaketrucking.com,"Twin Lake Trucking offers fast, reliable and accurate worldwide delivery directly to your doors, factory, and warehouses. They allow their customers to tell us what they need and work together to reach a solution that is economical for all parties. They also offer indoor and outdoor warehousing and storage services.",Transportation,,,51-100,,,,,,,,,,,,,Private,,,,,,
Transaction Insights,https://www.crunchbase.com/organization/transaction-insights,"Finance, Financial Services, FinTech, Insurance","Tampa, Florida, United States",Transaction Insights is a financial service company.,"692,039","Tampa Bay Area, East Coast, Southern US",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,http://www.transactioninsights.com,"Transaction Insights provides financial services and an insurance company. They help them cover the far reaches of the financial services and insurance space with deep expertise in information technology, fintech, insurtech, and payments.",Financial Services,2,"Shaun Abraham, Wendy Humphrey",1-10,,,,,,,,,,,,,Private,,,,,,
GMR Associates,https://www.crunchbase.com/organization/gmr-associates,"Customer Service, Employee Benefits, Health Care, Health Insurance, Human Resources, Insurance","Rochester, New York, United States","GMR Associates is an insurance company that offers employee benefits, medical, administered benefits, HR, retirement plan services.","692,039","Great Lakes, East Coast, Northeastern US",$1M to $10M,Active,1991-01-01,year,,,,,For Profit,https://www.gmr-usa.com,,"Administrative Services, Financial Services, Health Care, Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Cypher Genomics,https://www.crunchbase.com/organization/cypher-genomics,"Analytics, Biotechnology, Genetics, Health Care, Medical","San Diego, California, United States",Cypher Genomics is providing automated genome interpretation of next generation sequencing data for diagnostics development and biomarkers.,"692,042","Greater San Diego Area, West Coast, Western US",,Active,2011-01-01,year,2015-11-30,day,,,For Profit,https://cyphergenomics.com/,"Cypher Genomics is a genome informatics company that develops and delivers automated human genome interpretation software solutions for clinical labs, pharmaceutical companies, and population genomics efforts. Their automated genomic interpretation platform allows clinical laboratories to tune Cypher Genomics' sensitivity and specificity profiles to develop molecular tests for diagnostic and prognostic use and pharmaceutical companies to discover biomarkers from whole genome sequence data in sample sizes typical of early stage drug development studies. Cypher Genomics was founded by Ashley Van Zeeland in 2011 and is headquartered in La Jolla, California. It is now acquired by Human Longevity.","Biotechnology, Data and Analytics, Health Care, Science and Engineering",1,Ashley Van Zeeland,11-50,2,M&A,,,,,USD,,EvoNexus,,1,,Private,,,,,,
Sinai Residences,https://www.crunchbase.com/organization/sinai-residences,"Assisted Living, Elder Care, Health Care, Real Estate, Retirement","Boca Raton, Florida, United States","Sinai Residences is a retirement community service that provides retirement care, independent living and assistive living services.","692,043","Greater Miami Area, East Coast, Southern US",$1M to $10M,Active,1991-01-01,year,,,,,Non-profit,https://www.sinairesidences.com,,"Community and Lifestyle, Health Care, Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Workforce Edge,https://www.crunchbase.com/organization/workforce-edge,"E-Learning, Education, Online Portals, Virtual Workforce","Herndon, Virginia, United States",Workforce Edge is an education benefits and upskilling platform.,"692,053","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://www.workforceedge.com,"Workforce Edge expands your choices, simplifies the tuition reimbursement process, and provides education benefits that give employees freedom of choice in their education goals and employers simplified management, automated tuition assistance, and reimbursement.","Administrative Services, Education, Internet Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
The Whitestone Group,https://www.crunchbase.com/organization/the-whitestone-group,"Information Technology, Security","Reynoldsburg, Ohio, United States",The Whitestone Group is a security and investigations company that provides spectrum security and asset protection services.,"692,056","Great Lakes, Midwestern US",$100M to $500M,Active,2000-01-01,year,,,,,For Profit,http://whitestonegroup.us,,"Information Technology, Privacy and Security",,,1001-5000,,,,,,,,,,,,,Private,,,,,,
Casino Essentials,https://www.crunchbase.com/organization/casino-essentials,"Continuing Education, Education, Higher Education","San Diego, California, United States",Casino Essentials is a web platform LMS which suits both Casinos & Card Clubs.,"692,058","Greater San Diego Area, West Coast, Western US",,Active,2008-01-01,day,,,,,For Profit,http://www.casinoessentials.com,,Education,,,11-50,,,,,,,,,,,,,Private,,,,,,
Imaging Office Systems,https://www.crunchbase.com/organization/imaging-office-systems,"Information Technology, Software","Columbia City, Indiana, United States",Imaging Office Systems is an information technology company offering content management system.,"692,059","Great Lakes, Midwestern US",$10M to $50M,Active,1972-01-01,day,,,,,For Profit,http://imagingoffice.com,,"Information Technology, Software",,,101-250,,,,,,,,,,,,,Private,,,,,,
Translink Shipping,https://www.crunchbase.com/organization/translink-shipping,"Freight Service, Shipping, Transportation, Warehousing","Lake Forest Park, Washington, United States","Translink Shipping is a transportation company that provides air and ocean freight, warehousing, and import and export shipment services.","692,067","Greater Seattle Area, West Coast, Western US",$10M to $50M,Active,1987-09-02,day,,,,,For Profit,https://www.translinkshipping.com,,Transportation,,,51-100,,,,,,,,,,,,,Private,,,,,,
Invarium,https://www.crunchbase.com/organization/invarium,"Industrial, Manufacturing, Semiconductor","San Jose, California, United States",Invarium provides patterning synthesis solutions for the semiconductor industry.,"692,069","San Francisco Bay Area, Silicon Valley, West Coast",Less than $1M,Closed,2003-01-01,year,2007-07-13,day,2007-07-12,day,For Profit,http://www.invarium.com,"Invarium, Inc. provides patterning synthesis solutions to the semiconductor industry. The company offers DimensionPPC, which enables pattern accuracy on silicon for IC designs, while accelerating time-to-volume production. It also provides layout printability solutions for IC designers and manufacturers.  The company was incorporated in 2003 and is headquartered in San Jose, California. As of July 10, 2007, Invarium, Inc. operates as a subsidiary of Cadence Design Systems, Inc.","Hardware, Manufacturing, Science and Engineering",,,1-10,3,M&A,12530000,USD,12530000,12530000,USD,12530000,"Goldman Sachs, ONSET Ventures",,2,,Private,,,,,,
"DuBois & King, Inc.",https://www.crunchbase.com/organization/dubois-king-inc,Consulting,"Randolph, Vermont, United States","DuBois & King, Inc. is a civil engineering consulting firm based in New England.","692,071","New England, Northeastern US",$10M to $50M,Active,1962-01-01,year,,,,,For Profit,http://dubois-king.com,,Professional Services,,,101-250,,,,,,,,,,,,,Private,,,,,,
innocutis,https://www.crunchbase.com/organization/innocutis,"Biotechnology, Medical Device, Pharmaceutical","Charleston, South Carolina, United States",Innocutis is a pharmaceutical and medical device company developing therapeutic for dermatological conditions.,"692,072","East Coast, Southern US",,Active,2005-01-01,year,2015-04-13,day,,,For Profit,http://innocutis.com,INNOCUTIS is a pharmaceutical and medical device company specializing in the development and commercialization of therapies and devices focused on medical treatment of dermatological conditions.  INNOCUTIS’ current portfolio of products consist of established branded prescriptions.,"Biotechnology, Health Care, Science and Engineering",,,51-100,1,M&A,6500000,USD,6500000,6500000,USD,6500000,,,,,Private,,,,,,
1 Health Providence,https://www.crunchbase.com/organization/1-health-providence,"eSports, Gaming, Health Care, Online Games","Arcadia, California, United States",1 Health Providence is a team of healthcare and performance professionals on a mission to keep the gaming community as healthy as possible.,"692,076","Greater Los Angeles Area, West Coast, Western US",,Active,2016-01-01,year,,,,,For Profit,https://1-hp.org/team/,"1 Health Providence is a team of healthcare and performance professionals on a mission to keep the gaming community as healthy as possible. The company was founded by Matthew Hwu and is headquartered in Arcadia, California, United States.","Gaming, Health Care, Sports",1,Matthew Hwu,1-10,,,,,,,,,,,,,Private,,,,,,
National Cybersecurity Center,https://www.crunchbase.com/organization/national-cybersecurity-center,,"Colorado Springs, Colorado, United States",It is a nonprofit organization providing collaborative cybersecurity knowledge and services to the nation.,"692,077",Western US,,Active,2016-03-01,month,,,,,For Profit,https://cyber-center.org/,,,,,,,,,,,,,,,,,,Private,,,,,,
Smith Dray Line,https://www.crunchbase.com/organization/smith-dray-line,"Customer Service, Local Business, Service Industry","Greenville, South Carolina, United States",Smith Dray Line provides moving and storage services for residential and commercial.,"692,078","East Coast, Southern US",$10M to $50M,Active,1888-01-01,year,,,,,For Profit,https://smithdray.com/,,"Other, Professional Services, Sales and Marketing",,,51-100,,,,,,,,,,,,,Private,,,,,,
Floxite,https://www.crunchbase.com/organization/floxite,"E-Commerce, Manufacturing, Product Design","Mahwah, New Jersey, United States",Floxite is a manufacturer and distributor of cosmetic mirrors.,"692,079","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,1962-01-01,year,,,,,For Profit,https://www.floxitemirrors.com,"Floxite is a cosmetic mirror producer and distributor. These products include lighted small purse travel mirrors, beauty accessories, and personal care. They have products for online sale. An online inquiry form is available on the company's website.","Commerce and Shopping, Design, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Warden’s,https://www.crunchbase.com/organization/warden-s,"Commercial, Furniture, Retail","Modesto, California, United States","Warden’s is an office products dealership that offers furniture, space planning, and design.","692,080","West Coast, Western US",$1M to $10M,Active,1965-01-01,year,,,,,For Profit,https://www.wardensworks.com,"Warden’s offers office furniture that can handle the challenges of a game of office olympics. They work in furniture, space planning, design, supplies, technology, coffee, break rooms, and relocation.","Commerce and Shopping, Consumer Goods, Other",1,Jennifer Warden Viss,11-50,,,,,,,,,,,,,Private,,,,,,
The Lighthouse at Lincoln,https://www.crunchbase.com/organization/the-lighthouse-at-lincoln,"Assisted Living, Elder Care, Health Care, Hospitality","Norwood, Massachusetts, United States","The Lighthouse at Lincoln is a hospitality center that provides senior living, reflections memory care, and housekeeping services.","692,082","Greater Boston Area, East Coast, New England",,Active,2010-01-01,year,,,,,For Profit,http://www.lighthouselincoln.com,,"Health Care, Travel and Tourism",,,51-100,,,,,,,,,,,,,Private,,,,,,
Desert Jet,https://www.crunchbase.com/organization/desert-jet,"Air Transportation, Commercial, Transportation","Thermal, California, United States","Desert Jet is an aviation company that provides aircraft maintenance, private jet charter, and management services.","692,084","Greater Los Angeles Area, Inland Empire, West Coast",Less than $1M,Active,2007-01-01,year,,,,,For Profit,https://www.desertjet.com,,"Other, Transportation",,,101-250,,,,,,,,,,,,,Private,,,,,,
EL EL SEE LLC,https://www.crunchbase.com/organization/el-el-see-llc,"Internet, Software","Chicago, Illinois, United States",EL EL SEE LLC is a computer service provider specialized in training and solutions built on the Amazon Web Services platform.,"692,089","Greater Chicago Area, Great Lakes, Midwestern US",,Closed,2013-09-01,day,,,2016-01-01,month,For Profit,http://elelsee.com/,"EL EL SEE LLC was formed in in 2013 by [Ryan Kolak](http://www.crunchbase.com/person/ryan-kolak), [Scott VanDenPlas](http://www.crunchbase.com/person/scott-vandenplas), engineers from President Obama's successful 2012 re-election campaign. It is based in Chicago, I.L.","Internet Services, Software",2,"Ryan Kolak, Scott VanDenPlas",1-10,,,,,,,,,,,,,Private,,,,,,
HQL Solutions,https://www.crunchbase.com/organization/hql-solutions,"B2B, Consulting, Digital Marketing, Lead Generation, Web Development","Missouri City, Texas, United States",HQL Solutions is a lead generation company that provides B2B services and solutions.,"692,089","Greater Houston Area, Southern US",$10M to $50M,Active,2017-01-01,year,,,,,For Profit,https://www.hqlsolutions.com,"HQL Solutions is a business consulting company that assists in reducing marketing, pre-sales, inside sales, and lead generation costs for firms with structured and modern demand generation techniques. They provide market process outsourcing, account-based marketing, B2B list generation, lead management and lead nurturing, design work, and content creation.","Other, Professional Services, Sales and Marketing, Software",,,51-100,,,,,,,,,,,,,Private,,,,,,
Southland Benefit Solutions,https://www.crunchbase.com/organization/southland-benefit-solutions,"Dental, Insurance, Office Administration","Tuscaloosa, Alabama, United States","Southland Benefit Solutions offers administrative solutions regarding insurance, dental, vision, cancer and indemnity plans.","692,091",Southern US,$1M to $10M,Active,1983-01-01,year,,,,,For Profit,https://www.southlandbenefit.com,,"Administrative Services, Financial Services, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Bradley Systems,https://www.crunchbase.com/organization/bradley-systems,"Chemical, CleanTech, Janitorial Service, Sustainability","Des Plaines, Illinois, United States",Bradley Systems provides cleaning solutions and products.,"692,093","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1991-01-01,year,,,,,For Profit,https://bradley-systems.com,"Bradley Systems provides technologically advanced formulations. They provide food processing, restaurants, truck fleets, industrial degreasers, commercial cleaners, automotive fleets, FDA, NSF registered, biodegradable, hypoallergenic, odorless, no PPE required, and stormwater safe services. They provide inquiries through online applications, email, and phone calls.","Real Estate, Science and Engineering, Sustainability",,,11-50,,,,,,,,,,,,,Private,,,,,,
Maverick Brothers Energy,https://www.crunchbase.com/organization/maverick-brothers-energy,"Business Development, Energy, Natural Resources, Oil and Gas","Enid, Oklahoma, United States",Maverick Brothers Energy produces and explores oil and natural gas properties.,"692,094",Southern US,$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://www.maverickbr.com,"Maverick Brothers Energy produces and explores oil and natural gas properties. The company focused on the horizontal development of oil and natural gas properties located in western Oklahoma. Maverick Brothers will use proceeds from the investment to accelerate the development of its existing leasehold and to acquire additional oil and gas assets. It was founded in 1998 and is based in Enid, OK.","Energy, Natural Resources, Professional Services, Sustainability",2,"Bart Brickman, Bret L. Brickman",1-10,1,Private Equity,35000000,USD,35000000,35000000,USD,35000000,Post Oak Energy Capital,1,1,,Private,,,,,,
Sanford & Hawley,https://www.crunchbase.com/organization/sanford-hawley,"Building Material, Manufacturing, Wholesale, Wood Processing","Unionville, Connecticut, United States",Sanford & Hawley is a manufacturer of building materials.,"692,096","East Coast, New England, Northeastern US",$1M to $10M,Active,1886-01-01,year,,,,,For Profit,https://sanhaw.com,"Sanford & Hawley has created a reputation for providing great customer service to they customer connections while selling only for building supplies. They do kitchens, windows, doors, trim, and building materials with wood.","Commerce and Shopping, Manufacturing, Real Estate",,,101-250,,,,,,,,,,,,,Private,,,,,,
