Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Gartner Group,https://www.crunchbase.com/organization/gartner-group,"Logistics, Manufacturing","Brentwood, Tennessee, United States",Gartner Group is a provider of marine product development solutions.,"989,000",Southern US,$1B to $10B,Active,1954-01-01,year,,,,,For Profit,http://thegartnergroup.com/,"Gartner Group is a provider of marine product development solutions. It was established in 1954 as a channel of distribution and sales, representing marine manufacturers to distributors and boat builders.","Manufacturing, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Quagga,https://www.crunchbase.com/organization/quagga-4250,"Fashion, Shipping, Warehousing","Saint Charles, Missouri, United States","Quagga is a supplier of men’s, women’s, and children’s outdoor clothing, leather goods, wearables, and sporting goods.","989,003",Midwestern US,,Active,,,,,,,For Profit,https://www.quaggallc.com,,"Clothing and Apparel, Design, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
KCI Medical,https://www.crunchbase.com/organization/kci-medical,"Biotechnology, Health Care","San Antonio, Texas, United States","KIC Medical is a provider of healing technologies for patients, caregivers and providers.","989,008",Southern US,$1M to $10M,Closed,1976-01-01,day,,,,none,For Profit,http://www.kci-medical.com,KCI Medical A.B. operates as a subsidiary of Kinetic Concepts Inc.,"Biotechnology, Health Care, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Back Office Geeks,https://www.crunchbase.com/organization/back-office-geeks,"Apps, Information Technology, Software, Web Development","Pleasant Hill, California, United States","Back Office Geeks offers Office cloud application support, custom application support, web development, and marketing support services.","989,009","San Francisco Bay Area, West Coast, Western US",,Active,,,,,,,For Profit,https://backofficegeeks.com/,,"Apps, Information Technology, Software",,,,,,,,,,,,,,,,Private,,,,,,
Doubletime Marketing,https://www.crunchbase.com/organization/doubletime-marketing,"Brand Marketing, Graphic Design, Information Technology, Marketing, Web Design, Web Development","Geneva, Illinois, United States","Doubletime Marketing provides web development, graphics design, interface design, branding, programming, and troubleshooting services.","989,009","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,https://www.doubletimemarketing.com,,"Design, Information Technology, Sales and Marketing, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Watkins Concrete Block Company,https://www.crunchbase.com/organization/watkins-concrete-block-company,"Building Material, Construction, Manufacturing, Wholesale","Omaha, Nebraska, United States",Watkins Concrete Block Company supplies quality building materials and accessories.,"989,016",Midwestern US,$10M to $50M,Active,1946-01-01,year,,,,,For Profit,https://watkinsconcreteblock.com,"Watkins Concrete Block Company offers a range of construction materials and accessories for projects of all sizes. They manufacture concrete block items. Clay brick, manufactured and natural stone, glass block, and a variety of other residential and commercial construction goods are all part of their product portfolio.","Commerce and Shopping, Manufacturing, Real Estate",,,101-250,,,,,,,,,,,,,Private,,,,,,
Hudson Office Supply,https://www.crunchbase.com/organization/hudson-office-supply,"Commercial, Furniture, Office Supplies, Sales","Dothan, Alabama, United States",Hudson Office Supply is a dealer of office furnishings and supplies.,"989,020",Southern US,$1M to $10M,Active,1941-01-01,year,,,,,For Profit,https://hudsonofficeinc.com,,"Commerce and Shopping, Consumer Goods, Other, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Allied Printing Company,https://www.crunchbase.com/organization/allied-printing-company,"Email, Email Marketing, Manufacturing, Packaging Services, Printing, Product Design, Service Industry","Ferndale, Michigan, United States","Allied Printing Company renders offset printing, digital printing, direct mail, binding, die-cutting, assemble and packaging services.","989,021","Greater Detroit Area, Great Lakes, Midwestern US",$10M to $50M,Active,1952-01-01,year,,,,,For Profit,https://alliedrethink.com,"Allied Printing Company is a nationally recognized provider of print, targeted direct mail, and on-demand fulfillment services. The company helps clients across a variety of industries rethink the role of print in their marketing campaigns. Products include POPcolor, a proprietary ink-on-paper process resulting in richer, authentic colors, and Topology, an online campaign management system.","Administrative Services, Content and Publishing, Design, Information Technology, Internet Services, Manufacturing, Media and Entertainment, Messaging and Telecommunications, Other, Sales and Marketing",,,101-250,,,,,,,,,,,,,Private,,,,,,
Elite Brands,https://www.crunchbase.com/organization/elite-brands-c9f3,"Advertising, Grocery, Marketing, Sales","Norfolk, Massachusetts, United States","Elite Brands is a sales, marketing, and distribution company that supplies consumer products to military commissaries.","989,022","Greater Boston Area, East Coast, New England",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://www.elitebrands.co,"Elite Brands purchasing product to supply chain planning, maintaining daily stock level, and defining the pricing, discounts, and advertising amounts required to support has knowledge in creating the product offering for client needs. Every placement from their partner company is also assessed and managed by depending on consumer demand and recent economic developments. Both domestic and foreign distribution centers and traders perform these tasks, as do logistics providers.","Advertising, Food and Beverage, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
HHF Planners,https://www.crunchbase.com/organization/hhf-planners,"Architecture, Environmental Consulting, Landscaping","Honolulu, Hawaii, United States","HHF Planners is a multifaceted agency that offers landscape architecture, historic preservation, GIS, and cartography.","989,026","Asia-Pacific (APAC), Western US",$1M to $10M,Active,1980-01-01,year,,,,,For Profit,https://www.hhf.com,"HHF Planners offers alternative transportation, coastal resilience planning, educational facilities, environmental planning, federal planning, GIS, visualization, graphic design, historic preservation, information technology, land use entitlements, landscape architecture, master planning, site planning, sustainable planning, resource library services.","Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Premier Northwest Insurance,https://www.crunchbase.com/organization/premier-northwest-insurance,Insurance,"Oregon City, Oregon, United States",Premier Northwest Insurance is a full-service independent insurance agency.,"989,026","West Coast, Western US",,Active,1972-01-01,year,2021-01-06,day,,,For Profit,http://premiernw.net/,Premier Northwest Insurance is a full-service independent insurance agency.,Financial Services,,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
Renovo Endodontic Studio,https://www.crunchbase.com/organization/renovo-endodontic-studio,"Health Care, Medical, Therapeutics","Elgin, Illinois, United States","Renovo Endodontic Studio offers dental implants, microsurgery, and sedation therapy.","989,031","Greater Chicago Area, Great Lakes, Midwestern US",,Active,2011-01-01,year,,,,,For Profit,https://renovoendo.com,"Renovo Endodontic Studio provides conventional and microsurgical endodontics, saves teeth through root canal therapy, root surgeries, and trauma management.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Project Balance,https://www.crunchbase.com/organization/project-balance,"Consulting, Data Storage, Information Technology","Austin, Texas, United States",Project Balance is a boutique product development consulting company.,"989,033",Southern US,$1M to $10M,Active,2003-01-01,day,,,,,For Profit,http://projectbalance.com/,,"Hardware, Information Technology, Professional Services, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
PVC Tech,https://www.crunchbase.com/organization/pvc-tech,"Manufacturing, Plastics and Rubber Manufacturing, Supply Chain Management","Compton, California, United States",PVC Tech is a plastics manufacturing company that specializes in distributing and converting custom-made thin gauge polymer films.,"989,034","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1987-01-01,year,,,,,For Profit,https://pvctech.com/,,"Manufacturing, Transportation",1,Clair Eitel,11-50,,,,,,,,,,,,,Private,,,,,,
Automated Control Technologies,https://www.crunchbase.com/organization/automated-control-technologies,"Industrial Automation, Software","Fairmont, West Virginia, United States","Automated Control Technologies is an automation based company one stop, turnkey provider for machine automation.","989,036",Southern US,$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://www.actofwv.com,"Automated Control Technologies is a one-stop, turnkey provider for machine automation. Offering services in design, construction, and integration we can complete any project your company has. If it is a new machine or an existing machine requiring an upgrade they can deliver the construction, logic, graphics, motion, and networking to make it as productive and efficient as possible.","Manufacturing, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
