Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Protelo Group,https://www.crunchbase.com/organization/protelo-group,,"Palo Alto, California, United States",Protelo Group is an investment firm.,"2,622,001","San Francisco Bay Area, Silicon Valley, West Coast",,Active,,,,,,,For Profit,,Protelo Group is an investment firm.,,1,Tim Reynders,,,,,,,,,,,,,,Private,,,,,,
Avante Americas,https://www.crunchbase.com/organization/avante-americas,"Advertising, Brand Marketing, Digital Marketing, Media and Entertainment","Coral Gables, Florida, United States","Avante Americas specializes in advertising, branding, media planning, campaign management, and digital marketing services.","2,622,002","Greater Miami Area, East Coast, Southern US",$1M to $10M,Closed,1993-01-01,year,,,,none,For Profit,https://avanteamericas.com/,,"Advertising, Media and Entertainment, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Spokane Arena,https://www.crunchbase.com/organization/spokane-arena,"Digital Entertainment, Event Management, Events, Social Media","Spokane, Washington, United States","Spokane Arena is the premiere event facility in Spokane, Washington.","2,622,002","West Coast, Western US",Less than $1M,Active,1995-09-10,day,,,,,For Profit,http://www.spokanearena.com/,,"Events, Internet Services, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Charles A. Rose,https://www.crunchbase.com/organization/charles-a-rose,"Property Management, Real Estate, Rental","Richmond, Virginia, United States",Charles A. Rose is a real estate firm.,"2,622,005","East Coast, Southern US",$1M to $10M,Active,1887-01-01,year,,,,,For Profit,https://charlesarose.com,"Charles A. Rose provides real estate services. The company assists buyers and sellers in the purchase or sale of property.  For inquiries, telephone and email contacts are used.","Commerce and Shopping, Real Estate",1,James Blackwell,11-50,,,,,,,,,,,,,Private,,,,,,
Nuvula,https://www.crunchbase.com/organization/nuvula,"E-Commerce, Fashion, Wholesale","Los Angeles, California, United States","Nuvula is a fashion designer that offers swimwear, homeware, dresses, and accessories.","2,622,010","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://www.nuvula.com,"Nuvula offers kimonos, cover-ups, tops, pants, leggings, swimwear, and dresses. They provide products that include bedding, pillows, wallpapers, cushions. Pillows, chairs, stools, and curtains They offer products that are available online. For inquiries, telephone and email are used.","Clothing and Apparel, Commerce and Shopping, Design",,,11-50,,,,,,,,,,,,,Private,,,,,,
Dependable Insurance Agency,https://www.crunchbase.com/organization/dependable-insurance-agency,Insurance,"El Paso, Texas, United States","Auto Insurance in El Paso, TX","2,622,020",Southern US,,Active,2016-01-01,day,,,,,For Profit,http://dependableinsuranceagencytx.com,"Address: 1568 Joe Battle Blvd, #103, El Paso, TX 79936, USA",Financial Services,,,,,,,,,,,,,,,,Private,,,,,,
MAC Sign Systems,https://www.crunchbase.com/organization/mac-sign-systems,"Digital Signage, Field Support, Manufacturing","Scranton, Pennsylvania, United States","MAC Sign Systems focuses on signage design, manufacturing, and installation.","2,622,028","Great Lakes, Northeastern US",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,https://www.macsigns.com/,"MAC Sign Systems is a manufacturer of electrical signs. There are various types of signage, such as sign cabinets, neon, LED, architectural signage, backlit awnings, interior ADA and wayfinding systems, digital displays, and post and panel systems.","Manufacturing, Professional Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Castle Hill Imports,https://www.crunchbase.com/organization/castle-hill-imports,"Consumer Goods, Textiles","Clinton, New Jersey, United States",Castle Hill Imports is specialized in the importation and distribution of luxury goods.,"2,622,029","Greater New York Area, East Coast, Northeastern US",,Active,2009-01-01,year,,,,,For Profit,http://www.schlossbergusa.com,Castle Hill Imports is specialized in the importation and distribution of luxury goods.,"Consumer Goods, Manufacturing",,,1-10,,,,,,,,,,,,,Private,,,,,,
New England Community Acupuncture,https://www.crunchbase.com/organization/new-england-community-acupuncture,"Health Care, Hospital, Wellness","Woburn, Massachusetts, United States",New England Community Acupuncture offers medical and wellness services.,"2,622,034","Greater Boston Area, East Coast, New England",$1M to $10M,Active,,,,,,,For Profit,https://www.necacupuncture.com,"New England Community Acupuncture provides treatment for arthritis, back pain, headaches, neck pain, joint pain, and bone-joint arthritis. They offer services that include medical and wellness. They provide health care services for men and women. For inquiries, telephone and email are used.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Polito & Mazza,https://www.crunchbase.com/organization/polito-mazza,"Accounting, Financial Services, Retirement","Dedham, Massachusetts, United States","Polito & Mazza offers accounting, payroll, bookkeeping, IRS representation, audits, retirement planning, and tax management services.","2,622,036","Greater Boston Area, East Coast, New England",Less than $1M,Active,2019-01-01,year,,,,,For Profit,https://www.politomazza.com,,"Community and Lifestyle, Financial Services, Other, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
