Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Q9 Digital,https://www.crunchbase.com/organization/q9-digital,"Customer Service, Enterprise Resource Planning (ERP), Sales, Software","San Francisco, California, United States","Q9 Digital specializes in providing sales tools, enterprise systems, customer support, proposal presentations and floor plans.","805,001","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,1995-01-01,year,,,,,For Profit,https://www.q9digital.com,,"Other, Professional Services, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
NewCom International,https://www.crunchbase.com/organization/newcom-international,Telecommunications,"Miami, Florida, United States",NewCom International is a telecommunication company offering global communication services.,"805,004","Greater Miami Area, East Coast, Southern US",$1M to $10M,Closed,2004-01-01,year,,,,none,For Profit,http://newcominternational.com,,Hardware,,,11-50,,,,,,,,,,,,,Private,,,,,,
Cleco,https://www.crunchbase.com/organization/cleco,"Civil Engineering, Construction, Industrial","Rosedale, Virginia, United States","Cleco is a construction company that provides excavation, railroad, and bridge sevices.","805,006","East Coast, Southern US",$10M to $50M,Active,1980-01-01,year,,,,,For Profit,https://clecocorp.com,,"Manufacturing, Real Estate, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
Westchester Institute For Human Development,https://www.crunchbase.com/organization/westchester-institute-for-human-development,Non Profit,"Valhalla, New York, United States",Westchester Institute For Human Development is an organization that helps children and adults with disabilities.,"805,008","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,2004-01-01,day,,,,,For Profit,https://www.wihd.org,"Westchester Institute For Human Developmetransfer is the disability-related information between the community and the institution. On programs that provide training, technical help, and direct research and nursing care, the Institute collaborates with people with disabilities, vulnerable children, their relatives, state and local government agencies, and community providers.","Other, Social Impact",,,251-500,,,,,,,,,,,,,Private,,,,,,
Fabric on Demand,https://www.crunchbase.com/organization/fabric-on-demand,E-Commerce,"Monroe, North Carolina, United States",Fabric on Demand is provide a custom printed fabric and sale a fabric.,"805,012","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,http://www.fabricondemand.com,,Commerce and Shopping,1,Rysa Pitner,11-50,,,,,,,,,,,,,Private,,,,,,
Brandsway Electronics,https://www.crunchbase.com/organization/brandsway-electronics,"Electronics, Mobile, Wholesale","Old Bethpage, New York, United States",Brandsway Electronics is a distributor of cell phones.,"805,013","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,http://www.brandsway.com,"Brandsway Electronics offers cell phones, electronics, accessories, tools, and TVs. They support sales of GSM phones, multi-system TVs, and 220V appliances.","Commerce and Shopping, Consumer Electronics, Hardware, Mobile",,,11-50,,,,,,,,,,,,,Private,,,,,,
HFM Investment Advisors,https://www.crunchbase.com/organization/hfm-investment-advisors,"Finance, Financial Services","Newark, Delaware, United States","HFM is an independent, fee-based financial planning firm that utilizes investor education based on Nobel prize-winning academics.","805,016","Greater Philadelphia Area, East Coast, Southern US",,Active,1986-01-01,year,,,,,For Profit,http://www.hfminvestmentadvisors.com/,,Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Hyde Tools,https://www.crunchbase.com/organization/hyde-tools,"Industrial, Manufacturing","Southbridge, Massachusetts, United States","Hyde Tools is a manufacturer of surface preparation tools, including putty knives and scrapers.","805,017","East Coast, New England, Northeastern US",$10M to $50M,Active,1875-01-01,day,,,,,For Profit,https://hydetools.com/,,Manufacturing,1,Isaac P Hyde,11-50,,,,,,,,,,,,,Private,,,,,,
RS Security Consulting,https://www.crunchbase.com/organization/rs-security-consulting,"Construction, Government, Military, Security","Clearwater, Florida, United States",RS Security Consulting is a security consulting service firm.,"805,017","Tampa Bay Area, East Coast, Southern US",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://www.rssecurityconsulting.com,"RS Security Consulting is a leading security equipment integration company, securing all types of businesses, including government and military facilities and they have security clearance from the department of homeland security and the department of defense, security software, biometrics, vehicle gates, traffic control, door access control, bulletproof barriers, telephone entry, high definition surveillance cameras, general contractors, fencing, crash barriers, gate openers and operators, guard shacks, gated communities, self-storage facilities, car auction lots, commercial buildings, also provide maintenance and ensure their compatibility with existing security devices, battery back-up, vehicle barrier, PLC control system.","Government and Military, Information Technology, Privacy and Security, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Bruns Realty Group,https://www.crunchbase.com/organization/bruns-realty-group,"Commercial Real Estate, Property Management, Real Estate","Tipp City, Ohio, United States","Bruns Realty provides residential sales, commercial sales, property management, and auction services.","805,019","Great Lakes, Midwestern US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://www.brunsrealty.com,"Bruns Realty is a commercial real estate firm. They provide a variety of commercial services, including site selection, tenant representation, residential sales, industrial property sales, build-to-suit, leaseback, and investment property sales.",Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
