Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Nevcaut Ventures,https://www.crunchbase.com/organization/nevcaut-ventures,"Finance, Financial Services, InsurTech, Venture Capital","Irvine, California, United States",Nevcaut Ventures is a venture capital firm.,"225,001","Greater Los Angeles Area, West Coast, Western US",,Active,2021-05-01,month,,,,,For Profit,https://www.nevcaut.vc,Nevcaut Ventures is a venture capital firm. The company partners with ambitious founders at the earliest stages to help build companies.,"Financial Services, Lending and Investments",1,Dan Quan,,,,,,,,,,,,,,Private,,,,,,
Duvin Design,https://www.crunchbase.com/organization/duvin-design,"Apparel, E-Commerce, Fashion, Lifestyle, Retail, Textiles","Winter Garden, Florida, United States",Duvin Design is an e-commerce fashion apparel brand that provides a range of products as well as headgear.,"225,002","East Coast, Southern US",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://duvindesign.com/,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Procure,https://www.crunchbase.com/organization/procure-fa46,"B2B, E-Commerce, Procurement, Supply Chain Management","San Francisco, California, United States","A B2B e-commerce platform for industrial products, equipment, and tools.","225,003","San Francisco Bay Area, West Coast, Western US",,Active,2021-10-07,day,,,,,For Profit,https://procure.biz,"A B2B e-commerce platform for industrial supplies such as MRO (Maintenance, Repair, Operations), Safety, Electrical & Appliances, Stationery, Office Supplies, Tools, and other industry essentials.","Commerce and Shopping, Other, Transportation",1,Yas Tabasam,11-50,1,Seed,,USD,,,USD,,,,,,Private,,,,,,
SubscriptionFlow,https://www.crunchbase.com/organization/subscriptionflow,Software,"New York, New York, United States",Subscription Management and Billing Software,"225,008","Greater New York Area, East Coast, Northeastern US",,Active,2019-01-01,day,,,,,For Profit,https://www.subscriptionflow.com/,"SubscriptionFlow is the only technology solutions provider that gives your business subscription success. It synchronizes the complex order and billing processes for your organization. It provides billing and invoicing, payments processing and subscription analytics and reporting along with custom modules functionality. Every department within your organization will have access to tools, information and the resources to manage orders, billing and revenue recognition with absolute speed and flexibility. We can help you ascertain the health of your business and make more-informed decisions.",Software,1,Kashif Saleem,11-50,1,,,USD,,,USD,,Y Combinator,,1,,Private,,,,,,
Greenergy Group,https://www.crunchbase.com/organization/greenergy-group,"Recycling, Renewable Energy","Martinez, California, United States",Greenergy Group researches and develops greywater recycling systems.,"225,009","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,2016-01-01,year,,,,,For Profit,https://www.thegreenergygroup.com/,"Greenergy Group researches and develops greywater recycling systems. The company is a group of entrepreneurs, scientists, and engineers dedicated to the research and development of greywater recycling systems. Greenergy Group understands the global supply of drinking water is finite. A growing population is placing heavy demands on our ability to deliver water to consumers. By reclaiming greywater, wastewater which does not come from food preparation or toilet sources, our system decreases demands on drinking water and gives homeowners and businesses a new source for irrigation needs.","Energy, Sustainability",2,"Jack Tseng, Michael Green",1-10,1,Seed,350000,USD,350000,350000,USD,350000,,,,,Private,,,,,,
Amsive,https://www.crunchbase.com/organization/path-interactive,"Advertising, Digital Marketing, Direct Marketing, InsurTech, Marketing","Nyack, New York, United States",Full-Service Performance Marketing Agency,"225,014","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,2005-01-01,year,2019-01-10,day,,,For Profit,https://www.amsive.com,"As a full-service agency, Amsive enables growth by leveraging digital direct-native expertise, with dedicated teams shaping powerful strategies, creative executions, media planning, digital marketing including SEO, paid search, and performance measurement.  Audience Science is central to our success. Our approach encompasses a unique data process for audience analysis, channel activation, testing, and measurement to ensure actionable recommendations. Audience Science helps clients navigate today's marketing complexity to target their optimal audiences and surpass their performance objectives.  To learn more, visit amsive.com.","Advertising, Financial Services, Sales and Marketing",1,Michael Coppola,101-250,,M&A,,,,,,,,,,1,Private,,,,,,
Kivo Health,https://www.crunchbase.com/organization/kivo-health,"Health Care, mHealth, Outpatient Care, Rehabilitation, Telehealth","San Francisco, California, United States",Kivo Health is a telehealth lung care company that provides rehab for chronic lung disease.,"225,014","San Francisco Bay Area, West Coast, Western US",,Active,2021-01-01,year,,,,,For Profit,https://kivohealth.com,,"Health Care, Mobile",2,"Vaughn Koch, Victor Sadauskas",1-10,2,,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,,Private,,,,,,
Handl,https://www.crunchbase.com/organization/handl-b2d3,"Artificial Intelligence (AI), Document Management, InsurTech, Machine Learning","San Francisco, California, United States",API for data extraction from documents with superhuman accuracy.,"225,020","San Francisco Bay Area, West Coast, Western US",,Active,2018-01-01,year,,,,,For Profit,https://handl.ai,"Handl is a deep tech B2B company that's reinventing OCR, document classification and data extraction by merging deep learning algorithms with humans-in-the-loop. This way we can easily customize our document capture pipeline for any specific unsolved needs while keeping the highest level of accuracy.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Science and Engineering, Software",3,"Aleksey Hahunov, Alexey Tsishevski, Dmitry Matskevich",11-50,2,Seed,,USD,,,USD,,"Y Combinator, Bossanova Investimentos, Socially Financed",,3,,Private,,,,,,
Kids Discovery Museum,https://www.crunchbase.com/organization/kids-discovery-museum,"Education, Museums and Historical Sites","Bainbridge Island, Washington, United States",Kids Discovery Museum is an early childhood development hub that creates experiences focusing on joyful learning.,"225,022","Greater Seattle Area, West Coast, Western US",,Active,2002-01-01,year,,,,,For Profit,https://www.kidimu.org,Kids Discovery Museum is an early childhood development hub that creates experiences focusing on joyful learning.,"Education, Travel and Tourism",,,,1,,,,,11900,USD,11900,"Paul G. Allen Family Foundation, ArtsFund",2,2,,Private,,,,,,
Gadgeon Systems Inc,https://www.crunchbase.com/organization/gadgeon,"Automotive, Computer Vision, DevOps, Industrial Automation, Logistics, Mobile Apps, Software, Supply Chain Management, Telecommunications, Web Apps","Pleasanton, California, United States","GadgEon is a Product Engineering Services company helping clients in realizing their ideas in Internet of Things, Wearables, Healthcare.","225,026","San Francisco Bay Area, West Coast, Western US",$10M to $50M,Active,2011-08-01,month,,,,,For Profit,http://www.gadgeon.com/,"Gadgeon Systems is a trusted digital engineering partner for 90+ customers across USA, Europe, India, and APAC. We revolutionize enterprises with the power of data by connecting devices, operations, and processes. Customers across the globe choose to work with Gadgeon on the value they are able to realize by leveraging our: 1.	Deep technical expertise  in  Industrial IoT / IoT Engineering; Embedded Systems – Hardware & Firmware; Cloud/Web Application – Microservice Architecture, design, and development; Big Data; Data Analytics- AI & ML, and Advanced Technologies such as Computer Vision, AR, and Robotic programming. 2.	Domain expertise in Healthcare, Manufacturing & Industrial automation, Telecom, Smart Home/Building, and Networking  3.	Customizable IoT Solution building framework – Delpheon, which lowers the TCO and fast track time to value. 4.	Easy to work with flexible engagement and governance models 5.	Adoption of Agile and DevOps practices 6.	Commitment to quality with ISO 9001:2015 certification. We help solve Business Pain points for our Customers, such as: •	Challenges in data collection •	Integration of multiple technologies to deliver end-to-end use cases •	One stop supplier for end-to-end IoT solution from hardware to apps •	Plug and play upgradable architecture with security and scalability  •	Monolithic application re-engineering  using micro-service architecture and migration to cloud •	Maintenance and sustenance of applications •	Accelerate Application release cycles and time-to-revenue through Agile and DevOps with CI/CD •	Server Agnostic Application configurations •	IoT deployment NOT delivering its promises with respect to Value on Investment •	Inter-operability with existing systems and solutions •	Predictability of equipment breakdown Gadgeon’s Industrial IoT Solutions framework enables devices, machines, and data sources to connect for data gathering. Delpheon – the rapid IoT solution framework ensures scalable, secure, and highly available IoT solutions. Our advanced technology solutions focuses on Computer Vision based image/video analytics along with Deep Learning model, AR, and Robotic Programming. Our Product engineering services addresses end-to-end product life cycle including Prototyping, Development, Validation, Certification, and Manufacturing support. Our Application services takes care of development and maintenance of applications with Microservice architecture and uses practices such as DevOps and CI/CD pipeline on platforms such as AWS, Azure, GCP, or On-Premise. Gadgeon facilitates adoption of digital transformation in the healthcare sector for local medical clinics as well as large hospitals, by implementing different digitization technologies in their day-to-day processes that improve the effectiveness of medical procedures, reduce costs, and enhance productivity. Gadgeon, with technologies such as 5G, IoT, Augmented Reality, Virtual Reality, AI, and micro-services architectures are helping telecom providers to realign their business strategies, re-engineer products, and restructure their business offerings. Gadgeon with 250+ man-years of product development experience in IoT gateways, sensors modules, and end-to-end IoT solutions in the area of Home Automation, helping home automation industry in addressing its major challenges such as security, scalability, and selection of right apps, devices, and technologies.","Apps, Hardware, Information Technology, Manufacturing, Mobile, Science and Engineering, Software, Transportation",2,"Hariprasad Nair, Shiyas Shahabudeen",251-500,,,,,,,,,,,,,Private,,,,,,
International-Matex Tank Terminals,https://www.crunchbase.com/organization/international-matex-tank-terminals,"Freight Service, Logistics, Oil and Gas","New Orleans, Louisiana, United States",International-Matex Tank Terminals owns and operates bulk liquid storage terminal facilities.,"225,030",Southern US,$10M to $50M,Active,1939-01-01,year,2020-11-09,day,,,For Profit,http://www.imtt.com/,"International-Matex Tank Terminals owns and operates bulk liquid storage terminal facilities for petroleum, chemical, consumer products, utilities, and commodity industries. It specializes in handling and storage of bulk liquid products through its ownership and operation of 19 terminals throughout North America.  It was founded in 1939 and headquartered in New Orleans, Louisiana.","Energy, Natural Resources, Transportation",1,"James J. Coleman, Sr.",501-1000,,M&A,,,,,,,,,,1,Private,,,,,,
pVerify,https://www.crunchbase.com/organization/pverify,"Health Care, Insurance, InsurTech, Software","Tustin, California, United States","pVerify is a service-oriented healthcare company that provides advanced eligibility, batch eligibility, and insurance discovery.","225,033","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2006-01-01,year,2023-06-07,day,,,For Profit,https://www.pverify.com,"pVerify Software, is a software in patient Eligibility Verification to provide a streamlined integrated payments solution for businesses in the healthcare sector.","Financial Services, Health Care, Software",1,Jaywant Nitturkar,11-50,,M&A,,,,,,,,,,,Private,,,,,,
Motifworks,https://www.crunchbase.com/organization/motifworks,"Cloud Computing, Cloud Data Services, Data Visualization, Developer Platform, Information Technology","Towson, Maryland, United States",AzureSmart - Microsoft Gold Partner,"225,038","Greater Baltimore-Maryland Area, East Coast, Southern US",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://www.motifworks.com/,"At Motifworks, we are AZURESMART. We are one of the fastest-growing cloud solutions providers, specializing in Cloud Adoption, Application Innovation, and Effective Data Strategies. Our passion is to empower you to accelerate your digital transformation initiatives using the Microsoft Azure cloud. We’re here to simplify your path to explore what’s possible.","Data and Analytics, Design, Information Technology, Internet Services, Software",1,Nitin Agarwal,51-100,,,,,,,,,,,,,Private,,,,,,
Lumicor,https://www.crunchbase.com/organization/lumicor,"Consulting, Product Design","Renton, Washington, United States",Lumicor is an architecture & planning company providing interior design and decor solutions.,"225,039","Greater Seattle Area, West Coast, Western US",$10M to $50M,Active,1972-01-01,year,,,,,For Profit,http://lumicor.com,,"Design, Professional Services",,,101-250,,,,,,,,,,,,,Private,,,,,,
Wellstat Therapeutics Corp.,https://www.crunchbase.com/organization/wellstat-therapeutics-corp,"Biotechnology, Pharmaceutical","Rockville, Maryland, United States",Wellstat Therapeutics Corporation is a privately-held biopharmaceutical company.,"225,040","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.wellstattherapeutics.com/,"Wellstat Therapeutics Corporation is a privately-held biopharmaceutical company located in Rockville, Maryland. Wellstat Therapeutics is committed to the highest standards of scientific excellence and integrity. The company's objective is to benefit patients and expand the frontiers of medicine. Our mission is: to discover, develop and commercialize products that will provide new and improved treatments for patients in the fields of oncology, metabolic, neurometabolic, and neurodegenerative diseases.","Biotechnology, Health Care, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
"Automatic Data Processing Insurance Agency, Inc.",https://www.crunchbase.com/organization/automatic-data-processing-insurance-agency-inc,"Auto Insurance, Commercial Insurance, Health Care, Health Insurance, Insurance, Life Insurance","Roseland, New Jersey, United States","ADPIA is connected over 100,000 small and mid-sized businesses to group health and benefits and select property and casualty insurance.","225,041","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,1961-06-01,day,,,,,For Profit,https://insurance.adp.com,,"Financial Services, Health Care",,,501-1000,,,,,,,,,,,,,Private,,,,,,
The Marco Company,https://www.crunchbase.com/organization/the-marco-company,"Consumer Goods, E-Commerce, Retail","Fort Worth, Texas, United States",The Marco Company provides merchandising solutions for the retail industry.,"225,045","Dallas/Fort Worth Metroplex, Southern US",$50M to $100M,Active,1984-01-01,year,,,,,For Profit,https://marcocompany.com,,"Commerce and Shopping, Consumer Goods",2,"Darrell Cooper, David Cooper",51-100,,,,,,,,,,,,,Private,,,,,,
Exovera,https://www.crunchbase.com/organization/exovera,"Analytics, Artificial Intelligence (AI), News, Open Source","Reston, Virginia, United States",Exovera is a news and open-source intelligence service and awareness information.,"225,051","Washington DC Metro Area, East Coast, Southern US",$10M to $50M,Active,2012-01-01,year,,,,,For Profit,https://www.exovera.com,"Exovera is a subscription-based, 24/7 news and open-source intelligence service that provides decision-makers with the insights and information they need to have complete situational awareness. They offer an array of customizable platforms and solutions that empower users to identify and collect valuable intelligence. They also provide customized, curated data sets, visualization tools, and finished intelligence products to expedite the discovery process, enhance investigations, and make analysts more effective.","Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software",,,51-100,,,,,,,,,,,,,Private,,,,,,
Cross Insurance,https://www.crunchbase.com/organization/cross-insurance,"Auto Insurance, Financial Services, Insurance, InsurTech, Life Insurance","Bangor, Maine, United States","Cross Agency is an insurance agency that offers auto, home, renters insurance, and commercial insurance for businesses.","225,051","East Coast, New England, Northeastern US",$100M to $500M,Active,1954-01-01,year,,,,,For Profit,https://www.crossagency.com/,,Financial Services,,,501-1000,,,,,,,,,,,,3,Private,,,,,,
DojoMojo,https://www.crunchbase.com/organization/dojomojo,"Advertising, Computer, Digital Marketing, Email Marketing, Event Management, Information Technology","New York, New York, United States",A platform that enables brands to partner to create sweepstakes campaigns to grow their email and messaging lists,"225,051","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.dojomojo.com/home,"DojoMojo is a leading marketing platform to help businesses—especially direct-to-consumer (DTC) brands—grow faster and smarter.   We are a full-service growth acceleration platform offering the marketing tools brands need to build audiences and reach prospective customers through personalized customer communications. Our unique acquisition network, combined with end-to-end SMS marketing solutions, empowers brands to build and nurture their audiences at a fraction of the cost and time common for traditional growth strategies. Today, over 11,000 companies are using DojoMojo to capture new leads, engage their audiences, and convert new customers!","Advertising, Consumer Electronics, Events, Hardware, Information Technology, Media and Entertainment, Sales and Marketing",4,"Colin Darretta, Dale Slear, Dan Baker, Logan Lee",11-50,1,Seed,,USD,,,USD,,Innovation Department,,1,,Private,,,,,,
Control Tec LLC,https://www.crunchbase.com/organization/control-tec-llc,"Analytics, Automotive, Industrial Engineering, Management Consulting","Allen Park, Michigan, United States",Control Tec provides telematics and cloud based analytics solutions.,"225,053","Greater Detroit Area, Great Lakes, Midwestern US",,Active,2009-01-01,year,2015-11-30,day,,,For Profit,http://control-tec.com,"CONTROLTEC®, CT®, is a worldwide provider of telematics and analytics solutions currently serving the transportation industries in the light duty, heavy duty, agriculture, locomotive, and industrial sectors. CT® combines affordable information technology with comprehensive data acquisition to provide an enterprise solution for fleet management, product development and quality. More than 80% of US automotive OEMs have utilized their tools to deliver the speed, flexibility, reliability, cost savings and collaboration needed in today's environment.","Data and Analytics, Manufacturing, Professional Services, Science and Engineering, Transportation",2,"Bill Leisenring, Dave Ploucha",101-250,,M&A,,,,,,,,,,,Private,,,,,,
Artex Risk Solutions,https://www.crunchbase.com/organization/artex-risk-solutions,"Insurance, Professional Services, Wholesale","Rolling Meadows, Illinois, United States",Artex Risk Solutions specializes in the creation and management of insurance and alternative risk transfer solutions.,"225,059","Greater Chicago Area, Great Lakes, Midwestern US",$10M to $50M,Active,1993-01-01,year,,,,,For Profit,https://www.artexrisk.com/,Artex Risk Solutions specializes in the creation and management of insurance and alternative risk transfer solutions.,"Commerce and Shopping, Financial Services, Other",1,Peter Mullen,251-500,,,,,,,,,,,,3,Private,,,,,,
Art Storefronts,https://www.crunchbase.com/organization/art-storefronts,"Art, E-Commerce, Photography","Austin, Texas, United States",Art Storefronts is an art gallery websites for artists & photographers.,"225,062",Southern US,$1M to $10M,Active,2014-01-01,day,,,,,For Profit,https://www.artstorefronts.com/,,"Commerce and Shopping, Content and Publishing, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
