Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
WECA,https://www.crunchbase.com/organization/weca,"Association, Education, Non Profit, Training","Fitchburg, Wisconsin, United States",WECA is a non-profit organization dedicated to supporting the early childhood workforce and early care and education.,"566,001","Great Lakes, Midwestern US",$1M to $10M,Active,1971-01-01,year,,,,,Non-profit,https://wisconsinearlychildhood.org,,"Education, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
434 Marketing,https://www.crunchbase.com/organization/434-marketing,"Advertising, Analytics, Marketing, SEO, Web Design, Web Development","Lynchburg, Virginia, United States","434 Marketing offers content marketing, lead generation, digital analytics, web design and development, video production, and b2b marketing.","566,004","East Coast, Southern US",Less than $1M,Active,2011-01-01,year,,,,,For Profit,https://www.434marketing.com/,,"Advertising, Data and Analytics, Design, Internet Services, Sales and Marketing, Software",2,"Dustin Slightham, Jennifer Slightham",1-10,,,,,,,,,,,,,Private,,,,,,
Gear Hungry,https://www.crunchbase.com/organization/gear-hungry,"Drones, E-Commerce, Fashion, Lifestyle, Product Design, Retail","Diggins, Missouri, United States","Gear Hungry provides the latest in men's gadgets, gear and lifestyle products","566,006",Midwestern US,Less than $1M,Active,2012-01-07,day,,,,,For Profit,https://www.gearhungry.com,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Consumer Electronics, Consumer Goods, Design, Hardware",,,11-50,,,,,,,,,,,,,Private,,,,,,
LegalStratus,https://www.crunchbase.com/organization/legalstratus,Software,"New York, New York, United States",LegalStratus to provide the legal community with a enterprise case management platform that blends the best practices.,"566,009","Greater New York Area, East Coast, Northeastern US",,Closed,2016-01-01,year,2021-06-21,day,,none,For Profit,https://legalstratus.com,"LegalStratus to provide the legal community with a enterprise case management platform that blends the best practices. from our more than 100 years in the legal case management space with the most advanced platform on earth.  Since the early 1990s, our team has designed, implemented and managed the most well-known legal case management systems in the industry. As companies consolidated, products sunset and teams dismantled we recognized the need for a system that our clients, customers and ultimately friends could rely on for more than just the next market cycle.",Software,,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
We Creative Heads,https://www.crunchbase.com/organization/we-creative-heads,"Advertising, Content Creators, Creative Agency, Digital Marketing, Social Media Marketing","Atlanta, Georgia, United States","We Creative Heads is a creative agency that offers social media marketing, content creation, and business consultation services.","566,010","Greater Atlanta Area, East Coast, Southern US",,Active,2021-01-01,year,,,,,For Profit,https://wecreativeheads.com,,"Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing",2,"Debmalya Das, Shezan Nick",11-50,,,,,,,,,,,,,Private,,,,,,
Autometrix,https://www.crunchbase.com/organization/autometrix,"Industrial, Information Technology, Machinery Manufacturing, Software","Grass Valley, California, United States",Autometrix is a platform that is expertise in rendering pattern-making software and machine design solutions to the automation sector.,"566,011","West Coast, Western US",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://www.autometrix.com/,,"Information Technology, Manufacturing, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
BRC Recovery,https://www.crunchbase.com/organization/brc-recovery,Health Care,"Manor, Texas, United States",Texas rehab center specializing in treatment for chronic relapsers.,"566,012",Southern US,$10M to $50M,Active,2006-01-01,year,,,,,For Profit,https://www.brcrecovery.com,BRC Recovery was founded in 2006 to provide treatment for chronic relapsers and the treatment-resistant.,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
EVE,https://www.crunchbase.com/organization/eve-4,"Big Data, Dating, Fashion, Lifestyle, Personalization, Predictive Analytics, Retail Technology, Social Network","New York, New York, United States",A next-gen matchmaking app that harnesses the power of its platform to provide fashion brands w/ real-time insights on customer preferences.,"566,018","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2016-05-01,month,,,,,For Profit,https://www.geteve.co,EVE is a next-generation matchmaking app that harnesses the power of its platform to provide fashion brands with real-time insights on customer preferences. The app specifically caters to single millennials (ages 25-35) looking for commitment. An iOS beta of EVE first launched in New York City for testing in May 2017. A full version of the app will be available for download from the App Store this Summer 2018.,"Artificial Intelligence (AI), Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Data and Analytics, Design, Hardware, Internet Services, Software",3,"Anna Edden, Armen Bandikian, Hank Dumanian",1-10,1,Seed,,USD,,,USD,,,,,,Private,,,,,,
Bend Plating,https://www.crunchbase.com/organization/bend-plating,"Advice, Chemical, Industrial","Bend, Oregon, United States","Bend Plating expertise in metal finishing, electroplating goals and offers PVD coating, and Metal plating.","566,018","West Coast, Western US",,Active,1980-01-01,year,,,,,For Profit,https://www.bendplating.com,,"Manufacturing, Media and Entertainment, Science and Engineering",,,,,,,,,,,,,,,,Private,,,,,,
Illuminet Holdings,https://www.crunchbase.com/organization/illuminet-holdings,"Software, Telecommunications","Lacey, Washington, United States",Illuminet Holdings is a provider of complementary intelligent network and SS7 services.,"566,021","Greater Seattle Area, West Coast, Western US",,Active,1995-01-01,year,1999-10-08,day,,,For Profit,https://illuminet.com,"lluminet Holdings, Inc. operates the Signaling System 7 (SS7) network, a telecommunications industry-standard system of protocols and procedures that is used to control telephone communications and provide routing information in association with vertical calling features. Additionally, Illuminet provides advanced database services, billing-and-collection services, calling card services, and network usage software applications to a range of telephone companies, as well as interexchange carriers, operator service providers, and other telecommunications companies and providers of telecommunications services. Illuminet Holdings, Inc. was founded in 1995 and is based in Lacey, Washington.","Hardware, Software",,,251-500,,M&A,,,,,,,,,,,Delisted,1999-10-08,2001-12-12,day,ILUM,https://www.crunchbase.com/ipo/illuminet-holdings-ipo--9a1e1328,NASDAQ
DealMark,https://www.crunchbase.com/organization/dealmark-05c2,"Apparel, E-Commerce, Electronics, Jewelry, Retail","Tennessee, Illinois, United States","DealMark is a retailer of food, drinks, snacks, apparel, jewelry, and swimwear.","566,022","Great Lakes, Midwestern US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://www.mydealmark.com,"DealMark sells chips, baking goods, nutritional bars, meals, pasta, rice, seasonings, sauces, sweets, and baby food. They also sell personal care products, medicine, toys galore, books, electronics, school supplies, office supplies, greeting cards, party supplies, and miscellaneous. They provide services such as shipping, acting as an access point, and accepting pre labeled returns.","Clothing and Apparel, Commerce and Shopping, Consumer Electronics, Consumer Goods, Hardware",1,Mark Dimmock,11-50,,,,,,,,,,,,,Private,,,,,,
Corporate Board Member,https://www.crunchbase.com/organization/corporate-board-member-magazine,Publishing,"Brentwood, Tennessee, United States",Corporate Board Member is an information resource for senior officers and directors.,"566,024",Southern US,,Active,1998-01-01,year,2017-08-28,day,,,For Profit,https://boardmember.com/,"Corporate Board Member is the leading information resource for senior officers and directors of publicly traded corporations, large private companies, and Global 1000 firms.","Content and Publishing, Media and Entertainment",,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
J.J. Bafaro,https://www.crunchbase.com/organization/j-j-bafaro,"Civil Engineering, Construction, Heating, Ventilation, and Air Conditioning (HVAC), Home Improvement, Manufacturing, Mechanical Engineering, Project Management","Worcester, Massachusetts, United States","J.J. Bafaro is a contractor specializing in HVAC, plumbing, piping, sheet metal fabrication and fire protection systems.","566,026","East Coast, New England, Northeastern US",$10M to $50M,Active,1960-01-01,year,,,,,For Profit,https://www.jjbafaro.com,,"Administrative Services, Manufacturing, Other, Real Estate, Science and Engineering",,,101-250,,,,,,,,,,,,,Private,,,,,,
1st Coast Metal Roofing Supply,https://www.crunchbase.com/organization/1st-coast-metal-roofing-supply,"Construction, Home Improvement, Manufacturing, Service Industry","East Palatka, Florida, United States",1st Coast Metal Roofing Supply is a construction company that offers building materials and roofing materials like panels and metal tools.,"566,026","East Coast, Southern US",$1M to $10M,Active,1967-01-01,year,,,,,For Profit,https://1stcoastmrs.com/?utm_source=gmb&utm_medium=url&utm_campaign=website,,"Manufacturing, Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
PV Fluid Products,https://www.crunchbase.com/organization/pv-fluid-products,"Energy, Manufacturing, Oil and Gas","Houston, Texas, United States","PV Fluid Products is an oil & energy company that specializes in design,manufacture,supply & support of progressing cavity power sections.","566,027","Greater Houston Area, Southern US",$1M to $10M,Active,1993-01-01,day,,,,,For Profit,https://www.pvfluid.com/,,"Energy, Manufacturing, Natural Resources",,,101-250,,,,,,,,,,,,,Private,,,,,,
Concrete Pump Dispatch,https://www.crunchbase.com/organization/concrete-pump-dispatch,"Construction, Machinery Manufacturing, Manufacturing","Safety Harbor, Florida, United States",Concrete Pump Dispatch is a manufacturing company that provides concrete pumps and replacement parts.,"566,030","Tampa Bay Area, East Coast, Southern US",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,http://concretepumpdispatch.com/,,"Manufacturing, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
AMCOL Systems,https://www.crunchbase.com/organization/amcol-systems,Health Care,"Columbia, South Carolina, United States",AMCOL Systems is a provider of revenue cycle services exclusively to the Healthcare Industry.,"566,032","East Coast, Southern US",,Active,1976-01-01,year,2017-09-01,day,,,For Profit,http://www.amcolsystems.com,AMCOL Systems is a provider of revenue cycle services exclusively to the Healthcare Industry.,Health Care,,,51-100,,M&A,,,,,,,,,,,Private,,,,,,
Flerish,https://www.crunchbase.com/organization/flerish,"Apps, Education, iOS, Mobile, Mobile Apps","Los Angeles, California, United States",A personal trainer for your career. ,"566,033","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,2017-07-01,month,,,,,For Profit,https://www.flerish.com/,"Flerish has one mission – to help you achieve professional success.   We know the professional challenges you face, and are here to help you navigate them.   Our app, YOU by Flerish, a professional development tool inspired by the thought leadership of our partner/advisor Reid Hoffman that helps streamline the best practices of high-performers across all development stages and professions. Know what you want out of your career already? Great, let’s get you there. Feel a bit lost? We’re here for that, too.   Think of us as a personal trainer for your career (but with 100% less spandex... maybe). We’re on call and ready when you are—a daily pick-me-up to help you plot your next steps to success, and turn plans into action.   For more information, visit www.Flerish.net.  ","Apps, Education, Mobile, Platforms, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Go Girl,https://www.crunchbase.com/organization/go-girl,"Food and Beverage, Manufacturing, Sales, Snack Food","Sacramento, California, United States",Go Girl is a soft drinks manufacturing company that produces a variety of energy drinks.,"566,038","West Coast, Western US",,Active,2005-01-01,year,,,,,For Profit,https://www.gogirlenergy.com,,"Food and Beverage, Manufacturing, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
