Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
BayStreet Research,https://www.crunchbase.com/organization/baystreet-research,"Analytics, Market Research, Product Research","Oakland, California, United States","BayStreet Research offers analyst access, smartphone research reports, quarterly market update, and long-term forecasts services.","1,780,005","San Francisco Bay Area, West Coast, Western US",,Active,2003-01-01,year,,,,,For Profit,https://www.baystreetresearch.com/,,"Data and Analytics, Design",,,1-10,,,,,,,,,,,,,Private,,,,,,
Reese & Novelly,https://www.crunchbase.com/organization/reese-novelly,"Accounting, Consulting, Finance, Financial Services","Wamego, Kansas, United States","Reese & Novelly provides accounting, audits, billing, IRS, business consultation, budgeting, tax preparation, and planning services.","1,780,006",Midwestern US,$1M to $10M,Active,,,,,,,For Profit,http://www.reeseandnovelly.com,,"Financial Services, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
iWorldServices,https://www.crunchbase.com/organization/iworldservices,"Public Relations, VoIP","Emeryville, California, United States","iWorld Services is a provider of VOIP services, as well as sip, IP, and PBX services, around the world.","1,780,006","San Francisco Bay Area, West Coast, Western US",$10M to $50M,Closed,2007-01-01,year,,,,none,For Profit,http://www.iworldservices.com,"iWorldServices is a leading VoIP communications provider in the Middle East, primarily in Oman, the United Arab Emirates, and Saudi Arabia, serving nearly 1 billion minutes annually. Its services are agnostic towards the access product - by customizing SIP or application settings, any mobile user can configure their device to connect to the iWorldServices network. In addition to allowing 3rd-party network connections, the company provides bundled access solutions, including PC softphones and mobile dialers, to customers free of charge, with revenue generated through the sale of wholesale traffic.","Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing",2,"Kalun Chan, Paul Falchi",11-50,,,,,,,,,,,,,Private,,,,,,
UPSers (United Parcel Service),https://www.crunchbase.com/organization/upsers-ki,"Employee Benefits, Employment","Atlanta, Georgia, United States",The main purpose of our blog is to help the UPSers employees with latest updates,"1,780,009","Greater Atlanta Area, East Coast, Southern US",,Active,1998-12-10,day,,,,,For Profit,https://upserski.com/,"Introducing our dedicated blog, passionately created to support and empower UPSers like you! Our main goal is to provide you with the latest updates on pension plans, 401k, UPS job opportunities, recruitment tips, career advice, retirement planning, and even valuable logistics data. Please note: We are an independent fan-made blog and notofficially associated with UPS or UPSers. All trademarks belong to their respective owners. Our sole purpose is to assist and inform UPSers, like a supportive community. Join us on this informative journey and stay up-to-date with everything that matters to you as a UPSer employee!","Administrative Services, Health Care, Professional Services",,,10001+,,,,,,,,,,,,,Private,,,,,,
APPNATION Conference,https://www.crunchbase.com/organization/appnation-conference,"Consumer, Events, Mobile Apps","New York, New York, United States",APPNATION is the largest conference and exhibition in North America focused exclusively on the business of applications.,"1,780,013","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://appnationconference.com/,"APPNATION is the largest conference and exhibition in North America focused exclusively on the business of applications and the broader consumer app economy.    APPNATION reaches the full long-tail of application developers and publishers all the way up through the largest brands and companies in the world. Its mission is to help application developers of all shapes and sizes build great businesses through inspiring keynotes, topical roundtable discussions, and deep-dive workshops that deliver actionable advice and best practices.","Apps, Events, Media and Entertainment, Mobile, Other, Software",1,Andrew Ianni,11-50,,,,,,,,,,,,,Private,,,,,,
Total Life Counseling,https://www.crunchbase.com/organization/total-life-counseling,"Health Care, Medical, Outpatient Care, Personal Health, Wellness","Gilbert, Arizona, United States",Total Life Counseling offers counseling therapy services and teen coaching treatment.,"1,780,014","Greater Phoenix Area, Western US",Less than $1M,Closed,2010-01-01,year,,,,none,For Profit,https://www.totallifeaz.com,"Total Life Counseling offers Individual, couples, and family therapy, intensive outpatient programs, dialectical behavior groups, support, and educational groups, and gospel approaches to therapy services.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
CanDiag,https://www.crunchbase.com/organization/candiag,"Biotechnology, Commercial, Health Diagnostics, Wellness","Waxhaw, North Carolina, United States",CanDiag develops and commercializes diagnostic blood tests designed to detect breast cancers.,"1,780,022","East Coast, Southern US",Less than $1M,Closed,2010-11-01,day,,,,none,For Profit,http://www.candiaginc.com,"CanDiag, Inc. is a University of North Carolina Charlotte (UNCC) spin-off that was incorporated in November 2010.  Dr. Pinku Mukherjee, Irwin Belk Endowed Professor for Cancer Research at UNCC, is the founder of CanDiag. They have a worldwide exclusive license to a patented tumor antibody that has been used to develop a blood test for the early detection of breast cancer. Their vision is to expand their capabilities and offer services and products ranging from accurate cancer screening kits to targeted drug delivery systems for cancers that affect men and women.","Biotechnology, Health Care, Other, Science and Engineering",2,"Pinku Mukherjee, Rahul Puri",1-10,2,,961000,USD,961000,961000,USD,961000,,,,,Private,,,,,,
Autoclave Depot,https://www.crunchbase.com/organization/autoclave-depot,Medical Device,"Farmingdale, New York, United States","Buy, Sell & Trade Autoclaves & Parts. We are the #1 experts in autoclave sterilizers. Our top selling autoclave is the Midmark M11","1,780,023","Greater New York Area, East Coast, Northeastern US",,Active,2018-07-02,day,,,,,For Profit,https://www.autoclavedepot.com,"We are the #1 autoclave shop on the web. We  sell autoclave parts. You can also buy new & refurbished autoclave machines from top brands like Midmark and Tuttnauer. You can even trade in your autoclave parts to get new ones! https://www.autoclavedepot.com/midmark-m11-ultraclave-automatic-sterilizer/  We are also #1 in Ultrasonic Cleaners! See our Tuttnauer CSU1 Ultrasonic Cleaners https://www.autoclavedepot.com/tuttnauer-csu1-ultrasonic-cleaners/  If you are looking to purchase an autoclave whether it be a Midmark M11, Midmark M9, Midmark M9D, Tuttnauer 1730 or an Elara 11 Autoclave Depot is where you must make your purchase! It is a no brainer to buy your autoclave from Autoclave Depot because for one we have autoclave within our businesses name! Autoclave Depot also has an expert staff with decades of combined experience in the autoclave industry. Call us now at  (800) 510-8546",Health Care,,,,,,,,,,,,,,,,Private,,,,,,
Prairie Elder Care,https://www.crunchbase.com/organization/prairie-elder-care,"Elder Care, Elderly, Health Care, Nursing and Residential Care","Overland Park, Kansas, United States",Prairie Elder Care provides outstanding care services for the senior community.,"1,780,025",Midwestern US,$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.prairieeldercare.com,,"Community and Lifestyle, Health Care",2,"Mandy Gibson Shoemaker, Michala Gibson",11-50,,,,,,,,,,,,,Private,,,,,,
Amazon SEO Experts,https://www.crunchbase.com/organization/amazon-seo-experts,"Advertising, SEM","Dallas, Texas, United States",Amazon SEO Experts is an advertising services platform.,"1,780,026","Dallas/Fort Worth Metroplex, Southern US",,Active,2012-01-01,year,,,,,For Profit,https://www.amazonseoexperts.com,,"Advertising, Internet Services, Sales and Marketing",1,Sam Page,1-10,,,,,,,,,,,,,Private,,,,,,
