Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
LML Capital,https://www.crunchbase.com/organization/lml-capital,"Business Development, Finance, Innovation Management","Emeryville, California, United States",LML Capital is an acquisition fund that seeks for companies to acquire and operate.,"1,505,007","San Francisco Bay Area, West Coast, Western US",,Active,2015-01-01,year,,,,,For Profit,https://lmlcap.com,"LML Capital is an acquisition fund that focuses on investments in the Western United States. LML Capital focuses on acquiring and scaling evergreen, recurring revenue/recurring customer businesses generating $500K - $3M in annual EBITDA.","Financial Services, Professional Services",1,Lance Barnard,,,,,,,,,,,,,,Private,,,,,,
Pacific Coast,https://www.crunchbase.com/organization/pacific-coast,"Commercial Real Estate, Consulting, Real Estate Investment","Lake Forest Park, Washington, United States","Pacific Coast specializes in the valuation of commercial real estate, properties and assets.","1,505,010","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.pacificcoastvg.com,,"Financial Services, Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Max Leather,https://www.crunchbase.com/organization/max-leather,"Consumer Goods, E-Commerce, Retail, Shoes","Culver City, California, United States",Max Leather provides custom shoes and boots.,"1,505,018","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1986-01-01,year,,,,,For Profit,https://www.maxleatherinc.com,"Max Leather designs shoes, boots, and sneakers. They offer a variety of products such as belts, hats, backpacks, luggage, single pairs of high-heels, golf bags, leather upholstery, motorcycle seats, cases, jackets, and vests.","Clothing and Apparel, Commerce and Shopping, Consumer Goods",,,11-50,,,,,,,,,,,,,Private,,,,,,
Growers Select Produce,https://www.crunchbase.com/organization/growers-select-produce,"Farming, Food and Beverage, Shipping","Mission, Texas, United States","Growers Select Produce is a grower, packer, and shipper of watermelon.","1,505,023",Southern US,,Active,1987-01-01,year,,,,,For Profit,https://www.groselpro.com,,"Agriculture and Farming, Food and Beverage, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Pulse Lighting,https://www.crunchbase.com/organization/pulse-lighting,"Industrial, Lighting, Music","Goodlettsville, Tennessee, United States","Pulse Lighting is a lighting production company for concerts, events, streaming, television, and music venues.","1,505,025",Southern US,,Active,2005-01-01,year,,,,,For Profit,https://pulselighting.com,,"Hardware, Manufacturing, Media and Entertainment, Music and Audio",,,11-50,,,,,,,,,,,,,Private,,,,,,
Loving Hands,https://www.crunchbase.com/organization/loving-hands,"Health Care, Hospital, Medical, Pet, Veterinary, Wellness","Alpharetta, Georgia, United States","Loving Hands is a veterinary clinic and pet resort that provides medical services such as vaccinations, dental care, and surgery.","1,505,027","Greater Atlanta Area, East Coast, Southern US",$10M to $50M,Active,,,,,,,For Profit,https://www.lovinghands.com/site/home,,"Community and Lifestyle, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Fiscal Policy Institute,https://www.crunchbase.com/organization/fiscal-policy-institute,"Law Enforcement, Non Profit, Sharing Economy, Social","Latham, New York, United States",Fiscal Policy Institute is a non-profit organization that offers public policies and research to enhance social and economic conditions.,"1,505,029","East Coast, Northeastern US",$1M to $10M,Active,1991-01-01,year,,,,,Non-profit,https://fiscalpolicy.org,,"Community and Lifestyle, Government and Military, Other, Privacy and Security, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Testicular Cancer Foundation,https://www.crunchbase.com/organization/testicular-cancer-foundation,Health Care,"Austin, Texas, United States",Testicular Cancer Foundation provides education and support to young adult males to raise awareness about testicular cancer.,"1,505,030",Southern US,,Active,2009-01-01,year,,,,,Non-profit,https://testicularcancer.org/,,Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
WebTent Networking,https://www.crunchbase.com/organization/webtent-networking,Information Technology,"Tampa, Florida, United States",WebTent is part of a consortium of highly experienced and qualified technology professionals.,"1,505,032","Tampa Bay Area, East Coast, Southern US",Less than $1M,Active,1998-01-01,year,,,,,For Profit,http://www.webtent.com/,"Since 1998, WebTent has served the Tampa Bay area with a broad range of network management and Internet services and support. See Info for details...click Like to receive cyber alerts on your News Feed.",Information Technology,1,Robert Fitzpatrick,1-10,,,,,,,,,,,,,Private,,,,,,
Liuzzi Cheese,https://www.crunchbase.com/organization/liuzzi-cheese,"Food and Beverage, Industrial, Manufacturing","Hamden, Connecticut, United States",Liuzzi Cheese is a manufacturer of artisan and aged cheeses.,"1,505,035","East Coast, New England, Northeastern US",$10M to $50M,Active,1981-01-01,year,,,,,For Profit,https://liuzzicheese.com,Liuzzi Cheese produces artisan and aged cheeses using fresh ingredients and milk from local farms. If you want any information please contact them through email or phone call.,"Food and Beverage, Manufacturing",1,Ralph Liuzzi,51-100,,,,,,,,,,,,,Private,,,,,,
Web Miami,https://www.crunchbase.com/organization/web-miami-c588,"Brand Marketing, Digital Marketing, SEO, Web Design","Miami, Florida, United States","Web Miami is a web design, digital marketing, SEO, and branding company.","1,505,040","Greater Miami Area, East Coast, Southern US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://webmiami.com,,"Design, Internet Services, Sales and Marketing",2,"Ivan Ramirez, Jean Delva",1-10,,,,,,,,,,,,,Private,,,,,,
