Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Precision Precast Erectors,https://www.crunchbase.com/organization/precision-precast-erectors,Construction,"Post Falls, Idaho, United States",Precision Precast Erectors is the premier precast installer in the northwest united states.,"1,117,001",Western US,,Active,2008-01-01,year,,,,,For Profit,https://ppe-llc.com/,,Real Estate,1,Denny LaVe,11-50,,,,,,,,,,,,,Private,,,,,,
H&S Translation Services,https://www.crunchbase.com/organization/h-s-translation-services,"Education, Internet","Fort Worth, Texas, United States","H&S Translation Services offers fast, accurate & reliable professional translation services of all types of documents, in all formats.","1,117,003","Dallas/Fort Worth Metroplex, Southern US",,Active,2008-01-01,year,,,,,For Profit,http://www.hstranslationservices.com,"H&S Translation Services offers fast, accurate and reliable professional translation services of all types of documents, in all formats, lengths and languages. While we specialize in English to French and French to English professional translation services, we also offer translation of documents in Spanish, Dutch, German, Italian, Portuguese, Chinese, Japanese, and other languages using native, experienced, industry-specific language translators.","Education, Internet Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Encore Mechanical,https://www.crunchbase.com/organization/encore-mechanical,"Commercial, Energy, Energy Efficiency, Heating, Ventilation, and Air Conditioning (HVAC), Residential, Service Industry","Austin, Texas, United States",Encore Mechanical provides energy efficiency solutions and HVAC services.,"1,117,004",Southern US,$10M to $50M,Active,2002-01-01,year,,,,,For Profit,http://www.encoremech.com,,"Energy, Other, Real Estate, Sustainability",,,11-50,,,,,,,,,,,,,Private,,,,,,
Stew Leonard’s Wines & Spirits,https://www.crunchbase.com/organization/stew-leonard-s-wines-spirits,"E-Commerce, Food and Beverage, Wine And Spirits","Norwalk, Connecticut, United States","Stew Leonard’s Wines & Spirits is an online wine, spirit, and beer store.","1,117,006","East Coast, New England, Northeastern US",,Active,,,,,,,For Profit,https://stewswines.com,,"Commerce and Shopping, Food and Beverage",,,,,,,,,,,,,,,,Private,,,,,,
Southern Indiana Surgery,https://www.crunchbase.com/organization/southern-indiana-surgery,"Health Care, Health Diagnostics, Hospital","Columbus, Indiana, United States","Southern Indiana Surgery provides general surgery, colon screening, and vascular surgery services.","1,117,007","Great Lakes, Midwestern US",$10M to $50M,Active,,,,,,,For Profit,https://www.sisurgery.com,"Southern Indiana Surgery offers general surgery, weight-loss surgery, breast care, vein clinic, colon screening, and vascular surgery services. They provide health care services for men and women. For inquiries, telephone and email are used.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
NBT Capital Management,https://www.crunchbase.com/organization/nbt-capital-management,"Advice, Consulting, Financial Services, Wealth Management","Johnson City, New York, United States",NBT Capital Management renders a comprehensive range of investment management advice and consulting services.,"1,117,010","East Coast, Northeastern US",,Active,,,,,,,For Profit,https://www.nbtcapm.com/,,"Financial Services, Media and Entertainment, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Sidus,https://www.crunchbase.com/organization/sidus-898b,"Cloud Computing, Data Center, Information Technology, Software","Reston, Virginia, United States","Sidus is an IT company that provides Operations-as-a-Service solutions, data centers, connectivity, colocation, and cloud services.","1,117,012","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://sidusgroup.com/,,"Hardware, Information Technology, Internet Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Solara Mental Health,https://www.crunchbase.com/organization/solara-mental-health,"Health Care, Medical, Mental Health, Rehabilitation, Therapeutics","San Diego, California, United States","Solara Mental Health is a treatment center offering therapy, assessment and screening, medication management, and detoxification services.","1,117,015","Greater San Diego Area, West Coast, Western US",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,https://solaramentalhealth.com/,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
NC Policy Watch,https://www.crunchbase.com/organization/nc-policy-watch,"Digital Media, Media and Entertainment, News, Publishing","Raleigh, North Carolina, United States",NC Policy Watch is a news and commentary outlet that publishes stories and voices.,"1,117,018","Research Triangle, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://ncpolicywatch.com,,"Content and Publishing, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
OCS Solutions,https://www.crunchbase.com/organization/ocs-solutions-33c5,"DevOps, Internet, Software, Web Design","Florence, Alabama, United States","OCS Solutions, started its life as Oliver’s Computer Services, which specialized in custom built computers and computer repair.","1,117,021",Southern US,$1M to $10M,Closed,1997-01-01,year,,,,none,For Profit,https://www.ocssolutions.com/,"OCS Solutions is a privately held Internet services company. For over two decades, they have provided expert development services, DevOps consulting, server administration, and web hosting to clients all across the globe.","Design, Information Technology, Internet Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
