Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Evergreen Tropical Interiors,https://www.crunchbase.com/organization/evergreen-tropical-interiors,"Environmental Consulting, Horticulture, Landscaping","Canton, Massachusetts, United States","Evergreen Tropical Interiors provides environmental services such as blooming programs, exterior and holiday designs.","840,000","Greater Boston Area, East Coast, New England",$1M to $10M,Active,1990-01-01,year,,,,,For Profit,https://www.evergreenti.com/,,"Agriculture and Farming, Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Committee For a Responsible Federal Budget,https://www.crunchbase.com/organization/committee-for-a-responsible-federal-budget,"Association, Non Profit","Washington, District of Columbia, United States","The Committee for a Responsible Federal Budget is a bipartisan, non-profit organization.","840,002","Washington DC Metro Area, Southern US",$1M to $10M,Active,1981-01-01,year,,,,,Non-profit,http://crfb.org/,"The Committee for a Responsible Federal Budget is a bipartisan, non-profit organization committed to educating the public about issues that have significant fiscal policy impact. The Committee is made up of some of the nation's leading budget experts including many of the past Chairmen and Directors of the Budget Committees, the Congressional Budget Office, the Office of Management and Budget, the Government Accountability Office, and the Federal Reserve Board. Committee for a Responsible Federal Budget was formed in 1981 and headquartered in Washington, District of Columbia.","Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
OMG,https://www.crunchbase.com/organization/omg-eb72,"Advertising, Information Technology, Marketing, SEO, Web Development","New York, New York, United States","OMG provides marketing, web development, SEO and social media advertising services.","840,003","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,2006-01-01,year,,,,,For Profit,https://omg.re,,"Advertising, Information Technology, Internet Services, Sales and Marketing, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
New Paradigm Capital Management,https://www.crunchbase.com/organization/new-paradigm-capital-management,"Financial Services, Professional Services, Risk Management, Wealth Management","Great Falls, Virginia, United States",New Paradigm Capital Management is a financial management company that offers capital preservation and investment advisory services.,"840,007","Washington DC Metro Area, East Coast, Southern US",,Active,1997-01-01,year,,,,,For Profit,https://www.newparadigmcapitalmanagement.com/,,"Financial Services, Other, Professional Services",1,David B Mastram,1-10,,,,,,,,,,,,,Private,,,,,,
CISP,https://www.crunchbase.com/organization/cisp,Internet,"Toledo, Ohio, United States",CISP is an Internet company that provides IT support services.,"840,011","Great Lakes, Midwestern US",$10M to $50M,Active,1998-01-01,year,,,,,For Profit,http://cisp.com,,Internet Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
Flood Damage Pro,https://www.crunchbase.com/organization/flood-damage-pro,Building Material,"Arlington, Virginia, United States","Water Damage Restoration, Water Extraction, Water Damage Cleanup, Mold Remediation","840,012","Washington DC Metro Area, East Coast, Southern US",Less than $1M,Active,,,,,,,For Profit,http://www.flooddamagepro.com/dc-arlington.aspx,"Flood Damage Pro in Arlington serves the entire DC area, with emergency services for water damage mitigation and restoration and fire damage restoration. We're available 24/7 to stop further damage and get your restoration started on the right foot. Our expert team is also qualified in mold remediation, carpet cleaning, and other professional cleaning services.",Real Estate,,,1-10,,,,,,,,,,,,,Private,,,,,,
Accu-Cut Diamond Tool & Bore Sizing Systems,https://www.crunchbase.com/organization/accu-cut-diamond-tool-bore-sizing-systems,"Industrial Automation, Machinery Manufacturing, Manufacturing","Illinois City, Illinois, United States",Accu-Cut Diamond Tool & Bore Sizing Systems provides diamond tool solutions.,"840,013","Great Lakes, Midwestern US",$10M to $50M,Active,1985-01-01,year,,,,,For Profit,https://www.accucutdiamond.com,"Accu-Cut Diamond Tool & Bore Sizing Systems is a micro-cutting and micro-finishing diamond tool that outlast conventional tools, providing improved shaping, cutting, and finishing. It improves process control, lowers overall scrap rates, and lowers your per-piece cost.","Manufacturing, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
Waterside Charter School,https://www.crunchbase.com/organization/waterside-charter-school,Education,"Stamford, Connecticut, United States","Waterside School in Stamford, Connecticut. Rankings, statistics, and insight from students and parents.","840,015","East Coast, New England, Northeastern US",$1M to $10M,Active,2001-09-10,day,,,,,For Profit,https://www.watersideschool.org,,Education,,,1-10,,,,,,,,,,,,,Private,,,,,,
Spencer Legal,https://www.crunchbase.com/organization/spencer-legal,"Advice, Consulting, Legal","New York, New York, United States","Spencer Legal is a law firm that provides consulting services for businesses, tax planning, real estate, and insurance.","840,020","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://spencerlegal.com,,"Media and Entertainment, Professional Services",1,David K. Spencer,1-10,,,,,,,,,,,,,Private,,,,,,
LuxeSmile Family and Cosmetic Dentistry,https://www.crunchbase.com/organization/luxesmile-family-and-cosmetic-dentistry,Health Care,"Marshfield, Massachusetts, United States",Welcome to a different type of dental experience. The LuxeSmile team will help you feel more comfortable that you ever though possible.,"840,020","Greater Boston Area, East Coast, New England",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.luxe-smile.com,"Welcome to a different type of dental experience. The LuxeSmile team will help you feel more comfortable that you ever though possible. You won't get any lectures here, just clear explanations and the latest in advanced dentistry. From short term cosmetic braces to minimally invasive conservative dentistry, Dr. Will Burghardt is excited to help you. Please call us today 781-319-0080 to see how we can put a smile back in your life.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
DBAccess,https://www.crunchbase.com/organization/dbaccess,"Computer, Consulting, Information Technology, Software","Miami, Florida, United States","DBAccess is an information technology company specialized in software, IT consulting and business process outsourcing services.","840,025","Greater Miami Area, East Coast, Southern US",,Active,1988-01-01,day,,,,,For Profit,http://www.dbaccess.com/,,"Consumer Electronics, Hardware, Information Technology, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Macro Risk Advisors,https://www.crunchbase.com/organization/macro-risk-advisors,"Analytics, Financial Services, Market Research, Risk Management","New York, New York, United States","Macro Risk Advisors specialized in market risk analysis, insights, market dynamics and risk management services.","840,026","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,2008-01-01,year,,,,,For Profit,https://macroriskadvisors.com/,,"Data and Analytics, Design, Financial Services, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Alpha Foundations,https://www.crunchbase.com/organization/alpha-foundations,,"Monticello, Florida, United States",Alpha Foundations is a full-service residential and commercial foundation repair company that has been serving Florida and South Georgia,"840,036","East Coast, Southern US",,Active,2002-01-01,year,2021-12-17,day,,,For Profit,https://www.alphafoundations.com/,"Founded in 2002 by Matt Shanley, Alpha Foundations is the leading foundation and crawl space repair company in Florida with six offices and more than 300 employees. For nearly two decades, the company built a strong local reputation of providing superior foundation solutions and excellent customer service to homeowners in the region.  Groundworks will continue to build on that reputation by investing in their employees, marketing, and infrastructure while still providing their customers the local experience and personal touch they've come to expect.",,,,251-500,,M&A,,,,,,,,,,,Private,,,,,,
United Mine Workers of America,https://www.crunchbase.com/organization/united-mine-workers-of-america,"Local, Non Profit, Public Safety","Triangle, Virginia, United States",United Mine Workers of America is a democratic organization that provides financial security services.,"840,042","Washington DC Metro Area, East Coast, Southern US",,Active,1890-01-01,year,,,,,Non-profit,https://www.umwa.org,"United Mine Workers of America represents coal miners, manufacturing workers, clean coal technicians, health care workers, corrections officers, and public sector employees. They provide online membership services. They also provide local union training services.","Government and Military, Other, Sales and Marketing, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
ACLC LLC,https://www.crunchbase.com/organization/aclc-llc,"Education, Small and Medium Businesses","Fayetteville, North Carolina, United States","ACLC supports the U.S. government, aiding its agencies and programs through innovative products and services.","840,044","East Coast, Southern US",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,https://www.goaclc.com,,"Education, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
Somers Manor Rehabilitation & Nursing Center,https://www.crunchbase.com/organization/somers-manor-rehabilitation-nursing-center,Health Care,"Houston, Texas, United States",Somers Manor Rehabilitation & Nursing Center is a healthcare company offering rehabilitation and skilled nursing services.,"840,045","Greater Houston Area, Southern US",$10M to $50M,Active,,,,,,,For Profit,http://somersmanor.com,,Health Care,,,251-500,,,,,,,,,,,,,Private,,,,,,
The Parker Skin & Aesthetic Clinic,https://www.crunchbase.com/organization/the-parker-skin-aesthetic-clinic,"Cosmetic Surgery, Health Care, Laser, Medical","Beachwood, Ohio, United States","The Parker Skin & Aesthetic Clinic offers medical dermatology, cosmetic dermatology, and skin care services.","840,045","Great Lakes, Midwestern US",,Active,1992-01-01,year,,,,,For Profit,https://www.theparkerclinic.com,"The Parker Skin & Aesthetic Clinic offers a range of dermatology services. Their treatments include photodynamic therapy, skin cancer screening and treatment, skin checks, varicose vein treatment, and XTRAC laser. Their services include skin tightening and body contouring, aesthetic services, injectables, lasers, and skin concerns.","Hardware, Health Care, Science and Engineering",,,101-250,,,,,,,,,,,,,Private,,,,,,
Military Network,https://www.crunchbase.com/organization/military-network,Education,"Memphis, Tennessee, United States",Military Network is a professional training company that provides career and technical education programs.,"840,050",Southern US,,Active,2008-01-01,year,,,,,For Profit,http://mil-net.us,,Education,,,1-10,,,,,,,,,,,,,Private,,,,,,
FNBT Bank,https://www.crunchbase.com/organization/fnbt-bank,"Banking, Financial Services","Flushing, New York, United States","FNBT.COM BANK is a Florida-based bank chain with 13 branch locations. The company is headquartered in Destin, FL.","840,052","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,1882-01-01,year,,,,,For Profit,https://www.fnbt.com,,"Financial Services, Lending and Investments",,,101-250,,,,,,,,,,,,,Private,,,,,,
One Team US,https://www.crunchbase.com/organization/one-team-us,"Consulting, Mobile Apps, Outsourcing, Software, Web Apps","Troy, Michigan, United States","One Team US provides web apps, custom software development, professional services, consulting and outsourcing services.","840,054","Greater Detroit Area, Great Lakes, Midwestern US",$10M to $50M,Active,2010-01-01,month,,,,,For Profit,https://oneteam.us/,,"Apps, Mobile, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Peak Sports MGMT,https://www.crunchbase.com/organization/peak-sports-mgmt,"Event Management, Public Relations, Sponsorship","Allen, Texas, United States","Peak Sports MGMT is a marketing and PR company that specializes in sponsorship sales, event management, and advertisement.","840,056","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://www.peaksportsmgmt.com,,"Events, Media and Entertainment, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Simplicity Esports,https://www.crunchbase.com/organization/simplicity-esports,"eSports, Gaming","Boca Raton, Florida, United States",Simplicity Esports is an established brand in the esports industry.,"840,058","Greater Miami Area, East Coast, Southern US",,Active,2017-01-01,year,2018-12-21,day,,,For Profit,https://www.ggsimplicity.com,"Simplicity Esports is an established brand in the esports industry with an engaged fan base competing in popular games across different genres, including PUBG, Gears of War, Injustice 2 and NHL 19.","Gaming, Sports",1,Jed Kaplan,1-10,,M&A,,,,,,,,,,,Private,,,,,,
HopeKids,https://www.crunchbase.com/organization/hopekids,"Children, Education, Events, Non Profit","Scottsdale, Arizona, United States","HopeKids is a non-profit organization that helps children with fatal medical conditions by providing support, events, and activities.","840,061","Greater Phoenix Area, Western US",$1M to $10M,Active,2006-01-01,year,,,,,Non-profit,https://www.hopekids.org/,,"Community and Lifestyle, Education, Events, Media and Entertainment, Other, Social Impact",,,11-50,1,,,,,,USD,,The Dallas Foundation,1,1,,Private,,,,,,
Daniel Management Group,https://www.crunchbase.com/organization/daniel-management-group,"Leasing, Marketing, Property Management, Real Estate","Chicago, Illinois, United States",Daniel Management Group provides property and apartment management services.,"840,062","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.danielmanagement.com,"Daniel Management provides a portfolio that includes buildings of all sizes, in the city and the suburbs, with satisfied new and returning residents.","Financial Services, Real Estate, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
