Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Bundren Painting,https://www.crunchbase.com/organization/bundren-painting,"Art, Commercial, Construction","Katy, Texas, United States",Bundren Painting is a commercial painting company that is capable of competing in any market.,"1,268,001","Greater Houston Area, Southern US",$1M to $10M,Active,1984-01-01,year,,,,,For Profit,https://www.bundren.com/,"Bundren Painting provides quality finishes to the commercial painting industry. From the small beginnings of a two man office they have grown to a company capable of competing in any market. They work in the areas of painting, floor coating, roof coating systems, and wall covering etc.","Media and Entertainment, Other, Real Estate",,,101-250,,,,,,,,,,,,,Private,,,,,,
Bridgeway Trading,https://www.crunchbase.com/organization/bridgeway-trading,"Retail, Sales, Wholesale","Minneapolis, Minnesota, United States","Bridgeway Trading is an importer specializing in buying and selling grains, millet, sunflower seeds, Niger seeds, and peanut products.","1,268,004","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$1M to $10M,Active,1990-01-01,year,,,,,For Profit,https://www.bridgewaytrading.com/,,"Commerce and Shopping, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
The Applogy,https://www.crunchbase.com/organization/the-applogy,Mobile Apps,"South Jordan, Utah, United States",The Applogy is an award-winning mobile app development company.,"1,268,011",Western US,,Active,2005-07-01,day,,,,,For Profit,https://www.theapplogy.com/,"Applogy is the #1 mobile application development agency in the USA, with a proficient selection of app developers who have the knack for advancing businesses by developing powerful apps. Their assistance in entering into the digital realm will be great to consider. They provide several development solutions, including app development, web application development, IoT app development, and many more! Plus, they have carefully designed packages that will align perfectly with the startup budget.","Apps, Mobile, Software",,,101-250,,,,,,,,,,,,,Private,,,,,,
Phillips Law Firm,https://www.crunchbase.com/organization/phillips-law-firm-7b64,"Consulting, Legal, Professional Services","Woodinville, Washington, United States","Phillips Law Firm assists with worker's compensation, wrongful death, medical malpractice, accidents and catastrophic injury services.","1,268,011","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,1994-01-01,year,,,,,For Profit,https://www.justiceforyou.com/,,"Other, Professional Services",,,101-250,,,,,,,,,,,,,Private,,,,,,
Couch's RV Nation,https://www.crunchbase.com/organization/couch-s-rv-nation,"Automotive, Customer Service, Recreational Vehicles","Trenton, Ohio, United States","Couch's RV Nation is an RV wholesaler dealer that provides RV sales, RV service, and RV parts.","1,268,015","Great Lakes, Midwestern US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://www.couchsrvnation.com,,"Other, Professional Services, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Financial Data Solutions,https://www.crunchbase.com/organization/financial-data-solutions,"Accounting, Advice, Consulting, Data Management, Financial Services","Carlsbad, California, United States","Financial Data Solutions provides taxation, Quickbooks, bookkeeping, accounting, payroll data management, and consulting services.","1,268,016","Greater San Diego Area, West Coast, Western US",Less than $1M,Active,,,,,,,For Profit,https://financialdatasolutions.biz/home.html,Financial Data Solutions will free up time to allow to do what you do best: develop the client relationships and grow the business. Process and manage financial data ready to provide reports to clients and accountant when needed.,"Data and Analytics, Financial Services, Media and Entertainment, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Bradeen Auctions,https://www.crunchbase.com/organization/bradeen-auctions,"Auctions, Online Auctions, Property Development, Real Estate","Custer, South Dakota, United States","Bradeen Auctions is a real estate firm that offers property purchase and sale, livestock auctions, and property development.","1,268,018",Midwestern US,$1M to $10M,Active,1923-01-01,year,,,,,For Profit,https://www.bradeenauction.com/,,"Commerce and Shopping, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Acadiana Center for Natural Health,https://www.crunchbase.com/organization/acadiana-center-for-natural-health,"Alternative Medicine, Health Care, Therapeutics, Wellness","Lafayette, Louisiana, United States","Acadiana Center for Natural Health provides naturopathic medicine, chiropractic care, and spiritual health support services.","1,268,022",Southern US,$1M to $10M,Active,,,,,,,For Profit,https://acadiananaturalhealth.com/,,Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Universal ComOne Louisiana,https://www.crunchbase.com/organization/universal-comone-louisiana,"Cloud Computing, Network Hardware, Telecommunications","Lafayette, Louisiana, United States","Universal ComOne Louisiana is a telecommunication company that supplies and installs telephone, networking, and paging solutions.","1,268,025",Southern US,$1M to $10M,Active,2005-01-01,year,,,,,For Profit,https://universalcomonela.com,,"Hardware, Internet Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
IBCConnect,https://www.crunchbase.com/organization/ibcconnect,"Advertising, Marketing","New York, New York, United States","IBCConnect is a global marketing services firm specializing in insight-driven, multichannel marketing solutions, connecting clients.","1,268,026","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,1999-01-01,year,,,,,For Profit,https://www.ibcconnect.com/,,"Advertising, Sales and Marketing",,,51-100,,,,,,,,,,,,,Private,,,,,,
