Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Bantam Bagels,https://www.crunchbase.com/organization/bantam-bagels,Food and Beverage,"Brooklyn, New York, United States",NYC's original mini stuffed bagels. As seen on Shark Tank & Oprah's Favorite Things. We ship nationally!,"1,310,002","Greater New York Area, East Coast, Northeastern US",,Active,2012-01-01,year,2018-10-22,day,,,For Profit,https://www.bantambagels.com,,Food and Beverage,,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
JOWY Productions,https://www.crunchbase.com/organization/jowy-productions,"Event Management, Interior Design, Professional Services","Beverly Hills, California, United States","JOWY Productions is an international event design, planning, and production company.","1,310,003","Greater Los Angeles Area, West Coast, Western US",,Active,2009-01-01,year,,,,,For Profit,https://www.jowyproductions.com,,"Design, Events, Media and Entertainment, Other, Real Estate",2,"Jodi Cohen, Sarah Lowy",,,,,,,,,,,,,,Private,,,,,,
Property Works,https://www.crunchbase.com/organization/property-works-e34b,"Building Maintenance, Commercial, Facilities Support Services, Janitorial Service","West Palm Beach, Florida, United States",Property Works is a facility maintenance company that provides commercial property maintenance services.,"1,310,004","Greater Miami Area, East Coast, Southern US",,Active,2007-01-01,year,,,,,For Profit,https://propertyworksonline.net,"Property Works offers landscape maintenance, janitorial, pressure cleaning, porter services, painting services, event maintenance, sports complexes, educational facilities, HVAC maintenance, and general repair services.","Administrative Services, Other, Real Estate",1,Antonio Batallan,51-100,,,,,,,,,,,,,Private,,,,,,
Jakes Electric,https://www.crunchbase.com/organization/jakes-electric,"Contact Management, Electrical Distribution, Industrial Automation, Project Management","Clinton, Wisconsin, United States",Jakes Electric is an electrical contracting company.,"1,310,012","Great Lakes, Midwestern US",,Active,2001-11-01,month,,,,,For Profit,http://jakeselectric.net,"Jakes Electric offers a range of electrical services from system automation to hazard monitoring services. They also provide electrical assistance such as motor controls, automation, and project management services. The company's contact modes are by phone and physical address.","Administrative Services, Energy, Information Technology, Manufacturing, Other, Science and Engineering, Software",1,Brian Jacobs,51-100,,,,,,,,,,,,,Private,,,,,,
Hometown Family Radio Sports Network,https://www.crunchbase.com/organization/hometown-family-radio-sports-network,"Broadcasting, Internet Radio, News","Mccook, Nebraska, United States","Hometown Family Radio Sports Network is a broadcasting company that covers local sports news, area information, and entertainment news.","1,310,012",Midwestern US,$1M to $10M,Active,,,,,,,For Profit,https://hometownfamilyradio.com/index,,"Content and Publishing, Media and Entertainment, Music and Audio, Video",,,11-50,,,,,,,,,,,,,Private,,,,,,
Teter's Faucet Parts,https://www.crunchbase.com/organization/teter-s-faucet-parts,"Building Maintenance, Customer Service, Home Services, Retail","Dallas, Texas, United States","Teter's Faucet Parts is a plumbing service company that sells pipe fittings, faucets, sloan, and accessories.","1,310,020","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,1935-01-01,year,,,,,For Profit,https://www.tetersfaucetparts.com,,"Commerce and Shopping, Other, Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Southwest Machine Works,https://www.crunchbase.com/organization/southwest-machine-works,"Delivery, Mechanical Engineering, Technical Support","Houston, Texas, United States",Southwest Machine Works provides gate valve parts repair services.,"1,310,022","Greater Houston Area, Southern US",$1M to $10M,Active,1977-01-01,year,,,,,For Profit,https://www.swmw.co,Southwest Machine Works operates in the machinery industry. They offer gate valve replacement parts. They offer repair parts and machine work. The industrial machinery manufacturing industry segment makes machinery used to produce finished goods from raw materials.,"Administrative Services, Information Technology, Other, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Evangel Temple,https://www.crunchbase.com/organization/evangel-temple,"Communities, Events, Religion","Springfield, Missouri, United States",Evangel Temple is a religious institution that organizes different church and youth events for its community members.,"1,310,022",Midwestern US,,Active,1964-01-01,year,,,,,For Profit,https://www.evangeltemple.church/,Evangel Temple is a religious institution that organizes different church and youth events for its community members.,"Community and Lifestyle, Events, Media and Entertainment",1,John L. Meares,1-10,,,,,,,,,,,,,Private,,,,,,
Professional Capital Partners,https://www.crunchbase.com/organization/professional-capital-partners,"Financial Services, Lending, Real Estate Investment","Sarasota, Florida, United States","Professional Capital Partners provides financial services like investment, loans and funding programs.","1,310,027","East Coast, Southern US",Less than $1M,Active,,,,,,,For Profit,https://www.professionalcapitalpartners.com/,,"Financial Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
American Dance Movement,https://www.crunchbase.com/organization/dizzy-feet-foundation,"Communities, Education, Government","Los Angeles, California, United States",American Dance Movement is a nonprofit organization that provides scholarships and assistance to young dancers in the United States.,"1,310,033","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2009-01-01,year,,,,,Non-profit,http://americandancemovement.org/,"American Dance Movement is an organization that provides education, therapeutic, and artistic programs. They support academic and community settings that increase access to dance and movement as a community-building activity to foster socialization and executive functioning skills, discipline, self-confidence, and exercise. Enrich medical and therapeutic settings by supporting programs that provide movement-based therapies to improve the psychological, emotional, and physical integration of the mind, and body connection for overall health and well-being, inspiration and encouragement of artistic growth through dance and movement programs that foster creativity, body awareness, self-expression, and joy.","Community and Lifestyle, Education, Government and Military",,,1-10,,,,,,,,,,,,,Private,,,,,,
