Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Process Work Institute,https://www.crunchbase.com/organization/process-work-institute,"Education, Non Profit, Universities","Portland, Oregon, United States",Process Work Institute is a non-profit educational institute for research and training in process-oriented psychology.,"1,414,003","West Coast, Western US",,Active,1982-01-01,year,,,,,Non-profit,https://www.processwork.edu,,"Education, Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
Lawton Chrysler Jeep Dodge Ram,https://www.crunchbase.com/organization/lawton-chrysler-jeep-dodge-ram,"Automotive, Customer Service, Sales, Transportation","Lawton, Oklahoma, United States","Lawton Chrysler Jeep Dodge Ram is a car dealership that provides pre-owned and new cars, trucks, and vans along with financial services.","1,414,004",Southern US,,Active,2010-01-01,year,,,,,For Profit,https://www.lawtonchryslerjeepdodge.com/,,"Other, Professional Services, Sales and Marketing, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Samsung Developers,https://www.crunchbase.com/organization/samsung-developers-e2ed,"Developer Tools, Information Technology, Software, UX Design","Mountain View, California, United States",Samsung Developer Program guides developers and designers from idea to success.,"1,414,007","San Francisco Bay Area, Silicon Valley, West Coast",,Active,1938-01-01,year,,,,,For Profit,https://developer.samsung.com,"Samsung Developers is a portal to development and monetization, offering talented developers and designers global distribution opportunities, end-to-end support, and easily accessible resources. Their ultimate goal as an international program with global reach is to provide developers with the tools and support they need to build, market, and monetize a world-class product on Galaxy Store, Samsung's on-device app store that is currently deployed. Samsung Developers provides a multitude of resources, including technical documentation and instructions for building and publishing content on Samsung channels.","Design, Information Technology, Software",,,10001+,,,,,,,,,,,,,Private,,,,,,
Firestop Company,https://www.crunchbase.com/organization/firestop-company,"Industrial, Public Safety, Sales","Medford, Oregon, United States",Firestop Company provides automatic fire protection equipment.,"1,414,016","West Coast, Western US",$1M to $10M,Active,1978-01-01,year,,,,,For Profit,https://www.firestopcompany.com/,,"Government and Military, Manufacturing, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
CRS Nuclear Services,https://www.crunchbase.com/organization/crs-nuclear-services,"Biotechnology, Medical, Pharmaceutical","Cheektowaga, New York, United States",CRS Nuclear Services is a pharmaceutical company that provides radiopharmaceuticals and support services to hospital and outpatient clinics.,"1,414,016","East Coast, Northeastern US",$1M to $10M,Active,1969-01-01,year,,,,,For Profit,https://crsnuclear.com,,"Biotechnology, Health Care, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
"Nitro Chain, LLC",https://www.crunchbase.com/organization/nitro-chain-llc,Industrial,"Belgium, Wisconsin, United States",Industrial Chain Supplier & Manufacturer,"1,414,017","Great Lakes, Midwestern US",,Active,2017-01-01,year,,,,,For Profit,https://www.nitrochain.com,"Industrial roller chain & sprocket supplier that specializes in both industry standard and custom manufactured products. Nitro® roller chains are designed, tested and manufactured behind 45+ years of experience in industrial chains. We continue to evolve our products through generational testing & improvements, such as our latest N2 Series, which ensures we stay on top of the high-quality spectrum.",Manufacturing,,,11-50,,,,,,,,,,,,,Private,,,,,,
The Tile And Stone Gallery,https://www.crunchbase.com/organization/the-tile-and-stone-gallery,"Advice, Building Material, Retail","De Pere, Wisconsin, United States",The Tile And Stone Gallery is a flooring design center.,"1,414,017","Great Lakes, Midwestern US",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,https://tile-stonegallery.com,"The Tile And Stone Gallery is a retailer, importer, and distributor of flooring solutions including porcelain tiles, and natural stone, and hardwood flooring. They also provide an extensive line of stone mosaics, glass tile and mosaics, and metal.","Commerce and Shopping, Media and Entertainment, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Fleurish Psychotherapy,https://www.crunchbase.com/organization/fleurish-psychotherapy,"Family, Health Care, Hospital, Mental Health, Psychology, Women's","Scottdale, Georgia, United States","Fleurish Psychotherapy is a healthcare system that specializes in mental health, relationship counseling, and teletherapy services.","1,414,020","Greater Atlanta Area, East Coast, Southern US",,Active,2013-01-01,year,,,,,For Profit,https://www.fleurishpsychotherapy.com/,"Fleurish Psychotherapy is a healthcare system that specializes in mental health, relationship counseling, and teletherapy services. Through individual, couples, and group therapy, the hospital helps people reduce stress and anxiety. Traditional therapies will be available for men, women, and the LGBTQ community. Every counselor has a specialization and has received training in various therapeutic modalities.","Community and Lifestyle, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
Neighborhood Storage,https://www.crunchbase.com/organization/neighborhood-storage,Self-Storage,"Ocala, Florida, United States","Neighborhood Storage Center in Ocala, FL, provides a variety of self-storage options and storage units to fit any self-storage need.","1,414,024","East Coast, Southern US",,Active,,,,,,,For Profit,https://www.neighborhoodstorage.com/,,Real Estate,,,,,,,,,,,,,,,,Private,,,,,,
CBS Roofing & Waterproofing,https://www.crunchbase.com/organization/cbs-roofing-waterproofing,Real Estate,"Sarasota, Florida, United States","Our company specializes in serving both commercial and residential clients. For installation, repairs and maintenance.","1,414,028","East Coast, Southern US",Less than $1M,Active,1997-01-01,year,,,,,For Profit,http://cbsroofing.net,,Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
