Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Hancock Realty,https://www.crunchbase.com/organization/hancock-realty,"Commercial, Property Management, Real Estate, Residential","Clearwater, Florida, United States",Hancock Realty is a property management company.,"2,040,000","Tampa Bay Area, East Coast, Southern US",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,https://hancockrealty.net,"Hancock Realty is a home buying and selling service. Their services include residential, commercial, real estate investment, property development, rental, property investment, and marketing.","Other, Real Estate",1,Greg Hancock,11-50,,,,,,,,,,,,,Private,,,,,,
The Vinyl Answer,https://www.crunchbase.com/organization/the-vinyl-answer,"Digital Signage, Graphic Design, Printing","Saint Albans, Vermont, United States","The Vinyl Answer is a vinyl graphics company that designs and produces signage, business cards, and banners.","2,040,006","New England, Northeastern US",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,https://thevinylanswer.com,,"Content and Publishing, Design, Media and Entertainment, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Lala Castro Media,https://www.crunchbase.com/organization/lala-castro-media,"Advertising, SEM, Social Media","Los Angeles, California, United States",Lala Castro Media leverages the power of content and social media marketing to help elevate audience and customer base.,"2,040,007","Greater Los Angeles Area, West Coast, Western US",,Active,2016-01-01,year,,,,,For Profit,https://lalacastro.com/,Lala Castro Media leverages the power of content and social media marketing to help elevate the audience and customer base. It was founded in 2016.,"Advertising, Internet Services, Media and Entertainment, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Biznuzz IT Services,https://www.crunchbase.com/organization/biznuzz-it-services,"Cloud Data Services, Cyber Security, IT Management, Web Hosting","Winsted, Connecticut, United States",Biznuzz is a full-service provider of information technology services.,"2,040,009","East Coast, New England, Northeastern US",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,http://www.biznuzz.com/,"Biznuzz is a comprehensive information technology service provider serving small and medium-sized businesses. They provide a single source for the management and maintenance of computers and networks, cloud phone systems (VOIP) and cloud services. Their goal is to make your IT experience as transparent and hassle-free as possible.","Information Technology, Internet Services, Privacy and Security",1,John Morici,1-10,,,,,,,,,,,,,Private,,,,,,
Harbinger Strategy,https://www.crunchbase.com/organization/harbinger-strategy,"Advertising, Marketing","Brooklyn, New York, United States","Harbinger offers sales strategy, process, and execution for growth-stage businesses.","2,040,010","Greater New York Area, East Coast, Northeastern US",,Active,2015-01-01,year,,,,,For Profit,https://harbingerstrategy.com,"Harbinger is a firm that is specializing in scalable b2b business development. It offers sales strategy, process, and execution for growth-stage businesses.","Advertising, Sales and Marketing",1,Jessica Norman,11-50,,,,,,,,,,,,,Private,,,,,,
Isom-Ham Design Group,https://www.crunchbase.com/organization/isom-ham-design,"Architecture, Commercial, Residential","Wilkesboro, North Carolina, United States",Isom-Ham Design Group is an architectural firm that specializes in architecture planning and hospitality services.,"2,040,012","East Coast, Southern US",$1M to $10M,Active,1988-01-01,year,,,,,For Profit,http://www.isomham.com/,,"Other, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
ArmorGuard Exteriors,https://www.crunchbase.com/organization/armorguard-exteriors,"Building Material, Construction, Manufacturing, Retail","Jacksonville, Florida, United States","ArmorGuard Exteriors is a manufacturing company that offers awnings, screens, windows, doors, and gutter protection products for buildings.","2,040,015","East Coast, Southern US",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,https://www.gutterhelmetofnorthflorida.com/,,"Commerce and Shopping, Manufacturing, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Coastal Web Solutions,https://www.crunchbase.com/organization/coastal-web-solutions,"Cloud Computing, Information Technology, IT Management, SEO, Web Design","Mount Pleasant, South Carolina, United States","Coastal Web Solutions provides web design, cloud services, IT support, and SEO services.","2,040,024","East Coast, Southern US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.coastalwebsolutions.com,,"Design, Information Technology, Internet Services, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Waters Incorporated,https://www.crunchbase.com/organization/waters-incorporated,"Commercial Real Estate, Financial Services, Property Management","Charlotte, North Carolina, United States","Waters Incorporated provides commercial property management and leasing, investment brokerage, acquisitions, and self-storage.","2,040,025","East Coast, Southern US",$1M to $10M,Active,1930-05-01,day,,,,,For Profit,https://watersincorporated.com,,"Financial Services, Real Estate",1,Karl Martin Waters,11-50,,,,,,,,,,,,,Private,,,,,,
Abacus Marketing,https://www.crunchbase.com/organization/abacus-marketing-7ff2,"Advertising, Events, Marketing, Trade Shows","Milwaukee, Wisconsin, United States","Abacus Marketing is a design firm that provides promotional campaigns, branding, marketing strategies, and tradeshow giveaways.","2,040,028","Great Lakes, Midwestern US",$1M to $10M,Active,1985-01-01,year,,,,,For Profit,https://www.abamktg.com/,,"Administrative Services, Advertising, Events, Media and Entertainment, Sales and Marketing",1,Jan Sager,1-10,,,,,,,,,,,,,Private,,,,,,
ThinkingKap,https://www.crunchbase.com/organization/thinkingkap,"Brand Marketing, Consulting, Copywriting, Marketing","Budd Lake, New Jersey, United States","ThinkingKap is a marketing solutions provider that offers brand development, copywriting, and marketing management services.","2,040,031","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,http://thinkingkap.biz/,,"Content and Publishing, Professional Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Swarmcast,https://www.crunchbase.com/organization/swarmcast,"Video, Video Streaming","Minneapolis, Minnesota, United States",Swarmcast is a distribution company for high-quality online video. Swarmcast's Autobahn Platform offers a suite of delivery services built,"2,040,033","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,Closed,2001-01-01,year,,,,none,,http://swarmcast.com,"Swarmcast is a distribution company for high-quality online video. Swarmcast's Autobahn Platform offers a suite of delivery services built on the foundation of the company's patented file swarming technology. The Autobahn Platform includes Autobahn HD, which allows content providers to deliver high-definition on-demand video to consumers and Autobahn Live, which enables high quality live streaming video for global audiences.   Swarmcast is privately held and backed by Bridge Capital Fund (BCF) and Nippon Venture Capital.","Content and Publishing, Media and Entertainment, Video",2,"Justin Chapweske, Ry4an Brase",11-50,,,,,,,,,,,,,Private,,,,,,
Abbey Placements,https://www.crunchbase.com/organization/abbey-placements,"Employment, Recruiting, Staffing Agency","Bloomington, Illinois, United States",Abbey Placements is a staffing and recruiting company.,"2,040,034","Great Lakes, Midwestern US",$1M to $10M,Active,1982-01-01,year,,,,,For Profit,https://www.abbeyplacements.com,"Abbey Placements provides staffing solutions. They place people in temporary, temp-to-perm, contract, and direct-hir, permanent positions. They specialize in the areas of manufacturing and customer service.","Administrative Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Kelly Sparber White & Associates,https://www.crunchbase.com/organization/kelly-sparber-white-associates,"Accounting, Business Development, Consulting, Financial Services, Legal","Latrobe, Pennsylvania, United States","Kelly Sparber White & Associates is an accounting, and financial services company.","2,040,035","Great Lakes, Northeastern US",$1M to $10M,Active,1985-01-01,year,,,,,For Profit,https://www.kellysparberwhite.com/,"Kelly Sparber White & Associates is a full-service certified public accounting firm. They offer a wide range of services to both businesses and individuals. They have a qualified team with decades of experience in tax, accounting, payroll, and business consulting services. They also offer QuickBooks set up, training, and consulting as well as business valuation and business consulting services to help their clients plan for the future and make sound financial decisions.","Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Osborn Transportation,https://www.crunchbase.com/organization/osborn-transportation,"Railroad, Transportation","Rainbow City, Alabama, United States",Osborn Transportation offers transportation services through our local markets.,"2,040,040",Southern US,,Active,,,,,,,For Profit,https://www.osborntransportation.com/,,Transportation,,,501-1000,,,,,,,,,,,,,Private,,,,,,
Tri A Machine,https://www.crunchbase.com/organization/tri-a-machine,"Aerospace, Automotive, Manufacturing","Garden Grove, California, United States",Tri A Machine is a metal parts manufacturing company.,"2,040,041","Greater Los Angeles Area, West Coast, Western US",,Active,2007-01-01,year,,,,,For Profit,http://www.triamachine.com,,"Manufacturing, Science and Engineering, Transportation",,,,,,,,,,,,,,,,Private,,,,,,
Lombardo Insurance Agency,https://www.crunchbase.com/organization/lombardo-insurance-agency,"Auto Insurance, Commercial Insurance, Property Insurance","Rocky Hill, Connecticut, United States","Lombardo Insurance Agency specializes in commercial, auto, and home insurance solutions.","2,040,048","East Coast, New England, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,http://www.lombardo-ins.com,,Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Otium Outdoors,https://www.crunchbase.com/organization/otium-outdoors,"Automotive, Lifestyle, Logistics","Minneapolis, Minnesota, United States",Outdoors lifestyle company selling car racks for the everyday adventure.,"2,040,049","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Less than $1M,Active,2015-02-01,day,,,,,For Profit,http://www.otiumoutdoors.com,,"Community and Lifestyle, Transportation",,,1-10,,,,,,,,,,,,,Private,,,,,,
BTLIMS,https://www.crunchbase.com/organization/btlims,"Application Performance Management, Database, Training","Houston, Texas, United States","BTLIMS provides a wide range of laboratory information management systems, inventory control and reagent preparation solutions.","2,040,050","Greater Houston Area, Southern US",,Active,2008-01-01,year,,,,,For Profit,http://btlims.com/,,"Data and Analytics, Education, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
"pcAge, Inc.",https://www.crunchbase.com/organization/pcage-inc,"CRM, Information Technology, Software, Web Design","Malvern, Pennsylvania, United States",pcAge is an Information Technology company that offers network design services.,"2,040,055","Greater Philadelphia Area, Great Lakes, Northeastern US",$10M to $50M,Active,1985-01-01,year,,,,,For Profit,http://pcageinc.com,,"Design, Information Technology, Sales and Marketing, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Pinner Clinic,https://www.crunchbase.com/organization/pinner-clinic,"Health Care, Medical, Wellness","Peak, South Carolina, United States","Pinner Clinic is a healthcare firm that offers health exams, lab, chronic disease management, Gynecology, and occupational health services.","2,040,065","East Coast, Southern US",,Active,1915-01-01,year,,,,,For Profit,https://www.pinnerclinic.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Better Minds Consulting LLC,https://www.crunchbase.com/organization/better-minds-consulting-llc,"Information Services, Information Technology, IT Management, Software, Staffing Agency","Pittsburgh, Pennsylvania, United States","Better Minds Consulting is an information technology consulting firm,providing IT management, app development and Web Design Services, etc.","2,040,067","Great Lakes, Northeastern US",$1M to $10M,Active,2004-01-01,day,,,,,For Profit,https://www.bettermindsconsulting.com/,,"Administrative Services, Information Technology, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Big Fork Content,https://www.crunchbase.com/organization/big-fork-content,"Consulting, Content, Lead Generation","Cary, North Carolina, United States",Big Fork Content is a content development company.,"2,040,069","Research Triangle, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://bigforkcontent.com,"Big Fork Content offers content audits, content planning, and content UX services. Their services include B2B, e-commerce, and lead generation services. Their content plans take into account onsite and offsite topical analysis. They utilize tools that show us just how Google and other search engines interpret keywords for their brand's purpose.","Media and Entertainment, Professional Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Hansen’s Advisory Services,https://www.crunchbase.com/organization/hansen-s-advisory-services,"Advice, Financial Services, Impact Investing, Insurance","Fayetteville, New York, United States","Hansen’s Advisory Services provides life, disability insurance, special needs, retirement, estate, financial and tax planning services.","2,040,072","East Coast, Northeastern US",,Active,1985-01-01,year,,,,,For Profit,https://hansensadvisory.com/,,"Financial Services, Lending and Investments, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Fine Line,https://www.crunchbase.com/organization/fine-line,"Advertising, Film Production, Graphic Design, Photography","Lenox, Massachusetts, United States","Fine Line is a multi media studio that specializes in photography, graphic design, video production and social network creation.","2,040,073","East Coast, New England, Northeastern US",,Active,1991-01-01,year,,,,,For Profit,http://www.finelinelenox.com,,"Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing, Video",,,,,,,,,,,,,,,,Private,,,,,,
