Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Discovery World Furniture,https://www.crunchbase.com/organization/discovery-world-furniture,"Consumer Goods, Furniture","Sanford, Florida, United States",Discovery World Furniture creates stylish and functional youth bedroom furniture services.,"1,612,003","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,http://www.discoveryworldfurniture.com/,,Consumer Goods,,,11-50,,,,,,,,,,,,,Private,,,,,,
Mangia Italiana,https://www.crunchbase.com/organization/mangia-italiana,"Catering, Food and Beverage, Restaurants","Omaha, Nebraska, United States","Mangia Italiana is a cuisine offers pasta, pizza, salad with carry out and catering options service.","1,612,004",Midwestern US,$1M to $10M,Active,2003-01-01,year,,,,,For Profit,https://mangiaitaliana.com,Mangia Italiana is a restaurant service provider that offers traditional cooking service.Each and every order that they serve as delicious as they serve in the home.They also offer pickup catering and event catering services.,Food and Beverage,,,11-50,,,,,,,,,,,,,Private,,,,,,
Uma Technologies,https://www.crunchbase.com/organization/uma-technologies-e73b,"Consulting, Data Management, Internet of Things, Recruiting","Wayne, New Jersey, United States","Uma Technologies offers data management, data migration, and data protection services.","1,612,006","Greater New York Area, East Coast, Northeastern US",,Active,2013-01-01,year,,,,,For Profit,http://www.umatechnologies.com,"Uma Technologies offers IT infrastructure, data analytics, and the internet of things. They provide consulting services, advisory services, implementation services, project management services, migration services, and staffing services. They also provide internet of things solutions for transportation, renewable energy, and industrial needs. Their implementation services include systems, virtualization, storage, and databases. They provide the complexity of cloud, virtualization, data storage, data migrations, data replication, data protection, systems, databases, monitoring, health checks, performance analysis, and data analytics.","Data and Analytics, Internet Services, Professional Services",,,101-250,,,,,,,,,,,,,Private,,,,,,
Ralph Rieger,https://www.crunchbase.com/organization/ralph-rieger,"Accounting, Consulting, Financial Services, Outsourcing","Houston, Texas, United States","Ralph Rieger provides accounting, tax, and outsourcing services.","1,612,007","Greater Houston Area, Southern US",Less than $1M,Active,1987-01-01,year,,,,,For Profit,http://riegercpa.com,"Ralph Rieger guides clients through a wide variety of services, from properly preparing tax returns to assembling data to minimizing preparation charges. They also assist clients in creating and implementing computerized accounting systems and provide training to use those systems. They also provide instruction to help with complex transactions.","Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Melodic Virtue,https://www.crunchbase.com/organization/melodic-virtue,"Independent Music, Media and Entertainment, Music","Evansville, Indiana, United States","Melodic Virtue offer an immersive, and definitive, visual history of bands outside of mainstream music culture.","1,612,010","Great Lakes, Midwestern US",,Active,2004-01-01,year,,,,,For Profit,https://www.melodicvirtue.com,,"Media and Entertainment, Music and Audio",,,,,,,,,,,,,,,,Private,,,,,,
PHILANYA,https://www.crunchbase.com/organization/philanya,"Commercial Lending, Financial Services, Lending, Mortgage","Saint Augustine, Florida, United States","PHILANYA is a mortgage brokerage firm that offers tailored bridge financing, mortgage, and SBA lending services to meet the client's needs.","1,612,012","East Coast, Southern US",,Active,1993-01-01,year,,,,,For Profit,https://www.philanya.com,,"Financial Services, Lending and Investments, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Hashtag SocialBuzz,https://www.crunchbase.com/organization/hashtag-socialbuzz,,"Milwaukee, Wisconsin, United States",Hashtag SocialBuzz provides content for social media pages to help businesses to be consistent on social.,"1,612,013","Great Lakes, Midwestern US",,Active,2019-01-01,year,,,,,For Profit,https://www.hashtagsocialbuzz.com/,,,,,,,,,,,,,,,,,,Private,,,,,,
IT Expert System,https://www.crunchbase.com/organization/it-expert-system,"Consulting, Staffing Agency, Training","Schaumburg, Illinois, United States","IT Expert System offers IT training, IT consultancy, staffing, web development, and cloud computing services.","1,612,014","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://www.itexps.net,,"Administrative Services, Education, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Mountain Life Insurance Company,https://www.crunchbase.com/organization/mountain-life-insurance-company,"Credit, Finance, Financial Services, Life Insurance","Lexington, Kentucky, United States","Mountain Life Insurance Company provides individual life, credit life and disability insurance services.","1,612,019",Southern US,,Active,1972-01-01,year,,,,,For Profit,https://www.mountainlife.com/,,"Financial Services, Lending and Investments",,,11-50,,,,,,,,,,,,,Private,,,,,,
Futurus Media,https://www.crunchbase.com/organization/futurus-media,"Advertising, Content Marketing, Digital Marketing, Marketing, SEO, Social Media","West Hollywood, California, United States","Futurus Media offers search engine marketing, social media, and content marketing services.","1,612,021","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.futurusmedia.com,"Futurus Media is a firm that operates in digital media marketing. Through insights-driven solutions for digital media strategy, paid media management, search engine marketing, analytics, social media, PPC, paid media, and video advertising, they help customers reach their KPI targets and generate more value. Their media and technology collaborations are always in demand. They build long-term connections with professionals who can assist on a project as well as on an interim basis.","Advertising, Internet Services, Media and Entertainment, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
