Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
KiteReaders,https://www.crunchbase.com/organization/kitereaders,"Android, Apps, iOS, Mobile, Publishing, Software","Santa Clara, California, United States","KiteReaders is an internet company that designs, develops, and distributes ebooks and apps for children ages 3-8.","170,005","San Francisco Bay Area, Silicon Valley, West Coast",,Active,2012-01-01,year,,,,,For Profit,http://kitereaders.com/,"KiteReaders is an internet company that designs, develops, and distributes ebooks and apps for children ages 3-8.  It creates interactive and multimedia ebooks and apps that entertain, engage, and educate kids (ages 3-8) to place them on a path to academic success.  The company publishes under its own brand as well as for other brands like Disney, Hallmark, Gibbs-Smith, and more. KiteReaders aims to provide quality eBooks and resources for children and their families and promote literacy in an increasingly digital world. It was founded in 2012 and is based in Santa Clara, California, United States.","Apps, Content and Publishing, Media and Entertainment, Mobile, Platforms, Software",2,"Aarti Parikh, Chintu Parikh",1-10,3,Seed,500000,USD,500000,550000,USD,550000,"500 Global, Plug and Play, Wei Guo, Prosper Women Entrepreneurs",,4,,Private,,,,,,
Emerald,https://www.crunchbase.com/organization/emerald-af90,"Artificial Intelligence (AI), Electronics, Health Care, Machine Learning, Sensor","Cambridge, Massachusetts, United States",Emerald Provides Touchless Sensor And Machine Learning Platform For Health Analytics.,"170,005","Greater Boston Area, East Coast, New England",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://emeraldinno.com,"Emerald modernizes healthcare through developments in machine learning and touchless wireless sensing. They work with medical doctors, pharma, biotech, providers, and health insurance companies to develop new digital biomarkers and enable a new approach to disease management and drug development.","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Health Care, Science and Engineering, Software",3,"Dina Katabi, Hariharan Rahul, Rumen Hristov",11-50,2,Seed,,USD,,,USD,,MIT delta v,1,1,,Private,,,,,,
Rolling Stone,https://www.crunchbase.com/organization/rollingstone-com,"Music, News, Social Media","New York, New York, United States","Rolling Stone is an online publication platform that features reviews and articles related to online music, pop culture, and politics.","170,006","Greater New York Area, East Coast, Northeastern US",,Active,1967-01-01,year,2019-02-01,day,,,For Profit,http://www.rollingstone.com/,"Rolling Stone is an online publication platform that features reviews and articles related to online music, pop culture, and politics.   The company was founded in 1967 by Jann Wenner and is based in New York. Rolling Stone L.L.C. operates as a subsidiary of ACP Magazines, Ltd.","Content and Publishing, Internet Services, Media and Entertainment, Music and Audio",2,"Jann Wenner, Ralph J. Gleason",101-250,1,M&A,,USD,,,USD,,BandLab,,1,1,Private,,,,,,
The PCA Group,https://www.crunchbase.com/organization/the-pca-group,"Beauty, Logistics, Manufacturing, Marketing, Retail","Ronkonkoma, New York, United States","The PCA Group is a global distribution firm that supports beauty industry with logistics, sourcing, manufacturing, marketing, and licensing.","170,007","Greater New York Area, East Coast, Northeastern US",$100M to $500M,Active,1978-01-01,year,,,,,For Profit,https://thepcacompanies.com/,,"Commerce and Shopping, Consumer Goods, Manufacturing, Sales and Marketing, Transportation",,,501-1000,,,,,,,,,,,,,Private,,,,,,
SkinMedica,https://www.crunchbase.com/organization/skinmedica,"Biotechnology, Medical, Medical Device","Carlsbad, California, United States","SkinMedica is focused on developing, acquiring, and commercializing products that improve the appearance of skin.","170,008","Greater San Diego Area, West Coast, Western US",$50M to $100M,Active,1999-01-01,year,2012-11-16,day,,,For Profit,http://www.skinmedica.com,"SkinMedica is focused on developing, acquiring, and commercializing products that improve the appearance of skin. SkinMedica markets and sells to physicians, with a focus on aesthetics, both prescription and non-prescription skin care products. The company's full line of aesthetic skin care products includes the revolutionary TNS Essential Serum® and hallmark TNS Recovery Complex®. The formulations in SkinMedica’s clinical skin care collection enhance skin appearance, reduce signs of aging, and provide other skin care benefits. SkinMedica's primary prescription product, VANIQA® (eflornithine hydrochloride) Cream 13.9%, is the only FDA-approved prescription product for the reduction of unwanted facial hair in women. Colorescience Pro’s dermatologist recommended, high-performance cosmetics are formulated to remedy and camouflage specific skin concerns and protect skin from damaging effects of the sun and environment. Colorescience Pro’s luxury aesthetic makeup line is sold in the physician and medical spa channels.","Biotechnology, Health Care, Science and Engineering",2,"Richard Fitzpatrick, Scott Glenn",51-100,7,M&A,96188712,USD,96188712,96188712,USD,96188712,"Apax Partners, Greenspring Associates, Domain Associates, HealthCare Ventures, Montreux Equity Partners",5,10,1,Private,,,,,,
House of Television Rentals,https://www.crunchbase.com/organization/house-of-television,"Home Decor, Home Renovation","Jamestown, New York, United States",House of Television Rentals and Champion Rent to Own are locally-owned and locally-operated,"170,009","East Coast, Northeastern US",$10M to $50M,Active,1984-01-01,year,,,,,For Profit,http://houseoftelevision.com,"House of Television Rentals and Champion Rent to Own are locally-owned and locally-operated and has served Western New York and Northwestern Pennsylvania for more than 30 years. We have built our company by providing great service, low prices and hometown relationships from our family to yours. House of Television and Champion Rent to Own always offers simple to get, simple to use products. Our programs require no credit check and allow you to make flexible payments, and always provide you benefits when shopping with us. Step inside our beautifully decorated showrooms to browse a wide selection of living room, bedroom, and dining room furniture, electronics, and appliances from a selection of brand names. You’ll find brands you recognize and trust including Ashley, Catnapper, Acer, Frigidaire, Samsung, Sony and many others.",Real Estate,1,Kane Brink,11-50,1,,,,,7450000,USD,7450000,Praesidian Capital,,1,,Private,,,,,,
Talad App,https://www.crunchbase.com/organization/talad-holding-corp,"Agriculture, AgTech, Android, Farming, iOS, Mobile Apps","San Francisco, California, United States","Mobile Platform, Mobile App, Agritech, Farming","170,011","San Francisco Bay Area, West Coast, Western US",,Closed,2018-06-01,day,,,,none,For Profit,https://talad.co/,"We work to increase productivity and access in the global agriculture industry by using a user-friendly technology platform that connects farmers (land owners/ managers) and contractors (farm service providers).With our mobile application, we are maximizing the degree of capital utilization of the contractor and helping farmers to find the right person for the job.","Agriculture and Farming, Apps, Mobile, Platforms, Software",4,"Hien Huynh, Manop Thapana, Philipp Fricke, Valentin Holoch",11-50,2,Seed,385000,USD,385000,385000,USD,385000,,,,,Private,,,,,,
Ameritas Life Insurance,https://www.crunchbase.com/organization/ameritas-life-insurance,"Financial Services, Insurance","Lincoln, Nebraska, United States","Ameritas Life Insurance – offers a wide range of insurance and financial products and services to individuals, families and busineses","170,013",Midwestern US,$1B to $10B,Active,1887-04-06,day,,,,,For Profit,http://www.ameritas.com,"Ameritas Life Insurance – offers a wide range of insurance and financial products and services to individuals, families and busineses",Financial Services,,,1001-5000,1,Private Equity,,USD,,,USD,,NorthStar Capital,,1,2,Private,,,,,,
Jackson Friendly Home,https://www.crunchbase.com/organization/jackson-friendly-home,Non Profit,"Jackson St Forest, California, United States",The Jackson Friendly Home provides high-quality care for women who need a place to call home.,"170,018","West Coast, Western US",,Active,1878-01-01,year,,,,,Non-profit,https://www.jacksonfriendlyhome.com,The Jackson Friendly Home provides high-quality care for women who need a place to call home.,"Other, Social Impact",,,1-10,1,,,,,125000,USD,125000,Consumers Energy Foundation,1,1,,Private,,,,,,
Global Synergies,https://www.crunchbase.com/organization/global-synergies,"Printing, Warehousing","Celina, Ohio, United States","Global Synergies is a provider of digital and screen printing media, as well as industrial PVC fabrics.","170,019","Great Lakes, Midwestern US",,Active,,,,,,,For Profit,http://globalsynergiesllc.com,"Global Synergies is a provider of digital and screen printing media, as well as industrial PVC fabrics.","Content and Publishing, Media and Entertainment, Transportation",,,,1,,,,,5000,USD,5000,Comcast RISE,1,1,,Private,,,,,,
