Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Bantunium Ventures LLC,https://www.crunchbase.com/organization/bantunium-ventures,"Direct Marketing, E-Commerce, Marketing Automation, Real Estate, Retail Technology, Software","Atlanta, Georgia, United States",We provide funding for early stage minority lead companies that complete or are vetted by the Bantumium Labs program.,"2,056,000","Greater Atlanta Area, East Coast, Southern US",,Closed,2016-04-01,day,,,,none,For Profit,http://bantunium.vc,We provide funding for early stage minority led companies that complete or are vetted by the Bantumium Labs program.,"Commerce and Shopping, Hardware, Real Estate, Sales and Marketing, Software",1,Sheffie Robinson,1-10,,,,,,,,,,,,,Private,,,,,,
REDNOOK,https://www.crunchbase.com/organization/rednook,"E-Commerce, Lifestyle, Shopping","Los Angeles, California, United States",REDNOOK is an online by-invitation-only e-commerce website that enables its users to browse and purchase hand-selected merchandise.,"2,056,002","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2001-08-01,day,,,,,For Profit,http://www.rednook.com/,REDNOOK is an online by-invitation-only e-commerce website that enables its users to browse and purchase hand-selected merchandise. It was launched in August 2001.,"Commerce and Shopping, Community and Lifestyle",3,"Bill Bayne, Parham Zar, Shoshana Djavaheri",1-10,,,,,,,,,,,,,Private,,,,,,
Vascure,https://www.crunchbase.com/organization/vascure,"Fitness, Health Care","Point Pleasant Beach, New Jersey, United States",Vascure is a supplement supports heart health without side effects.,"2,056,003","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,,,,,,,For Profit,http://www.vascurenatural.com,,"Health Care, Sports",1,Izik Kirshenbaum,1-10,,,,,,,,,,,,,Private,,,,,,
Motor City Dance Factory,https://www.crunchbase.com/organization/motor-city-dance-factory,"Communities, Performing Arts, Training","Southfield, Michigan, United States",Motor City Dance Factory is the Southfield-based dance training firm.,"2,056,008","Greater Detroit Area, Great Lakes, Midwestern US",,Active,2001-08-01,day,,,,,For Profit,https://www.motorcitydancefactory.com,,"Community and Lifestyle, Education, Media and Entertainment",,,,,,,,,,,,,,,,Private,,,,,,
Ursinet Hosting,https://www.crunchbase.com/organization/ursinet-hosting,"Corporate Training, Data Management, Domain Registrar, Email, Project Management, Web Hosting","Hayward, California, United States",Ursinet Hosting provides web hosting and data management services.,"2,056,011","San Francisco Bay Area, Silicon Valley, West Coast",Less than $1M,Active,1997-01-01,year,,,,,For Profit,https://ursinet.com,"Ursinet Hosting provides online services. Domain Transfers, Finding a Domain, Search Engine Optimization, Network Administration, Network Security, Hard Media Production, Document Conversion, Knowledge Management are some of their services. They are also in litigation software and lean methodologies.","Administrative Services, Data and Analytics, Education, Information Technology, Internet Services, Messaging and Telecommunications, Other",,,1-10,,,,,,,,,,,,,Private,,,,,,
RJSupplyHouse,https://www.crunchbase.com/organization/rjsupplyhouse,"E-Commerce, Sales, Service Industry","Scranton, Pennsylvania, United States","RJSupplyHouse is an e- commerce platform that offers plumbing, heating and cooling products.","2,056,013","Great Lakes, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://rjsupplyhouse.com,,"Commerce and Shopping, Other, Sales and Marketing",,,,,,,,,,,,,,,,Private,,,,,,
NetSwagger,https://www.crunchbase.com/organization/netswagger,"Consulting, Graphic Design, Mobile Apps, Software, Web Development","Portsmouth, Virginia, United States",NetSwagger is a wordpress design and development company.,"2,056,017","East Coast, Southern US",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://netswagger.com,"NetSwagger is a wordpress web development, API integration, data migration, mobile development, project management, and end-to-end consulting provide services mobile app development, web & wordpress development, web & graphic design/branding, android, iOS and windows, Blogs, e-commerce, social media extensions.","Apps, Design, Mobile, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Distinctly Montana,https://www.crunchbase.com/organization/distinctly-montana,"Advertising, Lifestyle, Local, News, Publishing","Bozeman, Montana, United States","Distinctly Montana is a lifestyle magazine that publishes local news, wildlife stories, advertisement, and arts.","2,056,022",Western US,$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://www.distinctlymontana.com,,"Advertising, Community and Lifestyle, Content and Publishing, Media and Entertainment, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Meeples Games,https://www.crunchbase.com/organization/meeples-games,"Gaming, Video Games","Seattle, Washington, United States",Meeples Games is a friendly local gaming cafe for table-top gamers between the Alaska and Admiral Junctions.,"2,056,026","Greater Seattle Area, West Coast, Western US",Less than $1M,Active,2014-01-01,year,,,,,For Profit,http://meeplesgames.com/,,Gaming,,,1-10,,,,,,,,,,,,,Private,,,,,,
Herrmann Insurance Agencies,https://www.crunchbase.com/organization/herrmann-insurance-agencies,"Commercial Insurance, Health Insurance, Insurance, Life Insurance","Rapid City, South Dakota, United States","Herrmann Insurance Agencies is the trusted insurance agency choice in developing, implementing, and maintaining insurance protection.","2,056,028",Midwestern US,$1M to $10M,Active,1980-01-01,year,,,,,For Profit,https://www.herrmannagencies.com,,Financial Services,2,"Donald (Don) Herrmann, Laccen Herrmann",11-50,,,,,,,,,,,,,Private,,,,,,
