Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Mytec Software Inc.,https://www.crunchbase.com/organization/mytec-software-inc,Software,"Cayce, South Carolina, United States",Mytec Software provides businesses with services that implement and upgrade information technology solutions.,"1,542,002","East Coast, Southern US",$10M to $50M,Active,2005-10-08,day,,,,,For Profit,http://www.mytecsoft.com,"Mytec Software offers businesses with services that implements and upgrades IT solutions. Mytec Software provides its users with SAP IS-Mill products for cable industry, SAP solutions for agriculture industry, SAP implementation, SAP upgrade, mobile solutions, and IT consulting services. Technology partners of the company are SAP Partner, MOTOROLA, and Microsoft.NET. Mytec Software is based in the United States and it was founded in 2005.",Software,,,51-100,,,,,,,,,,,,,Private,,,,,,
The Trichordist,https://www.crunchbase.com/organization/the-trichordist,"Association, Music","El Cerrito, California, United States","The Trichordist is a blog dedicated to protecting the rights and interests of musicians, artist, and other copyright holders.","1,542,007","San Francisco Bay Area, West Coast, Western US",,Active,2000-01-01,day,,,,,For Profit,http://thetrichordist.com/,,"Media and Entertainment, Music and Audio, Other",,,,,,,,,,,,,,,,Private,,,,,,
Prolific Banking Inc,https://www.crunchbase.com/organization/prolific-banking-inc,"Financial Services, FinTech","Atlanta, Georgia, United States",It is the right fintech partner to help you get the most out of your investments in core banking technology & digital products and services.,"1,542,008","Greater Atlanta Area, East Coast, Southern US",,Active,2020-01-01,year,,,,,For Profit,http://www.prolificbanking.com,,Financial Services,,,,,,,,,,,,,,,,Private,,,,,,
Clair Brothers,https://www.crunchbase.com/organization/clair-brothers,"Manufacturing, Product Design","Manheim, Pennsylvania, United States",Clair Brothers is a sound system manufacturer dedicated to handcrafting the highest quality audio products in the industry.,"1,542,009","Great Lakes, Northeastern US",$10M to $50M,Active,1966-01-01,year,,,,,For Profit,https://www.clairbrothers.com,"Clair Brothers products are line arrays, curved arrays, kit series, stage monitors, point of source, subwoofers, cable systems, amplifiers, amp packages. The company, long known for designing, building, and selling professional loudspeaker products.  Their service in the live production market, will now also represent the manufacture of first-class audio systems for the permanent installation market.","Design, Manufacturing",,,51-100,,,,,,,,,,,,,Private,,,,,,
Texas Sheet Metal,https://www.crunchbase.com/organization/texas-sheet-metal,"Construction, Industrial Automation, Industrial Engineering, Manufacturing","San Antonio, Texas, United States",Texas Sheet Metal specializes in the custom fabrication & installation of stainless steel products.,"1,542,011",Southern US,$10M to $50M,Active,,,,,,,For Profit,https://www.texassheetmetal.com,,"Manufacturing, Real Estate, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
EPI,https://www.crunchbase.com/organization/epi-6289,Manufacturing,"Eldora, Iowa, United States",EPI offers modern machinery.,"1,542,012",Midwestern US,,Active,1984-01-01,year,,,,,For Profit,http://www.eldoraplastics.com/about.html,,Manufacturing,,,,,,,,,,,,,,,,Private,,,,,,
Dale Sims,https://www.crunchbase.com/organization/dale-sims-eee5,"Building Maintenance, Commercial, Heating, Ventilation, and Air Conditioning (HVAC), Industrial Automation, Service Industry","Chamblee, Georgia, United States","Dale Sims is a commercial hvac and building automation company that offers refrigerated equipment service, installation, and repair.","1,542,012","Greater Atlanta Area, East Coast, Southern US",,Active,,,,,,,For Profit,http://www.dalesimsinc.com,"Dale Sims offers refrigerated equipment service, installation, and repair. Their energy management system includes integration of current field devices using the tridium platform in phases. They offers customer support through email and phone contact.","Manufacturing, Other, Real Estate, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Charge America,https://www.crunchbase.com/organization/charge-america,"Automotive, Commercial, Electrical Distribution","Beverly Hills, California, United States","Charge America is a power electric truck charge company for commercial, EV truck, and fleet applications.","1,542,016","Greater Los Angeles Area, West Coast, Western US",,Active,,,,,,,For Profit,https://www.chargeamerica.us,"Charge America offers super-fast chargers for commercial and passenger fleet applications. They offer a megawatt charger for commercial applications. They deliver commercial and enterprise fleets, step-up 1,2 MW megawatt power charging, dual cable DC 300 A CCS1 dispensers, a mobile app with an optional touchscreen, and an RFID card reader.","Energy, Other, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Dragon Plumbing,https://www.crunchbase.com/organization/dragon-plumbing,"Commercial, Customer Service, Field Support","Apopka, Florida, United States","Dragon Plumbing provides water filtration systems, water heaters, and leak detection services.","1,542,016","East Coast, Southern US",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://www.dragonplumbing.com,"Dragon Plumbing offers water filtration systems, water heaters, backflow testing, faucets, toilets, disposals, remodels, repiping, fixture repair and replacement, drain cleaning and inspection, jet washing, tub and shower valves, and leak detection services.","Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Conscious Mind Records,https://www.crunchbase.com/organization/conscious-mind-records,"Media and Entertainment, Music, Music Label, Video","Orlando, Florida, United States",Conscious Mind Records is an entertainment company that provides record label services.,"1,542,019","East Coast, Southern US",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://www.consciousmindrecords.com,,"Media and Entertainment, Music and Audio, Video",,,11-50,,,,,,,,,,,,,Private,,,,,,
